epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
23	-190.32083	9.101197	188.33781	148.77043	544.4155	-4.771053	2185.2676	1991.53	4900.0073	-756.9324	1000.0	2284.1802	2087.3276	5061.7183	-768.2486	1000.0	92000
24	-200.46005	9.415048	198.45993	154.42984	559.93787	-4.771053	2298.2087	2023.8446	5231.6396	-756.9324	1000.0	2393.2634	2109.8994	5120.7046	-768.2486	1000.0	96000
25	-210.35162	9.74266	208.33275	159.75317	576.5167	-4.771053	2399.8079	2044.6367	5231.6396	-756.9324	1000.0	2476.046	2111.1057	5277.82	-768.2486	1000.0	100000
26	-220.0	10.086973	217.96541	164.77757	589.2469	-4.771053	2494.8447	2060.9253	5231.6396	-756.9324	1000.0	2573.453	2126.9548	5277.82	-768.2486	1000.0	104000
27	-229.40405	10.455749	227.35313	169.4991	606.95404	-4.771053	2566.6562	2062.789	5253.28	-756.9324	1000.0	2673.355	2149.05	5693.896	-768.2486	1000.0	108000
28	-238.53581	10.866555	236.47108	173.89938	625.49347	-4.771053	2647.4153	2069.8374	5340.6035	-756.9324	1000.0	2762.9268	2161.3604	5693.896	-768.2486	1000.0	112000
29	-247.4743	11.277052	245.39267	178.04018	634.6419	-4.771053	2736.6677	2088.1707	5486.1753	-756.9324	1000.0	2843.3965	2166.9446	5693.896	-768.2486	1000.0	116000
30	-256.22296	11.654875	254.1268	181.93655	641.5804	-4.771053	2817.0588	2098.4695	5486.1753	-756.9324	1000.0	2920.3743	2171.192	5693.896	-768.2486	1000.0	120000
31	-264.7628	12.029958	262.6525	185.57947	651.3106	-4.771053	2889.1995	2102.7576	5519.283	-756.9324	1000.0	3002.9492	2183.5815	5768.2554	-768.2486	1000.0	124000
32	-273.071	12.361593	270.95035	188.99051	669.71814	-4.771053	2961.8054	2108.9434	5519.283	-756.9324	1000.0	3080.8347	2192.6416	5768.2554	-768.2486	1000.0	128000
33	-281.1051	12.690214	278.97635	192.16548	675.8817	-4.771053	3026.4739	2111.0483	5659.478	-756.9324	1000.0	3136.5708	2183.369	5768.2554	-768.2486	1000.0	132000
34	-288.85184	13.023239	286.71698	195.10532	682.74994	-4.771053	3090.6174	2115.8596	5834.0464	-756.9324	1000.0	3198.5168	2185.3174	6096.232	-768.2486	1000.0	136000
35	-296.34653	13.377677	294.20572	197.87033	688.9789	-4.771053	3165.7097	2130.9534	5857.371	-756.9324	1000.0	3263.72	2193.6855	6096.232	-768.2486	1000.0	140000
36	-303.62848	13.737128	301.48053	200.48561	702.48193	-4.771053	3231.3462	2136.9456	5857.371	-756.9324	1000.0	3332.5754	2202.8647	6096.232	-768.2486	1000.0	144000
37	-310.74518	14.112441	308.58817	202.97632	705.4513	-4.771053	3296.6538	2144.1914	5857.371	-756.9324	1000.0	3408.4077	2220.1963	6339.469	-768.2486	1000.0	148000
38	-317.7296	14.515214	315.5615	205.33757	715.32166	-4.771053	3357.2688	2147.7805	5857.371	-756.9324	1000.0	3479.2253	2233.31	6636.813	-768.2486	1000.0	152000
39	-324.61646	14.8807	322.43765	207.59187	721.3277	-4.771053	3418.032	2154.105	6154.9614	-756.9324	1000.0	3546.1318	2244.16	6636.813	-768.2486	1000.0	156000
40	-331.34048	15.20652	329.15463	209.71466	730.514	-4.771053	3472.696	2156.0122	6215.725	-756.9324	1000.0	3609.0322	2250.567	6636.813	-768.2486	1000.0	160000
41	-337.90512	15.537497	335.71307	211.72571	738.1044	-4.771053	3527.9214	2158.7307	6215.725	-756.9324	1000.0	3655.36	2249.7825	6636.813	-768.2486	1000.0	164000
42	-344.2445	15.860494	342.04807	213.59747	747.5773	-4.771053	3547.9746	2169.4016	6215.725	-756.9324	1000.0	3707.7705	2252.346	6636.813	-768.2486	1000.0	168000
43	-350.3997	16.191568	348.19766	215.37677	753.54083	-4.771053	3607.986	2179.1826	6330.749	-756.9324	1000.0	3769.2756	2261.6257	6636.813	-768.2486	1000.0	172000
44	-356.42862	16.526886	354.22025	217.10745	773.0371	-4.771053	3661.9885	2183.719	6451.687	-756.9324	1000.0	3829.6475	2271.369	6879.634	-768.2486	1000.0	176000
45	-362.32922	16.86641	360.1164	218.78413	776.92035	-4.771053	3726.0823	2200.8347	6716.518	-756.9324	1000.0	3885.791	2280.5112	6921.2964	-768.2486	1000.0	180000
46	-368.125	17.210985	365.90436	220.41583	782.23254	-4.771053	3780.3237	2207.4436	6716.518	-756.9324	1000.0	3926.694	2280.806	6921.2964	-768.2486	1000.0	184000
47	-373.8342	17.536818	371.6074	221.99828	792.72784	-4.771053	3827.0518	2208.9688	6716.518	-756.9324	1000.0	3984.191	2290.4712	7259.379	-768.2486	1000.0	188000
48	-379.4445	17.867516	377.21088	223.5223	796.9526	-4.771053	3879.1848	2215.1458	6716.518	-756.9324	1000.0	4028.6072	2297.5576	7259.379	-768.2486	1000.0	192000
49	-384.95618	18.182991	382.7173	225.00513	828.1242	-4.771053	3932.4043	2223.2861	6716.518	-756.9324	1000.0	4074.333	2296.277	7259.379	-768.2486	1000.0	196000
50	-390.35043	18.502855	388.10645	226.4427	831.7574	-4.771053	3979.4443	2225.6763	6716.518	-756.9324	1000.0	4128.6074	2304.8818	7259.379	-768.2486	1000.0	200000
