epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
1	-4.285613	0.39231908	3.2486918	3.9156244	22.439028	-5.1700587	-301.46066	41.459984	-240.33107	-340.48572	1000.0	-612.2949	20.305304	-583.50336	-642.7913	1000.0	4000
2	-21.27578	1.5013406	19.174644	20.218842	83.32868	-5.1700587	-282.16162	124.216805	-24.219187	-461.87552	1000.0	-351.92462	298.66882	173.99657	-642.7913	1000.0	8000
3	-37.11759	2.4811394	35.117027	28.85658	107.76389	-5.1700587	-234.59192	205.16608	169.52223	-499.49957	1000.0	-126.6277	424.21924	690.3333	-642.7913	1000.0	12000
4	-47.43496	2.8009565	45.653187	31.956274	117.00267	-5.1700587	-177.29626	240.87843	305.06656	-499.49957	1000.0	-32.83903	468.25162	782.0413	-642.7913	1000.0	16000
5	-55.063213	3.047988	53.395863	34.023533	144.42355	-5.1700587	64.93121	550.9206	1532.7698	-499.49957	1000.0	175.77275	658.94653	1675.9602	-642.7913	1000.0	20000
6	-63.256584	3.3667712	61.61148	37.890736	172.77068	-5.1700587	349.6123	815.57324	2063.474	-499.49957	1000.0	475.2985	966.6187	2666.4883	-642.7913	1000.0	24000
7	-72.399124	3.743323	70.75568	43.610035	208.85576	-5.1700587	523.2457	917.80475	2336.883	-499.49957	1000.0	610.2142	1031.9602	2666.4883	-642.7913	1000.0	28000
8	-81.570885	4.202423	79.93843	49.990288	233.11414	-5.1700587	650.9573	998.7706	2336.883	-499.49957	1000.0	776.9253	1090.8439	2666.4883	-642.7913	1000.0	32000
9	-91.02859	4.7062063	89.397484	56.915867	258.53735	-5.1700587	812.58936	1048.6891	2406.318	-499.49957	1000.0	965.8719	1160.2183	2690.1594	-642.7913	1000.0	36000
10	-100.58737	5.2058635	98.96163	63.718044	285.1403	-5.1700587	888.953	1089.2926	2596.2246	-499.49957	1000.0	1056.5575	1158.429	2690.1594	-642.7913	1000.0	40000
11	-109.76643	5.7052655	108.14579	70.11248	310.81754	-5.1700587	1033.7092	1136.5635	2658.3154	-499.49957	1000.0	1139.6964	1193.306	3043.8442	-642.7913	1000.0	44000
12	-118.90757	6.208173	117.28716	76.42648	346.89166	-5.1700587	1144.8395	1163.7523	3156.793	-499.49957	1000.0	1238.9963	1200.2758	3043.8442	-642.7913	1000.0	48000
13	-127.836716	6.7130466	126.21888	82.48899	372.51392	-5.1700587	1270.1128	1199.7628	3156.793	-499.49957	1000.0	1362.9618	1245.0073	3357.5564	-642.7913	1000.0	52000
14	-136.61166	7.171224	134.99365	88.296616	380.95663	-5.1700587	1383.6445	1231.9572	3341.721	-499.49957	1000.0	1481.9668	1274.96	3357.5564	-642.7913	1000.0	56000
