epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
40	-0.014900798	671.7054	41.252087	21.452868	79.94728	-15.745157	68.41916	55.380894	247.6031	4.0415444	41.636143	160000
41	-0.014596532	672.17505	41.795403	21.7294	81.688034	-15.745157	69.3456	55.940643	247.6031	4.0415444	42.046173	164000
42	-0.014177893	672.048	42.334503	22.001259	83.093155	-15.745157	70.27026	56.423553	247.6031	4.0415444	42.438637	168000
43	-0.014796422	674.5694	42.83057	22.223831	83.241745	-15.745157	71.00625	56.748203	247.6031	4.0415444	42.752113	172000
44	-0.015274898	674.7811	43.31339	22.449171	83.85661	-15.745157	71.793236	57.12481	247.6031	4.0415444	43.079193	176000
45	-0.015816698	676.1216	43.7981	22.672817	84.58166	-15.745157	72.614426	57.58183	247.6031	4.0415444	43.429638	180000
46	-0.015809383	673.84326	44.311146	22.94028	86.50672	-15.745157	73.530136	58.058968	247.6031	4.0415444	43.82691	184000
47	-0.015733536	672.59125	44.80234	23.181454	87.881096	-15.745157	74.38681	58.499096	247.6031	4.0415444	44.19491	188000
48	-0.016024508	672.04364	45.247475	23.424353	88.582886	-15.745157	75.14534	58.87553	247.6031	4.0415444	44.511955	192000
49	-0.016167264	671.4458	45.691753	23.630041	89.51363	-15.745157	75.979416	59.274017	247.6031	4.0415444	44.870396	196000
50	-0.016297637	671.0184	46.0682	23.788391	89.97766	-15.745157	76.644066	59.558727	247.6031	4.0415444	45.16162	200000
51	-0.016690537	669.9542	46.51452	24.03313	91.46605	-15.745157	77.42395	59.998512	258.30093	4.0415444	45.48724	204000
52	-0.015846185	667.9812	46.95323	24.274715	92.46356	-15.745157	78.18949	60.35402	258.30093	4.0415444	45.805317	208000
53	-0.015302323	666.90454	47.46612	24.582434	94.79907	-15.745157	79.01518	60.844055	258.30093	4.0415444	46.13368	212000
54	-0.015244002	666.6547	47.88935	24.794016	95.00473	-15.745157	79.72007	61.191765	258.30093	4.0415444	46.447678	216000
55	-0.015561502	665.08234	48.3617	25.063293	97.04863	-15.745157	80.54683	61.701134	258.30093	4.0415444	46.796482	220000
56	-0.01580735	663.7355	48.838398	25.349873	98.25442	-15.745157	81.333244	62.1621	258.30093	4.0415444	47.12065	224000
57	-0.016223108	662.8043	49.25178	25.574942	98.25442	-15.745157	82.08123	62.528416	258.30093	4.0415444	47.425102	228000
58	-0.01647869	660.64966	49.640903	25.767714	98.532936	-15.745157	82.805466	62.868504	258.30093	4.0415444	47.711918	232000
59	-0.016705606	659.5469	50.062397	25.990597	99.838646	-15.745157	83.57315	63.255135	258.30093	4.0415444	48.014713	236000
60	-0.017199678	657.1838	50.511616	26.253832	101.67425	-15.745157	84.33584	63.66274	258.30093	4.0415444	48.334095	240000
61	-0.017284513	654.2542	50.936005	26.499638	102.64499	-15.745157	85.10176	64.058014	259.5257	4.0415444	48.647495	244000
62	-0.017121539	653.461	51.303703	26.66095	102.64499	-15.745157	85.75877	64.2735	259.5257	4.0415444	48.902916	248000
63	-0.017063601	653.18365	51.70406	26.878874	102.64499	-15.745157	86.479675	64.61445	259.5257	4.0415444	49.181065	252000
64	-0.017529588	650.5046	52.126244	27.121569	104.4924	-15.745157	87.27576	65.0154	259.5257	4.0415444	49.490604	256000
65	-0.017916206	648.95844	52.490025	27.30582	104.4924	-15.745157	87.97374	65.33646	259.5257	4.0415444	49.764893	260000
66	-0.018118732	647.6695	52.84612	27.464527	104.84036	-15.745157	88.646286	65.61196	259.5257	4.0415444	50.02801	264000
67	-0.018006336	645.9074	53.118164	27.547234	104.97093	-15.745157	89.23139	65.75617	259.5257	4.0415444	50.255333	268000
68	-0.018018946	643.37036	53.458008	27.723043	106.7407	-15.745157	89.88719	66.023056	259.5257	4.0415444	50.513058	272000
69	-0.017974565	641.7484	53.801716	27.882374	107.037125	-15.745157	90.5557	66.28276	259.5257	4.0415444	50.764168	276000
70	-0.018049572	639.7884	54.15107	28.054071	108.44082	-15.745157	91.19792	66.54028	259.5257	4.0415444	51.005276	280000
71	-0.01833544	637.4392	54.505787	28.238031	109.097435	-15.745157	91.863014	66.80163	259.5257	4.0415444	51.256584	284000
72	-0.018754143	635.60535	54.80169	28.359201	109.097435	-15.745157	92.48393	66.9802	259.5257	4.0415444	51.50518	288000
73	-0.018822474	632.4419	55.161438	28.541187	109.097435	-15.745157	93.15319	67.22652	259.5257	4.0415444	51.76165	292000
74	-0.01848513	629.01984	55.52923	28.748913	110.298195	-15.745157	93.890854	67.54767	259.5257	4.0415444	52.0413	296000
75	-0.018339928	625.90436	55.90045	28.963058	112.21376	-15.745157	94.59157	67.87852	259.5257	4.0415444	52.307705	300000
76	-0.018290317	624.80963	56.232605	29.130371	112.21376	-15.745157	95.20379	68.11491	259.5257	4.0415444	52.536316	304000
77	-0.018793443	622.1693	56.548298	29.284605	112.21376	-15.745157	95.846535	68.33018	259.5257	4.0415444	52.77971	308000
78	-0.018993	620.1235	56.890705	29.465029	112.957535	-15.745157	96.51757	68.63004	259.5257	4.0415444	53.030262	312000
79	-0.019483762	616.7919	57.239014	29.653994	113.303246	-15.745157	97.18486	68.8859	259.5257	4.0415444	53.28509	316000
80	-0.019332383	614.67194	57.565742	29.822922	113.38978	-15.745157	97.82537	69.14534	259.5257	4.0415444	53.534386	320000
81	-0.0192925	611.03455	57.90389	30.011633	114.45292	-15.745157	98.4843	69.41553	259.5257	4.0415444	53.788895	324000
82	-0.019329557	608.5993	58.203903	30.154585	114.45292	-15.745157	99.07556	69.608536	259.5257	4.0415444	54.013474	328000
83	-0.01910619	607.283	58.484447	30.276379	114.45292	-15.745157	99.66364	69.83173	259.5257	4.0415444	54.24247	332000
84	-0.01926356	606.5141	58.75167	30.369888	114.45292	-15.745157	100.218506	69.97584	259.5257	4.0415444	54.447372	336000
85	-0.01928357	602.3753	59.08388	30.563316	116.55724	-15.745157	100.905014	70.268036	259.5257	4.0415444	54.696716	340000
86	-0.019187083	599.80634	59.392162	30.7228	116.616005	-15.745157	101.5232	70.4974	259.5257	4.0415444	54.92721	344000
87	-0.019069577	597.2473	59.683277	30.868677	116.616005	-15.745157	102.13358	70.71039	259.5257	4.0415444	55.15665	348000
88	-0.018772049	593.09955	59.979126	31.021461	117.67009	-15.745157	102.75151	70.90452	259.5257	4.0415444	55.384315	352000
89	-0.018846145	590.8956	60.24886	31.12866	117.67009	-15.745157	103.32811	71.06668	259.5257	4.0415444	55.600906	356000
90	-0.0186823	586.72784	60.5677	31.312124	118.867035	-15.745157	103.97255	71.31624	259.5257	4.0415444	55.83987	360000
91	-0.018907689	584.4036	60.84478	31.444183	118.867035	-15.745157	104.53018	71.50657	259.5257	4.0415444	56.05669	364000
92	-0.018950062	580.26227	61.12807	31.586166	119.25312	-15.745157	105.1347	71.69574	259.5257	4.0415444	56.289818	368000
93	-0.019088117	576.2601	61.427902	31.749912	120.26097	-15.745157	105.73811	71.91447	259.5257	4.0415444	56.515995	372000
94	-0.019196417	573.0866	61.726627	31.910007	120.26097	-15.745157	106.328964	72.12626	259.5257	4.0415444	56.73771	376000
95	-0.01908165	568.65826	62.02154	32.077667	121.75929	-15.745157	106.94229	72.36521	259.5257	4.0415444	56.976192	380000
96	-0.018810831	564.2058	62.309116	32.230415	122.35503	-15.745157	107.543	72.572044	259.5257	4.0415444	57.205196	384000
97	-0.018684056	560.4175	62.588383	32.378643	122.82076	-15.745157	108.14429	72.78944	259.5257	4.0415444	57.435	388000
98	-0.018869888	557.65894	62.846004	32.502003	122.82076	-15.745157	108.714355	72.97912	259.5257	4.0415444	57.65471	392000
99	-0.01909268	554.36816	63.097363	32.6201	123.053986	-15.745157	109.26458	73.15992	259.5257	4.0415444	57.869255	396000
100	-0.019241445	551.7054	63.346886	32.728085	123.08874	-15.745157	109.810684	73.31927	264.25623	4.0415444	58.078964	400000
101	-0.019611895	549.5258	63.594227	32.837456	123.08874	-15.745157	110.33914	73.49767	264.25623	4.0415444	58.28238	404000
102	-0.019631233	545.8982	63.86291	32.976006	123.98317	-15.745157	110.895836	73.68025	264.25623	4.0415444	58.48787	408000
103	-0.019692756	542.4086	64.1176	33.10329	123.98317	-15.745157	111.43627	73.84565	264.25623	4.0415444	58.696404	412000
104	-0.019510748	539.1148	64.35373	33.21049	123.98317	-15.745157	111.94085	73.98565	264.25623	4.0415444	58.894413	416000
105	-0.01931793	536.0228	64.599266	33.33135	123.98317	-15.745157	112.47719	74.15071	264.25623	4.0415444	59.094707	420000
106	-0.019637365	532.41626	64.849495	33.4522	124.27298	-15.745157	113.0226	74.3129	264.25623	4.0415444	59.29788	424000
107	-0.020057794	530.3235	65.067566	33.53186	124.27298	-15.745157	113.508705	74.420715	264.25623	4.0415444	59.479202	428000
108	-0.020017544	526.82	65.310234	33.64697	124.39285	-15.745157	114.04119	74.5682	264.25623	4.0415444	59.675186	432000
109	-0.019681524	522.69836	65.550964	33.77018	125.06761	-15.745157	114.58022	74.71168	264.25623	4.0415444	59.876072	436000
110	-0.019825798	518.75385	65.78973	33.892097	125.357315	-15.745157	115.11465	74.87851	264.25623	4.0415444	60.079216	440000
111	-0.019961298	515.5512	66.01389	33.995003	125.357315	-15.745157	115.62629	75.00032	264.25623	4.0415444	60.268314	444000
112	-0.020010214	511.99805	66.246506	34.107407	125.674545	-15.745157	116.16371	75.14511	264.25623	4.0415444	60.46969	448000
113	-0.01978673	508.40146	66.48402	34.22679	126.31551	-15.745157	116.71076	75.30708	264.25623	4.0415444	60.66955	452000
114	-0.019673064	504.65475	66.70965	34.334923	126.41888	-15.745157	117.237144	75.44307	264.25623	4.0415444	60.871914	456000
115	-0.019876907	501.71396	66.91363	34.415493	126.41888	-15.745157	117.714935	75.53235	264.25623	4.0415444	61.043743	460000
116	-0.019728906	498.36835	67.13677	34.523537	126.63808	-15.745157	118.21592	75.67527	264.25623	4.0415444	61.231953	464000
117	-0.019643195	495.166	67.35089	34.6236	126.63808	-15.745157	118.72544	75.79763	264.25623	4.0415444	61.42009	468000
118	-0.019651681	491.82928	67.56889	34.724747	126.721924	-15.745157	119.22663	75.92856	264.25623	4.0415444	61.614716	472000
119	-0.019471617	488.22717	67.796715	34.835064	128.07451	-15.745157	119.73463	76.07679	264.25623	4.0415444	61.805645	476000
120	-0.019333739	485.07468	68.00607	34.932175	128.07451	-15.745157	120.235504	76.21353	264.25623	4.0415444	61.996105	480000
121	-0.019349342	481.967	68.206436	35.019096	128.07451	-15.745157	120.70353	76.327774	264.25623	4.0415444	62.179253	484000
122	-0.019332068	478.98468	68.40563	35.10289	128.07451	-15.745157	121.17664	76.43703	264.25623	4.0415444	62.360107	488000
123	-0.019293042	476.2837	68.60767	35.192646	128.07451	-15.745157	121.66179	76.577515	264.25623	4.0415444	62.54669	492000
124	-0.01956319	473.16324	68.809525	35.27894	128.07451	-15.745157	122.12854	76.68458	264.25623	4.0415444	62.72585	496000
125	-0.019674504	469.7658	69.01656	35.373955	129.0168	-15.745157	122.62045	76.80299	264.25623	4.0415444	62.909126	500000
126	-0.019383976	466.41605	69.22157	35.47068	129.43102	-15.745157	123.10054	76.92394	264.25623	4.0415444	63.091858	504000
127	-0.018938147	464.01294	69.41637	35.550602	129.43102	-15.745157	123.53517	77.01586	267.99106	4.0415444	63.255672	508000
128	-0.018942548	460.85202	69.60159	35.630062	129.43102	-15.745157	123.999	77.09719	267.99106	4.0415444	63.427963	512000
129	-0.018658334	458.48135	69.773056	35.69497	129.43102	-15.745157	124.44486	77.174904	267.99106	4.0415444	63.593147	516000
130	-0.018580984	455.5898	69.95709	35.767998	129.43102	-15.745157	124.89198	77.25676	267.99106	4.0415444	63.759735	520000
131	-0.018615276	452.57187	70.137955	35.84516	129.43102	-15.745157	125.360435	77.36394	267.99106	4.0415444	63.941185	524000
132	-0.018435825	449.7848	70.317215	35.92078	129.60999	-15.745157	125.81586	77.46234	267.99106	4.0415444	64.11591	528000
133	-0.01840759	446.53766	70.50597	36.00503	130.25978	-15.745157	126.266815	77.56646	267.99106	4.0415444	64.28573	532000
134	-0.018142309	443.36365	70.68938	36.085396	130.42314	-15.745157	126.71047	77.66232	267.99106	4.0415444	64.456985	536000
135	-0.018002499	440.6379	70.86034	36.150234	130.42314	-15.745157	127.138	77.73513	267.99106	4.0415444	64.62171	540000
136	-0.017654631	437.82123	71.03718	36.224953	130.44681	-15.745157	127.56853	77.84424	267.99106	4.0415444	64.78918	544000
137	-0.017956592	435.78406	71.18182	36.27043	130.44681	-15.745157	127.951324	77.89544	267.99106	4.0415444	64.93826	548000
138	-0.018147623	432.86472	71.35515	36.345257	130.55524	-15.745157	128.39032	77.99522	277.24893	4.0415444	65.1116	552000
139	-0.018239828	430.48117	71.50863	36.40093	130.55524	-15.745157	128.78061	78.06245	277.24893	4.0415444	65.26067	556000
140	-0.018352779	428.5301	71.66143	36.451958	130.55524	-15.745157	129.16518	78.11896	277.24893	4.0415444	65.407234	560000
141	-0.018351423	426.13248	71.81148	36.508003	130.55524	-15.745157	129.56265	78.176834	277.24893	4.0415444	65.561005	564000
142	-0.018412689	424.13934	71.95432	36.5507	130.55524	-15.745157	129.93362	78.2213	277.24893	4.0415444	65.708115	568000
143	-0.018482806	421.32547	72.118965	36.617203	130.94293	-15.745157	130.34715	78.30852	280.51553	4.0415444	65.87258	572000
144	-0.018535094	418.47244	72.27744	36.68219	131.26257	-15.745157	130.75471	78.37562	280.51553	4.0415444	66.02726	576000
145	-0.01846617	416.42346	72.425804	36.73494	131.26257	-15.745157	131.14711	78.43616	280.51553	4.0415444	66.17637	580000
146	-0.018457327	414.62772	72.56797	36.779003	131.26257	-15.745157	131.5231	78.48937	280.51553	4.0415444	66.32504	584000
147	-0.018437807	412.32156	72.72134	36.833076	131.26257	-15.745157	131.91805	78.5694	280.51553	4.0415444	66.489265	588000
148	-0.018578434	410.2014	72.86608	36.880062	131.26257	-15.745157	132.30576	78.62252	280.51553	4.0415444	66.641495	592000
149	-0.018765902	408.1841	73.01062	36.927624	131.26257	-15.745157	132.68529	78.68166	280.51553	4.0415444	66.788284	596000
150	-0.018520849	406.05124	73.15172	36.973106	131.26257	-15.745157	133.05867	78.719666	280.51553	4.0415444	66.92842	600000
151	-0.018483989	403.5159	73.29861	37.028023	131.26257	-15.745157	133.45268	78.77341	280.51553	4.0415444	67.07567	604000
152	-0.018556178	401.0927	73.43401	37.075405	131.26257	-15.745157	133.81526	78.81596	280.51553	4.0415444	67.21429	608000
153	-0.018215962	399.16995	73.5754	37.121105	131.26257	-15.745157	134.1803	78.86242	280.51553	4.0415444	67.34773	612000
154	-0.018169893	397.39435	73.70215	37.155853	131.26257	-15.745157	134.53967	78.87751	280.51553	4.0415444	67.48073	616000
155	-0.018288277	395.56772	73.82497	37.18986	131.26257	-15.745157	134.90605	78.90163	280.51553	4.0415444	67.62094	620000
156	-0.017875765	393.30353	73.951836	37.229507	131.26257	-15.745157	135.27501	78.91867	280.51553	4.0415444	67.75694	624000
157	-0.017851517	391.24368	74.0806	37.269962	131.26257	-15.745157	135.64452	78.9427	280.51553	4.0415444	67.890465	628000
158	-0.017630368	388.96707	74.211914	37.31369	131.67897	-15.745157	136.00398	78.97304	280.51553	4.0415444	68.022804	632000
159	-0.017515048	386.70642	74.34188	37.357086	131.67897	-15.745157	136.36526	78.99522	280.51553	4.0415444	68.155785	636000
160	-0.017476773	384.83893	74.4666	37.392193	131.67897	-15.745157	136.71225	79.01208	280.51553	4.0415444	68.28449	640000
161	-0.017363288	382.4887	74.59324	37.43795	131.67897	-15.745157	137.08218	79.04255	280.51553	4.0415444	68.41896	644000
162	-0.01739186	380.20938	74.72597	37.484432	132.25577	-15.745157	137.44235	79.08331	280.51553	4.0415444	68.55625	648000
163	-0.01736667	378.0852	74.84481	37.52191	132.25577	-15.745157	137.79335	79.09853	280.51553	4.0415444	68.68635	652000
164	-0.017222485	376.09442	74.96467	37.55906	132.25577	-15.745157	138.13144	79.11882	280.51553	4.0415444	68.813	656000
165	-0.017195633	373.89957	75.090004	37.599804	132.25577	-15.745157	138.47643	79.14759	280.51553	4.0415444	68.94199	660000
166	-0.017149646	372.02356	75.2105	37.636383	132.25577	-15.745157	138.81708	79.169975	280.51553	4.0415444	69.07221	664000
167	-0.017155247	369.98862	75.327614	37.672928	132.25577	-15.745157	139.15086	79.18276	280.51553	4.0415444	69.19704	668000
168	-0.017010203	367.93692	75.44265	37.70848	132.25577	-15.745157	139.49142	79.202225	280.51553	4.0415444	69.326225	672000
169	-0.017137846	366.11276	75.55379	37.740704	132.25577	-15.745157	139.82353	79.2108	280.51553	4.0415444	69.44852	676000
170	-0.017202413	364.00082	75.672455	37.78108	132.52385	-15.745157	140.16533	79.23234	280.51553	4.0415444	69.574875	680000
171	-0.017090792	362.41815	75.78277	37.809956	132.61852	-15.745157	140.48775	79.24994	280.51553	4.0415444	69.70032	684000
172	-0.017016642	360.82797	75.893234	37.836494	132.61852	-15.745157	140.79398	79.26814	280.51553	4.0415444	69.82376	688000
173	-0.016971208	358.7833	76.00584	37.8721	132.61852	-15.745157	141.11148	79.28473	280.51553	4.0415444	69.943726	692000
174	-0.017080702	356.77075	76.122955	37.910366	132.61852	-15.745157	141.43341	79.30809	280.51553	4.0415444	70.0691	696000
175	-0.017044673	354.86044	76.236275	37.94659	132.61852	-15.745157	141.75668	79.326744	280.51553	4.0415444	70.19413	700000
176	-0.01703061	353.13434	76.34247	37.975945	132.61852	-15.745157	142.06621	79.33503	280.51553	4.0415444	70.31184	704000
177	-0.016882349	351.27908	76.44851	38.005413	132.61852	-15.745157	142.37999	79.33146	280.51553	4.0415444	70.42563	708000
178	-0.016859692	349.88168	76.554565	38.030384	132.61852	-15.745157	142.68141	79.34863	280.51553	4.0415444	70.548454	712000
179	-0.016772145	347.9867	76.66949	38.06776	133.06284	-15.745157	143.00258	79.37779	280.51553	4.0415444	70.67516	716000
180	-0.01658483	346.2498	76.780655	38.100674	133.3726	-15.745157	143.30913	79.39533	280.51553	4.0415444	70.79281	720000
181	-0.016444068	344.39062	76.89246	38.137302	133.52524	-15.745157	143.62367	79.41913	280.51553	4.0415444	70.91655	724000
182	-0.016475484	342.7922	76.98925	38.159767	133.52524	-15.745157	143.90973	79.41282	280.51553	4.0415444	71.02897	728000
183	-0.016385313	341.24188	77.09269	38.18611	133.52524	-15.745157	144.20447	79.42746	280.51553	4.0415444	71.14991	732000
184	-0.016321741	339.60156	77.19205	38.212605	133.52524	-15.745157	144.50174	79.4433	280.51553	4.0415444	71.2718	736000
185	-0.01622906	337.82312	77.29297	38.241753	133.52524	-15.745157	144.8054	79.459854	280.51553	4.0415444	71.39451	740000
186	-0.01616446	336.03424	77.39666	38.273956	133.52524	-15.745157	145.11705	79.486084	280.51553	4.0415444	71.521965	744000
187	-0.01614665	334.33423	77.50104	38.30743	134.23607	-15.745157	145.4137	79.507	280.51553	4.0415444	71.64099	748000
188	-0.01620699	332.6528	77.60496	38.340813	134.29137	-15.745157	145.72325	79.53352	280.51553	4.0415444	71.76624	752000
189	-0.016253173	331.11163	77.701805	38.368725	134.29137	-15.745157	146.0256	79.55635	280.51553	4.0415444	71.89319	756000
190	-0.016459338	329.44937	77.80049	38.3992	134.29137	-15.745157	146.32353	79.57334	280.51553	4.0415444	72.01506	760000
191	-0.01640423	327.75864	77.90076	38.430305	134.2964	-15.745157	146.62744	79.60534	280.51553	4.0415444	72.1427	764000
192	-0.016276784	326.31473	77.995804	38.45521	134.2964	-15.745157	146.91476	79.6256	280.51553	4.0415444	72.263954	768000
193	-0.016318401	324.67477	78.09203	38.482487	134.2964	-15.745157	147.20241	79.64166	280.51553	4.0415444	72.38387	772000
194	-0.01634625	323.07834	78.18613	38.510445	134.56972	-15.745157	147.49818	79.66916	280.51553	4.0415444	72.50914	776000
195	-0.016376957	321.53885	78.28117	38.536373	134.56972	-15.745157	147.77983	79.68329	280.51553	4.0415444	72.62673	780000
196	-0.016462138	319.92902	78.37387	38.563812	134.56972	-15.745157	148.07318	79.71859	280.51553	4.0415444	72.7567	784000
197	-0.016223537	318.34122	78.47113	38.589176	134.56972	-15.745157	148.35872	79.755775	287.01086	4.0415444	72.883095	788000
198	-0.016080102	316.77	78.56048	38.615334	134.56972	-15.745157	148.65315	79.776566	287.01086	4.0415444	73.00935	792000
199	-0.016111499	315.44067	78.6461	38.633167	134.56972	-15.745157	148.92728	79.78946	287.01086	4.0415444	73.131294	796000
200	-0.015857195	313.90076	78.73519	38.659027	134.60742	-15.745157	149.21672	79.81374	287.01086	4.0415444	73.25558	800000
201	-0.01594499	312.6893	78.82237	38.677544	134.60742	-15.745157	149.49734	79.85264	287.01086	4.0415444	73.39238	804000
202	-0.01600804	311.17178	78.91463	38.703743	134.77339	-15.745157	149.7791	79.88796	287.01086	4.0415444	73.51918	808000
203	-0.015948959	309.69263	78.99883	38.726856	134.77339	-15.745157	150.04628	79.89996	287.01086	4.0415444	73.63261	812000
204	-0.015977493	308.21085	79.08567	38.75132	135.11403	-15.745157	150.32874	79.92966	287.01086	4.0415444	73.759674	816000
205	-0.015892139	306.81183	79.168465	38.774906	135.16237	-15.745157	150.61406	79.94843	287.01086	4.0415444	73.881516	820000
206	-0.016038517	305.62317	79.24839	38.792686	135.16237	-15.745157	150.88388	79.97368	287.01086	4.0415444	74.00404	824000
207	-0.016062628	304.2757	79.33269	38.81271	135.16237	-15.745157	151.14902	79.999275	287.01086	4.0415444	74.12298	828000
208	-0.016000262	302.85645	79.41573	38.835175	135.16237	-15.745157	151.42142	80.020355	287.01086	4.0415444	74.243675	832000
209	-0.016021198	301.5483	79.49653	38.854916	135.37775	-15.745157	151.67432	80.03991	287.01086	4.0415444	74.35862	836000
210	-0.016081046	300.23843	79.57914	38.87813	135.3821	-15.745157	151.93987	80.04956	287.01086	4.0415444	74.46896	840000
211	-0.016040789	298.84955	79.6612	38.898727	135.3821	-15.745157	152.2099	80.07112	287.01086	4.0415444	74.58957	844000
212	-0.015996225	297.48282	79.74122	38.91987	135.3821	-15.745157	152.46564	80.08537	287.01086	4.0415444	74.701546	848000
213	-0.015943803	296.1817	79.82186	38.938503	135.3821	-15.745157	152.72081	80.101555	287.01086	4.0415444	74.813034	852000
214	-0.015878718	294.85394	79.907684	38.95895	135.3821	-15.745157	152.98146	80.13169	287.01086	4.0415444	74.93246	856000
215	-0.01584547	293.60788	79.99025	38.98042	135.54445	-15.745157	153.24536	80.15248	287.7236	4.0415444	75.04596	860000
216	-0.015700372	292.28915	80.07263	39.00345	135.97076	-15.745157	153.50565	80.16691	287.7236	4.0415444	75.15703	864000
