epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.048784215	583.74817	-4.423165	0.8223177	0.92972577	-5.519855	0.014180332	-263.51138	75.84853	-144.64926	-355.79022	1000.0	4000
2	-0.049925327	504.85867	-6.8123946	2.4673429	0.92972577	-9.337734	0.014614556	-265.16614	55.983047	-144.64926	-355.79022	1000.0	8000
3	-0.050012574	444.41806	-8.174668	2.8035903	0.92972577	-11.078355	0.014750828	-243.06427	65.92992	-103.30583	-355.79022	1000.0	12000
4	-0.049932495	378.29886	-9.085977	2.9148693	1.3383715	-11.998869	0.014824009	-222.0916	68.89453	-103.30583	-355.79022	1000.0	16000
5	-0.050150257	332.24268	-9.662122	3.043769	11.144135	-12.849701	0.014864716	-213.02278	66.017044	-103.30583	-355.79022	1000.0	20000
6	-0.050056648	331.23035	-10.635225	3.5300505	11.144135	-15.542594	0.014902548	-224.43977	69.46102	-103.30583	-365.37183	1000.0	24000
7	-0.04982282	325.78094	-11.568544	4.0568514	12.493096	-17.557947	0.014938881	-227.66463	65.931244	-103.30583	-365.37183	1000.0	28000
8	-0.049860984	301.9404	-11.530395	4.052925	12.493096	-17.557947	0.014951951	-215.06216	71.76835	-81.34748	-365.37183	1000.0	32000
9	-0.049455866	288.78745	-11.567843	4.3001165	13.662947	-17.557947	0.014976599	-206.70747	76.775116	-22.4101	-365.37183	1000.0	36000
10	-0.049664386	273.84406	-11.713209	4.2999377	13.662947	-17.557947	0.014982375	-201.26889	74.91733	-22.4101	-365.37183	1000.0	40000
11	-0.050025854	268.0641	-11.597203	4.4245324	13.662947	-17.592413	0.014988146	-193.96791	77.34388	-14.450418	-365.37183	1000.0	44000
12	-0.04998274	258.2743	-11.646945	4.3907127	13.662947	-17.646904	0.0149935335	-188.7447	77.7028	-14.450418	-365.37183	1000.0	48000
13	-0.047255628	246.68935	-11.3960085	4.4421186	13.662947	-17.646904	0.015080124	-182.47826	79.05242	-14.450418	-365.37183	1000.0	52000
14	-0.047146548	243.86621	-11.599533	4.461643	13.662947	-18.268566	0.0150797535	-182.40636	80.64832	-14.450418	-365.37183	1000.0	56000
15	-0.047451798	232.30098	-11.243937	4.5847354	13.662947	-18.268566	0.015084906	-174.24687	84.03214	-13.05059	-365.37183	1000.0	60000
16	-0.04536281	227.02591	-11.14277	4.74403	13.662947	-18.7184	0.015103409	-171.01703	86.55528	13.377777	-365.37183	1000.0	64000
17	-0.04543206	219.02437	-10.73617	4.968216	13.662947	-18.7184	0.015097342	-164.04118	89.20393	13.377777	-365.37183	1000.0	68000
18	-0.045526307	212.43523	-10.3311615	5.2213383	13.662947	-18.7184	0.015099499	-156.73877	91.99172	13.377777	-365.37183	1000.0	72000
19	-0.045731284	204.1136	-9.770171	5.652712	13.662947	-18.7184	0.015102747	-147.95781	97.01474	28.38279	-365.37183	1000.0	76000
20	-0.045835648	198.09306	-9.36462	5.826018	16.861347	-18.7184	0.015100971	-141.4881	99.78887	43.538136	-365.37183	1000.0	80000
21	-0.04606036	194.25266	-9.054516	5.9338264	17.244307	-18.7184	0.015104066	-135.62766	101.565765	43.538136	-365.37183	1000.0	84000
22	-0.046174254	189.30328	-8.559621	6.266677	17.244307	-18.7184	0.015102415	-128.21881	105.38788	87.60285	-365.37183	1000.0	88000
23	-0.04617785	184.15613	-8.137339	6.4668717	17.244307	-18.7184	0.015102347	-121.72168	107.64637	87.60285	-365.37183	1000.0	92000
24	-0.046138454	182.55595	-7.6960545	6.724304	17.244307	-18.7184	0.015104366	-115.660866	109.37111	87.60285	-365.37183	1000.0	96000
25	-0.04630117	180.04805	-7.247243	7.0045056	17.244307	-18.7184	0.015100472	-109.54928	112.52216	108.415474	-365.37183	1000.0	100000
26	-0.046368655	177.81802	-6.87047	7.2489967	17.244307	-18.84333	0.015104253	-103.87493	114.63625	108.415474	-365.37183	1000.0	104000
27	-0.046323273	178.04724	-6.396844	7.6164093	18.277605	-18.84333	0.015108097	-97.587906	118.56637	166.36801	-365.37183	1000.0	108000
28	-0.045162786	174.89583	-5.8234997	8.086623	18.277605	-18.84333	0.015116962	-90.04297	122.97528	166.36801	-365.37183	1000.0	112000
29	-0.045309093	173.35397	-5.3425364	8.41078	18.339973	-18.978127	0.015117791	-84.43381	124.853874	166.36801	-365.37183	1000.0	116000
30	-0.045481555	172.44247	-4.980827	8.549307	18.526842	-18.978127	0.01511553	-79.50724	126.01013	166.36801	-365.37183	1000.0	120000
31	-0.04439415	170.89487	-4.401761	9.019555	19.294085	-18.978127	0.01514698	-72.3446	130.13234	170.05101	-365.37183	1000.0	124000
32	-0.043436024	169.77798	-3.9860163	9.505326	20.609474	-20.909023	0.015192111	-67.32033	134.57657	231.54626	-365.37183	1000.0	128000
33	-0.04247566	170.32735	-3.4501815	9.9126215	20.983194	-21.1069	0.015190834	-60.746235	137.80713	231.54626	-365.37183	1000.0	132000
34	-0.042687446	169.51482	-2.9950762	10.1494055	20.983194	-21.1069	0.015187516	-55.434578	139.24158	231.54626	-365.37183	1000.0	136000
35	-0.042870414	167.39938	-2.544805	10.572812	21.783958	-22.041204	0.01518423	-49.287567	143.08826	261.96036	-365.37183	1000.0	140000
36	-0.042924345	166.02962	-2.1483011	10.99391	22.989096	-23.27505	0.01518158	-44.52329	145.03203	261.96036	-365.37183	1000.0	144000
37	-0.04210869	165.27388	-1.6807387	11.53722	24.676062	-24.899221	0.015202295	-38.4396	149.73863	323.93948	-365.37183	1000.0	148000
38	-0.042276647	166.52702	-1.1816657	12.090671	26.1718	-26.37057	0.015199131	-32.25542	155.24817	367.11462	-365.37183	1000.0	152000
39	-0.0425964	177.96475	-1.0594491	12.253877	26.1718	-26.37057	0.015194767	-32.46514	163.15565	367.11462	-642.936	1000.0	156000
40	-0.04185632	178.27174	-0.4845629	12.636858	26.1718	-26.37057	0.015197935	-25.215982	167.56044	367.11462	-642.936	1000.0	160000
41	-0.042071197	179.68915	0.09540706	13.023696	26.1718	-26.37057	0.015193815	-18.154749	171.54895	367.11462	-642.936	1000.0	164000
42	-0.042130508	185.60498	0.67364705	13.475037	28.164417	-27.968452	0.015196651	-10.556966	176.67548	367.11462	-642.936	1000.0	168000
43	-0.04232286	187.48026	1.139102	13.842886	28.442738	-28.767511	0.015194606	-4.267598	180.90112	386.46548	-642.936	1000.0	172000
44	-0.042417925	189.73363	1.6691859	14.146257	28.682552	-28.767511	0.015190319	1.8071587	183.51886	386.46548	-642.936	1000.0	176000
45	-0.04259418	189.48726	2.2326305	14.569872	30.64417	-30.80878	0.015189594	8.786525	187.85399	437.05225	-642.936	1000.0	180000
46	-0.042691268	192.32736	2.6809266	14.868092	30.944439	-31.144224	0.015191145	14.1006565	190.25412	437.05225	-642.936	1000.0	184000
47	-0.042753372	193.36278	3.1015594	15.022094	30.944439	-31.144224	0.015189862	19.249302	191.49074	437.05225	-642.936	1000.0	188000
48	-0.042224973	192.06409	3.4618676	15.379406	31.74472	-31.983274	0.015186165	23.559448	193.9288	437.05225	-642.936	1000.0	192000
49	-0.04219988	192.83777	3.8410165	15.731804	32.45384	-32.630898	0.015185733	28.470644	196.07857	437.05225	-642.936	1000.0	196000
50	-0.042231634	193.79172	4.1783204	15.918295	32.45384	-32.630898	0.015186123	32.277588	196.397	437.05225	-642.936	1000.0	200000
