epoch	pi-loss	q-loss	average-q1-values	std-q1-values	max-q1-values	min-q1-values	average-q2-values	std-q2-values	max-q2-values	min-q2-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	entropy-coeff	total-env-interacts	entropy-coeff-loss
1	-15.720479	3.529225	13.698295	9.254125	79.181274	-6.0263596	13.699479	9.261859	78.30074	-9.161775	17.628893	15.060962	119.46798	3.5826879	21.052631	63.440918	2.7541194	65.99966	56.959923	36.6	0.3562165	4000	-2.1884139
2	-47.729477	40.16945	43.394257	38.5062	226.88066	-28.47275	43.396534	38.52127	226.23111	-32.532974	30.58682	45.58644	227.15886	3.5826879	26.490067	134.044	70.64788	208.41397	56.959923	63.1	0.2718598	8000	-0.8605237
3	-81.391495	61.897564	76.40583	60.09632	226.88066	-53.556267	76.409966	60.114075	226.23111	-50.92196	52.481907	72.8313	227.15886	3.5826879	34.782608	156.75699	66.103516	210.3848	56.959923	72.1	0.25145513	12000	-0.5520184
4	-100.98217	67.638985	96.06904	68.179756	226.88066	-53.556267	96.07296	68.20006	226.23111	-52.57549	69.730286	84.92802	238.53801	3.5826879	41.34367	174.19048	64.754326	233.85936	56.959923	79.25	0.22832434	16000	-0.42139998
5	-111.75068	73.5101	107.109474	70.609024	250.16318	-162.13425	107.11213	70.629974	246.81204	-163.7075	72.65149	92.95184	693.8065	2.0233822	46.728973	236.74698	162.1439	846.6504	56.959923	151.22	0.20834652	20000	-0.34350568
6	-118.53286	75.286575	114.1143	70.633995	253.02171	-162.13425	114.1166	70.652855	250.41663	-163.7075	83.41715	116.44045	1057.8169	2.0233822	54.42177	316.8849	243.58733	1155.467	56.959923	215.93333	0.19145107	24000	-0.29032588
7	-124.43018	74.46017	120.13997	70.26003	253.02171	-162.13425	120.14164	70.28006	250.41663	-163.7075	92.338936	144.95377	1063.6808	2.0233822	62.78027	421.7313	341.91354	1155.467	56.959923	324.65714	0.18087587	28000	-0.24013984
8	-130.07887	72.274826	125.97725	69.25747	253.02171	-162.13425	125.9789	69.27684	250.41663	-163.7075	100.130035	161.05339	1063.6808	2.0233822	70.17544	427.57062	325.38803	1155.467	56.959923	322.5875	0.16933806	32000	-0.22151075
9	-133.79161	69.633484	129.90834	67.818184	253.02171	-162.13425	129.90976	67.83646	250.41663	-163.7075	111.1038	173.96564	1063.6808	2.0233822	76.59574	419.13443	307.72766	1155.467	56.959923	305.33334	0.15956067	36000	-0.19418237
10	-136.0613	66.44419	132.37553	66.31142	253.02171	-162.13425	132.37682	66.32875	250.41663	-163.7075	121.112885	185.1156	1063.6808	2.0233822	82.64463	415.2765	292.26102	1155.467	56.959923	294.13	0.15196352	40000	-0.17691551
11	-137.47423	63.222168	133.97342	64.77708	253.02171	-162.13425	133.97456	64.79292	250.41663	-163.7075	129.90196	204.7518	1162.4287	2.0233822	89.79592	413.73486	278.7344	1155.467	56.959923	285.71817	0.14378174	44000	-0.1665974
12	-138.24101	60.27776	134.9145	63.24318	253.02171	-162.13425	134.91545	63.25799	250.41663	-163.7075	139.25475	212.62767	1162.4287	2.0233822	95.2381	431.49603	277.22513	1155.467	56.959923	298.575	0.13568074	48000	-0.1585986
13	-138.46419	57.503223	135.30142	61.784637	253.02171	-162.13425	135.30229	61.798267	250.41663	-163.7075	148.58405	213.78734	1162.4287	2.0233822	98.859314	425.78366	267.08752	1155.467	56.959923	288.57693	0.12882301	52000	-0.14275816
14	-138.39624	55.126686	135.37758	60.485157	253.02171	-162.13425	135.37834	60.49737	250.41663	-163.7075	157.23279	213.5049	1162.4287	2.0233822	101.63339	421.67108	257.88193	1155.467	56.959923	279.85715	0.12310615	56000	-0.1373293
15	-138.18613	52.800606	135.29941	59.33094	253.02171	-162.13425	135.3002	59.341606	250.41663	-163.7075	165.48456	212.6235	1162.4287	2.0233822	104.166664	420.29486	249.44176	1155.467	56.959923	273.20667	0.117736906	60000	-0.12118233
16	-137.91852	50.72954	135.1511	58.31413	253.02171	-162.13425	135.15186	58.323505	250.41663	-163.7075	173.73872	213.81662	1162.4287	2.0233822	107.023415	416.31464	242.0149	1155.467	56.959923	266.6125	0.11318412	64000	-0.12002806
17	-137.6369	48.866383	134.97513	57.390842	253.02171	-162.13425	134.97585	57.399242	250.41663	-163.7075	181.224	214.60982	1162.4287	2.0233822	109.67742	423.12665	237.86641	1155.467	56.959923	266.41177	0.1088559	68000	-0.11363865
18	-137.37585	47.16959	134.81567	56.544807	253.02171	-162.13425	134.81642	56.551964	250.41663	-163.7075	189.08516	218.45616	1162.4287	2.0233822	113.02983	439.27908	241.49106	1155.467	56.959923	271.38333	0.10489113	72000	-0.10695583
19	-137.17926	45.771286	134.71158	55.769955	253.02171	-162.13425	134.71233	55.776424	250.41663	-163.7075	195.39548	218.20241	1162.4287	2.0233822	114.97731	431.27985	237.4949	1155.467	56.959923	263.59473	0.10149833	76000	-0.098443486
20	-137.00761	44.459175	134.62584	55.101902	253.02171	-162.13425	134.62648	55.107784	250.41663	-211.74802	203.58362	219.66316	1162.4287	2.0233822	116.78832	430.28445	231.54555	1155.467	56.959923	258.375	0.09833205	80000	-0.09474526
21	-136.9387	43.321243	134.62968	54.54072	253.02171	-182.30148	134.63031	54.54582	250.41663	-211.74802	209.38287	217.56732	1162.4287	2.0233822	117.812065	428.51495	226.23497	1155.467	56.959923	253.4619	0.09564297	84000	-0.08513848
22	-137.03355	42.261154	134.78789	54.08608	253.02171	-182.30148	134.78856	54.0907	250.41663	-211.74802	216.82202	218.08263	1162.4287	2.0233822	119.241196	437.22815	224.88756	1155.467	56.959923	251.97273	0.09324622	88000	-0.08699388
23	-137.28508	41.41172	135.0942	53.72532	253.02171	-211.5162	135.09491	53.729774	250.41663	-211.74802	224.09404	220.37805	1162.4287	2.0233822	121.052635	452.35068	231.98683	1155.467	56.959923	253.6	0.09133754	92000	-0.07821306
24	-137.7331	40.78383	135.59137	53.43929	257.56232	-226.53754	135.59207	53.443035	258.6366	-216.16081	235.17752	232.89221	1162.4287	2.0233822	123.870964	459.051	230.67152	1155.467	56.959923	251.93333	0.08983649	96000	-0.07496632
25	-138.4054	40.233036	136.30536	53.29562	269.83145	-226.53754	136.30608	53.29891	270.0425	-216.16081	243.66565	236.95049	1162.4287	2.0233822	125.62814	470.74704	233.28322	1155.467	56.959923	251.128	0.08862394	100000	-0.07293632
26	-139.31201	39.843105	137.24507	53.35807	274.08228	-226.53754	137.2458	53.361057	275.0511	-216.16081	253.52783	244.74304	1162.4287	2.0233822	127.76413	484.0335	238.39223	1155.467	56.959923	251.82692	0.087733515	104000	-0.06896225
27	-140.39427	39.437077	138.36223	53.566483	276.70187	-226.53754	138.36298	53.568962	279.60278	-216.16081	263.47488	254.63759	1162.4287	2.0233822	130.27744	489.6485	235.97087	1155.467	56.959923	250.14444	0.08671455	108000	-0.06647585
28	-141.55103	39.08286	139.5539	53.87256	280.47705	-226.53754	139.55463	53.87474	279.60278	-216.16081	273.53476	264.29556	1162.4287	2.0233822	132.54437	510.77466	256.88434	1296.4525	56.959923	253.23572	0.08574031	112000	-0.062750876
29	-142.792	38.725952	140.82535	54.299225	288.75574	-288.84015	140.82607	54.3012	286.12408	-243.02411	284.0888	276.83478	1368.2809	2.0233822	135.04074	524.78925	263.3714	1296.4525	56.959923	254.14137	0.08494684	116000	-0.06088587
30	-144.12227	38.48268	142.18445	54.863308	302.90845	-288.84015	142.18517	54.864964	302.15735	-263.02295	294.3472	288.14163	1508.8491	2.0233822	137.61469	532.8094	262.67413	1296.4525	56.959923	253.27333	0.0842461	120000	-0.0596883
31	-145.5112	38.28751	143.60109	55.543766	308.38315	-288.84015	143.60176	55.54511	309.03232	-263.02295	303.5816	294.58395	1508.8491	2.0233822	139.63963	548.4377	278.3566	1713.9293	56.959923	256.6	0.08356777	124000	-0.05693444
32	-146.96489	38.100765	145.07942	56.310066	308.38315	-299.84418	145.08003	56.311275	309.88992	-263.51733	313.74643	308.54474	1634.3906	2.0233822	142.22223	559.1735	280.90503	1713.9293	56.959923	256.7	0.083088934	128000	-0.054766435
33	-148.4431	37.93904	146.58257	57.130733	308.38315	-299.84418	146.58315	57.13175	309.88992	-278.98367	324.1229	323.3944	2223.064	2.0233822	144.89572	607.94476	408.08032	3045.6492	56.959923	271.02728	0.08250983	132000	-0.05386812
34	-149.94827	37.823025	148.11166	57.99024	308.38315	-317.02158	148.11223	57.99107	310.875	-329.24615	334.82306	351.88348	3056.2239	2.0233822	148.14815	641.75793	459.9577	3122.923	56.959923	278.5794	0.08208385	136000	-0.05150267
35	-151.46956	37.775597	149.65642	58.864677	310.86523	-318.0121	149.65701	58.865227	311.13434	-329.24615	345.99838	374.5865	3056.2239	2.0233822	151.18791	670.9915	492.31476	3147.3198	56.959923	285.00858	0.08171294	140000	-0.050089855
36	-152.99829	37.69929	151.20708	59.748558	310.86523	-363.95496	151.20772	59.74895	311.13434	-363.35443	356.51587	391.5361	3056.2239	2.0233822	153.84616	693.0608	504.5681	3147.3198	56.959923	289.14722	0.0812962	144000	-0.049071353
37	-154.50816	37.615593	152.73979	60.617577	310.86523	-363.95496	152.74051	60.617588	312.95538	-363.35443	368.14008	425.78738	3209.1018	2.0233822	157.2795	708.6588	506.70627	3147.3198	56.959923	291.7	0.0808758	148000	-0.048256665
38	-156.01286	37.446877	154.26636	61.463787	310.86523	-363.95496	154.26704	61.463703	312.95538	-363.35443	377.78442	441.18127	3209.1018	2.0233822	159.83176	715.88806	503.69778	3147.3198	56.959923	292.00262	0.080451615	152000	-0.045856558
39	-157.49184	37.3048	155.76674	62.279835	310.86523	-363.95496	155.76747	62.279243	312.95538	-363.35443	385.9137	449.82437	3209.1018	2.0233822	161.82573	752.7917	551.2436	3231.0083	56.959923	301.0487	0.080026105	156000	-0.045477916
40	-158.93713	37.1705	157.23306	63.05072	310.86523	-363.95496	157.23383	63.050034	312.95538	-363.35443	395.835	461.2932	3209.1018	2.0233822	164.43988	762.76984	548.0364	3231.0083	56.959923	302.14	0.07959201	160000	-0.04388874
41	-160.33739	37.129417	158.65489	63.78425	310.86523	-363.95496	158.65567	63.78337	312.95538	-363.35443	406.4196	483.2512	3213.4502	2.0233822	167.51787	793.0347	587.16785	3231.0083	56.959923	310.49268	0.07912015	164000	-0.043552473
42	-161.70229	36.987232	160.04028	64.48356	310.86523	-363.95496	160.041	64.482574	312.95538	-363.35443	416.03262	496.72513	3213.4502	2.0233822	170.21277	843.5401	669.3044	3231.0083	56.959923	325.51428	0.078706264	168000	-0.04263346
43	-163.0292	36.96173	161.38756	65.1532	310.86523	-363.95496	161.3883	65.152115	312.95538	-363.35443	424.02106	506.06097	3213.4502	2.0233822	172.51755	860.65576	672.12396	3231.0083	56.959923	328.94186	0.078194655	172000	-0.0413898
44	-164.33308	36.99307	162.7109	65.78248	311.845	-363.95496	162.71164	65.78128	312.95538	-363.35443	434.11087	521.2257	3213.4502	2.0233822	175.2988	881.20575	679.4636	3231.0083	56.959923	333.40454	0.077709965	176000	-0.041178886
45	-165.60905	36.92252	164.00653	66.4026	313.64212	-363.95496	164.00726	66.401375	312.95538	-363.35443	444.46573	538.55414	3213.4502	2.0233822	178.21782	913.8587	713.7832	3299.2317	56.959923	341.49554	0.07720722	180000	-0.039624196
46	-166.87747	36.897137	165.2942	67.01291	316.34354	-363.95496	165.29495	67.011475	314.52478	-363.35443	454.62457	560.81244	3294.7014	2.0233822	181.10236	963.2139	779.76263	3299.2317	56.959923	355.81088	0.07678931	184000	-0.03931321
47	-168.13199	36.879948	166.56653	67.60381	316.34354	-363.95496	166.5672	67.60248	314.52478	-363.35443	464.92838	582.7532	3294.7014	2.0233822	184.13321	1010.567	835.6107	3299.2317	56.959923	369.51703	0.076315016	188000	-0.03827713
48	-169.37875	36.877083	167.83	68.19021	319.21188	-363.95496	167.83066	68.188774	317.73904	-363.35443	473.77097	594.8095	3294.7014	2.0233822	186.40776	1051.9451	878.5689	3362.905	56.959923	381.27292	0.07586972	192000	-0.037165184
49	-170.62302	36.833477	169.09001	68.78717	321.05264	-363.95496	169.09064	68.78569	320.3716	-363.35443	482.81598	602.9114	3294.7014	2.0233822	188.64293	1056.4528	870.2286	3362.905	56.959923	380.67142	0.07549951	196000	-0.03635748
50	-171.8575	36.773186	170.34055	69.384254	321.05264	-363.95496	170.34117	69.38257	322.24503	-363.35443	492.56265	616.1948	3294.7014	2.0233822	191.20459	1057.109	861.52795	3362.905	56.959923	379.29	0.07515718	200000	-0.035734087
51	-173.08972	36.745975	171.5877	69.97864	322.45724	-363.95496	171.58838	69.97684	324.1314	-363.35443	500.64026	622.6972	3294.7014	2.0233822	193.18182	1081.0535	878.1439	3362.905	56.959923	385.29803	0.07487544	204000	-0.03475503
52	-174.30176	36.675385	172.81522	70.554085	323.80783	-363.95496	172.81589	70.55222	326.06564	-363.35443	508.01416	628.30676	3294.7014	2.0233822	194.93909	1080.8507	869.8305	3362.905	56.959923	383.7846	0.07451575	208000	-0.034657124
53	-175.48634	36.68921	174.01442	71.1052	324.5576	-363.95496	174.01505	71.103386	326.06564	-363.35443	514.38513	630.3952	3294.7014	2.0233822	196.2963	1078.9564	861.7576	3362.905	56.959923	381.9566	0.074216574	212000	-0.03386266
54	-176.6457	36.729115	175.18904	71.63653	324.5576	-363.95496	175.18968	71.63475	326.06564	-363.35443	521.5876	632.84985	3294.7014	2.0233822	197.9835	1082.9359	856.403	3362.905	56.959923	381.76297	0.073890604	216000	-0.03330423
55	-177.78047	36.691044	176.33734	72.13764	325.13397	-363.95496	176.33792	72.13581	326.06564	-363.35443	528.1412	634.7084	3294.7014	2.0233822	199.45602	1093.375	855.6603	3362.905	56.959923	383.9218	0.073636405	220000	-0.032335706
56	-178.88615	36.690163	177.45709	72.61415	325.13397	-363.95496	177.45772	72.61235	326.06564	-363.35443	534.8047	636.33044	3294.7014	2.0233822	201.0772	1107.2422	861.5626	3362.905	56.959923	386.9018	0.073340274	224000	-0.032029077
57	-179.95381	36.69342	178.53923	73.056114	325.13397	-363.95496	178.53989	73.05418	326.06564	-363.35443	542.66876	645.943	3294.7014	2.0233822	203.20856	1115.3616	859.8011	3362.905	56.959923	388.23508	0.07304125	228000	-0.031181699
58	-180.992	36.676334	179.59187	73.46924	326.04733	-363.95496	179.59247	73.46741	326.1923	-363.35443	549.6874	650.9293	3294.7014	2.0233822	204.94699	1116.7938	853.6611	3362.905	56.959923	387.6431	0.07276947	232000	-0.03057545
59	-182.00359	36.634483	180.61687	73.85472	326.04733	-400.70078	180.61746	73.852715	326.1923	-390.82367	556.33844	655.28094	3294.7014	2.0233822	206.655	1114.7233	846.5819	3362.905	56.959923	386.17117	0.07249946	236000	-0.030201316
60	-182.9992	36.63185	181.62503	74.22995	326.04733	-400.70078	181.62558	74.22781	326.1923	-390.82367	561.4563	664.54443	3294.7014	2.0233822	207.7922	1120.0569	844.258	3362.905	56.959923	386.70667	0.07222446	240000	-0.029791309
61	-183.97844	36.559452	182.61739	74.58386	326.04733	-400.70078	182.6179	74.58176	326.1923	-390.82367	569.44275	675.1411	3294.7014	2.0233822	209.98279	1144.7087	872.01135	3362.905	56.959923	393.91312	0.0718993	244000	-0.0292195
62	-184.93774	36.55443	183.58966	74.91299	326.04733	-400.70078	183.59012	74.910805	326.1923	-390.82367	577.06226	686.7635	3294.7014	2.0233822	212.14714	1167.0414	891.98126	3362.905	56.959923	400.17096	0.07157727	248000	-0.028854722
63	-185.87968	36.50542	184.54388	75.2274	328.04483	-400.70078	184.54434	75.22527	326.5401	-390.82367	584.51434	695.3442	3294.7014	2.0233822	214.10365	1190.4049	907.5208	3362.905	56.959923	406.6016	0.07130589	252000	-0.028481241
64	-186.80508	36.483486	185.48164	75.53185	328.04483	-400.70078	185.48218	75.5296	327.08038	-390.82367	592.08374	704.8677	3294.7014	2.0233822	216.21622	1211.7877	920.54803	3362.905	56.959923	412.50156	0.07100056	256000	-0.02760526
65	-187.7068	36.46853	186.39558	75.81908	328.07977	-590.22736	186.39616	75.81684	327.08038	-530.9289	598.4901	709.4491	3294.7014	2.0233822	217.75545	1233.9485	937.0615	3362.905	56.959923	418.74155	0.07071541	260000	-0.027325487
66	-188.58714	36.46954	187.28836	76.09011	328.07977	-590.22736	187.28902	76.08785	327.08038	-530.9289	606.56244	719.347	3294.7014	2.0233822	220.0	1230.8102	930.3274	3362.905	56.959923	417.10605	0.07041719	264000	-0.027022647
67	-189.44771	36.42905	188.16093	76.35149	328.07977	-590.22736	188.16158	76.34917	327.08038	-530.9289	613.98773	726.191	3294.7014	2.0233822	222.03812	1255.8348	948.87476	3362.905	56.959923	424.11044	0.07010466	268000	-0.026690619
68	-190.30147	36.366245	189.02634	76.604774	328.07977	-590.22736	189.027	76.60238	327.08038	-530.9289	621.624	737.0302	3294.7014	2.0233822	224.23743	1263.1204	946.6956	3428.6287	56.959923	425.19412	0.069827415	272000	-0.02703582
69	-191.15178	36.314068	189.88802	76.85487	328.07977	-590.22736	189.88864	76.85249	327.60913	-530.9289	629.8123	747.25415	3294.7014	2.0233822	226.60098	1291.9496	969.4128	3428.6287	56.959923	433.52463	0.06950694	276000	-0.026235333
70	-191.99161	36.261574	190.73883	77.098015	328.07977	-590.22736	190.73943	77.09563	327.60913	-530.9289	638.4214	761.0072	3294.7014	2.0233822	229.13257	1319.817	989.9255	3428.6287	56.959923	441.54	0.06921571	280000	-0.025775734
71	-192.82895	36.17783	191.58682	77.33628	330.89026	-590.22736	191.5874	77.33381	329.29242	-530.9289	646.04895	771.01184	3308.839	2.0233822	231.27036	1346.7996	1008.52203	3428.6287	56.959923	449.40564	0.068905696	284000	-0.02552061
72	-193.66032	36.109535	192.42859	77.5676	331.30795	-590.22736	192.42911	77.56511	329.29242	-530.9289	654.00287	781.6553	3308.839	2.0233822	233.57664	1341.8893	1002.3554	3428.6287	56.959923	447.04028	0.06863318	288000	-0.024883794
73	-194.4826	36.04122	193.26161	77.79237	331.30795	-590.22736	193.26213	77.78985	329.29242	-530.9289	660.5658	785.8191	3308.839	2.0233822	235.29411	1365.1	1017.2457	3428.6287	56.959923	453.74384	0.06835407	292000	-0.024672039
74	-195.28972	36.011364	194.07956	78.00842	331.30795	-590.22736	194.08002	78.00592	329.29242	-530.9289	667.9874	793.5881	3328.4426	2.0233822	237.36969	1389.3086	1031.3053	3428.6287	56.959923	461.12567	0.06805337	296000	-0.02471704
75	-196.08438	35.951283	194.88461	78.21725	331.88672	-590.22736	194.88503	78.214516	337.04153	-530.9289	676.16626	802.7732	3339.9668	2.0233822	239.61661	1412.6509	1045.2631	3428.6287	56.959923	467.36267	0.067765	300000	-0.024294514
76	-196.86981	35.85406	195.6803	78.41965	341.05753	-590.22736	195.68071	78.41706	341.7042	-530.9289	683.887	811.6204	3466.04	2.0233822	241.65341	1420.1483	1043.4238	3428.6287	56.959923	468.73685	0.067487985	304000	-0.023857318
77	-197.64536	35.77278	196.46622	78.61712	341.05753	-590.22736	196.46661	78.61458	341.7042	-530.9289	690.5183	818.8512	3466.04	2.0233822	243.47826	1432.2533	1044.7745	3444.0427	56.959923	471.57404	0.06719434	308000	-0.023798857
78	-198.40271	35.672005	197.23337	78.8097	341.05753	-590.22736	197.23378	78.80715	341.7042	-530.9289	697.57904	827.05414	3466.04	2.0233822	245.476	1453.7993	1055.7465	3444.0427	56.959923	477.69232	0.06693366	312000	-0.023335317
79	-199.15779	35.587166	197.99844	78.99378	341.05753	-590.22736	197.99884	78.991234	341.7042	-530.9289	705.7147	838.4002	3466.04	2.0233822	247.84314	1477.6134	1070.3865	3600.8345	56.959923	483.92404	0.066653386	316000	-0.023078507
80	-199.89673	35.499588	198.74704	79.16466	341.05753	-590.22736	198.74739	79.16203	341.7042	-530.9289	712.24817	845.21405	3466.04	2.0233822	249.60999	1488.5175	1070.0826	3600.8345	56.959923	486.32626	0.066389546	320000	-0.022881085
81	-200.62549	35.40936	199.48486	79.33191	341.05753	-590.22736	199.48529	79.329315	341.7042	-530.9289	718.0441	846.4816	3466.04	2.0233822	250.96825	1505.0223	1075.3138	3600.8345	56.959923	490.62964	0.06612755	324000	-0.022593398
82	-201.34627	35.322166	200.21446	79.495346	341.05753	-590.22736	200.21489	79.49269	341.7042	-530.9289	725.5961	854.43536	3466.04	2.0233822	253.08643	1527.0851	1087.0297	3600.8345	56.959923	496.84146	0.06586843	328000	-0.0222267
83	-202.05774	35.278393	200.93497	79.65132	341.05753	-590.22736	200.93538	79.64882	341.7042	-530.9289	732.28436	858.656	3466.04	2.0233822	254.79662	1547.4911	1096.1497	3600.8345	56.959923	502.90363	0.065625854	332000	-0.021718044
84	-202.7621	35.228863	201.64772	79.80797	341.05753	-590.22736	201.64815	79.80542	341.7042	-530.9289	738.7242	862.596	3466.04	2.0233822	256.48856	1567.7645	1105.1489	3600.8345	56.959923	508.82144	0.065427154	336000	-0.021751575
85	-203.45747	35.13267	202.3515	79.96119	341.05753	-590.22736	202.35197	79.958664	341.7042	-530.9289	744.1937	862.8472	3466.04	2.0233822	257.77103	1587.2622	1113.0695	3600.8345	56.959923	514.6	0.06523631	340000	-0.021190945
86	-204.14659	35.050842	203.04921	80.11306	341.05753	-590.22736	203.04974	80.11049	342.3166	-530.9289	751.18335	868.49713	3466.04	2.0233822	259.62265	1602.0026	1117.2548	3600.8345	56.959923	518.48254	0.06501462	344000	-0.021190953
87	-204.82083	34.97858	203.73225	80.2605	341.3957	-590.22736	203.73277	80.25792	342.3166	-530.9289	758.3569	876.3885	3466.04	2.0233822	261.65414	1620.6888	1124.2507	3600.8345	56.959923	524.0172	0.064763114	348000	-0.02078787
88	-205.48555	34.948776	204.40526	80.40286	341.3957	-590.22736	204.40576	80.40038	342.3166	-530.9289	765.10504	882.08655	3466.04	2.0233822	263.47305	1639.1008	1130.9603	3600.8345	56.959923	529.42615	0.06458081	352000	-0.020361546
89	-206.14452	34.88233	205.07227	80.53671	341.3957	-590.22736	205.07275	80.53422	343.25336	-530.9289	771.0715	888.0213	3466.04	2.0233822	265.0782	1650.099	1133.0868	3600.8345	56.959923	532.03485	0.06436951	356000	-0.020460945
90	-206.79567	34.833412	205.73126	80.6655	341.3957	-590.22736	205.73174	80.663	343.25336	-530.9289	776.48535	892.63806	3466.04	2.0233822	266.46927	1643.2478	1129.018	3600.8345	56.959923	529.3467	0.06412843	360000	-0.020174388
91	-207.43889	34.791447	206.3819	80.79734	343.32388	-590.22736	206.38232	80.79474	343.25336	-530.9289	781.226	892.0825	3466.04	2.0233822	267.4504	1660.4557	1134.712	3600.8345	56.959923	534.3077	0.063930295	364000	-0.019681623
92	-208.07426	34.701443	207.02507	80.925644	343.32388	-590.22736	207.02551	80.92309	343.25336	-530.9289	788.1422	899.0331	3466.04	2.0233822	269.39972	1667.7732	1133.2488	3600.8345	56.959923	535.23584	0.06372292	368000	-0.020022634
93	-208.69768	34.620155	207.65611	81.04538	343.32388	-590.22736	207.65652	81.04274	343.25336	-530.9289	791.2259	897.30005	3466.04	2.0233822	269.95645	1677.9758	1135.3812	3600.8345	56.959923	537.6419	0.06349514	372000	-0.019154985
94	-209.31488	34.537743	208.28119	81.16043	343.32388	-590.22736	208.28159	81.15784	343.25336	-530.9289	796.1621	899.00867	3466.04	2.0233822	271.08868	1694.9316	1141.1041	3600.8345	56.959923	542.5606	0.06327486	376000	-0.019486055
95	-209.91629	34.50962	208.89041	81.26671	343.32388	-590.22736	208.89081	81.26405	343.833	-530.9289	802.4748	904.08167	3466.04	2.0233822	272.79254	1700.7816	1138.7415	3600.8345	56.959923	543.37897	0.06306936	380000	-0.019227464
96	-210.50845	34.43527	209.4899	81.36724	343.32388	-590.22736	209.49033	81.3646	344.3396	-530.9289	809.1936	908.68567	3466.04	2.0233822	274.48178	1711.1293	1140.1941	3600.8345	56.959923	545.79895	0.06286854	384000	-0.019032357
