epoch	pi-loss	q-loss	average-q1-values	std-q1-values	max-q1-values	min-q1-values	average-q2-values	std-q2-values	max-q2-values	min-q2-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	entropy-coeff	total-env-interacts	entropy-coeff-loss
11	-159.5755	80.52194	155.38873	76.76647	320.12717	-113.15316	155.3886	76.78022	327.03403	-120.91925	141.76442	189.43323	1043.2152	3.8830304	91.666664	455.3969	345.05652	1168.7288	4.204692	341.4	0.17785065	44000	-0.14867306
12	-159.6442	77.78931	155.66469	75.10158	320.12717	-113.15316	155.66481	75.11387	327.03403	-120.91925	151.36626	201.64192	1061.1005	3.8830304	97.95918	450.74316	330.728	1168.7288	4.204692	330.93332	0.1699166	48000	-0.14178579
13	-159.32881	74.82138	155.54314	73.40929	320.12717	-122.99784	155.54356	73.420135	327.03403	-146.64914	161.67966	208.90485	1061.1005	3.8830304	103.17461	486.22632	362.72256	1619.2352	4.204692	349.03076	0.16239479	52000	-0.12805691
14	-158.85745	72.105	155.24596	71.77465	320.12717	-156.57512	155.24649	71.78423	327.03403	-146.64914	170.45749	220.31635	1274.5947	3.8830304	108.73786	484.46646	351.52252	1619.2352	4.204692	341.05	0.15557277	56000	-0.124074616
15	-158.35321	69.706116	154.894	70.28487	320.12717	-156.57512	154.8946	70.29393	327.03403	-146.64914	178.84981	222.35074	1274.5947	3.8830304	112.35955	479.65244	340.122	1619.2352	4.204692	331.74667	0.14952452	60000	-0.11379483
16	-157.81471	67.36821	154.49895	68.903015	320.12717	-156.57512	154.49963	68.91109	327.03403	-146.64914	188.66774	232.38214	1330.9542	3.8830304	117.00183	505.33505	360.4462	1619.2352	4.204692	345.73126	0.14354248	64000	-0.10872708
17	-157.27324	65.058395	154.09384	67.58874	320.12717	-156.57512	154.09462	67.59575	327.03403	-146.64914	197.5592	243.65193	1442.3345	3.8830304	121.6458	502.60504	350.68417	1619.2352	4.204692	335.88235	0.13808163	68000	-0.106432416
18	-156.75386	62.99187	153.69197	66.3864	320.12717	-156.57512	153.69286	66.3929	327.03403	-146.64914	209.05016	250.31413	1442.3345	3.8830304	124.35233	512.95984	343.87933	1619.2352	4.204692	330.46667	0.13332619	72000	-0.09715974
19	-156.39868	61.176476	153.43704	65.27516	320.12717	-156.57512	153.43785	65.281006	327.03403	-146.64914	221.27411	257.7473	1442.3345	3.8830304	127.303185	531.251	345.4636	1619.2352	4.204692	328.9579	0.12968042	76000	-0.08951264
20	-156.28142	59.526722	153.4139	64.24809	320.12717	-156.57512	153.41481	64.25362	327.03403	-146.64914	231.53352	271.13907	1722.3638	3.8830304	131.14754	531.96295	365.76205	2457.7156	4.204692	325.12	0.12593928	80000	-0.08650173
21	-156.29414	58.09583	153.5179	63.338085	320.12717	-156.57512	153.51888	63.343052	327.03403	-146.64914	242.49318	276.71094	1722.3638	3.8830304	133.75797	533.02594	357.00775	2457.7156	4.204692	318.64285	0.12254812	84000	-0.08081541
22	-156.4495	56.806015	153.75356	62.570114	320.12717	-156.57512	153.75447	62.574936	327.03403	-146.64914	254.65068	284.61087	1722.3638	3.8830304	136.43411	536.5848	349.20593	2457.7156	4.204692	312.68637	0.11967996	88000	-0.07663969
23	-156.86508	55.794285	154.23505	61.979073	320.12717	-156.57512	154.23595	61.98366	327.03403	-146.64914	265.82886	291.7524	1722.3638	3.8830304	139.18306	565.8736	375.93323	2457.7156	4.204692	317.09564	0.11733683	92000	-0.07418054
24	-157.5151	54.932518	154.9474	61.556557	320.12717	-156.57512	154.9484	61.560875	327.03403	-146.64914	279.14426	312.23102	1744.5365	3.8830304	142.64487	651.7266	565.3906	3015.1775	4.204692	339.85416	0.11514974	96000	-0.06927059
25	-158.38457	54.21465	155.8748	61.32752	320.12717	-156.57512	155.87581	61.3315	327.03403	-161.16263	293.00616	345.68295	2958.5964	3.8830304	146.62756	661.56213	556.54504	3015.1775	4.204692	337.524	0.11332501	100000	-0.067090385
26	-159.39508	53.586662	156.93866	61.258274	320.12717	-156.57512	156.93958	61.261925	327.03403	-161.16263	306.08658	369.80908	2958.5964	3.8830304	150.07214	741.22485	685.5883	3176.5012	4.204692	358.16153	0.111624934	104000	-0.06392363
27	-160.55235	53.159233	158.14378	61.329517	320.12717	-156.57512	158.1447	61.33225	327.03403	-161.16263	320.90884	405.38644	3015.6665	3.8830304	154.28572	833.62085	821.3702	3295.9429	4.204692	381.93332	0.11006832	108000	-0.06160565
28	-161.86089	52.70914	159.49469	61.53535	320.12717	-156.57512	159.4957	61.53747	327.03403	-161.16263	336.0973	437.20346	3015.6665	3.8830304	158.64023	858.7448	829.62476	3295.9429	4.204692	386.74286	0.10865477	112000	-0.05729472
29	-163.35498	52.31179	161.02599	61.919643	320.12717	-165.17845	161.02701	61.92128	327.03403	-239.37476	351.1201	474.40778	3108.3416	3.8830304	163.1505	901.00055	865.81714	3295.9429	4.204692	396.5	0.10755623	116000	-0.056125317
30	-164.97049	51.893074	162.6788	62.438953	320.12717	-165.17845	162.67982	62.44017	327.03403	-239.37476	365.7482	503.55542	3172.4946	3.8830304	167.36401	905.5206	853.6458	3295.9429	4.204692	394.78665	0.106427655	120000	-0.05591182
31	-166.60077	51.537693	164.3484	62.997456	320.12717	-165.17845	164.34941	62.99814	327.03403	-239.37476	378.34	518.07117	3172.4946	3.8830304	170.7989	954.54675	890.3401	3406.2798	4.204692	405.13226	0.10523541	124000	-0.05323558
32	-168.16475	51.174942	165.95198	63.53566	320.12717	-165.17845	165.953	63.535988	327.03403	-239.37476	393.4715	555.441	3263.2334	3.8830304	175.34247	1026.0134	962.4278	3406.2798	4.204692	423.72186	0.10411133	128000	-0.0517931
33	-169.73663	50.76378	167.55959	64.08458	320.12717	-165.17845	167.5605	64.0846	327.03403	-239.37476	406.28406	577.74194	3263.2334	3.8830304	178.86179	1039.7949	956.9542	3406.2798	4.204692	424.78183	0.10316661	132000	-0.049397573
34	-171.29822	50.40451	169.15724	64.64585	320.12717	-165.17845	169.1583	64.6454	327.03403	-239.37476	420.17468	602.4009	3263.2334	3.8830304	182.7957	1092.4852	993.8076	3406.2798	4.204692	440.0706	0.10221337	136000	-0.048980255
35	-172.83527	50.00041	170.72876	65.2051	320.12717	-165.17845	170.72983	65.20432	327.03403	-239.37476	434.5932	629.1434	3263.2334	3.8830304	186.9159	1154.3605	1043.8485	3406.2798	4.204692	456.06857	0.10130262	140000	-0.04796945
36	-174.33914	49.56901	172.2663	65.74378	320.12717	-167.63965	172.26735	65.74285	327.03403	-239.37476	448.8726	657.23444	3267.9912	3.8830304	191.23506	1208.6129	1079.4453	3406.2798	4.204692	470.24445	0.100322105	144000	-0.045524035
37	-175.83398	49.16689	173.7924	66.27724	320.12717	-167.63965	173.79346	66.27612	327.03403	-239.37476	462.7716	678.2147	3267.9912	3.8830304	194.99341	1257.9398	1107.0463	3406.2798	4.204692	481.9892	0.09962725	148000	-0.04500331
38	-177.30751	48.760864	175.29652	66.798325	320.12717	-167.63965	175.29755	66.79683	327.03403	-239.37476	476.54993	698.29834	3358.7922	3.8830304	198.69281	1282.4304	1113.5607	3406.2798	4.204692	486.37106	0.098771416	152000	-0.04360641
39	-178.75786	48.4068	176.77669	67.30322	320.12717	-167.63965	176.77766	67.30139	327.03403	-239.37476	490.87286	719.96204	3358.7922	3.8830304	202.5974	1296.2126	1103.1561	3406.2798	4.204692	487.7359	0.09800023	156000	-0.042572334
40	-180.18434	47.99639	178.23198	67.79187	320.12717	-167.63965	178.23303	67.789986	327.03403	-239.37476	502.45392	729.8774	3358.7922	3.8830304	205.65553	1346.5219	1133.6979	3406.2798	4.204692	500.5425	0.097107284	160000	-0.042033866
41	-181.58919	47.66101	179.66397	68.27515	330.98456	-167.63965	179.66501	68.27312	327.03403	-239.37476	514.9228	741.95044	3358.7922	3.8830304	208.91719	1397.036	1164.4738	3457.3086	4.204692	512.72437	0.096264526	164000	-0.04077994
42	-182.99553	47.30317	181.09598	68.76736	330.98456	-167.63965	181.0971	68.765144	327.03403	-239.37476	527.1046	755.2004	3358.7922	3.8830304	212.12122	1429.6241	1175.7128	3457.3086	4.204692	519.8762	0.09546487	168000	-0.039959036
43	-184.3796	47.01238	182.50475	69.25301	330.98456	-167.63965	182.50595	69.2507	327.16943	-239.37476	539.3238	768.1059	3419.3606	3.8830304	215.26909	1472.2783	1194.924	3457.3086	4.204692	530.32324	0.094688565	172000	-0.038857266
44	-185.73412	46.679337	183.8847	69.72456	330.98456	-167.63965	183.8859	69.72213	329.37576	-239.37476	549.9318	771.95465	3419.3606	3.8830304	217.82178	1474.6564	1182.5629	3457.3086	4.204692	529.0	0.09385853	176000	-0.038018737
45	-187.03912	46.404312	185.21535	70.16973	330.98456	-167.63965	185.21649	70.167244	330.44034	-239.37476	559.8126	774.31	3419.3606	3.8830304	220.0489	1492.2632	1183.0829	3457.3086	4.204692	532.1911	0.09305741	180000	-0.03731084
46	-188.32542	46.111256	186.5248	70.61341	330.98456	-167.63965	186.52597	70.61091	332.2066	-239.37476	572.9683	792.004	3457.6384	3.8830304	223.5723	1485.8641	1171.4177	3457.3086	4.204692	528.56305	0.09227161	184000	-0.036180474
47	-189.60114	45.82533	187.8241	71.05085	331.21918	-183.64426	187.82526	71.04833	333.6391	-239.37476	585.9943	809.2909	3457.6384	3.8830304	227.05315	1524.9025	1188.7515	3457.3086	4.204692	538.5936	0.0915456	188000	-0.03574747
48	-190.83916	45.549076	189.08522	71.46498	331.21918	-183.64426	189.0864	71.46238	333.6391	-239.37476	599.4222	830.1383	3457.6384	3.8830304	230.76923	1563.9203	1206.3398	3457.3086	4.204692	548.20624	0.0909068	192000	-0.03437383
49	-192.05585	45.253983	190.32458	71.85488	335.2616	-183.64426	190.32576	71.8523	339.85663	-239.37476	611.469	844.13934	3457.6384	3.8830304	233.89021	1588.842	1211.5942	3457.3086	4.204692	553.7857	0.09026917	196000	-0.03413644
50	-193.25838	44.93354	191.54865	72.23394	343.7678	-183.64426	191.5498	72.23142	346.70276	-239.37476	622.32544	854.0172	3457.6384	3.8830304	236.68639	1623.9122	1224.2869	3457.3086	4.204692	562.664	0.089630276	200000	-0.033773992
51	-194.4351	44.614044	192.7461	72.60257	345.65268	-183.64426	192.74725	72.59993	347.35547	-239.37476	634.08124	867.36237	3457.6384	3.8830304	239.71797	1654.0713	1231.9689	3457.3086	4.204692	570.0784	0.089016706	204000	-0.03335315
52	-195.60501	44.356396	193.93585	72.965065	346.13373	-183.64426	193.93698	72.96246	347.35547	-239.37476	645.4417	879.0795	3457.6384	3.8830304	242.70712	1631.7765	1230.47	3457.3086	4.204692	562.6885	0.08838509	208000	-0.03250096
53	-196.74559	44.032665	195.09633	73.31472	346.13373	-183.64426	195.09741	73.31201	347.35547	-239.37476	655.2456	885.34155	3457.6384	3.8830304	245.0867	1664.9972	1242.129	3457.3086	4.204692	570.93964	0.08775659	212000	-0.032362632
54	-197.87721	43.706093	196.24684	73.658356	346.13373	-183.64426	196.2479	73.655716	347.35547	-239.37476	665.56006	894.7869	3457.6384	3.8830304	247.70642	1695.8652	1250.9257	3457.3086	4.204692	578.8852	0.08715665	216000	-0.03126897
55	-199.00096	43.422596	197.3891	73.99218	346.13373	-183.64426	197.39014	73.98951	347.35547	-239.37476	677.0924	908.6012	3457.6384	3.8830304	250.8552	1725.7019	1258.7502	3457.3086	4.204692	586.5418	0.086616375	220000	-0.03091596
56	-200.10857	43.14043	198.51556	74.31618	346.13373	-183.64426	198.5166	74.313515	347.35547	-239.37476	689.0534	923.6767	3457.6384	3.8830304	254.25653	1754.0856	1265.0972	3457.3086	4.204692	593.925	0.08601999	224000	-0.030446393
57	-201.20113	42.912033	199.62529	74.63501	346.13373	-183.64426	199.62631	74.63233	347.35547	-239.37476	700.2091	935.2789	3457.6384	3.8830304	257.33633	1782.4209	1271.76	3457.3086	4.204692	601.04913	0.08546159	228000	-0.029694062
58	-202.28905	42.61833	200.7302	74.953705	353.8672	-183.64426	200.7311	74.951065	349.40982	-239.37476	711.38715	946.7374	3457.6384	3.8830304	260.3816	1782.8813	1262.3557	3457.3086	4.204692	599.7931	0.0849131	232000	-0.029702824
59	-203.37013	42.318127	201.82768	75.26582	353.8672	-183.64426	201.82861	75.26312	349.40982	-239.37476	722.51385	957.00073	3457.6384	3.8830304	263.39285	1806.1085	1264.4883	3457.3086	4.204692	605.839	0.08434719	236000	-0.028859833
60	-204.42351	42.069416	202.8982	75.555824	353.8672	-183.64426	202.89912	75.553154	349.40982	-239.37476	732.60675	964.6676	3457.6384	3.8830304	266.07538	1808.3945	1255.128	3457.3086	4.204692	605.19	0.08374387	240000	-0.028949382
61	-205.44229	41.77452	203.93355	75.82703	353.8672	-183.64426	203.93445	75.8243	349.40982	-239.37476	741.8801	968.079	3457.6384	3.8830304	268.42685	1828.6069	1257.1885	3457.3086	4.204692	610.52625	0.083154164	244000	-0.028485129
62	-206.43588	41.520752	204.94287	76.08692	353.8672	-183.64426	204.94373	76.08423	350.45364	-239.37476	750.97534	974.2119	3457.6384	3.8830304	270.74237	1851.8416	1260.224	3457.3086	4.204692	616.3306	0.08261461	248000	-0.027736964
63	-207.4222	41.292828	205.94473	76.34158	353.8672	-183.64426	205.94551	76.33894	350.45364	-239.37476	760.7986	980.0434	3457.6384	3.8830304	273.31888	1874.6044	1263.0614	3457.3086	4.204692	622.00793	0.08206421	252000	-0.027327508
64	-208.39845	41.039192	206.93524	76.59103	353.8672	-183.64426	206.936	76.588264	353.47644	-239.37476	767.1911	980.3731	3457.6384	3.8830304	274.6781	1893.4968	1262.7698	3457.3086	4.204692	626.5687	0.081539206	256000	-0.026814038
65	-209.35728	40.842503	207.9089	76.83078	362.84235	-183.64426	207.9096	76.82806	361.128	-239.37476	776.0986	985.49445	3457.6384	3.8830304	276.89032	1910.1311	1265.9973	3457.3086	4.204692	630.8	0.08107896	260000	-0.026117384
66	-210.3	40.62218	208.86563	77.056755	362.84235	-183.64426	208.86633	77.05407	362.99524	-239.37476	783.26996	990.2822	3457.6384	3.8830304	278.48102	1924.822	1263.3198	3457.3086	4.204692	634.25757	0.08063039	264000	-0.026497807
67	-211.20628	40.382206	209.78633	77.26615	362.84235	-183.64426	209.78703	77.26341	362.99524	-239.37476	790.31885	990.51624	3457.6384	3.8830304	280.0418	1941.2621	1262.7489	3525.9875	4.204692	637.6836	0.08009662	268000	-0.02570388
68	-212.09637	40.166462	210.69046	77.45795	362.84235	-183.64426	210.69124	77.45525	362.99524	-239.37476	798.2753	993.78613	3457.6384	3.8830304	281.8653	1963.1033	1266.1157	3525.9875	4.204692	643.0118	0.079610355	272000	-0.025221894
69	-212.97218	39.981377	211.57997	77.64499	362.84235	-183.64426	211.58073	77.642296	362.99524	-239.37476	808.3737	1003.0609	3524.1335	3.8830304	284.53607	1983.9563	1268.6177	3525.9875	4.204692	648.1855	0.07912341	276000	-0.025071833
70	-213.83577	39.752052	212.45692	77.82253	362.84235	-183.64426	212.45766	77.81978	362.99524	-239.37476	817.57184	1011.51514	3524.1335	3.8830304	286.88525	2003.5807	1270.0293	3525.9875	4.204692	653.2114	0.07865054	280000	-0.02462813
71	-214.68335	39.553204	213.31798	77.99507	362.84235	-183.64426	213.3187	77.99229	362.99524	-239.37476	827.4607	1019.1499	3524.1335	3.8830304	289.50052	2019.425	1268.0038	3525.9875	4.204692	658.09576	0.07817605	284000	-0.024686493
72	-215.51564	39.365025	214.16293	78.16192	362.84235	-183.64426	214.16362	78.15922	362.99524	-239.37476	836.2994	1026.0085	3524.1335	3.8830304	291.7933	2024.9602	1261.9591	3525.9875	4.204692	658.35834	0.077697605	288000	-0.02393742
73	-216.3375	39.181244	214.99722	78.32004	366.0807	-215.93756	214.99783	78.317245	362.99524	-239.37476	844.34283	1031.3042	3524.1335	3.8830304	293.76257	2044.8483	1264.5979	3525.9875	4.204692	663.0383	0.0772859	292000	-0.023628717
74	-217.14128	38.980396	215.81346	78.47286	366.0807	-215.93756	215.81403	78.47015	364.15195	-243.34238	851.5068	1032.9192	3524.1335	3.8830304	295.40918	2058.3228	1263.7772	3680.9077	4.204692	665.41895	0.07682479	296000	-0.023561142
75	-217.92793	38.765987	216.6121	78.62064	366.0807	-215.93756	216.61261	78.61772	364.15195	-243.34238	860.33466	1040.1245	3524.1335	3.8830304	297.61905	2075.4272	1263.9197	3680.9077	4.204692	669.88	0.07638519	300000	-0.022854377
76	-218.70683	38.562008	217.40259	78.76209	366.0807	-215.93756	217.40305	78.7592	364.15195	-243.34238	869.8253	1048.1298	3524.1335	3.8830304	300.09872	2071.7556	1257.0806	3680.9077	4.204692	667.84344	0.07595615	304000	-0.022651386
77	-219.47894	38.37815	218.18596	78.90377	366.0807	-215.93756	218.18639	78.90099	364.15195	-243.34238	879.22516	1055.6882	3524.1335	3.8830304	302.55402	2089.245	1258.1649	3680.9077	4.204692	672.15717	0.075550154	308000	-0.022227703
78	-220.24615	38.215805	218.96425	79.047325	366.0807	-215.93756	218.96461	79.04451	364.15195	-243.34238	888.46313	1062.4741	3524.1335	3.8830304	304.98535	2095.2263	1252.7308	3680.9077	4.204692	672.6064	0.075160265	312000	-0.022088995
79	-221.00636	38.039192	219.73605	79.187485	366.0807	-215.93756	219.73642	79.18465	365.71188	-243.34238	897.54913	1070.4973	3524.1335	3.8830304	307.393	2088.106	1246.5916	3680.9077	4.204692	669.58734	0.07477806	316000	-0.02183787
80	-221.75403	37.855545	220.4944	79.320015	366.0807	-215.93756	220.49474	79.31719	365.71188	-243.34238	904.93536	1071.8796	3524.1335	3.8830304	309.17874	2104.4404	1247.2563	3680.9077	4.204692	673.7175	0.07440033	320000	-0.02164304
81	-222.49197	37.68638	221.2428	79.44802	366.0807	-215.93756	221.24315	79.445274	365.71188	-243.34238	913.9873	1078.2955	3524.1335	3.8830304	311.53845	2118.164	1245.6106	3680.9077	4.204692	677.74567	0.07401232	324000	-0.021464987
82	-223.22554	37.509293	221.98648	79.574905	366.0807	-215.93756	221.98695	79.57214	365.71188	-243.34238	922.7235	1086.8129	3524.1335	3.8830304	313.8756	2133.2988	1245.7771	3680.9077	4.204692	681.32196	0.073641874	328000	-0.0214647
83	-223.94925	37.3118	222.72046	79.70296	366.0807	-215.93756	222.72093	79.7002	365.71188	-243.34238	932.2099	1095.5249	3524.1335	3.8830304	316.49188	2149.8694	1247.3094	3680.9077	4.204692	685.16144	0.0732639	332000	-0.020936439
84	-224.66724	37.143833	223.44852	79.83061	366.0807	-215.93756	223.44897	79.827805	365.71188	-243.34238	940.17084	1100.5153	3524.1335	3.8830304	318.4834	2164.386	1246.8965	3680.9077	4.204692	688.90955	0.072899126	336000	-0.020815922
85	-225.377	36.971504	224.16806	79.956154	366.0807	-215.93756	224.16849	79.95342	365.71188	-243.34238	947.807	1105.0104	3524.1335	3.8830304	320.4524	2176.4167	1244.4353	3680.9077	4.204692	692.5694	0.07257504	340000	-0.020449653
86	-226.07568	36.817387	224.87653	80.07001	372.17038	-215.93756	224.87694	80.06733	370.0151	-243.34238	957.088	1113.2433	3524.1335	3.8830304	323.0047	2179.5623	1239.0466	3680.9077	4.204692	692.4837	0.07224352	344000	-0.019883303
87	-226.76799	36.631138	225.57799	80.17956	372.17038	-215.93756	225.57843	80.176956	376.77487	-243.34238	965.3322	1119.9286	3524.1335	3.8830304	325.23364	2179.3872	1233.0753	3680.9077	4.204692	691.7172	0.07192369	348000	-0.020213548
88	-227.45378	36.467678	226.2731	80.28483	394.75565	-215.93756	226.27351	80.28226	393.67975	-243.34238	973.66364	1124.615	3524.1335	3.8830304	327.44186	2180.9785	1228.9619	3680.9077	4.204692	691.3591	0.07161184	352000	-0.019431878
89	-228.13086	36.305943	226.95941	80.38532	398.5106	-215.93756	226.95981	80.382675	396.5277	-243.34238	981.85486	1129.4392	3524.1335	3.8830304	329.62964	2194.2896	1228.4031	3680.9077	4.204692	694.82697	0.07129092	356000	-0.019741409
90	-228.79774	36.138504	227.63524	80.483505	398.5106	-215.93756	227.63564	80.480865	396.5277	-243.34238	990.62085	1136.5186	3524.1335	3.8830304	332.10333	2208.312	1228.7018	3680.9077	4.204692	698.2178	0.07096665	360000	-0.019399926
91	-229.45464	35.975903	228.30084	80.5818	398.5106	-215.93756	228.30121	80.57904	396.5277	-243.34238	997.1203	1141.0315	3524.1335	3.8830304	334.25162	2220.6973	1227.5687	3680.9077	4.204692	701.53406	0.070637085	364000	-0.0190019
92	-230.10912	35.820927	228.96385	80.67816	398.5106	-215.93756	228.9642	80.67544	396.5277	-243.34238	1005.19	1145.788	3524.1335	3.8830304	336.38025	2234.1003	1227.5612	3680.9077	4.204692	704.67175	0.07031851	368000	-0.018988289
93	-230.76508	35.685577	229.6279	80.77547	421.25256	-215.93756	229.62817	80.77282	416.80338	-243.34238	1013.89435	1152.7231	3524.1335	3.8830304	338.79782	2246.1824	1226.4313	3680.9077	4.204692	707.8473	0.07002396	372000	-0.018551266
94	-231.415	35.542587	230.28604	80.86955	441.2477	-215.93756	230.28633	80.86701	440.22906	-243.34238	1022.6315	1159.7006	3524.1335	3.8830304	341.1978	2257.7124	1224.9493	3680.9077	4.204692	710.9553	0.06970689	376000	-0.018508948
95	-232.06157	35.38838	230.94075	80.962524	466.44147	-215.93756	230.94109	80.95993	456.85135	-243.34238	1030.4054	1166.3798	3524.1335	3.8830304	343.2701	2257.846	1219.6123	3680.9077	4.204692	710.18634	0.06942167	380000	-0.018171161
96	-232.6992	35.25444	231.58649	81.054955	498.16223	-215.93756	231.58691	81.052505	514.1497	-243.34238	1035.8894	1171.8214	3524.1335	3.8830304	344.70377	2262.0657	1219.8646	3680.9077	4.204692	711.3948	0.06913406	384000	-0.017658845
97	-233.32329	35.140472	232.21881	81.14593	498.16223	-215.93756	232.21922	81.14338	514.1497	-243.34238	1039.9608	1173.6993	3524.1335	3.8830304	345.81107	2265.837	1216.8053	3680.9077	4.204692	711.6897	0.068891846	388000	-0.017967837
98	-233.93596	35.00716	232.8399	81.22959	498.16223	-215.93756	232.84032	81.227104	514.1497	-243.34238	1045.1329	1174.1106	3566.5696	3.8830304	346.90265	2277.138	1216.0845	3680.9077	4.204692	714.12756	0.068628214	392000	-0.017530192
99	-234.54118	34.87703	233.45305	81.31231	498.16223	-215.93756	233.45345	81.30984	514.1497	-243.34238	1052.9143	1179.0991	3566.5696	3.8830304	348.89868	2275.474	1210.7017	3680.9077	4.204692	712.78687	0.0683805	396000	-0.01784721
100	-235.13667	34.758465	234.05597	81.39514	498.16223	-215.93756	234.05638	81.39267	514.1497	-243.34238	1059.0183	1180.9376	3566.5696	3.8830304	350.2627	2266.9336	1208.345	3680.9077	4.204692	709.644	0.06811151	400000	-0.017600525
101	-235.72548	34.621544	234.6521	81.471855	498.16223	-215.93756	234.65253	81.469284	514.1497	-243.34238	1065.4336	1183.5687	3566.5696	3.8830304	351.91638	2272.0645	1205.3206	3680.9077	4.204692	710.5673	0.067851275	404000	-0.017384682
102	-236.30482	34.503017	235.23903	81.54166	498.16223	-215.93756	235.23943	81.539085	514.1497	-243.34238	1072.0712	1186.2656	3566.5696	3.8830304	353.55286	2283.6956	1205.0815	3680.9077	4.204692	713.4049	0.06760151	408000	-0.017245932
103	-236.87221	34.375286	235.8135	81.606735	498.16223	-215.93756	235.81396	81.60406	514.1497	-243.34238	1080.5007	1192.8455	3623.493	3.8830304	355.78583	2295.1414	1204.7764	3680.9077	4.204692	716.1874	0.067354694	412000	-0.017055921
104	-237.43556	34.245895	236.38393	81.66786	498.16223	-215.93756	236.38443	81.66522	514.1497	-243.34238	1088.6976	1198.9303	3623.493	3.8830304	358.00345	2306.6926	1204.689	3680.9077	4.204692	718.9163	0.0671069	416000	-0.016870648
105	-237.99646	34.12322	236.95181	81.73148	498.16223	-215.93756	236.9523	81.72884	514.1497	-243.34238	1096.8182	1204.8488	3623.493	3.8830304	360.20584	2317.0276	1203.563	3680.9077	4.204692	721.5933	0.066859804	420000	-0.016749982
106	-238.55424	33.99321	237.51659	81.79266	498.16223	-215.93756	237.51704	81.79019	514.1497	-243.34238	1104.695	1210.2823	3623.493	3.8830304	362.39316	2327.0251	1202.2457	3680.9077	4.204692	724.2198	0.06661136	424000	-0.01645975
107	-239.1028	33.850956	238.07248	81.85151	498.16223	-215.93756	238.07297	81.848946	514.1497	-243.34238	1111.7272	1213.7616	3623.493	3.8830304	364.2553	2337.6814	1201.634	3680.9077	4.204692	726.7972	0.06636207	428000	-0.016773893
108	-239.64034	33.719288	238.61697	81.9105	498.16223	-215.93756	238.61746	81.90789	514.1497	-243.34238	1118.6675	1217.1615	3623.493	3.8830304	366.10168	2347.5361	1200.3942	3680.9077	4.204692	729.32684	0.06610461	432000	-0.016263248
109	-240.17613	33.58349	239.15944	81.96813	498.16223	-215.93756	239.15994	81.96555	514.1497	-243.34238	1124.6238	1219.573	3623.493	3.8830304	367.62225	2355.91	1198.4061	3680.9077	4.204692	731.333	0.06584111	436000	-0.016593534
