epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.035901498	1531.2007	4.5915923	0.5586128	5.0198536	-0.69476646	0.00861804	42.589844	43.98217	259.8523	7.8868923	41.362637	4000
2	-0.033538885	1945.439	6.6868277	2.132644	8.827445	-0.69476646	0.008041001	61.413784	52.796978	259.8523	7.8868923	51.594593	8000
3	-0.0348872	2179.2961	8.497889	3.0972097	12.13327	-0.69476646	0.0079540415	73.19619	55.05055	259.8523	7.8868923	54.336494	12000
4	-0.033260368	2777.9414	10.338174	4.1658735	15.863337	-0.69476646	0.008066185	88.68607	63.925755	259.8523	7.8868923	59.65759	16000
5	-0.031703986	3290.4683	12.158797	5.209824	19.443726	-0.69476646	0.0078097344	101.93017	70.63252	259.8523	7.8868923	63.91639	20000
6	-0.030228302	3663.507	13.927042	6.184822	22.769861	-0.69476646	0.007787897	113.22096	74.83117	259.8523	7.8868923	67.27193	24000
7	-0.029504282	3932.232	15.644478	7.105276	25.950005	-0.69476646	0.0076835416	123.314644	77.351524	259.8523	7.8868923	70.219894	28000
8	-0.028729737	4141.4307	17.3167	7.9842744	29.022943	-0.69476646	0.0075521367	132.44693	78.90288	259.8523	7.8868923	72.86967	32000
9	-0.027838895	4255.9863	18.936243	8.811854	31.893301	-0.69476646	0.0074302563	139.79741	79.26229	259.8523	7.8868923	74.93073	36000
10	-0.02663309	4327.712	20.505919	9.594733	34.633595	-0.69476646	0.0071294876	146.04909	79.16514	259.8523	7.8868923	76.652084	40000
11	-0.02677102	4333.314	22.021065	10.326982	37.17297	-0.69476646	0.0071035703	150.66223	78.43166	259.8523	7.8868923	77.86029	44000
12	-0.025899926	4368.0776	23.503437	11.04224	39.809917	-0.69476646	0.007012628	155.74983	78.13207	259.8523	7.8868923	79.30017	48000
13	-0.025807623	4387.7593	24.958067	11.744921	42.41397	-0.69476646	0.006946981	160.17987	77.74139	260.09387	7.8868923	80.52496	52000
14	-0.025786463	4372.5884	26.379492	12.424003	44.858288	-0.69476646	0.006933537	164.0276	77.001366	260.09387	7.8868923	81.625755	56000
15	-0.025334008	4349.0044	27.769087	13.080488	47.223713	-0.69476646	0.00685525	167.52477	76.33103	267.8554	7.8868923	82.61659	60000
16	-0.025043834	4338.7427	29.138243	13.7304125	49.67577	-0.69476646	0.0067904424	170.82173	75.87493	267.8554	7.8868923	83.5415	64000
17	-0.025008693	4307.626	30.482998	14.365531	51.999348	-0.69476646	0.0067519974	173.70587	75.221535	278.1535	7.8868923	84.36011	68000
18	-0.025145942	4306.301	31.74991	14.945142	54.442413	-2.1349792	0.006699366	177.12485	75.5051	323.24554	7.8868923	85.410164	72000
19	-0.025292194	4294.673	32.864784	15.506534	56.96198	-2.1349792	0.006739309	180.36356	75.941246	345.25253	7.8868923	86.432304	76000
20	-0.024931835	4310.7188	34.000896	16.11317	59.746193	-2.1349792	0.0066224844	184.04341	77.01614	345.25253	7.8868923	87.53776	80000
21	-0.02502081	4366.846	35.14564	16.772652	62.73228	-2.1349792	0.006598139	188.1905	79.14146	346.8824	7.8868923	88.76601	84000
22	-0.025218325	4400.896	36.302925	17.459303	65.60997	-2.1349792	0.006643804	191.80518	80.69024	356.6569	7.8868923	89.87594	88000
23	-0.025230397	4431.9077	37.492023	18.189354	68.41099	-2.1349792	0.006622079	195.50356	82.6269	362.47473	7.8868923	91.07892	92000
24	-0.025387878	4436.0977	38.6695	18.909363	71.05978	-2.1349792	0.0066194325	198.85312	83.96505	362.47473	7.8868923	92.19576	96000
25	-0.025694592	4447.052	39.818596	19.632402	73.75486	-2.1349792	0.0066276793	202.39961	85.54499	363.03992	7.8868923	93.31502	100000
26	-0.025768302	4463.575	40.97808	20.368082	76.48924	-2.1349792	0.0066169742	205.9359	87.22931	390.63528	7.8868923	94.39732	104000
27	-0.026059449	4481.863	42.13224	21.102053	79.20875	-2.1349792	0.006663199	209.60197	89.056564	397.97348	7.8868923	95.51628	108000
28	-0.026034852	4496.0015	43.311462	21.851215	81.869774	-2.1349792	0.00667765	213.07759	90.79227	400.66202	7.8868923	96.55939	112000
29	-0.026072178	4518.295	44.46049	22.59896	84.635414	-2.1349792	0.006686961	216.36285	92.513435	401.72916	7.8868923	97.52926	116000
30	-0.025956126	4532.4355	45.629807	23.355959	87.32897	-2.1349792	0.0066690794	219.82057	94.229485	401.72916	7.8868923	98.526405	120000
31	-0.026108949	4518.334	46.787815	24.074257	89.7328	-2.1349792	0.006685832	222.88783	95.3356	401.72916	7.8868923	99.44125	124000
32	-0.026265645	4534.2896	47.93743	24.81908	92.43845	-2.1349792	0.0066954154	226.22578	97.00327	410.8915	7.8868923	100.354836	128000
33	-0.026315896	4533.725	49.122272	25.58205	94.931015	-2.1349792	0.006677815	229.20811	98.329865	420.3825	7.8868923	101.12935	132000
34	-0.026286857	4542.686	50.300713	26.335005	97.49095	-2.1349792	0.0066754003	232.39255	99.96697	443.12354	7.8868923	101.974686	136000
