epoch	pi-loss	q-loss	average-q1-values	std-q1-values	max-q1-values	min-q1-values	average-q2-values	std-q2-values	max-q2-values	min-q2-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	entropy-coeff	total-env-interacts	entropy-coeff-loss
72	-409.126	32.082462	409.24292	213.4412	771.74817	-613.03955	409.24268	213.44089	773.21277	-614.63116	6428.8926	2423.1785	9417.672	-368.16916	1000.0	6478.8105	2413.4094	9614.664	-776.60815	1000.0	0.1528943	288000	-0.17314743
73	-412.04526	32.39087	412.17117	213.9185	789.7098	-682.6984	412.1709	213.91824	789.4433	-705.9347	6464.058	2425.0413	9417.672	-368.16916	1000.0	6507.454	2411.4492	9614.664	-776.60815	1000.0	0.15406424	292000	-0.17068155
74	-414.9189	32.662586	415.0531	214.36781	789.7098	-682.6984	415.05273	214.3677	790.14935	-705.9347	6485.3965	2421.796	9417.672	-368.16916	1000.0	6542.7065	2414.0693	9614.664	-776.60815	1000.0	0.15516736	296000	-0.16849825
75	-417.7267	32.978165	417.8692	214.80602	798.0911	-682.6984	417.86887	214.80568	793.91144	-705.9347	6496.1035	2430.9326	9417.672	-368.16916	1000.0	6580.8325	2420.3633	9770.547	-776.60815	1000.0	0.15617912	300000	-0.1662085
76	-420.47375	33.38707	420.62524	215.2337	798.0911	-682.6984	420.6249	215.23337	795.5956	-705.9347	6529.797	2432.4707	9417.672	-368.16916	1000.0	6602.278	2418.5283	9770.547	-776.60815	1000.0	0.15727878	304000	-0.16390876
77	-423.16086	33.73727	423.321	215.62857	798.0911	-682.6984	423.3207	215.62845	795.5956	-705.9347	6562.4844	2433.4133	9417.672	-368.16916	1000.0	6633.2935	2418.573	9770.547	-776.60815	1000.0	0.15836176	308000	-0.16189748
78	-425.80173	34.111694	425.97064	215.99846	798.0911	-682.6984	425.9703	215.99817	795.5956	-705.9347	6593.1465	2432.6987	9417.672	-368.16916	1000.0	6664.1064	2418.2305	9770.547	-776.60815	1000.0	0.15939307	312000	-0.15976165
79	-428.40082	34.402885	428.57785	216.34254	798.88666	-682.6984	428.57755	216.34248	800.5136	-705.9347	6626.1953	2434.878	9417.672	-368.16916	1000.0	6700.7974	2424.6575	9770.547	-776.60815	1000.0	0.16036254	316000	-0.15772438
80	-430.96448	34.70348	431.14966	216.6774	798.88666	-682.6984	431.14944	216.67728	800.5136	-705.9347	6644.552	2433.7961	9417.672	-368.16916	1000.0	6731.22	2424.718	9770.547	-776.60815	1000.0	0.16133885	320000	-0.15573664
81	-433.472	35.070934	433.66592	217.00508	802.72925	-682.6984	433.66577	217.00523	802.8066	-705.9347	6674.067	2433.189	9417.672	-368.16916	1000.0	6755.184	2419.2927	9770.547	-776.60815	1000.0	0.16234338	324000	-0.15370584
