epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
37	-0.038443822	203.22275	-10.697106	8.836317	20.135683	-22.700325	0.015243111	-156.6236	133.73846	108.82211	-503.0155	1000.0	148000
38	-0.03875215	199.85634	-10.252778	9.143994	20.135683	-22.700325	0.015243582	-150.66383	136.8667	108.82211	-503.0155	1000.0	152000
39	-0.038900238	196.90921	-9.840513	9.392868	20.135683	-22.700325	0.0152421305	-145.22168	139.32596	114.02241	-503.0155	1000.0	156000
40	-0.0382757	194.3577	-9.430434	9.633452	20.135683	-22.700325	0.015253797	-139.70215	142.00269	153.14253	-503.0155	1000.0	160000
41	-0.03765705	190.77405	-9.137192	9.875223	20.34234	-22.700325	0.015275831	-135.30719	144.00427	153.14253	-503.0155	1000.0	164000
42	-0.037032172	187.65979	-8.745717	10.168164	20.936665	-22.929852	0.015302517	-130.25237	146.29788	153.14253	-503.0155	1000.0	168000
43	-0.037324686	187.0273	-8.34813	10.40565	21.876308	-22.929852	0.015298096	-125.243324	148.61438	168.39507	-503.0155	1000.0	172000
44	-0.037558317	184.89275	-7.918716	10.677295	21.876308	-22.929852	0.015293125	-119.933395	151.21349	168.39507	-503.0155	1000.0	176000
45	-0.037871428	183.91006	-7.511025	11.0634365	23.243015	-24.002012	0.015287444	-114.40234	154.94382	275.02734	-503.0155	1000.0	180000
46	-0.038139403	182.16351	-7.155834	11.222838	23.243015	-24.002012	0.015281642	-109.64587	156.72543	275.02734	-503.0155	1000.0	184000
47	-0.037633523	180.13364	-6.7618313	11.509222	23.243015	-24.002012	0.015278645	-104.45655	159.62999	275.02734	-503.0155	1000.0	188000
48	-0.03774571	178.05864	-6.440832	11.748279	23.49051	-24.002012	0.015274544	-100.32562	161.4221	275.02734	-503.0155	1000.0	192000
49	-0.03790898	176.03111	-6.126448	11.843564	23.49051	-24.002012	0.015271919	-96.023026	162.55093	275.02734	-503.0155	1000.0	196000
50	-0.038087964	174.8105	-5.712384	12.088183	23.641712	-24.002012	0.015268855	-90.72244	165.45111	275.02734	-503.0155	1000.0	200000
