epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.056684144	226.99438	4.8560996	0.3868221	5.095961	0.2583886	0.009258246	17.024347	15.378115	112.70401	4.219371	17.801802	4000
2	-0.051683664	590.1698	6.957051	2.1210566	9.104754	0.2583886	0.009060888	24.4051	26.785131	193.20335	4.219371	21.547945	8000
3	-0.045329336	1007.63007	9.040547	3.4178524	13.217349	0.2583886	0.008451435	33.46718	37.03747	230.39728	4.219371	25.714598	12000
4	-0.043484896	1397.6562	11.089247	4.6209126	17.239264	0.2583886	0.008414934	42.34644	44.986507	230.39728	4.219371	29.631878	16000
5	-0.041518323	1827.1012	13.112028	5.7835407	21.207071	0.2583886	0.008282347	51.399967	53.755142	230.39728	4.219371	33.35103	20000
6	-0.03796664	2282.1367	15.126088	6.9395003	25.197243	0.2583886	0.007863875	60.90827	62.9589	236.3328	4.219371	37.112698	24000
7	-0.03628745	2589.0144	17.076458	8.006295	28.779324	0.2583886	0.007893358	69.43265	69.45573	236.3328	4.219371	40.44725	28000
8	-0.03477719	2758.5312	18.931126	8.953586	31.914358	0.2583886	0.007912298	76.502106	73.24546	236.3328	4.219371	43.154594	32000
9	-0.033329926	2852.365	20.69058	9.799219	34.766567	0.2583886	0.007794358	82.859276	75.91934	236.3328	4.219371	45.61911	36000
10	-0.033039093	2910.8271	22.373468	10.578814	37.519863	0.2583886	0.0077222004	88.82958	78.01931	236.3328	4.219371	47.897278	40000
11	-0.032003175	2948.4937	23.991861	11.310594	40.176125	0.2583886	0.0075822133	94.26189	79.63228	236.3328	4.219371	49.93897	44000
12	-0.030683262	2979.6829	25.559956	12.013193	42.8092	0.2583886	0.0075404854	99.37115	81.003685	236.3328	4.219371	51.861454	48000
13	-0.029893696	3001.62	27.085913	12.694806	45.39763	0.2583886	0.007453599	103.98843	82.04933	236.3328	4.219371	53.57524	52000
14	-0.02917616	3003.7239	28.56963	13.351601	47.858143	0.2583886	0.007379686	108.22742	82.76404	236.3328	4.219371	55.163433	56000
15	-0.028563473	2994.7415	30.012787	13.983514	50.21711	0.2583886	0.0072987536	112.18157	83.39053	236.3328	4.219371	56.67353	60000
16	-0.028154094	2972.0303	31.413198	14.585431	52.419537	0.2583886	0.0072174887	115.7849	83.7898	256.36984	4.219371	58.081055	64000
17	-0.028007563	2939.9946	32.771366	15.157007	54.50221	0.2583886	0.0072130114	118.905785	83.878555	256.36984	4.219371	59.303085	68000
18	-0.028126538	2893.0479	34.082817	15.691082	56.37755	0.2583886	0.0071981517	121.80404	83.65589	256.36984	4.219371	60.4393	72000
19	-0.027909512	2856.5312	35.358627	16.203405	58.323406	0.2583886	0.007151188	124.54361	83.48803	256.36984	4.219371	61.50506	76000
20	-0.027791997	2818.5493	36.600906	16.695644	60.204254	0.2583886	0.007128195	127.13232	83.35739	256.36984	4.219371	62.5416	80000
21	-0.027659807	2777.7798	37.80898	17.16566	61.970585	0.2583886	0.0070614843	129.64613	83.23372	256.36984	4.219371	63.56003	84000
22	-0.02772445	2743.0876	38.98819	17.62009	63.751698	0.2583886	0.007072213	132.10452	83.159454	256.36984	4.219371	64.549	88000
