epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.05074227	947.9927	-3.906156	0.7930097	1.1786095	-5.3344455	0.013340479	-310.60852	137.7179	-194.77739	-540.9542	1000.0	4000
2	-0.051614843	726.8609	-6.388239	2.5513577	1.1786095	-9.015644	0.014152104	-297.83643	109.310104	-194.77739	-540.9542	1000.0	8000
3	-0.05137825	695.65936	-8.3061905	3.4206965	1.1786095	-12.207025	0.014162355	-304.7786	100.22997	-188.74033	-540.9542	1000.0	12000
4	-0.051512793	575.31836	-9.673364	3.802575	2.3779216	-13.86785	0.01439922	-287.33026	95.8862	-176.44733	-540.9542	1000.0	16000
5	-0.05154569	503.2863	-10.776508	4.089436	8.235192	-15.433648	0.014532438	-278.9875	89.07555	-176.44733	-540.9542	1000.0	20000
6	-0.051271822	445.5668	-11.62547	4.330086	15.056876	-16.47619	0.014622523	-269.86902	84.904144	-174.45854	-540.9542	1000.0	24000
7	-0.051377714	407.18732	-12.099694	4.361966	15.056876	-16.808115	0.014681643	-257.09933	85.09917	-146.3613	-540.9542	1000.0	28000
8	-0.051694818	365.60907	-12.244861	4.3875785	15.056876	-16.808115	0.01472279	-242.00235	90.43596	-87.957664	-540.9542	1000.0	32000
9	-0.047667038	344.9242	-12.309189	4.8200774	15.9153805	-17.450472	0.014968284	-233.76804	92.57446	-26.269524	-540.9542	1000.0	36000
10	-0.044117223	327.40283	-12.557214	4.985719	16.981514	-17.904318	0.015030287	-228.1381	91.05235	-26.269524	-540.9542	1000.0	40000
11	-0.04445752	313.4787	-12.868554	5.0426683	17.09126	-18.425282	0.015029126	-225.2276	87.89435	-26.269524	-540.9542	1000.0	44000
12	-0.04468085	295.74466	-12.635589	5.5503554	17.09126	-18.425282	0.015038851	-214.25114	93.41918	13.143823	-540.9542	1000.0	48000
13	-0.045214213	278.19547	-12.336253	5.795592	17.09126	-18.425282	0.015036199	-204.47325	97.426155	13.143823	-540.9542	1000.0	52000
14	-0.04536208	262.40106	-12.624653	5.864005	17.09126	-18.532919	0.01503513	-202.57938	94.49096	13.143823	-540.9542	1000.0	56000
15	-0.045712087	250.71512	-12.657845	5.867796	17.09126	-18.68854	0.015037169	-198.23973	92.84067	13.143823	-540.9542	1000.0	60000
16	-0.045965508	240.8695	-12.468102	6.000137	17.09126	-18.68854	0.01503866	-192.31017	92.888756	13.143823	-540.9542	1000.0	64000
17	-0.046105854	229.41104	-12.324989	6.0914097	17.09126	-18.68854	0.015040517	-187.76294	92.67871	13.143823	-540.9542	1000.0	68000
18	-0.046359766	222.09595	-12.015308	6.2619457	17.09126	-18.68854	0.015046705	-181.1474	95.80491	13.143823	-540.9542	1000.0	72000
19	-0.046467002	213.07443	-12.102706	6.2451515	17.09126	-18.68854	0.015049431	-179.48193	93.603775	13.143823	-540.9542	1000.0	76000
20	-0.046640523	206.98889	-11.8146715	6.401266	17.09126	-18.68854	0.015047265	-173.3103	95.57169	13.143823	-540.9542	1000.0	80000
21	-0.046758294	202.61482	-11.329378	6.7941246	17.09126	-18.68854	0.015047063	-164.96696	100.80692	52.42685	-540.9542	1000.0	84000
22	-0.04679437	196.61224	-11.013782	6.9966784	17.09126	-18.68854	0.015048596	-159.20343	102.66259	56.475433	-540.9542	1000.0	88000
23	-0.046969827	193.94722	-10.66063	7.203982	17.09126	-18.68854	0.015047633	-153.37051	104.38409	56.475433	-540.9542	1000.0	92000
24	-0.04559658	189.63666	-10.1888485	7.593542	17.09126	-18.68854	0.015053566	-146.82146	107.73175	86.26625	-540.9542	1000.0	96000
25	-0.04572702	184.83958	-9.837602	7.731038	17.09126	-18.68854	0.01505828	-141.43735	109.06207	86.26625	-540.9542	1000.0	100000
26	-0.04450901	180.62457	-9.5024805	7.8958454	17.09126	-18.68854	0.015139141	-136.59299	110.611465	86.26625	-540.9542	1000.0	104000
27	-0.043336082	177.25465	-9.277116	8.0144415	17.238388	-18.68854	0.015144573	-132.62901	111.33094	86.26625	-540.9542	1000.0	108000
28	-0.043391135	173.72769	-8.989796	8.068657	17.238388	-18.68854	0.015144849	-128.20378	111.933075	86.26625	-540.9542	1000.0	112000
29	-0.043618675	171.0719	-8.563919	8.535372	18.524183	-18.76678	0.015141099	-121.94973	116.12231	153.26923	-540.9542	1000.0	116000
30	-0.043782607	169.94008	-8.127398	8.7892275	18.524183	-18.76678	0.015137506	-116.27905	118.21406	153.26923	-540.9542	1000.0	120000
31	-0.043875534	167.5466	-7.863613	8.992028	18.524183	-18.771269	0.015135089	-112.34695	119.813736	153.26923	-540.9542	1000.0	124000
32	-0.043925345	166.50003	-7.5188627	9.295961	18.755194	-19.148966	0.015132871	-107.456345	121.896095	163.90695	-540.9542	1000.0	128000
33	-0.044104386	164.60558	-7.0739155	9.528218	18.755194	-19.148966	0.015133886	-101.791664	124.508995	163.90695	-540.9542	1000.0	132000
34	-0.044229276	163.92139	-6.533151	10.099525	20.988523	-19.148966	0.015134983	-94.46649	131.14484	286.15878	-540.9542	1000.0	136000
35	-0.044388752	162.9115	-6.1973724	10.378793	20.988523	-20.141878	0.015134349	-90.27921	133.31874	286.15878	-540.9542	1000.0	140000
36	-0.044413522	165.05186	-5.622851	10.924023	22.445301	-22.16272	0.015135825	-82.597496	140.38565	353.3033	-540.9542	1000.0	144000
37	-0.044509824	164.64156	-5.1269407	11.331368	22.983608	-22.16272	0.01513259	-76.42912	143.6546	353.3033	-540.9542	1000.0	148000
38	-0.044521023	163.70241	-4.540973	11.759492	23.14415	-22.16272	0.015131715	-69.702934	147.63866	353.3033	-540.9542	1000.0	152000
39	-0.044710014	162.70332	-4.1791296	11.844041	23.14415	-22.16272	0.015128636	-65.12788	148.6901	353.3033	-540.9542	1000.0	156000
40	-0.044799827	162.98038	-3.6484985	12.182859	23.631887	-22.16272	0.015127391	-58.365192	153.15167	353.3033	-540.9542	1000.0	160000
41	-0.04490486	163.14429	-3.0431364	12.645092	25.142708	-22.16272	0.01512643	-51.349873	157.66348	353.3033	-540.9542	1000.0	164000
42	-0.04494632	162.7598	-2.5016837	12.982118	25.142708	-22.16272	0.015126144	-45.002663	161.30978	353.3033	-540.9542	1000.0	168000
43	-0.044199523	162.90282	-2.0087738	13.243533	25.33618	-22.16272	0.015126655	-39.323204	163.65926	353.3033	-540.9542	1000.0	172000
44	-0.043490376	163.77815	-1.3925989	13.713614	28.668009	-22.16272	0.015147704	-31.760876	169.37646	372.32565	-540.9542	1000.0	176000
