epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.060314834	864.55597	-3.8450153	0.7543407	0.042378213	-5.140783	0.0048189815	-304.82172	61.506588	-262.71277	-411.07614	1000.0	4000
2	-0.058642108	675.17	-6.155593	2.3810678	0.042378213	-8.647007	0.004275319	-281.13068	61.921776	-189.21123	-411.07614	1000.0	8000
3	-0.05936845	522.38165	-7.5278354	2.7497122	0.042378213	-10.366302	0.0042489157	-250.11452	71.220955	-135.58891	-411.07614	1000.0	12000
4	-0.05904451	442.80054	-8.651205	3.0757759	0.042378213	-12.082536	0.004292737	-236.06279	71.9822	-106.259476	-411.07614	1000.0	16000
5	-0.05997498	376.3078	-9.637538	3.3864782	0.042378213	-13.663206	0.004357405	-229.65901	66.69501	-106.259476	-411.07614	1000.0	20000
6	-0.06118298	348.75107	-10.31096	3.590079	11.950806	-14.521673	0.004404147	-220.57825	71.40349	-45.478527	-411.07614	1000.0	24000
7	-0.061609942	315.61575	-11.017625	3.7662039	11.950806	-15.560608	0.0044238963	-217.31656	69.13677	-45.478527	-411.07614	1000.0	28000
8	-0.06190996	289.209	-10.898353	3.7300923	11.950806	-15.560608	0.0044200625	-203.16765	75.59371	-45.478527	-411.07614	1000.0	32000
9	-0.06151471	275.15356	-10.967826	3.6559756	11.950806	-15.560608	0.004356983	-195.30444	75.51516	-45.478527	-411.07614	1000.0	36000
10	-0.062009174	274.56696	-10.961524	3.661417	11.950806	-15.560608	0.0044094264	-189.48076	82.75902	-45.478527	-411.07614	1000.0	40000
11	-0.062470496	259.92258	-11.162417	3.7058651	11.950806	-16.009539	0.0043865233	-186.69513	82.94705	-45.478527	-411.07614	1000.0	44000
12	-0.06305668	247.50493	-11.257401	3.7348685	11.950806	-16.753038	0.004391846	-182.95049	83.67767	-44.7173	-411.07614	1000.0	48000
13	-0.06364289	240.2807	-11.237488	3.8075793	11.950806	-17.411482	0.004432604	-179.50409	85.17675	-7.522143	-411.07614	1000.0	52000
14	-0.06391821	230.73701	-11.030402	4.065076	11.950806	-18.0949	0.0044567483	-174.08989	87.01463	-7.522143	-411.07614	1000.0	56000
15	-0.06422975	226.34346	-11.0378065	4.0767293	12.3806	-18.19268	0.0044641197	-170.22873	87.18604	-7.522143	-411.07614	1000.0	60000
16	-0.064370364	220.56363	-10.729637	4.5167503	17.339525	-18.579731	0.004451992	-164.0163	91.14049	58.257603	-411.07614	1000.0	64000
17	-0.064626426	214.52754	-10.407649	4.6546416	17.339525	-18.579731	0.0044692145	-157.9083	93.240845	58.257603	-411.07614	1000.0	68000
18	-0.065136984	209.83693	-10.133797	4.768641	17.339525	-18.588854	0.004502649	-151.8554	94.41107	58.257603	-411.07614	1000.0	72000
19	-0.065603256	202.85934	-9.612219	5.1793156	17.339525	-18.588854	0.0045081647	-144.19275	97.852196	58.257603	-411.07614	1000.0	76000
20	-0.06569095	199.77637	-9.4304695	5.5250936	17.339525	-20.314054	0.0045091854	-141.05135	99.59375	58.257603	-411.07614	1000.0	80000
21	-0.06647478	195.47331	-9.090757	5.808376	17.339525	-20.314054	0.0045165685	-135.27072	100.89104	58.257603	-411.07614	1000.0	84000
22	-0.066717215	194.42955	-9.068862	6.123276	17.339525	-22.444519	0.0045036324	-134.84569	102.85166	60.893177	-411.07614	1000.0	88000
