epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
39	-0.025688034	2563.0388	58.54439	25.8875	96.4193	-11.561751	0.006742507	185.76233	78.86899	338.9251	4.0387907	87.9899	156000
40	-0.02573818	2570.3147	59.545208	26.314863	98.576904	-11.561751	0.006740925	187.58772	79.74982	427.33826	4.0387907	88.521866	160000
41	-0.025832145	2580.2107	60.552402	26.761173	100.84035	-11.561751	0.00671243	189.46834	80.766335	481.1159	4.0387907	89.02919	164000
42	-0.02587767	2582.3813	61.558132	27.213596	102.79293	-11.561751	0.0066945567	191.40408	81.57914	481.1159	4.0387907	89.58122	168000
43	-0.02596177	2583.111	62.56028	27.668344	104.65036	-11.561751	0.00666762	193.05011	82.01056	481.1159	4.0387907	90.015465	172000
44	-0.026202865	2586.8809	63.55999	28.126749	106.547585	-11.561751	0.0066730217	194.83154	82.716324	481.1159	4.0387907	90.46746	176000
45	-0.026309686	2590.6675	64.558044	28.589556	108.47253	-11.561751	0.006667081	196.63354	83.49965	481.1159	4.0387907	90.9339	180000
46	-0.026505668	2597.2007	65.561	29.06648	110.693985	-11.561751	0.00665188	198.6818	84.42851	481.1159	4.0387907	91.47456	184000
47	-0.026588608	2595.9075	66.54848	29.525242	111.97256	-11.561751	0.0066294167	200.283	84.85873	481.1159	4.0387907	91.92883	188000
48	-0.02674683	2602.6094	67.53887	29.994665	114.08733	-11.561751	0.006623441	202.26675	85.69114	481.1159	4.0387907	92.4401	192000
49	-0.027003454	2604.431	68.52674	30.465746	115.94448	-11.561751	0.006616769	204.04555	86.36841	481.1159	4.0387907	92.9215	196000
50	-0.027080841	2608.2522	69.50976	30.93459	117.6779	-11.561751	0.006594814	205.72224	86.968376	481.1159	4.0387907	93.40217	200000
51	-0.027209073	2608.87	70.47405	31.387712	119.06988	-11.561751	0.006582744	207.28667	87.436485	481.1159	4.0387907	93.80145	204000
52	-0.027392298	2582.2866	71.15168	31.73078	121.46896	-11.561751	0.0065776547	208.93188	87.84201	481.1159	4.0387907	94.21367	208000
53	-0.027519573	2554.3528	71.821945	32.112946	124.54098	-11.561751	0.0065699182	210.61752	88.35293	481.1159	4.0387907	94.650024	212000
54	-0.02757366	2529.1619	72.52914	32.52892	127.22025	-11.561751	0.0065766326	212.1292	88.85853	481.1159	4.0387907	95.044586	216000
55	-0.027606713	2504.7585	73.256325	32.982452	130.3131	-11.561751	0.0065717776	213.837	89.57626	481.1159	4.0387907	95.47755	220000
56	-0.027688358	2479.0059	73.99304	33.471226	133.30312	-11.561751	0.0065866197	215.57149	90.39453	481.1159	4.0387907	95.95339	224000
57	-0.027825367	2458.0916	74.762146	33.980053	136.01103	-11.561751	0.006594155	217.21664	91.165146	481.1159	4.0387907	96.36221	228000
58	-0.02784961	2434.364	75.54071	34.52346	138.93721	-11.561751	0.006608238	218.99246	92.050186	481.1159	4.0387907	96.80503	232000
59	-0.027835406	2408.2769	76.31867	35.07652	141.72578	-11.561751	0.0066146003	220.78151	92.93533	481.1159	4.0387907	97.26362	236000
60	-0.027805297	2381.4006	77.1057	35.654766	144.3943	-11.561751	0.006615967	222.5123	93.70808	481.1159	4.0387907	97.68963	240000
61	-0.027809743	2353.826	77.85787	36.18652	146.13998	-11.561751	0.0066235997	223.93413	94.08574	481.1159	4.0387907	98.03655	244000
62	-0.02786203	2327.818	78.618805	36.73726	148.25621	-11.561751	0.0066326754	225.50514	94.73974	481.1159	4.0387907	98.432594	248000
63	-0.027792234	2304.2808	79.401535	37.31626	150.67526	-11.561751	0.006647532	227.23604	95.595924	481.1159	4.0387907	98.8626	252000
64	-0.027790979	2278.2417	80.16646	37.88875	152.99422	-11.561751	0.006651452	228.87798	96.36283	481.1159	4.0387907	99.29023	256000
65	-0.027778754	2254.6213	80.95321	38.484688	155.61192	-11.561751	0.0066714874	230.74265	97.39376	481.1159	4.0387907	99.74797	260000
66	-0.028060475	2232.6992	81.75163	39.09383	158.27773	-11.561751	0.006668359	232.49728	98.32988	481.1159	4.0387907	100.17784	264000
67	-0.028182874	2211.2195	82.56386	39.71265	160.9289	-11.561751	0.0066811102	234.27438	99.41143	540.6971	4.0387907	100.61502	268000
68	-0.028177015	2187.9238	83.366394	40.330418	163.30125	-11.561751	0.0066894535	236.0426	100.37888	540.6971	4.0387907	101.033806	272000
69	-0.028209891	2161.6697	84.161064	40.94383	165.17792	-11.561751	0.0066912137	237.68997	101.070015	540.6971	4.0387907	101.416405	276000
70	-0.028195051	2139.8596	84.964874	41.556667	166.84082	-11.561751	0.006704647	239.22423	101.72753	540.6971	4.0387907	101.76231	280000
71	-0.02825604	2117.3174	85.75235	42.13808	168.48782	-11.561751	0.006712761	240.83157	102.43773	540.6971	4.0387907	102.13965	284000
72	-0.028208204	2092.6157	86.52456	42.719322	170.19452	-11.561751	0.0067038694	242.43063	103.09704	540.6971	4.0387907	102.509415	288000
73	-0.028531585	2076.509	87.298134	43.288002	171.35216	-11.561751	0.006691158	243.77357	103.83398	540.6971	4.0387907	102.79412	292000
74	-0.028619321	2054.271	88.0418	43.833748	172.85217	-11.561751	0.006712528	245.26234	104.49926	540.6971	4.0387907	103.128914	296000
75	-0.028571911	2030.6279	88.78545	44.3732	174.3942	-11.561751	0.006726635	246.78477	105.08545	540.6971	4.0387907	103.48524	300000
76	-0.02854606	2014.8948	89.530464	44.90001	175.40659	-11.561751	0.0067305644	248.11372	105.70945	540.6971	4.0387907	103.78427	304000
77	-0.028564412	1997.5833	90.264595	45.406357	176.80084	-11.561751	0.006745176	249.45422	106.37368	540.6971	4.0387907	104.09611	308000
78	-0.028618231	1976.505	91.01349	45.92317	178.77736	-11.561751	0.0067544356	250.9413	107.10139	540.6971	4.0387907	104.46034	312000
79	-0.028685527	1956.2391	91.76333	46.443512	180.68047	-11.561751	0.006774609	252.37917	107.80062	540.6971	4.0387907	104.802734	316000
80	-0.028842214	1942.3727	92.49619	46.9239	181.73854	-11.561751	0.006785033	253.7176	108.44217	540.6971	4.0387907	105.12974	320000
81	-0.028949864	1923.2466	93.228096	47.42658	183.93698	-11.561751	0.006784303	255.24002	109.25879	540.6971	4.0387907	105.49379	324000
82	-0.028985523	1903.29	93.97189	47.945267	186.07268	-11.561751	0.0067991805	256.7079	110.03562	540.6971	4.0387907	105.85191	328000
83	-0.029032404	1885.2145	94.70984	48.45008	187.78456	-11.561751	0.0068035536	258.08344	110.70607	540.6971	4.0387907	106.1808	332000
84	-0.029024476	1865.8444	95.44859	48.96135	189.51096	-11.561751	0.00680163	259.48047	111.384	540.6971	4.0387907	106.52019	336000
85	-0.02926969	1846.8165	96.170685	49.457016	191.11765	-11.561751	0.0068102884	260.8393	112.01851	540.6971	4.0387907	106.8488	340000
86	-0.029323429	1834.9917	96.90445	49.93058	192.25484	-11.561751	0.0068290676	262.2553	112.793915	540.6971	4.0387907	107.1996	344000
87	-0.029305134	1816.974	97.63219	50.425674	194.0994	-11.561751	0.0068445727	263.74872	113.64287	540.6971	4.0387907	107.5642	348000
88	-0.029348547	1799.989	98.36105	50.926994	196.48369	-11.561751	0.006859942	265.42175	114.78719	540.6971	4.0387907	107.98175	352000
89	-0.029395558	1782.0822	99.080765	51.422794	198.25517	-11.561751	0.0068669766	266.94812	115.68957	540.6971	4.0387907	108.36663	356000
90	-0.029364122	1769.9141	99.811646	51.90551	199.29448	-11.561751	0.0068814782	268.32776	116.48873	574.3801	4.0387907	108.7103	360000
91	-0.029390082	1753.5071	100.52369	52.383503	200.92409	-11.561751	0.0068956194	269.8187	117.47247	614.2118	4.0387907	109.098404	364000
92	-0.029437596	1738.6058	101.262	52.8667	203.23203	-11.561751	0.0069055045	271.33734	118.607864	614.2118	4.0387907	109.48719	368000
93	-0.029430458	1723.9384	102.045044	53.396896	206.0719	-11.561751	0.00691324	272.92743	119.95372	644.1015	4.0387907	109.89123	372000
94	-0.029710688	1709.0339	102.80545	53.920937	208.49251	-11.561751	0.0069188876	274.50055	121.20361	644.1015	4.0387907	110.28576	376000
95	-0.029740224	1703.0763	103.56423	54.395714	209.47977	-11.561751	0.0069052535	275.8963	122.27813	644.1015	4.0387907	110.64319	380000
96	-0.029909214	1688.7584	104.345894	54.933212	211.9529	-11.561751	0.006910723	277.4615	123.585495	644.1015	4.0387907	111.03361	384000
97	-0.029939203	1674.5375	105.13744	55.48043	214.47647	-11.561751	0.0069257207	279.11725	125.02321	644.1015	4.0387907	111.4502	388000
98	-0.030079199	1668.3259	105.94806	56.03569	216.31873	-11.561751	0.006939264	280.74973	126.72253	696.7964	4.0387907	111.87999	392000
99	-0.030118566	1659.9268	106.743416	56.59949	218.92737	-11.561751	0.006944159	282.64972	128.90463	741.24713	4.0387907	112.36925	396000
100	-0.030134024	1646.1614	107.53543	57.16213	221.19225	-11.561751	0.006963581	284.39362	130.53587	741.24713	4.0387907	112.81799	400000
101	-0.030097406	1634.134	108.30921	57.692493	222.72313	-11.561751	0.006965989	285.96848	131.83449	741.24713	4.0387907	113.2204	404000
102	-0.030097779	1622.6619	109.13153	58.290127	225.75935	-11.561751	0.006976391	287.82254	133.98946	741.24713	4.0387907	113.700775	408000
103	-0.030112594	1611.2502	109.99268	58.928284	229.1887	-11.561751	0.0069830045	289.5261	135.98274	741.24713	4.0387907	114.143875	412000
104	-0.030110423	1606.6833	110.85834	59.56045	231.13028	-11.561751	0.0069914414	291.3158	138.20338	855.93555	4.0387907	114.62798	416000
105	-0.030132841	1595.3049	111.701035	60.17894	233.75064	-11.561751	0.007004134	293.09875	140.29277	877.2231	4.0387907	115.08968	420000
106	-0.030168649	1581.6777	112.4754	60.728752	234.7619	-11.561751	0.007023249	294.81207	141.73769	877.2231	4.0387907	115.52914	424000
107	-0.030193757	1569.1598	113.25756	61.282444	236.12482	-11.561751	0.007025989	296.44452	143.17242	877.2231	4.0387907	115.94697	428000
108	-0.030265637	1559.8341	114.082054	61.86435	238.06541	-11.561751	0.007038777	298.2884	145.39612	878.4667	4.0387907	116.446655	432000
109	-0.030352619	1547.6736	114.88006	62.41489	239.63123	-11.561751	0.007052955	299.91614	147.03357	878.4667	4.0387907	116.87346	436000
110	-0.030381035	1540.045	115.57518	62.8319	239.9344	-11.561751	0.0070575466	301.2782	148.00807	878.4667	4.0387907	117.21912	440000
111	-0.030362034	1530.746	116.33071	63.315975	240.92828	-11.561751	0.007067357	302.92773	149.46475	878.4667	4.0387907	117.64377	444000
112	-0.030401556	1521.636	117.003136	63.69233	240.97011	-11.561751	0.0070758057	304.3795	150.4045	878.4667	4.0387907	118.01383	448000
113	-0.030416254	1514.0507	117.50751	63.87361	240.97011	-11.561751	0.0070679113	305.45834	150.72755	878.4667	4.0387907	118.280426	452000
114	-0.030469768	1504.3832	118.08609	64.1512	241.13275	-11.561751	0.0070787785	306.71588	151.36331	878.4667	4.0387907	118.59476	456000
115	-0.03051394	1495.925	118.7861	64.556595	242.00626	-11.561751	0.007090035	308.24075	152.61772	878.4667	4.0387907	119.00194	460000
116	-0.030533416	1484.5406	119.42547	64.92247	242.53993	-11.561751	0.007093518	309.69128	153.60927	878.4667	4.0387907	119.37976	464000
117	-0.030564463	1473.8403	120.08153	65.293526	243.46901	-11.561751	0.007104206	311.0918	154.66228	878.4667	4.0387907	119.74012	468000
118	-0.030540511	1472.055	120.79691	65.66459	243.76012	-11.561751	0.007089968	312.53934	155.96274	878.4667	4.0387907	120.146996	472000
119	-0.030562574	1460.6757	121.44094	66.02421	244.60188	-11.561751	0.007095537	313.99408	156.95876	878.4667	4.0387907	120.51889	476000
120	-0.030607825	1454.4283	122.11121	66.39612	245.05333	-11.561751	0.007105736	315.43015	158.09227	878.4667	4.0387907	120.89694	480000
121	-0.030584037	1443.6295	122.75663	66.75953	246.481	-11.561751	0.00710833	316.82034	159.17043	878.4667	4.0387907	121.2566	484000
122	-0.030582465	1432.8727	123.42594	67.14377	247.91191	-11.561751	0.0071164244	318.3122	160.4021	878.4667	4.0387907	121.64272	488000
123	-0.03053801	1426.3333	124.05355	67.46938	248.2694	-11.561751	0.007117197	319.633	161.31497	878.4667	4.0387907	121.979195	492000
124	-0.030640172	1420.6447	124.66688	67.785706	248.497	-11.561751	0.0071338764	321.0877	162.41068	878.4667	4.0387907	122.361465	496000
125	-0.03064891	1414.4929	125.32744	68.14516	250.10173	-11.561751	0.0071389168	322.64215	163.90857	917.8474	4.0387907	122.77358	500000
126	-0.03063849	1405.2821	125.93217	68.45517	252.03145	-11.561751	0.0071492954	323.93625	164.80951	921.6635	4.0387907	123.107544	504000
127	-0.030667193	1407.1184	126.57403	68.76313	252.03145	-11.561751	0.0071559194	325.38452	166.23401	971.99664	4.0387907	123.50812	508000
128	-0.030671498	1405.4553	127.254845	69.117584	252.40543	-11.561751	0.007154301	326.77917	167.78287	1138.4386	4.0387907	123.891525	512000
129	-0.03068528	1396.368	127.91291	69.48866	254.99698	-11.561751	0.0071587944	328.43164	169.61305	1138.4386	4.0387907	124.34225	516000
130	-0.03066621	1395.2017	128.51505	69.76997	254.99698	-11.561751	0.0071434225	329.81638	170.69609	1138.4386	4.0387907	124.71052	520000
131	-0.030661518	1385.7583	129.15868	70.12387	256.48846	-11.561751	0.007152135	331.30176	172.03581	1138.4386	4.0387907	125.10245	524000
132	-0.030647755	1376.6549	129.80127	70.480484	258.8879	-11.561751	0.007161668	332.95026	173.92694	1138.4386	4.0387907	125.55268	528000
133	-0.030636342	1367.8799	130.4892	70.88051	262.1223	-11.561751	0.0071684937	334.5834	175.96004	1175.5763	4.0387907	126.00102	532000
134	-0.030608006	1359.6024	131.12152	71.22627	263.96527	-11.561751	0.0071715815	336.12695	177.54222	1175.5763	4.0387907	126.41745	536000
135	-0.030653847	1356.181	131.81331	71.620834	265.00153	-11.561751	0.0071783555	337.84656	180.12407	1460.4543	4.0387907	126.91026	540000
136	-0.030612007	1347.7094	132.3703	71.88177	265.59225	-11.561751	0.007188889	339.1982	181.26756	1460.4543	4.0387907	127.27991	544000
137	-0.030594965	1338.268	132.99179	72.21191	266.58844	-11.561751	0.0071995016	340.63593	182.50696	1460.4543	4.0387907	127.671364	548000
138	-0.03070599	1340.75	133.62613	72.47428	266.58844	-11.561751	0.0072044684	342.14453	184.64513	1460.4543	4.0387907	128.14389	552000
139	-0.030734954	1341.8544	134.28094	72.743866	266.58844	-11.561751	0.0072119003	343.40918	186.03394	1460.4543	4.0387907	128.52475	556000
140	-0.030779572	1333.6222	134.9924	73.162056	269.33408	-11.561751	0.0072198682	344.98822	188.38577	1460.4543	4.0387907	128.98628	560000
141	-0.03083344	1325.562	135.63657	73.52491	270.87714	-11.561751	0.007228371	346.7383	190.73726	1460.4543	4.0387907	129.48746	564000
142	-0.030789694	1320.268	136.28586	73.824936	270.87714	-11.561751	0.007230244	348.31857	194.78165	2514.5771	4.0387907	129.99034	568000
143	-0.03084988	1316.3872	136.89163	74.103165	270.87714	-11.561751	0.007238255	349.86078	197.0127	2514.5771	4.0387907	130.45963	572000
144	-0.030836655	1312.5396	137.51926	74.39577	271.02673	-11.561751	0.0072425776	351.06198	198.53586	2514.5771	4.0387907	130.81064	576000
145	-0.030826727	1314.6362	138.07448	74.60719	271.46454	-11.561751	0.007249191	352.29163	200.40642	2514.5771	4.0387907	131.16266	580000
146	-0.03083767	1314.7688	138.6591	74.857414	272.07608	-11.561751	0.0072541554	353.53564	202.0135	2514.5771	4.0387907	131.52115	584000
147	-0.03088013	1308.024	139.19226	75.09278	272.95425	-11.561751	0.00726159	354.88605	203.30882	2514.5771	4.0387907	131.89427	588000
148	-0.03086161	1299.8328	139.78917	75.38384	274.30347	-11.561751	0.0072696283	356.30215	205.1791	2514.5771	4.0387907	132.30751	592000
149	-0.030850215	1292.0917	140.49258	75.76983	276.95032	-11.561751	0.0072780945	357.8626	208.1777	2514.5771	4.0387907	132.77605	596000
150	-0.030880293	1284.2859	141.11392	76.077225	278.8421	-11.561751	0.007286606	359.49536	211.22623	2514.5771	4.0387907	133.26566	600000
151	-0.030861078	1277.1727	141.76796	76.42879	281.7159	-11.561751	0.0072942935	360.91434	213.56013	2514.5771	4.0387907	133.67117	604000
152	-0.030832002	1274.7975	142.31203	76.58227	281.7159	-11.561751	0.007294319	362.61264	218.84958	2630.5083	4.0387907	134.29404	608000
153	-0.030853564	1267.8029	143.00671	76.93101	281.7159	-11.561751	0.007302239	364.17053	222.36028	2630.5083	4.0387907	134.77948	612000
154	-0.03082086	1260.3987	143.70293	77.31126	283.91718	-11.561751	0.0073101344	365.65686	225.28008	2630.5083	4.0387907	135.22849	616000
155	-0.030874504	1252.862	144.3551	77.66515	286.31146	-11.561751	0.0073193144	367.13382	227.19785	2630.5083	4.0387907	135.64769	620000
156	-0.030849958	1246.3173	145.03877	78.021645	288.40335	-11.561751	0.007318702	368.50592	229.46591	2630.5083	4.0387907	136.03963	624000
157	-0.030904306	1239.1843	145.72682	78.38621	290.3272	-11.561751	0.0073292363	369.99475	232.00507	2630.5083	4.0387907	136.47081	628000
158	-0.031013075	1236.9604	146.36989	78.664986	290.3272	-11.561751	0.007335321	371.58212	235.98094	2630.5083	4.0387907	137.00642	632000
159	-0.031088121	1233.4025	147.01848	78.94252	290.3272	-11.561751	0.0073450212	373.12595	240.02457	2630.5083	4.0387907	137.53871	636000
160	-0.03114166	1226.1279	147.70793	79.30437	290.54297	-11.561751	0.0073494017	374.57465	242.70839	2630.5083	4.0387907	137.97748	640000
161	-0.031166673	1219.0658	148.31425	79.59013	291.2068	-11.561751	0.0073558018	376.09668	244.50856	2630.5083	4.0387907	138.41684	644000
162	-0.031169467	1211.7579	148.93205	79.89594	292.00443	-11.561751	0.007364491	377.6556	246.40218	2630.5083	4.0387907	138.87114	648000
