epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
38	-162.2643	15.92295	160.76024	122.395836	488.73355	-14.919045	1404.162	1356.7896	4073.2407	-706.05743	1000.0	1422.2302	1398.6919	4226.1553	-902.0332	1000.0	152000
39	-166.07953	16.331343	164.56508	124.416435	495.52164	-14.919045	1453.4443	1374.4266	4073.2407	-706.05743	1000.0	1467.4873	1418.321	4226.1553	-902.0332	1000.0	156000
40	-169.89369	16.754519	168.36983	126.36536	497.2525	-14.919045	1503.2106	1392.5686	4073.2407	-706.05743	1000.0	1524.8816	1446.9036	4497.036	-902.0332	1000.0	160000
41	-173.69196	17.140287	172.15916	128.26337	510.9457	-14.919045	1558.637	1420.1353	4133.926	-706.05743	1000.0	1577.7211	1469.5671	4497.036	-902.0332	1000.0	164000
42	-177.46562	17.561947	175.92505	130.13177	513.0978	-14.919045	1603.2263	1434.1676	4133.926	-706.05743	1000.0	1631.053	1492.4033	4497.036	-902.0332	1000.0	168000
43	-181.23769	17.96032	179.6885	131.98805	534.8923	-14.919045	1659.0718	1463.3058	4243.1455	-706.05743	1000.0	1657.001	1498.0854	4497.036	-902.0332	1000.0	172000
44	-184.98706	18.339764	183.4309	133.83733	551.2212	-14.919045	1709.7668	1484.5374	4243.1455	-706.05743	1000.0	1707.7866	1518.6445	4497.036	-902.0332	1000.0	176000
45	-188.70947	18.752487	187.1448	135.6737	555.52545	-14.919045	1751.0167	1494.5353	4243.1455	-706.05743	1000.0	1758.7322	1539.7488	4497.036	-902.0332	1000.0	180000
46	-192.42151	19.139812	190.84842	137.48604	563.06256	-14.919045	1795.4884	1509.2341	4281.988	-706.05743	1000.0	1817.7107	1573.9183	4779.209	-902.0332	1000.0	184000
47	-196.12718	19.528833	194.54681	139.28996	569.98926	-14.919045	1840.047	1523.9531	4281.988	-706.05743	1000.0	1868.0627	1595.7489	4892.4453	-902.0332	1000.0	188000
48	-199.79614	19.902508	198.20737	141.03899	571.07684	-14.919045	1885.544	1540.3792	4281.988	-706.05743	1000.0	1917.6216	1615.407	4892.4453	-902.0332	1000.0	192000
49	-203.46022	20.24877	201.86377	142.77396	574.7181	-14.919045	1935.8193	1563.9686	4491.348	-706.05743	1000.0	1965.7238	1633.8434	4892.4453	-902.0332	1000.0	196000
50	-207.0979	20.597048	205.49396	144.47107	583.6447	-14.919045	1980.6595	1579.8744	4491.348	-706.05743	1000.0	2003.4554	1639.0725	4892.4453	-902.0332	1000.0	200000
