epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
1	-5.7564144	0.5767746	4.4841075	4.860737	34.386833	-5.614086	-190.38644	76.87601	-118.747086	-309.11307	1000.0	-522.00867	207.10628	-150.49243	-776.0397	1000.0	4000
2	-33.602043	2.9175992	30.558537	30.009659	128.4005	-5.614086	-262.68054	120.48865	-118.747086	-521.62885	1000.0	-492.48422	159.41812	-150.49243	-776.0397	1000.0	8000
3	-55.677666	4.8776517	52.9854	41.809395	169.02397	-5.614086	-297.67648	147.93027	-118.747086	-542.1037	1000.0	-455.3097	198.63057	-79.552414	-908.367	1000.0	12000
4	-69.56151	5.405717	67.22641	45.711544	174.94908	-5.614086	-252.23462	195.13866	202.80205	-542.1037	1000.0	-374.14	254.49771	200.55185	-908.367	1000.0	16000
5	-78.244736	5.2268763	76.161354	46.0589	174.94908	-5.614086	-148.15411	285.9584	506.40393	-542.1037	1000.0	-264.547	352.9873	717.8203	-908.367	1000.0	20000
6	-83.80353	5.124308	81.8971	45.373707	174.94908	-5.614086	-89.8464	297.9597	506.40393	-542.1037	1000.0	-208.01166	385.45532	717.8203	-908.367	1000.0	24000
7	-88.04517	5.1395736	86.25303	44.8367	174.94908	-5.614086	69.50291	480.99258	1175.5498	-542.1037	1000.0	-44.3908	564.39655	1519.8369	-908.367	1000.0	28000
8	-91.73961	5.2115912	90.02252	44.910583	174.94908	-5.614086	109.67934	492.10043	1175.5498	-542.1037	1000.0	36.862617	608.4645	1551.0881	-908.367	1000.0	32000
9	-95.31045	5.3725433	93.64539	45.627396	185.67332	-5.614086	213.91812	558.5826	1311.4264	-542.1037	1000.0	71.81518	604.34784	1551.0881	-908.367	1000.0	36000
10	-98.890335	5.5626225	97.26017	46.95176	201.45184	-5.614086	272.0497	582.09064	1492.5281	-542.1037	1000.0	95.72932	592.9611	1551.0881	-908.367	1000.0	40000
11	-102.37228	5.886101	100.767166	48.802597	219.2592	-5.614086	294.89136	570.06946	1492.5281	-542.1037	1000.0	100.62667	583.00757	1551.0881	-908.367	1000.0	44000
12	-105.689674	6.2202682	104.10662	50.895588	227.05283	-5.614086	351.37485	599.0694	1660.4073	-542.1037	1000.0	182.02489	643.15295	1551.0881	-908.367	1000.0	48000
13	-109.1516	6.588402	107.58285	53.14227	234.25952	-5.614086	440.44135	663.48	2045.1826	-542.1037	1000.0	312.14545	768.47736	2302.5188	-908.367	1000.0	52000
14	-112.89004	6.8960156	111.33082	55.470287	247.25262	-5.614086	535.9928	727.628	2045.1826	-542.1037	1000.0	443.2187	879.32776	2369.929	-908.367	1000.0	56000
15	-116.914215	7.1414137	115.35862	57.803314	252.83028	-5.614086	643.21594	809.97833	2275.3237	-542.1037	1000.0	559.92804	955.8968	2445.5315	-908.367	1000.0	60000
16	-121.23806	7.352611	119.67954	60.117554	273.56015	-5.614086	743.32605	875.16925	2362.0793	-542.1037	1000.0	679.40625	1035.3827	2726.4421	-908.367	1000.0	64000
17	-125.85983	7.533517	124.29602	62.512897	288.9202	-5.614086	852.3707	954.6572	2703.1772	-542.1037	1000.0	787.4419	1094.9058	2752.134	-908.367	1000.0	68000
18	-130.7533	7.7055945	129.18094	65.046844	298.57306	-5.614086	945.24524	1005.125	2721.3452	-542.1037	1000.0	894.332	1152.087	2914.419	-908.367	1000.0	72000
19	-135.84232	7.8489842	134.26436	67.73893	311.05408	-5.614086	1030.0201	1044.0514	2889.2332	-542.1037	1000.0	1000.0535	1208.4683	3111.3962	-908.367	1000.0	76000
20	-140.97589	7.976204	139.39746	70.549164	330.5191	-5.614086	1128.9674	1105.3064	3057.314	-542.1037	1000.0	1105.337	1264.5819	3313.6763	-908.367	1000.0	80000
21	-146.1633	8.099986	144.58081	73.48447	343.7325	-5.614086	1212.0001	1141.2572	3057.314	-542.1037	1000.0	1200.6295	1306.1987	3434.9116	-908.367	1000.0	84000
22	-151.40813	8.23667	149.8198	76.532074	360.92484	-5.614086	1301.3458	1188.175	3325.5857	-542.1037	1000.0	1287.9768	1338.2738	3462.939	-908.367	1000.0	88000
23	-156.72237	8.393689	155.12596	79.70638	373.7954	-5.614086	1378.088	1217.0673	3325.5857	-542.1037	1000.0	1361.5736	1353.832	3462.939	-908.367	1000.0	92000
24	-162.12057	8.58912	160.51466	82.98834	391.56396	-5.614086	1460.8678	1255.9827	3460.1235	-542.1037	1000.0	1445.7203	1385.702	3606.7668	-908.367	1000.0	96000
25	-167.61298	8.778381	165.9955	86.37263	407.9477	-5.614086	1541.4734	1292.7557	3689.4094	-542.1037	1000.0	1533.3678	1424.5	3910.3538	-908.367	1000.0	100000
26	-173.15196	8.979524	171.52531	89.83064	420.67	-5.614086	1624.371	1334.7046	3991.0261	-542.1037	1000.0	1620.6368	1464.174	4259.1396	-908.367	1000.0	104000
27	-178.72676	9.187788	177.08867	93.34412	440.53384	-5.614086	1693.9994	1358.4539	3991.0261	-542.1037	1000.0	1697.2618	1489.9524	4259.1396	-908.367	1000.0	108000
28	-184.33781	9.417386	182.6882	96.90338	453.92468	-5.614086	1764.1367	1383.3644	3991.0261	-542.1037	1000.0	1757.6385	1513.9785	4292.637	-908.367	1000.0	112000
29	-189.92984	9.668523	188.26865	100.44552	465.95056	-5.614086	1799.7462	1418.1891	4109.6816	-542.1037	1000.0	1843.5946	1556.0519	4560.6924	-908.367	1000.0	116000
30	-195.55011	9.959017	193.87364	104.014175	483.82367	-5.614086	1880.2565	1460.506	4406.9844	-542.1037	1000.0	1926.8281	1594.4633	4655.7964	-908.367	1000.0	120000
31	-201.23824	10.242273	199.54779	107.64806	492.9531	-5.614086	1957.1211	1497.2256	4406.9844	-542.1037	1000.0	2013.7089	1639.2244	4756.865	-908.367	1000.0	124000
32	-206.95819	10.51151	205.25247	111.302826	509.44138	-5.614086	2031.5857	1531.0779	4563.1816	-542.1037	1000.0	2098.3936	1680.9414	4818.976	-908.367	1000.0	128000
33	-212.7047	10.766873	210.98456	114.95163	529.6932	-5.614086	2111.0176	1573.5886	4879.951	-542.1037	1000.0	2185.5554	1727.4315	5231.333	-908.367	1000.0	132000
34	-218.46004	11.018006	216.72528	118.59116	548.65063	-5.614086	2180.6465	1603.8302	4898.4727	-542.1037	1000.0	2268.1182	1766.8651	5231.333	-908.367	1000.0	136000
35	-224.22041	11.269579	222.47032	122.21117	554.2994	-5.614086	2255.894	1640.6106	4960.8877	-542.1037	1000.0	2347.701	1802.814	5508.6704	-908.367	1000.0	140000
36	-229.97375	11.522659	228.20976	125.815796	574.0272	-5.614086	2331.108	1677.8888	5186.884	-542.1037	1000.0	2424.5903	1835.2112	5508.6704	-908.367	1000.0	144000
37	-235.7146	11.7659	233.93687	129.39212	582.1238	-5.614086	2403.9917	1712.2449	5229.179	-542.1037	1000.0	2505.4434	1874.43	5758.7993	-908.367	1000.0	148000
38	-241.45354	12.0146885	239.66162	132.96077	590.71106	-5.614086	2477.2437	1747.4574	5304.697	-542.1037	1000.0	2583.5654	1910.0251	5799.7593	-908.367	1000.0	152000
39	-247.17172	12.261307	245.36636	136.47795	604.5415	-5.614086	2549.4714	1781.6128	5462.684	-542.1037	1000.0	2660.935	1945.0958	5920.26	-908.367	1000.0	156000
40	-252.8793	12.502069	251.05974	139.97726	617.5673	-5.614086	2619.3696	1812.6964	5486.85	-542.1037	1000.0	2736.1426	1977.4338	5925.583	-908.367	1000.0	160000
41	-258.5831	12.755873	256.748	143.46356	633.0155	-5.614086	2686.8696	1840.8285	5605.5684	-542.1037	1000.0	2813.1394	2013.1262	6204.1978	-908.367	1000.0	164000
42	-264.30478	13.020853	262.45358	146.9519	650.3606	-5.614086	2758.433	1875.6764	5754.906	-542.1037	1000.0	2885.368	2042.3022	6235.127	-908.367	1000.0	168000
43	-270.03964	13.281561	268.17313	150.43619	670.9368	-5.614086	2826.075	1904.9188	5798.8965	-542.1037	1000.0	2952.5422	2065.17	6235.127	-908.367	1000.0	172000
44	-275.7636	13.5536375	273.88257	153.90231	681.7639	-5.614086	2893.2834	1934.1993	5977.5054	-542.1037	1000.0	3004.4243	2083.1418	6235.127	-908.367	1000.0	176000
45	-281.4689	13.816089	279.57193	157.33684	689.86597	-5.614086	2961.2903	1965.1625	6056.4595	-542.1037	1000.0	3068.2769	2105.9353	6600.8926	-908.367	1000.0	180000
46	-287.17462	14.085778	285.26196	160.7504	713.34827	-5.614086	3026.199	1991.8671	6056.4595	-542.1037	1000.0	3136.8374	2134.3394	6601.936	-908.367	1000.0	184000
47	-292.8588	14.358438	290.93127	164.11815	729.4215	-5.614086	3081.382	2007.6567	6056.4595	-542.1037	1000.0	3204.1255	2160.6506	6601.936	-908.367	1000.0	188000
48	-298.49857	14.622319	296.55673	167.4222	733.4106	-5.614086	3143.405	2031.6461	6158.813	-542.1037	1000.0	3261.8179	2177.844	6601.936	-908.367	1000.0	192000
49	-304.10208	14.900887	302.14578	170.67177	739.0852	-5.614086	3202.593	2052.3171	6245.5317	-542.1037	1000.0	3325.1692	2200.0757	6799.415	-908.367	1000.0	196000
50	-309.6653	15.179699	307.69485	173.85953	751.98395	-5.614086	3262.3987	2074.5745	6399.7354	-542.1037	1000.0	3391.5415	2227.1355	6923.6704	-908.367	1000.0	200000
