epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
1	-4.0560474	0.2863989	3.054038	3.650084	22.61822	-4.3050423	-238.85315	11.438565	-227.94954	-255.79839	1000.0	-472.59003	65.75566	-345.58725	-570.47784	1000.0	4000
2	-20.555822	1.1752397	18.633392	18.08664	78.46137	-4.3050423	-238.13748	99.41774	-55.14169	-440.01892	1000.0	-394.98785	168.94406	96.986755	-599.6909	1000.0	8000
3	-33.422096	1.8205498	31.815125	23.966913	103.996056	-4.3050423	-263.87564	99.285736	-55.14169	-440.01892	1000.0	-419.74463	156.50197	96.986755	-730.701	1000.0	12000
4	-40.259377	2.1249568	38.855743	25.025553	105.74186	-4.3050423	-298.2987	121.85063	-55.14169	-597.071	1000.0	-383.47125	152.53271	96.986755	-730.701	1000.0	16000
5	-43.904526	2.1681273	42.61783	25.009388	120.28016	-4.3050423	-268.77197	130.23026	-21.944368	-597.071	1000.0	-304.4263	214.89503	122.550804	-730.701	1000.0	20000
6	-46.31696	2.2220008	45.104176	25.213348	126.527176	-4.3050423	-238.34892	143.01604	-1.6411554	-597.071	1000.0	-263.3177	225.1975	213.35545	-730.701	1000.0	24000
7	-48.428566	2.279775	47.274235	25.83261	128.97014	-4.3050423	-160.45145	259.66003	701.5486	-597.071	1000.0	-205.00133	271.63626	486.9314	-730.701	1000.0	28000
8	-50.49213	2.364603	49.378925	26.720991	135.24585	-4.3050423	-101.90943	316.11942	931.1817	-597.071	1000.0	-105.11189	396.03018	1242.6123	-730.701	1000.0	32000
9	-52.474487	2.504109	51.382618	28.014627	151.2214	-4.3050423	-19.091513	413.56097	1327.9368	-597.071	1000.0	-43.80299	445.66815	1526.2422	-730.701	1000.0	36000
10	-54.84587	2.7215352	53.76647	30.103197	164.20493	-4.3050423	42.476715	474.82904	1327.9368	-597.071	1000.0	-10.056806	439.22592	1526.2422	-730.701	1000.0	40000
11	-57.57191	2.9838967	56.494995	32.82225	183.20096	-4.3050423	110.332565	515.6368	1454.9775	-597.071	1000.0	84.872604	541.561	2043.9487	-730.701	1000.0	44000
12	-60.578114	3.2755246	59.499146	36.141006	204.101	-4.3050423	191.1197	580.20734	1734.3499	-597.071	1000.0	137.10184	555.35614	2043.9487	-730.701	1000.0	48000
13	-63.923996	3.5644329	62.84137	39.975475	216.55664	-4.3050423	296.76303	668.5932	1848.1653	-597.071	1000.0	190.61024	587.9531	2043.9487	-730.701	1000.0	52000
14	-67.618484	3.825601	66.531555	44.166695	228.58534	-4.3050423	370.99713	701.22516	1848.1653	-597.071	1000.0	285.679	676.4762	2079.8372	-730.701	1000.0	56000
15	-71.41667	4.082215	70.324715	48.351543	244.02362	-4.3050423	422.0537	721.2002	1957.9172	-597.071	1000.0	389.76306	778.3822	2342.3948	-730.701	1000.0	60000
16	-75.30864	4.3143	74.2128	52.527206	257.9144	-4.3050423	515.2979	789.3322	2279.5142	-597.071	1000.0	475.0543	834.97046	2342.3948	-730.701	1000.0	64000
17	-79.37279	4.5505433	78.27328	56.724773	270.9941	-4.3050423	607.6089	851.3111	2279.5142	-597.071	1000.0	557.64777	890.4524	2537.806	-730.701	1000.0	68000
18	-83.598076	4.7880206	82.49219	60.91091	286.9945	-4.3050423	685.3437	893.64465	2475.865	-597.071	1000.0	649.78754	948.431	2537.806	-730.701	1000.0	72000
19	-87.87426	5.0309625	86.76356	64.98045	294.89438	-4.3050423	738.87744	903.0066	2475.865	-597.071	1000.0	734.2514	1002.469	2640.852	-730.701	1000.0	76000
20	-92.12592	5.267185	91.0127	68.84327	301.3191	-4.3050423	796.86084	923.5395	2475.865	-597.071	1000.0	766.226	1001.7356	2640.852	-730.701	1000.0	80000
21	-96.34705	5.488642	95.23076	72.51042	311.46948	-4.3050423	844.65656	951.347	2475.865	-597.071	1000.0	800.977	1012.6039	2795.9153	-730.701	1000.0	84000
22	-100.44473	5.71255	99.325294	75.93224	317.07297	-4.3050423	878.52966	956.56573	2475.865	-597.071	1000.0	852.86487	1034.9244	2795.9153	-730.701	1000.0	88000
23	-104.445305	5.949315	103.3213	79.19133	326.1605	-4.3050423	953.49	999.5427	2722.2856	-597.071	1000.0	880.70087	1030.5121	2795.9153	-730.701	1000.0	92000
24	-108.45042	6.1853733	107.32158	82.34513	332.3821	-4.3050423	972.10675	1008.18835	2722.2856	-597.071	1000.0	922.3972	1042.3058	2831.0774	-730.701	1000.0	96000
25	-112.29266	6.4258633	111.160515	85.22507	335.994	-4.3050423	1012.8029	1008.6674	2722.2856	-597.071	1000.0	985.86475	1069.155	3090.1353	-730.701	1000.0	100000
26	-116.04729	6.70249	114.91151	87.91564	339.94644	-4.3050423	1047.3474	1006.7687	2722.2856	-597.071	1000.0	1031.4929	1079.0822	3090.1353	-730.701	1000.0	104000
27	-119.72298	7.045328	118.58108	90.39663	344.22684	-4.3050423	1066.2164	999.18396	2722.2856	-597.071	1000.0	1074.665	1092.8943	3090.1353	-730.701	1000.0	108000
