epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.050194576	727.6817	-4.0473723	1.0394561	0.16920932	-5.285722	0.015044053	-293.0231	62.309612	-233.84457	-396.72977	1000.0	4000
2	-0.05125754	666.19916	-6.362919	2.4416955	0.16920932	-8.858682	0.014735319	-296.92218	71.123924	-178.5505	-396.72977	1000.0	8000
3	-0.05171585	595.51	-8.004436	3.066705	0.16920932	-11.420285	0.014605902	-283.59256	69.95015	-175.82683	-396.72977	1000.0	12000
4	-0.05139011	528.7442	-9.293172	3.4708483	0.16920932	-13.247107	0.014736474	-270.37253	73.14857	-127.86887	-396.72977	1000.0	16000
5	-0.05038815	470.36133	-10.300655	3.737662	3.1211789	-14.643601	0.014803605	-258.69296	71.28838	-127.86887	-396.72977	1000.0	20000
6	-0.050922263	430.41284	-11.260547	4.054833	3.1211789	-16.362549	0.014836597	-256.2937	67.29624	-127.86887	-396.72977	1000.0	24000
7	-0.050892387	387.20584	-11.847231	4.11649	5.34417	-16.543186	0.014869196	-245.15979	72.94959	-118.163956	-396.72977	1000.0	28000
8	-0.050898887	354.59146	-11.933637	4.229208	12.194073	-16.59065	0.014911835	-231.477	78.81497	-65.55749	-396.72977	1000.0	32000
9	-0.050142817	324.6077	-11.452583	4.4869237	12.644748	-16.59065	0.014925199	-215.6344	87.41563	-44.511536	-396.72977	1000.0	36000
10	-0.0501414	301.6159	-11.085105	4.591888	12.644748	-16.59065	0.014939979	-202.4326	94.30396	-7.7790303	-396.72977	1000.0	40000
11	-0.050009076	283.41455	-10.606675	4.742289	12.644748	-16.59065	0.0149473585	-191.12842	97.39448	-7.7790303	-396.72977	1000.0	44000
12	-0.050136905	270.30313	-10.5700245	4.668838	12.644748	-16.59065	0.014957604	-185.40839	96.841774	-7.7790303	-396.72977	1000.0	48000
13	-0.050422344	258.02338	-10.229106	4.7674227	13.305894	-16.59065	0.014968291	-176.1579	98.53965	-7.7790303	-396.72977	1000.0	52000
14	-0.05022298	247.44164	-10.027161	4.768643	13.305894	-16.59065	0.014997629	-169.46587	99.82824	-7.7790303	-396.72977	1000.0	56000
15	-0.04778993	239.65727	-9.640798	4.9685993	13.606726	-16.59065	0.015024214	-161.72798	101.348045	-7.7790303	-396.72977	1000.0	60000
16	-0.045599148	232.73932	-9.521086	5.046198	13.606726	-16.83925	0.015054822	-157.8702	101.21884	-7.7790303	-396.72977	1000.0	64000
17	-0.04360335	224.29633	-9.338182	5.016824	13.606726	-16.83925	0.015107821	-153.91524	99.85961	-7.7790303	-396.72977	1000.0	68000
18	-0.043887097	217.35512	-9.098668	5.0923944	15.226923	-16.83925	0.015102146	-147.8538	100.72274	17.277525	-396.72977	1000.0	72000
19	-0.044258807	211.07404	-8.648924	5.433929	15.816046	-16.83925	0.015102061	-139.90096	104.33147	42.77524	-396.72977	1000.0	76000
20	-0.04449496	203.79453	-8.416233	5.4308057	15.816046	-16.83925	0.015103993	-135.80328	103.3832	42.77524	-396.72977	1000.0	80000
21	-0.04479565	199.5427	-8.245193	5.4497614	15.816046	-16.83925	0.015102078	-132.30292	102.56657	42.77524	-396.72977	1000.0	84000
