epoch	pi-loss	q-loss	average-q1-values	std-q1-values	max-q1-values	min-q1-values	average-q2-values	std-q2-values	max-q2-values	min-q2-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	entropy-coeff	total-env-interacts	entropy-coeff-loss
41	-113.47038	42.609043	112.36089	44.106213	273.6523	-262.5558	112.36086	44.10461	270.83795	-226.98796	307.72662	383.00632	2690.0935	-163.07715	156.48856	566.8932	525.79	3219.7688	-67.511696	252.23659	0.05952972	164000	-0.11009681
42	-114.68522	42.713024	113.587524	45.00483	273.6523	-262.5558	113.587494	45.0032	274.20972	-226.98796	316.7524	404.37466	3078.4436	-163.07715	159.09091	596.54956	573.1479	3219.7688	-67.511696	261.32382	0.0596534	168000	-0.10734036
43	-115.89275	42.82965	114.80675	45.87671	275.08472	-262.5558	114.806725	45.875088	275.70004	-226.98796	324.3028	411.78043	3078.4436	-163.07715	160.89804	616.5068	586.78485	3219.7688	-67.511696	266.2628	0.05978869	172000	-0.10421311
44	-117.08874	42.944347	116.01422	46.73792	281.638	-262.5558	116.01421	46.736267	283.46356	-226.98796	333.13132	422.63547	3078.4436	-163.07715	163.2653	646.77673	635.2424	3219.7688	-67.511696	274.7	0.059918113	176000	-0.10194017
45	-118.28046	43.034275	117.21655	47.592495	288.7132	-262.5558	117.21657	47.59103	287.50873	-226.98796	341.47147	433.0125	3078.4436	-163.07715	165.13762	661.629	644.66595	3219.7688	-67.511696	278.0311	0.060054842	180000	-0.09989384
46	-119.47267	43.12547	118.418884	48.443443	290.33203	-262.5558	118.418915	48.441994	288.0235	-226.98796	350.66824	451.04938	3110.6167	-163.07715	167.57741	692.749	688.0571	3219.7688	-67.511696	286.5739	0.060237426	184000	-0.09754372
47	-120.66079	43.267033	119.61664	49.28506	291.5359	-262.5558	119.61664	49.283607	288.7622	-226.98796	359.64398	469.02252	3111.5698	-163.07715	169.98192	743.6669	764.16614	3219.7688	-67.511696	300.9766	0.060422007	188000	-0.09514906
48	-121.83988	43.35549	120.80606	50.100376	291.5359	-262.5558	120.806114	50.09882	290.44885	-226.98796	368.3166	483.77454	3124.363	-163.07715	172.35188	791.32996	823.82935	3219.7688	-67.511696	315.53958	0.060581863	192000	-0.093115605
49	-123.01491	43.418976	121.99044	50.897884	291.5359	-262.5558	121.99053	50.89628	290.44885	-226.98796	378.00342	503.43747	3199.5466	-163.07715	175.0	825.12463	862.9091	3298.5073	-67.511696	324.77756	0.060771268	196000	-0.09102805
50	-124.199135	43.52593	123.18356	51.6921	291.5359	-262.5558	123.18364	51.690445	294.231	-226.98796	387.1741	525.5221	3199.5466	-163.07715	177.61989	839.84033	874.682	3298.5073	-67.511696	328.616	0.0609445	200000	-0.0893018
51	-125.38264	43.598297	124.37585	52.47585	291.5359	-262.5558	124.375885	52.47426	294.231	-226.98796	396.51965	538.89746	3199.5466	-163.07715	180.05296	843.3895	868.22534	3298.5073	-67.511696	327.86667	0.061091736	204000	-0.08760979
52	-126.56637	43.677044	125.56807	53.24801	291.5359	-262.5558	125.56809	53.246273	294.231	-226.98796	405.41547	554.6195	3302.156	-163.07715	182.29623	843.44653	866.55347	3298.5073	-67.511696	326.75385	0.061255325	208000	-0.085564345
53	-127.74302	43.750336	126.7534	54.007572	294.65567	-262.5558	126.75343	54.0059	298.18655	-226.98796	413.5816	565.5813	3335.429	-163.07715	184.18767	855.08826	867.8811	3298.5073	-67.511696	328.52643	0.061459962	212000	-0.08408894
54	-128.9057	43.820606	127.924385	54.74682	294.65567	-262.5558	127.92442	54.745068	298.18655	-226.98796	421.86142	578.72363	3448.9297	-163.07715	186.2069	890.5225	905.4817	3298.5073	-67.511696	338.4537	0.06161779	216000	-0.08260915
55	-130.0601	43.877277	129.08685	55.47094	299.71255	-262.5558	129.08694	55.469128	298.18655	-226.98796	430.17203	594.60364	3448.9297	-163.07715	188.51756	895.64764	909.45874	3298.5073	-67.511696	339.10364	0.061807137	220000	-0.08100389
56	-131.21193	43.953365	130.2465	56.185802	299.71255	-262.5558	130.24658	56.184013	298.18655	-226.98796	437.43756	607.5193	3448.9297	-163.07715	190.4762	935.88043	950.54364	3414.6667	-67.511696	350.04465	0.06198002	224000	-0.079363756
57	-132.35599	44.034958	131.39793	56.887886	299.71255	-262.5558	131.398	56.886135	298.18655	-226.98796	446.31192	620.19196	3448.9297	-163.07715	192.73035	976.66516	990.4034	3414.6667	-67.511696	361.44736	0.062158786	228000	-0.07801401
58	-133.49512	44.132698	132.54486	57.578857	299.8223	-262.5558	132.5449	57.577114	298.3257	-226.98796	453.62784	635.33124	3691.7915	-163.07715	194.46773	1005.1315	1011.8772	3414.6667	-67.511696	369.7155	0.06235703	232000	-0.07663052
59	-134.62077	44.234898	133.67844	58.246037	300.8611	-262.5558	133.6785	58.244225	298.3257	-226.98796	462.7926	653.72205	3691.7915	-163.07715	197.15956	1038.5018	1035.075	3414.6667	-67.511696	380.39832	0.062527955	236000	-0.07520571
60	-135.73102	44.340702	134.79672	58.889362	300.8611	-262.5558	134.7968	58.88754	298.3257	-226.98796	471.83395	669.48145	3691.7915	-163.07715	199.50125	1047.4595	1040.0068	3414.6667	-67.511696	382.97168	0.062710285	240000	-0.07381887
61	-136.8219	44.379013	135.89569	59.506947	300.8611	-262.5558	135.89578	59.505165	298.94833	-226.98796	480.34723	683.51556	3691.7915	-163.07715	201.81969	1075.0505	1057.1486	3414.6667	-67.511696	391.84262	0.06286289	244000	-0.072800174
