epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
26	-234.95511	14.12195	232.96306	153.87292	586.8321	-6.7863765	2513.5999	1843.8016	5234.217	-688.0263	1000.0	2499.0935	1884.2666	5080.5376	-757.9189	1000.0	104000
27	-243.50775	14.498659	241.50658	158.23996	592.85114	-6.7863765	2604.9705	1868.4115	5234.217	-688.0263	1000.0	2595.4	1914.1907	5530.0283	-757.9189	1000.0	108000
28	-251.78235	14.851825	249.77382	162.25401	603.7825	-17.942772	2685.7625	1882.6036	5234.217	-688.0263	1000.0	2640.112	1927.6102	5644.5986	-757.9189	1000.0	112000
29	-259.79514	15.209654	257.77966	165.95789	614.54297	-17.942772	2760.3965	1895.3345	5394.8994	-688.0263	1000.0	2721.8486	1945.8533	5644.5986	-757.9189	1000.0	116000
30	-267.55182	15.542935	265.53043	169.39444	625.886	-17.942772	2828.731	1900.313	5394.8994	-688.0263	1000.0	2799.9255	1961.9573	5644.5986	-757.9189	1000.0	120000
31	-275.05115	15.874422	273.02527	172.56886	633.1079	-28.35443	2898.0642	1908.792	5394.8994	-688.0263	1000.0	2885.7249	1986.9781	5687.9785	-757.9189	1000.0	124000
32	-282.30008	16.218197	280.27032	175.51091	639.5393	-28.35443	2949.7202	1909.1838	5394.8994	-688.0263	1000.0	2968.3438	2009.5012	5922.689	-757.9189	1000.0	128000
33	-289.3078	16.545973	287.2746	178.26086	648.7667	-28.35443	3020.6062	1922.4653	5474.8213	-688.0263	1000.0	3046.873	2028.3431	5922.689	-757.9189	1000.0	132000
34	-296.1372	16.882463	294.09845	180.8072	652.0493	-28.35443	3091.8826	1937.9225	5680.085	-688.0263	1000.0	3096.2168	2035.8518	5922.689	-757.9189	1000.0	136000
35	-302.79584	17.196306	300.75177	183.18394	658.6416	-28.35443	3130.9465	1938.2576	5680.085	-688.0263	1000.0	3171.098	2053.7434	6090.343	-757.9189	1000.0	140000
36	-309.21735	17.512964	307.16916	185.47237	667.2296	-614.04395	3170.096	1951.2762	5696.9033	-688.0263	1000.0	3219.3682	2055.2095	6090.343	-757.9189	1000.0	144000
37	-315.38547	17.8843	313.33292	187.66948	673.8631	-614.04395	3205.496	1959.4814	5742.1733	-688.0263	1000.0	3276.006	2067.2522	6090.343	-757.9189	1000.0	148000
38	-321.3795	18.195358	319.3242	189.6968	678.80927	-614.04395	3269.3657	1972.3401	5763.857	-688.0263	1000.0	3341.7468	2080.5103	6254.4136	-757.9189	1000.0	152000
39	-327.2424	18.488419	325.18323	191.64592	700.38635	-614.04395	3334.7192	1988.5522	6175.3867	-688.0263	1000.0	3400.5044	2085.925	6254.4136	-757.9189	1000.0	156000
40	-332.99203	18.760344	330.9296	193.51949	706.96674	-614.04395	3391.487	1995.5603	6175.3867	-688.0263	1000.0	3456.9243	2091.4998	6306.5796	-757.9189	1000.0	160000
41	-338.59772	19.040846	336.5336	195.27477	714.92065	-614.04395	3442.8948	1998.1514	6175.3867	-688.0263	1000.0	3515.925	2099.659	6520.8647	-757.9189	1000.0	164000
42	-344.08395	19.31991	342.0163	196.94926	724.43665	-614.04395	3497.5632	2005.132	6175.3867	-688.0263	1000.0	3569.632	2103.1687	6520.8647	-757.9189	1000.0	168000
43	-349.46198	19.606327	347.392	198.55345	728.35895	-614.04395	3551.9739	2012.8472	6175.3867	-688.0263	1000.0	3626.139	2111.0884	6520.8647	-757.9189	1000.0	172000
44	-354.8002	19.876524	352.7217	200.06273	730.76056	-614.04395	3601.382	2017.4431	6175.3867	-688.0263	1000.0	3674.4177	2115.9448	6520.8647	-757.9189	1000.0	176000
45	-360.10962	20.12001	358.02536	201.49715	735.40686	-614.04395	3654.884	2026.2802	6175.3867	-688.0263	1000.0	3730.1814	2125.5315	6584.2686	-757.9189	1000.0	180000
46	-365.31927	20.359613	363.2312	202.87422	740.771	-614.04395	3702.0706	2029.5817	6251.279	-688.0263	1000.0	3790.9578	2141.5728	6726.736	-757.9189	1000.0	184000
47	-370.4332	20.57738	368.3411	204.20303	747.8784	-614.04395	3747.1814	2031.5109	6266.465	-688.0263	1000.0	3834.0378	2140.1194	6726.736	-757.9189	1000.0	188000
48	-375.45776	20.814564	373.362	205.48749	751.2249	-614.04395	3800.3074	2043.1528	6462.1777	-688.0263	1000.0	3883.5552	2145.2566	6726.736	-757.9189	1000.0	192000
49	-380.40326	21.029016	378.30316	206.73584	766.0054	-614.04395	3848.4626	2050.0828	6466.868	-688.0263	1000.0	3932.1616	2151.3608	6875.3755	-757.9189	1000.0	196000
50	-385.2718	21.239954	383.16824	207.9542	769.73926	-614.04395	3903.7053	2066.102	6842.5547	-688.0263	1000.0	3983.2114	2160.5442	7010.416	-757.9189	1000.0	200000
