epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
129	-365.3462	360.2172	359.01672	179.3507	1133.8748	-1221.8236	289.66074	516.49963	4245.4355	-281.2587	167.42375	559.49097	807.41925	4707.213	-220.97693	248.1248	516000
130	-365.81775	359.82358	359.5004	178.9371	1133.8748	-1221.8236	294.0249	525.8165	4394.8047	-281.2587	168.17593	560.0214	805.6705	4707.213	-220.97693	247.94307	520000
131	-366.2962	359.531	359.9902	178.53882	1133.8748	-1221.8236	297.30002	529.57446	4394.8047	-281.2587	168.81444	566.1958	808.81494	4707.213	-220.97693	249.30382	524000
132	-366.78812	359.26764	360.49222	178.15346	1133.8748	-1221.8236	300.1196	531.4847	4394.8047	-281.2587	169.33932	575.27356	816.8223	4707.213	-220.97693	250.2985	528000
133	-367.30148	358.96744	361.01602	177.78862	1133.8748	-1221.8236	304.0088	537.24255	4394.8047	-281.2587	169.85951	584.6254	823.3972	4707.213	-220.97693	251.70074	532000
134	-367.81952	358.71204	361.54507	177.43718	1133.8748	-1221.8236	307.7062	541.19635	4394.8047	-281.2587	170.5377	595.65436	834.28186	4707.213	-220.97693	253.5806	536000
135	-368.34186	358.53284	362.07788	177.09169	1133.8748	-1221.8236	311.0319	544.36957	4394.8047	-281.2587	171.21117	600.3689	835.1241	4707.213	-220.97693	254.57481	540000
136	-368.84677	358.3741	362.59375	176.74333	1133.8748	-1221.8236	314.7211	550.4596	4394.8047	-281.2587	172.04301	612.001	846.047	4707.213	-220.97693	256.65955	544000
137	-369.35553	358.1188	363.1132	176.39986	1133.8748	-1221.8236	318.61456	558.5116	4394.8047	-281.2587	172.76166	619.89325	851.1009	4707.213	-220.97693	258.02847	548000
138	-369.8526	357.80316	363.6221	176.06122	1133.8748	-1221.8236	322.27866	567.2135	4879.957	-281.2587	173.4213	627.1103	855.3401	4707.213	-220.97693	259.28406	552000
139	-370.33932	357.44608	364.12	175.72752	1133.8748	-1221.8236	325.30917	570.37177	4879.957	-281.2587	174.1309	638.7374	871.28064	4707.213	-220.97693	261.67554	556000
140	-370.8269	357.16818	364.61942	175.39668	1133.8748	-1221.8236	328.026	572.47296	4879.957	-281.2587	174.67249	637.3116	869.76715	4707.213	-220.97693	260.89572	560000
141	-371.3116	356.8434	365.11493	175.07144	1133.8748	-1221.8236	330.9	575.289	4879.957	-281.2587	175.37314	644.19946	874.4073	4707.213	-220.97693	262.24893	564000
142	-371.80066	356.57242	365.61444	174.75826	1133.8748	-1221.8236	334.20685	580.54694	4879.957	-281.2587	176.17867	651.09064	883.39166	4707.213	-220.97693	264.03452	568000
143	-372.28394	356.29974	366.10898	174.44705	1133.8748	-1221.8236	337.01593	585.9125	4879.957	-281.2587	176.87074	661.6296	894.52094	4707.213	-220.97693	266.42587	572000
144	-372.7514	356.09082	366.5884	174.13246	1133.8748	-1221.8236	340.68848	592.15173	4879.957	-281.2587	177.6681	673.755	910.1691	4707.213	-220.97693	268.80276	576000
145	-373.19797	355.8551	367.04675	173.81808	1133.8748	-1221.8236	344.65616	600.08124	4879.957	-281.2587	178.57143	682.95123	918.282	4707.213	-220.97693	270.68137	580000
146	-373.6405	355.64005	367.50003	173.50146	1133.8748	-1221.8236	347.45926	605.4347	4879.957	-281.2587	179.19608	692.07574	926.0754	4707.213	-220.97693	272.94452	584000
147	-374.07712	355.38147	367.94882	173.18045	1133.8748	-1221.8236	351.07343	613.536	4879.957	-281.2587	179.92656	703.1341	939.1397	4707.213	-220.97693	275.0619	588000
148	-374.4831	355.10825	368.36752	172.86475	1133.8748	-1221.8236	355.55554	624.8013	5115.2114	-281.2587	180.76335	716.6034	957.688	5046.733	-220.97693	277.28177	592000
149	-374.8884	354.85248	368.78424	172.556	1133.8748	-1221.8236	359.72903	634.1057	5115.2114	-281.2587	181.65193	731.40204	981.3259	5493.531	-220.97693	279.76578	596000
150	-375.29816	354.53296	369.20538	172.25195	1133.8748	-1221.8236	363.3315	640.0638	5115.2114	-281.2587	182.48175	743.8985	995.04395	5493.531	-220.97693	282.668	600000
