epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.06267208	914.9252	-4.035017	0.77573395	0.9585561	-5.26088	0.00441793	-319.2794	101.92629	-232.91194	-482.28568	1000.0	4000
2	-0.060880657	846.07904	-6.661766	2.6868892	0.9585561	-9.38738	0.0044300538	-342.50516	77.95481	-232.91194	-482.28568	1000.0	8000
3	-0.060999244	729.5877	-8.405154	3.3008854	0.9585561	-11.942759	0.004514291	-329.37982	68.29838	-232.91194	-482.28568	1000.0	12000
4	-0.06224136	651.0475	-9.68176	3.6141746	0.9585561	-13.537872	0.0044876104	-309.7771	70.094894	-218.75813	-482.28568	1000.0	16000
5	-0.062402267	554.5477	-10.408669	3.6106253	8.95144	-13.664322	0.0044521536	-280.2226	88.32794	-102.86565	-482.28568	1000.0	20000
6	-0.061880186	494.35596	-11.092807	3.6448472	8.95144	-14.647181	0.0044358037	-271.0881	84.52068	-102.86565	-482.28568	1000.0	24000
7	-0.06183443	450.02414	-11.600158	3.6149695	8.95144	-14.862597	0.004388233	-255.04483	91.649	-68.65866	-482.28568	1000.0	28000
8	-0.0623895	427.32227	-12.057572	3.6367917	11.938852	-15.55221	0.0043708053	-247.97699	88.44734	-68.65866	-482.28568	1000.0	32000
9	-0.062147472	400.15643	-12.275023	3.608046	11.938852	-15.55221	0.0043361937	-237.10481	93.28162	-30.493559	-482.28568	1000.0	36000
10	-0.061632015	369.4787	-12.224358	3.5316565	11.938852	-15.55221	0.0043336293	-226.14062	95.28872	-30.493559	-482.28568	1000.0	40000
11	-0.06175413	340.3218	-11.786207	3.7208617	11.938852	-15.55221	0.004354993	-212.27911	101.146774	-30.493559	-482.28568	1000.0	44000
12	-0.061959714	317.8516	-11.395576	3.8693476	11.938852	-15.55221	0.0043922444	-200.68585	104.25162	-30.493559	-482.28568	1000.0	48000
13	-0.06204789	302.661	-11.191881	3.9525156	11.938852	-15.55221	0.004345156	-192.68492	105.53293	0.4160243	-482.28568	1000.0	52000
14	-0.062465217	286.9965	-10.868494	4.0764346	12.095816	-15.55221	0.0043692333	-184.66568	106.254486	0.4160243	-482.28568	1000.0	56000
15	-0.06265411	284.31583	-10.949583	4.08778	12.095816	-16.725647	0.0043558697	-183.14276	105.91307	0.4160243	-482.28568	1000.0	60000
16	-0.06270047	273.26358	-10.53992	4.525138	13.723259	-17.214016	0.0043362537	-174.83807	108.49331	8.645572	-482.28568	1000.0	64000
17	-0.06291869	269.67294	-10.227989	5.024475	17.27332	-19.141819	0.0043415306	-170.9861	116.06736	47.23125	-482.28568	1000.0	68000
18	-0.06297594	257.523	-9.634636	5.494742	17.27332	-19.141819	0.004336254	-161.31175	119.796585	47.23125	-482.28568	1000.0	72000
19	-0.063693546	248.34709	-9.019216	6.026681	17.27332	-19.141819	0.004372206	-151.23392	124.846695	125.72553	-482.28568	1000.0	76000
20	-0.063629985	240.03618	-8.4848795	6.365406	17.27332	-19.141819	0.0043818234	-143.08072	127.17643	125.72553	-482.28568	1000.0	80000
21	-0.06386444	233.4897	-8.168466	6.575247	18.84906	-19.911797	0.004374656	-137.50267	127.83824	125.72553	-482.28568	1000.0	84000
22	-0.06409156	229.81915	-7.8774686	6.8550663	19.037315	-21.230877	0.0043759625	-133.27686	129.15533	125.72553	-482.28568	1000.0	88000
23	-0.06428543	225.03053	-7.647886	7.033286	19.037315	-22.668825	0.0043785055	-129.55962	129.50917	125.72553	-482.28568	1000.0	92000
24	-0.06442209	226.32555	-7.318012	7.2676935	19.037315	-22.668825	0.004385262	-124.1354	130.26547	125.72553	-482.28568	1000.0	96000
25	-0.06478043	223.04016	-6.821946	7.5669208	19.037315	-22.668825	0.0044094813	-116.43415	134.16806	168.37784	-482.28568	1000.0	100000
26	-0.06492238	219.5993	-6.604382	7.9215074	22.138828	-23.523277	0.0044137244	-112.706406	137.51123	168.37784	-482.28568	1000.0	104000
27	-0.06510126	215.84991	-5.953695	8.483048	22.138828	-23.523277	0.004433086	-104.12135	142.42937	199.61595	-482.28568	1000.0	108000
28	-0.065271296	212.41553	-5.4309435	8.798792	22.138828	-23.523277	0.004430211	-97.371056	144.22304	199.61595	-482.28568	1000.0	112000
29	-0.065682895	222.36827	-5.1573877	9.384835	24.67419	-26.264414	0.004443337	-95.613434	155.31282	212.50194	-621.73737	1000.0	116000
30	-0.065960586	222.87003	-4.762396	9.701386	24.67419	-27.153955	0.0044383537	-90.56421	156.57814	212.50194	-621.73737	1000.0	120000
31	-0.06617174	219.44254	-4.2188954	10.023966	24.67419	-27.153955	0.004435439	-83.34402	159.09644	212.50194	-621.73737	1000.0	124000
32	-0.06638717	216.1417	-3.7194068	10.525529	25.44875	-28.0894	0.004432787	-77.05513	161.65894	212.50194	-621.73737	1000.0	128000
33	-0.06678623	213.5773	-3.0350857	11.080927	27.055275	-28.0894	0.0044539473	-68.59051	166.49783	280.87503	-621.73737	1000.0	132000
34	-0.06702342	219.36073	-2.905812	11.622809	29.082413	-31.950314	0.004455549	-67.447685	173.01752	280.87503	-621.73737	1000.0	136000
35	-0.06715046	218.20192	-2.2412014	12.130723	30.38333	-31.950314	0.0044523897	-58.99834	177.90047	345.11856	-621.73737	1000.0	140000
36	-0.06748212	216.79222	-1.4874787	12.780846	31.491615	-31.950314	0.004462349	-49.257343	184.74445	345.11856	-621.73737	1000.0	144000
37	-0.067780204	215.00604	-1.1382401	13.215665	31.738556	-33.117355	0.004458247	-44.500027	187.09079	345.11856	-621.73737	1000.0	148000
38	-0.067909606	217.71895	-0.7791421	13.812921	33.67465	-35.26046	0.0044652144	-40.450977	193.0302	380.98624	-621.73737	1000.0	152000
39	-0.068123184	217.60367	-0.11704933	14.257082	34.21716	-35.26046	0.0044705714	-32.223858	197.3417	380.98624	-621.73737	1000.0	156000
40	-0.068388686	218.34244	0.6447991	14.904579	35.26303	-36.609135	0.004476373	-22.713001	204.2011	457.26242	-621.73737	1000.0	160000
41	-0.06857601	218.03899	1.120947	15.383722	35.297367	-36.616817	0.0044819457	-16.629168	207.63907	457.26242	-621.73737	1000.0	164000
42	-0.06885307	217.1995	1.7189063	16.003433	36.859802	-38.146713	0.0045022154	-9.069366	211.68367	457.26242	-621.73737	1000.0	168000
43	-0.06899453	216.1887	2.501493	16.6141	37.677937	-38.146713	0.004512472	0.53690815	218.27966	457.26242	-621.73737	1000.0	172000
44	-0.06917861	216.69258	3.3629243	17.369678	41.132072	-38.146713	0.0045240168	11.728205	227.99629	549.10205	-621.73737	1000.0	176000
45	-0.0692912	227.82227	3.7559338	18.14891	44.373386	-45.72256	0.0045263395	15.147136	238.44566	549.10205	-690.7678	1000.0	180000
46	-0.06945172	235.25414	4.1513853	18.866943	46.812164	-48.285393	0.0045370497	19.930567	246.24698	625.6905	-690.7678	1000.0	184000
47	-0.069683336	236.95004	4.873257	19.32095	46.812164	-48.285393	0.0045378227	28.187492	250.03197	625.6905	-690.7678	1000.0	188000
48	-0.069790564	240.43707	5.3899894	19.822588	47.35266	-49.091972	0.004547237	34.3223	252.0554	625.6905	-690.7678	1000.0	192000
49	-0.07007793	241.90846	6.184235	20.38775	48.583096	-49.091972	0.0045557674	43.872055	258.10745	625.6905	-690.7678	1000.0	196000
50	-0.070299886	251.111	6.1106424	21.060297	51.017284	-52.83325	0.004568317	43.36428	264.3997	625.6905	-690.7678	1000.0	200000
