epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.048406042	627.65314	-4.5897803	0.9110139	1.9683605	-5.683423	0.013013671	-272.69778	79.212654	-161.64967	-383.6178	1000.0	4000
2	-0.04862104	534.78845	-6.887211	2.3977263	1.9683605	-9.321828	0.0134009905	-275.32288	71.05439	-161.64967	-383.6178	1000.0	8000
3	-0.049884763	486.54727	-8.498745	3.0101686	1.9683605	-11.811388	0.013952301	-263.6332	76.03448	-135.06628	-383.6178	1000.0	12000
4	-0.05027104	432.7378	-9.802112	3.45069	1.9683605	-13.778231	0.01421461	-260.3303	79.28892	-127.46872	-383.6178	1000.0	16000
5	-0.043073226	421.87665	-10.988786	3.8981822	1.9683605	-15.80851	0.014443154	-262.29413	81.250854	-127.46872	-383.6178	1000.0	20000
6	-0.044700745	374.96487	-11.879346	4.095788	4.514736	-16.530495	0.014538147	-251.66048	80.55787	-117.311295	-383.6178	1000.0	24000
7	-0.040050335	334.73264	-11.517163	4.1531553	6.5234065	-16.530495	0.014683038	-230.97603	90.92946	-73.57667	-383.6178	1000.0	28000
8	-0.041415714	312.86728	-11.693453	4.0391474	10.075195	-16.530495	0.01473204	-219.83981	90.644165	-73.57667	-383.6178	1000.0	32000
9	-0.04226472	298.1819	-11.957491	4.0895424	14.696248	-16.530495	0.014775213	-212.4747	89.67329	-73.57667	-383.6178	1000.0	36000
10	-0.04286314	285.23874	-11.909098	4.130219	14.696248	-16.530495	0.014805789	-205.70999	89.75234	-73.57667	-383.6178	1000.0	40000
11	-0.043691203	269.97522	-12.212077	4.158095	14.696248	-17.37145	0.014830924	-203.5628	87.25443	-73.57667	-383.6178	1000.0	44000
12	-0.044305906	255.90419	-12.064471	4.106636	14.696248	-17.37145	0.014845389	-195.63261	87.74775	-73.57667	-383.6178	1000.0	48000
13	-0.04494763	252.4708	-12.30425	4.199554	14.696248	-18.553707	0.014857834	-196.33235	91.948616	-25.787388	-383.6178	1000.0	52000
14	-0.045375675	241.03616	-12.368939	4.1107078	14.696248	-18.553707	0.014871889	-192.51517	90.15616	-25.787388	-383.6178	1000.0	56000
15	-0.04560487	231.16295	-11.734759	4.679622	14.696248	-18.553707	0.014882128	-181.94138	95.97672	-14.903811	-383.6178	1000.0	60000
16	-0.043682434	223.48662	-11.348178	4.833464	14.696248	-18.553707	0.0148984175	-174.57228	98.96497	8.24314	-383.6178	1000.0	64000
17	-0.04369049	217.9351	-10.930031	5.06846	14.696248	-18.553707	0.014906995	-166.46	102.49877	42.283115	-383.6178	1000.0	68000
18	-0.041943524	210.76541	-10.287606	5.7331843	14.696248	-18.553707	0.014921923	-156.59354	108.50402	63.977665	-383.6178	1000.0	72000
19	-0.042420823	202.28937	-9.642565	6.2437983	14.696248	-18.553707	0.014929301	-146.94711	113.53236	63.977665	-383.6178	1000.0	76000
20	-0.04274442	197.64929	-9.008992	6.723881	14.696248	-18.553707	0.014935548	-137.49344	118.408615	73.01315	-383.6178	1000.0	80000
21	-0.041372865	194.66487	-8.380135	7.1965	14.696248	-18.553707	0.014942017	-128.43658	122.818474	120.8217	-383.6178	1000.0	84000
22	-0.04006875	189.00475	-7.688497	7.738427	14.696248	-18.553707	0.01499645	-118.565475	128.42729	145.28278	-383.6178	1000.0	88000
23	-0.040287696	188.66966	-7.2046576	8.00336	14.696248	-18.553707	0.014997577	-111.84258	130.9777	196.77437	-383.6178	1000.0	92000
24	-0.040701468	184.6112	-6.8956385	8.272395	15.560904	-18.90263	0.015003587	-107.45129	132.74399	196.77437	-383.6178	1000.0	96000
25	-0.040980678	184.58768	-6.133904	8.968395	18.426073	-18.90263	0.015009892	-97.9655	139.04987	239.27971	-383.6178	1000.0	100000
26	-0.041217066	184.60564	-5.4979205	9.398802	18.426073	-18.90263	0.015011949	-89.661545	143.38261	239.27971	-383.6178	1000.0	104000
27	-0.04147474	182.25803	-4.8701935	9.790934	18.426073	-18.90263	0.015012517	-81.68784	146.87604	239.27971	-383.6178	1000.0	108000
28	-0.04039917	179.20316	-4.31771	10.057318	18.426073	-18.90263	0.015046261	-74.725914	149.0513	239.27971	-383.6178	1000.0	112000
29	-0.03944786	179.21196	-3.8083627	10.281919	18.426073	-18.90263	0.015056929	-68.02949	150.83386	239.27971	-383.6178	1000.0	116000
30	-0.03855478	180.76382	-3.143914	10.768142	20.019838	-18.955036	0.015067444	-59.530083	155.96262	290.57178	-383.6178	1000.0	120000
31	-0.03898544	178.27422	-2.676153	11.371737	22.37113	-22.858364	0.015068332	-53.058033	161.50557	304.33395	-383.6178	1000.0	124000
32	-0.039353527	177.20718	-2.224109	11.68515	22.37113	-22.858364	0.01507027	-47.38927	162.55316	304.33395	-383.6178	1000.0	128000
33	-0.03962343	175.87257	-1.4728423	12.27608	23.681725	-22.858364	0.015069892	-38.349304	168.4205	304.33395	-383.6178	1000.0	132000
34	-0.039863355	173.83691	-1.0459253	12.644247	23.681725	-23.95647	0.015068645	-33.089333	170.42795	304.33395	-383.6178	1000.0	136000
35	-0.040025413	174.88661	-0.33321816	13.147275	25.423307	-23.95647	0.015069117	-24.060087	176.7719	437.101	-383.6178	1000.0	140000
36	-0.04020949	175.35568	0.37911922	13.752696	28.452505	-28.70701	0.015072011	-14.874956	183.05037	437.101	-383.6178	1000.0	144000
37	-0.040185273	175.36603	1.1231916	14.29888	29.436016	-28.70701	0.015074401	-6.0320253	188.25531	437.101	-383.6178	1000.0	148000
38	-0.039435375	177.22348	1.7718393	14.671206	29.436016	-28.70701	0.015096288	1.8699086	191.9452	437.101	-383.6178	1000.0	152000
39	-0.03948556	176.28671	2.5658529	15.287791	33.119022	-28.70701	0.015099778	11.590554	198.77197	437.101	-383.6178	1000.0	156000
40	-0.038854025	179.14407	3.341529	15.864986	35.16084	-28.70701	0.015109467	20.655577	204.5101	437.101	-383.6178	1000.0	160000
41	-0.039069574	181.08954	3.9635732	16.177174	35.16084	-28.70701	0.015109638	28.091028	207.46275	437.101	-383.6178	1000.0	164000
42	-0.03931442	184.94655	4.640693	16.588377	36.240887	-28.70701	0.015113845	35.84318	211.30658	457.7448	-383.6178	1000.0	168000
