epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
32	-0.029412333	332.28424	-22.366013	6.3549314	16.628859	-30.157568	-316.62842	84.57066	-95.22184	-535.1228	1000.0	128000
33	-0.027904073	326.06076	-22.31839	6.2974133	16.628859	-30.157568	-313.99237	84.61676	-95.22184	-535.1228	1000.0	132000
34	-0.028871272	323.73758	-22.283901	6.3062267	17.213285	-30.33187	-311.92645	84.91924	-95.22184	-535.1228	1000.0	136000
35	-0.027638357	319.75208	-22.336197	6.2681684	17.213285	-30.753843	-310.60205	84.49	-95.22184	-535.1228	1000.0	140000
36	-0.027957393	314.2502	-22.367485	6.225804	17.213285	-30.82592	-308.8155	84.00837	-95.22184	-535.1228	1000.0	144000
37	-0.028339434	309.19287	-22.33773	6.173325	17.213285	-30.82592	-306.56308	84.33426	-95.22184	-535.1228	1000.0	148000
38	-0.029821634	305.2929	-22.472788	6.171613	17.213285	-31.804401	-306.7111	83.63395	-95.22184	-535.1228	1000.0	152000
39	-0.029418005	303.41913	-22.584612	6.1798625	17.213285	-32.450794	-306.72635	83.36877	-95.22184	-535.1228	1000.0	156000
40	-0.029389137	299.9151	-22.62471	6.157913	17.213285	-32.450794	-305.49945	82.89266	-95.22184	-535.1228	1000.0	160000
41	-0.029806074	294.6066	-22.702562	6.1409388	17.213285	-32.450794	-304.83093	82.1345	-95.22184	-535.1228	1000.0	164000
42	-0.028772073	291.2556	-22.635084	6.1372004	17.213285	-32.450794	-302.90918	82.34418	-95.22184	-535.1228	1000.0	168000
43	-0.02874872	288.4702	-22.620295	6.1070733	17.213285	-32.450794	-301.36047	82.02768	-95.22184	-535.1228	1000.0	172000
44	-0.028542353	284.74133	-22.401937	6.2867503	17.213285	-32.450794	-297.77762	84.81014	-78.00326	-535.1228	1000.0	176000
45	-0.028948905	283.78323	-22.472189	6.267598	17.213285	-32.747814	-297.85498	84.42455	-78.00326	-535.1228	1000.0	180000
46	-0.028917637	281.1746	-22.369728	6.2857575	17.213285	-32.747814	-295.79773	84.66465	-78.00326	-535.1228	1000.0	184000
47	-0.029251857	278.52548	-22.370575	6.2650595	17.213285	-32.747814	-294.86038	84.660675	-78.00326	-535.1228	1000.0	188000
48	-0.028762689	277.61972	-22.261297	6.330474	26.307026	-32.747814	-292.51486	85.71015	-78.00326	-535.1228	1000.0	192000
49	-0.028763479	276.3216	-22.26156	6.3725247	27.909128	-33.0479	-291.3527	85.4444	-78.00326	-535.1228	1000.0	196000
50	-0.028556071	272.7164	-22.193846	6.359474	27.909128	-33.0479	-289.7337	85.48924	-78.00326	-535.1228	1000.0	200000
