epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
70	-462.447	19.866821	460.2891	240.17249	957.4776	-5.6197715	4738.5605	2263.3167	7934.981	-622.34875	1000.0	5002.4746	2372.1968	8561.967	-765.48145	1000.0	280000
71	-466.88925	20.136745	464.72156	241.77687	965.23987	-5.6197715	4782.8555	2277.7493	8025.555	-622.34875	1000.0	5047.89	2386.0842	8647.387	-765.48145	1000.0	284000
72	-471.2969	20.39391	469.11963	243.35347	976.42334	-5.6197715	4825.588	2290.4343	8066.482	-622.34875	1000.0	5087.2505	2394.8796	8647.387	-765.48145	1000.0	288000
73	-475.64716	20.643538	473.46133	244.894	976.42334	-5.6197715	4868.129	2303.4062	8369.299	-622.34875	1000.0	5130.5186	2406.6987	8647.387	-765.48145	1000.0	292000
74	-479.9372	20.88129	477.7418	246.39008	978.7972	-5.6197715	4909.533	2315.0364	8369.299	-622.34875	1000.0	5168.998	2413.1084	8647.387	-765.48145	1000.0	296000
75	-484.1958	21.110884	481.99158	247.85838	988.0024	-5.6197715	4952.9404	2329.7122	8369.299	-622.34875	1000.0	5210.7163	2424.7275	8647.387	-765.48145	1000.0	300000
76	-488.40335	21.328587	486.19138	249.28552	993.83093	-5.6197715	4993.8315	2341.303	8369.299	-622.34875	1000.0	5254.724	2438.7402	8788.716	-765.48145	1000.0	304000
77	-492.5579	21.551401	490.33777	250.67328	994.17786	-5.6197715	5034.691	2353.1912	8369.299	-622.34875	1000.0	5298.1045	2452.2327	8788.716	-765.48145	1000.0	308000
78	-496.66553	21.76807	494.4378	252.026	1016.5297	-5.6197715	5076.3086	2366.4683	8425.747	-622.34875	1000.0	5341.4316	2466.605	9234.354	-765.48145	1000.0	312000
79	-500.7296	21.98278	498.49442	253.35591	1023.64386	-5.6197715	5119.147	2381.697	8533.808	-622.34875	1000.0	5374.9985	2468.953	9234.354	-765.48145	1000.0	316000
80	-504.75043	22.190668	502.5076	254.65605	1025.6901	-5.6197715	5158.556	2392.6077	8533.808	-622.34875	1000.0	5409.333	2472.4258	9234.354	-765.48145	1000.0	320000
81	-508.7284	22.405073	506.4785	255.93102	1027.4758	-5.6197715	5197.799	2403.6782	8556.841	-622.34875	1000.0	5450.0703	2484.0298	9234.354	-765.48145	1000.0	324000
82	-512.672	22.60521	510.41467	257.1836	1033.229	-5.6197715	5234.1313	2411.257	8556.841	-622.34875	1000.0	5491.846	2497.5227	9234.354	-765.48145	1000.0	328000
83	-516.5831	22.810062	514.31805	258.42242	1040.3315	-5.6197715	5272.7866	2422.1755	8608.035	-622.34875	1000.0	5522.642	2503.0132	9234.354	-765.48145	1000.0	332000
84	-520.4587	23.011942	518.1867	259.6399	1043.7358	-5.6197715	5309.4644	2430.8586	8608.035	-622.34875	1000.0	5549.1025	2510.533	9234.354	-765.48145	1000.0	336000
85	-524.29395	23.206398	522.0152	260.8369	1045.6907	-5.6197715	5346.622	2440.4624	8677.305	-622.34875	1000.0	5589.192	2522.71	9291.557	-765.48145	1000.0	340000
86	-528.0932	23.409119	525.8075	262.01376	1055.5648	-5.6197715	5381.2056	2447.3281	8685.026	-622.34875	1000.0	5628.4365	2533.9866	9291.557	-765.48145	1000.0	344000
87	-531.8545	23.607386	529.56177	263.17538	1055.5648	-5.6197715	5417.224	2456.1262	8781.147	-622.34875	1000.0	5666.1157	2543.9666	9439.525	-765.48145	1000.0	348000
88	-535.5869	23.796164	533.2875	264.32135	1055.5648	-5.6197715	5448.326	2460.4062	8781.147	-622.34875	1000.0	5704.272	2554.428	9439.525	-765.48145	1000.0	352000
