epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
36	-0.024531888	333.86084	-22.380486	7.066941	23.997675	-33.76627	-307.25223	91.52221	-105.17109	-612.4794	1000.0	144000
37	-0.02592755	329.98444	-22.410095	7.0342145	23.997675	-33.948666	-305.6432	90.90948	-105.17109	-612.4794	1000.0	148000
38	-0.025666136	327.1114	-22.506075	7.019271	23.997675	-34.42563	-305.47568	90.00446	-105.17109	-612.4794	1000.0	152000
39	-0.026940169	323.41315	-22.615437	7.023417	23.997675	-34.647106	-305.78397	88.99278	-105.17109	-612.4794	1000.0	156000
40	-0.026340086	318.93823	-22.668865	6.9951067	23.997675	-34.647106	-305.00424	88.15094	-105.17109	-612.4794	1000.0	160000
41	-0.026533086	316.6449	-22.664732	6.964461	23.997675	-34.647106	-304.00308	87.99431	-105.17109	-612.4794	1000.0	164000
42	-0.025347028	315.02405	-22.527596	7.035525	23.997675	-34.647106	-301.58682	88.87544	-105.17109	-612.4794	1000.0	168000
43	-0.024076467	310.36057	-22.374075	7.0732017	23.997675	-34.647106	-298.92874	89.964264	-91.703865	-612.4794	1000.0	172000
44	-0.023575848	307.52557	-22.28758	7.0950327	23.997675	-34.647106	-296.66922	91.30972	-91.703865	-612.4794	1000.0	176000
45	-0.022699494	304.7499	-22.311455	7.0588493	23.997675	-34.647106	-295.76962	91.25124	-91.703865	-612.4794	1000.0	180000
46	-0.022187818	301.8409	-22.258894	7.0810986	24.475182	-34.647106	-294.14496	91.61619	-91.703865	-612.4794	1000.0	184000
47	-0.022537014	298.99814	-22.19633	7.0621376	24.475182	-34.647106	-292.6299	91.43337	-91.703865	-612.4794	1000.0	188000
48	-0.022775644	296.5777	-22.180067	7.033526	24.475182	-34.647106	-291.4821	91.60292	-91.703865	-612.4794	1000.0	192000
49	-0.024490643	293.66702	-22.270256	7.045507	24.475182	-35.796013	-291.88425	90.979965	-91.703865	-612.4794	1000.0	196000
50	-0.024411814	292.07434	-22.26769	7.0310397	24.475182	-35.796013	-291.04065	90.94427	-91.703865	-612.4794	1000.0	200000
