epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
36	-0.03162153	304.17438	-21.832598	6.3029366	23.9515	-30.158218	-293.71805	86.6394	-105.711784	-618.7141	1000.0	144000
37	-0.030926863	301.45654	-21.697226	6.4131722	23.9515	-30.158218	-290.89423	87.40528	-105.711784	-618.7141	1000.0	148000
38	-0.03050259	299.08725	-21.676302	6.4186854	23.9515	-30.158218	-289.31662	87.527824	-105.711784	-618.7141	1000.0	152000
39	-0.029427681	295.03348	-21.561441	6.426518	23.9515	-30.158218	-286.67804	88.23336	-105.711784	-618.7141	1000.0	156000
40	-0.030046243	291.39615	-21.300571	6.6900463	23.9515	-30.158218	-282.4572	92.54249	0.53807354	-618.7141	1000.0	160000
41	-0.030021757	288.12738	-21.2025	6.7357817	23.9515	-30.158218	-280.04227	93.125984	0.53807354	-618.7141	1000.0	164000
42	-0.029754588	284.71902	-21.152107	6.725167	23.9515	-30.158218	-278.1783	93.22788	0.53807354	-618.7141	1000.0	168000
43	-0.029463733	282.51614	-20.931242	6.902677	23.9515	-30.158218	-274.83945	95.140755	0.53807354	-618.7141	1000.0	172000
44	-0.028868664	282.2026	-20.662907	7.168361	23.9515	-30.158218	-271.0051	98.187035	15.83065	-618.7141	1000.0	176000
45	-0.028092213	278.68	-20.516792	7.262021	23.9515	-30.158218	-268.34424	98.848564	15.83065	-618.7141	1000.0	180000
46	-0.027461292	275.88986	-20.408436	7.410871	23.9515	-30.158218	-266.08835	100.04074	15.83065	-618.7141	1000.0	184000
47	-0.02717515	273.28302	-20.380373	7.4730506	23.9515	-30.960411	-265.35397	99.78057	15.83065	-618.7141	1000.0	188000
48	-0.0266721	270.79086	-20.400988	7.4486485	23.9515	-30.960411	-264.42853	99.01241	15.83065	-618.7141	1000.0	192000
49	-0.027416803	269.10516	-20.325762	7.4439507	23.9515	-30.960411	-262.57626	98.87565	15.83065	-618.7141	1000.0	196000
50	-0.027532516	266.05695	-20.152914	7.5009227	23.9515	-30.960411	-259.86633	99.75727	15.83065	-618.7141	1000.0	200000
