epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
1	-14.039289	1.7037404	12.26658	9.882163	54.197933	-19.760992	19.863825	17.439293	121.45992	3.0878596	23.529411	39.09266	0.75009686	40.298306	38.296955	22.3	4000
2	-49.631077	16.278679	44.696064	38.67641	151.54675	-67.702255	28.206305	37.263462	226.6044	3.0878596	26.845638	134.58061	95.60024	240.17064	38.296955	81.3	8000
3	-81.68148	40.86491	75.96666	55.693	218.59123	-172.29793	39.579514	57.304005	497.41116	3.0878596	34.383953	170.38821	93.19636	251.45747	38.296955	92.9	12000
4	-110.685715	69.79449	104.203606	71.03539	355.34702	-180.30501	39.38772	64.143486	497.41116	-2.1729968	34.482758	127.39824	109.8117	251.45747	-1.9001609	74.2	16000
5	-137.76843	92.37948	130.3607	87.51418	410.3168	-251.29861	43.571426	80.71564	878.2907	-2.1729968	37.807182	118.67002	102.29055	251.45747	-1.9001609	68.98	20000
6	-166.4611	119.09249	158.18521	106.744354	516.4195	-305.93927	49.055607	92.515884	878.2907	-2.1729968	42.857143	154.14238	122.99623	381.06464	-1.9001609	91.61667	24000
7	-196.40976	160.30257	187.33102	127.61058	691.5882	-371.31378	58.548782	112.99091	878.2907	-2.1729968	48.61111	185.95755	138.0086	385.62787	-1.9001609	105.97143	28000
8	-228.31198	207.66322	218.42993	150.1233	698.7709	-425.84863	68.45884	124.608185	878.2907	-2.1729968	53.60134	208.3158	144.04483	455.3293	-1.9001609	117.9375	32000
9	-260.1676	255.46352	249.6266	172.46292	739.7639	-529.1202	78.76992	132.50537	878.2907	-2.1729968	57.877815	223.79924	143.19908	455.3293	-1.9001609	123.37778	36000
10	-289.96292	298.59824	278.8755	192.41321	747.9848	-618.4343	88.66282	139.12599	878.2907	-2.1729968	61.63328	222.69809	135.91087	455.3293	-1.9001609	120.75	40000
11	-316.9168	335.70844	305.41763	208.87912	791.78076	-734.3878	96.59891	143.03763	878.2907	-2.1729968	65.2819	227.03636	136.07265	503.84872	-1.9001609	124.718185	44000
12	-339.8294	368.09616	328.08517	220.72385	816.51935	-734.3878	95.23807	141.26147	878.2907	-2.1729968	66.206894	234.90306	142.8038	626.7256	-1.9001609	131.275	48000
13	-358.95172	402.92474	347.02945	228.5034	816.7027	-785.3411	99.940285	145.83096	878.2907	-2.1729968	69.4259	255.57542	154.87825	626.7256	-1.9001609	140.15384	52000
14	-375.96432	424.86453	363.90982	234.28644	816.7027	-785.3411	104.81488	149.53204	878.2907	-2.1729968	73.202614	275.8203	170.90439	820.3965	-1.9001609	155.81429	56000
15	-390.21088	441.0148	378.11612	237.72464	816.7027	-785.3411	110.38154	153.76225	878.2907	-2.1729968	76.62835	290.23004	175.3687	820.3965	-1.9001609	164.46666	60000
16	-402.0922	452.57593	390.00497	239.50217	816.7027	-785.3411	115.91432	156.2947	878.2907	-2.1729968	79.503105	293.36298	171.72452	820.3965	-1.9001609	164.35	64000
17	-411.43555	458.55164	399.41754	239.77559	816.7027	-785.3411	121.836494	159.96045	878.2907	-2.1729968	82.324455	290.3731	167.05423	820.3965	-1.9001609	161.74706	68000
18	-418.42093	461.35822	406.49112	238.9589	816.7027	-785.3411	120.78014	158.10541	878.2907	-2.1729968	83.333336	280.29944	168.78258	820.3965	-1.9001609	160.87778	72000
19	-424.54333	463.38046	412.6628	237.86322	830.5998	-785.3411	120.93067	156.54381	878.2907	-2.1729968	85.39326	281.6697	182.0889	985.38025	-1.9001609	168.92105	76000
20	-430.4306	465.63547	418.59064	236.9488	830.5998	-785.3411	123.83447	162.65717	1007.4624	-2.1729968	88.79023	282.2302	179.18103	985.38025	-1.9001609	167.54	80000
21	-436.09045	466.1943	424.2941	235.99161	830.5998	-785.3411	128.21458	164.72353	1007.4624	-2.1729968	90.712746	286.19037	175.93738	985.38025	-1.9001609	166.5619	84000
22	-440.67374	465.71838	428.9723	234.57733	830.5998	-785.3411	133.6873	168.78441	1007.4624	-2.1729968	92.925026	292.5514	180.03627	985.38025	-1.9001609	172.83636	88000
23	-444.1951	464.07874	432.6003	232.71277	830.5998	-785.3411	137.29846	170.98033	1007.4624	-2.1729968	95.53479	313.99026	211.0576	1106.5886	-1.9001609	193.98695	92000
24	-447.21768	463.18436	435.7203	230.77704	830.5998	-785.3411	141.06401	175.95752	1029.0977	-2.1729968	97.95918	320.19757	217.70589	1158.1975	-1.9001609	195.07916	96000
25	-450.38998	463.42212	438.9519	229.16458	830.5998	-1033.1107	146.48744	182.22523	1041.9998	-2.1729968	100.1001	324.94016	229.0344	1158.1975	-1.9001609	199.252	100000
26	-453.39505	461.9647	442.04306	227.64967	830.5998	-1033.1107	151.4881	193.7118	1621.8126	-2.1729968	102.66535	330.48883	226.71605	1158.1975	-1.9001609	198.60385	104000
27	-455.8296	458.927	444.5779	226.06944	830.5998	-1033.1107	156.55391	196.93378	1621.8126	-2.1729968	104.2471	340.5435	235.0197	1158.1975	-1.9001609	207.38889	108000
28	-457.77686	455.26984	446.64188	224.36441	830.5998	-1033.1107	160.04094	202.6801	1621.8126	-2.1729968	107.38255	340.80618	230.82246	1158.1975	-1.9001609	206.05357	112000
29	-459.23495	450.48456	448.218	222.57411	830.5998	-1033.1107	163.48279	205.66199	1621.8126	-2.1729968	109.02256	342.92175	229.65053	1158.1975	-1.9001609	205.8207	116000
30	-460.376	446.81238	449.45966	220.8237	830.5998	-1033.1107	166.62877	206.15266	1621.8126	-2.1729968	110.599075	362.3031	252.5007	1158.1975	-1.9001609	229.45334	120000
31	-461.336	442.64365	450.52246	219.07796	830.5998	-1033.1107	168.91193	208.87712	1621.8126	-2.1729968	112.72727	364.5663	250.37793	1158.1975	-1.9001609	229.05484	124000
32	-462.25366	439.58514	451.52423	217.40689	830.5998	-1033.1107	172.2279	212.5402	1621.8126	-2.1729968	115.00449	385.42383	272.4265	1158.1975	-1.9001609	253.14688	128000
33	-463.29425	435.61777	452.64954	215.80424	830.5998	-1033.1107	175.31436	218.3169	1621.8126	-2.1729968	118.17368	405.0286	290.28665	1158.1975	-1.9001609	275.77878	132000
34	-464.2732	431.0868	453.72025	214.23628	830.5998	-1033.1107	178.32895	222.68538	1621.8126	-2.1729968	120.996445	426.49237	315.93008	1465.7885	-1.9001609	291.55884	136000
35	-465.23248	426.60828	454.76318	212.71844	830.5998	-1033.1107	182.3619	227.27269	1621.8126	-2.1729968	123.56576	443.20673	326.27994	1465.7885	-1.9001609	311.8	140000
36	-466.1483	422.65686	455.76483	211.1622	830.5998	-1033.1107	185.88773	231.95627	1621.8126	-2.1729968	126.31579	455.27136	332.57928	1465.7885	-1.9001609	316.79443	144000
37	-466.81232	418.00934	456.52576	209.53175	830.5998	-1033.1107	189.7148	237.17064	1621.8126	-2.1729968	128.91986	464.4794	333.05502	1465.7885	-1.9001609	319.85947	148000
38	-467.12946	412.9808	456.94385	207.83739	830.5998	-1033.1107	193.57996	240.75769	1621.8126	-2.1729968	131.14754	466.05966	334.44214	1465.7885	-1.9001609	319.73685	152000
39	-466.98138	408.10907	456.90683	206.13179	830.5998	-1033.1107	196.90193	244.61067	1621.8126	-2.1729968	133.67609	481.24402	347.62045	1465.7885	-1.9001609	333.67947	156000
40	-466.47153	402.9311	456.50635	204.40016	830.5998	-1033.1107	199.93102	249.25711	1621.8126	-2.1729968	136.51877	489.99054	352.1194	1465.7885	-1.9001609	342.51	160000
41	-465.70712	397.7927	455.8535	202.68443	830.5998	-1033.1107	202.53375	250.84569	1621.8126	-2.1729968	138.51352	493.636	351.85547	1465.7885	-1.9001609	343.24146	164000
42	-464.65442	392.6102	454.9191	200.98795	830.5998	-1033.1107	205.40732	251.99896	1621.8126	-2.1729968	140.11676	494.06262	350.07098	1465.7885	-1.9001609	342.4619	168000
43	-463.284	387.39273	453.6655	199.37798	830.5998	-1033.1107	209.83087	257.8682	1621.8126	-2.1729968	142.26634	505.5322	358.2131	1724.6765	-1.9001609	346.98138	172000
44	-461.68542	382.24603	452.18124	197.86964	830.5998	-1033.1107	214.53238	260.52255	1621.8126	-2.1729968	143.67346	499.52744	356.61307	1724.6765	-1.9001609	342.25	176000
45	-459.9692	377.10852	450.57278	196.43709	830.5998	-1033.1107	218.33928	264.77765	1728.6904	-2.1729968	145.27846	507.51505	359.59457	1724.6765	-1.9001609	343.78223	180000
46	-458.19788	372.03265	448.90836	195.05557	830.5998	-1033.1107	221.88713	266.86752	1728.6904	-2.1729968	146.61354	504.71292	357.61044	1724.6765	-1.9001609	340.03912	184000
47	-456.3932	367.28302	447.20413	193.76204	830.5998	-1033.1107	226.86192	272.16168	1814.8949	-2.1729968	147.79874	535.0621	416.1528	2356.315	-1.9001609	349.75745	188000
48	-454.6677	362.6811	445.57315	192.51047	830.5998	-1033.1107	233.04585	277.85297	1814.8949	-2.1729968	149.06833	532.6888	412.15155	2356.315	-1.9001609	346.3625	192000
49	-453.0492	358.23474	444.0442	191.27364	830.5998	-1033.1107	237.95471	286.1711	2054.8433	-2.1729968	150.76923	555.1687	439.93005	2356.315	-1.9001609	356.4306	196000
50	-451.50168	353.8535	442.5835	190.06532	830.5998	-1033.1107	242.40176	293.95367	2054.8433	-2.1729968	152.5553	567.74634	449.2104	2356.315	-1.9001609	362.854	200000
51	-450.06586	349.74295	441.23254	188.8788	830.5998	-1033.1107	245.05847	295.51996	2054.8433	-2.1729968	153.84616	573.9186	449.49234	2356.315	-1.9001609	365.37646	204000
52	-448.77435	346.03882	440.01718	187.73726	830.5998	-1033.1107	245.39879	295.2013	2054.8433	-2.1729968	153.2793	572.889	446.92117	2356.315	-1.9001609	365.43848	208000
53	-447.72214	342.76636	439.03217	186.61487	830.5998	-1033.1107	248.40666	295.92764	2054.8433	-2.1729968	154.06976	564.9009	446.41864	2356.315	-1.9001609	360.07547	212000
54	-446.68982	339.35562	438.0779	185.50838	830.5998	-1033.1107	252.71477	300.82803	2054.8433	-2.1729968	155.50755	578.7323	455.39398	2356.315	-1.9001609	364.4537	216000
55	-445.569	336.06854	437.03503	184.4295	830.5998	-1033.1107	255.84373	306.99762	2119.0315	-2.1729968	157.25519	582.0141	454.07526	2356.315	-1.9001609	369.8218	220000
56	-444.44882	332.85953	435.98776	183.36629	830.5998	-1033.1107	260.94055	315.43607	2119.0315	-2.1729968	159.09091	588.7037	454.34265	2356.315	-1.9001609	368.91608	224000
57	-443.31207	329.52777	434.92764	182.3213	830.5998	-1033.1107	267.46967	325.17606	2119.0315	-2.1729968	160.67653	593.7365	452.8609	2356.315	-1.9001609	367.60526	228000
58	-442.15094	326.31088	433.8413	181.31186	830.5998	-1033.1107	273.24158	332.0996	2119.0315	-2.1729968	162.23776	604.5986	461.38202	2483.7327	-1.9001609	369.21896	232000
59	-440.9859	323.14206	432.75012	180.33067	830.5998	-1033.1107	278.0912	339.91995	2162.2134	-2.1729968	164.00278	611.6077	463.84082	2483.7327	-1.9001609	370.55084	236000
60	-439.84702	319.98895	431.68152	179.37827	830.5998	-1033.1107	283.53586	350.56488	2433.884	-2.1729968	165.63147	618.14484	463.00656	2483.7327	-1.9001609	370.06668	240000
61	-438.7695	317.07645	430.66992	178.44586	830.5998	-1033.1107	289.27432	359.10208	2475.1865	-2.1729968	167.23784	629.97144	483.14636	2483.7327	-1.9001609	374.5508	244000
62	-437.7894	314.15067	429.75214	177.52943	830.5998	-1033.1107	294.9783	371.43082	2620.2935	-2.1729968	169.28328	645.06274	500.285	2570.162	-1.9001609	378.9016	248000
63	-436.88647	311.34018	428.90997	176.61502	830.5998	-1033.1107	300.08652	380.80554	2794.2651	-2.1729968	171.07944	667.6691	529.46185	2683.8535	-1.9001609	387.01904	252000
64	-436.0527	308.6805	428.13828	175.70425	830.5998	-1033.1107	305.19394	393.37384	2794.2651	-2.1729968	173.20703	681.8138	538.69434	2683.8535	-1.9001609	391.11563	256000
65	-435.23813	306.01028	427.3831	174.81076	830.5998	-1033.1107	309.96097	399.84613	2794.2651	-2.1729968	174.96635	685.12506	535.96173	2683.8535	-1.9001609	390.33078	260000
66	-434.4059	303.37738	426.61374	173.94185	830.5998	-1033.1107	313.89066	402.1264	2794.2651	-2.1729968	175.88275	684.5162	538.7803	2683.8535	-1.9001609	387.97122	264000
67	-433.54843	300.75433	425.8144	173.09813	830.5998	-1033.1107	318.40167	407.12073	2794.2651	-2.1729968	177.01453	691.68024	545.076	2715.8503	-1.9001609	388.0806	268000
68	-432.69827	298.3278	425.0219	172.2697	830.5998	-1033.1107	324.55725	422.2808	3001.083	-2.1729968	178.82971	703.911	553.42377	2715.8503	-1.9001609	389.22058	272000
69	-431.89648	295.7931	424.27356	171.44804	830.5998	-1033.1107	331.6236	437.61844	3165.246	-2.1729968	180.74657	736.32574	611.9413	3125.5483	-1.9001609	397.56088	276000
70	-431.1095	293.39697	423.54428	170.6329	830.5998	-1033.1107	336.50864	443.4979	3165.246	-2.1729968	181.93633	765.6005	656.7525	3231.6777	-1.9001609	405.36285	280000
71	-430.32385	290.9254	422.81387	169.82935	830.5998	-1033.1107	343.49905	464.09735	3276.5706	-2.1729968	183.93782	779.85614	674.70856	3258.5906	-1.9001609	407.70422	284000
72	-429.5138	288.50256	422.0618	169.04167	830.5998	-1033.1107	349.9449	479.58173	3276.5706	-2.1729968	185.68666	801.3288	703.4658	3353.5137	-1.9001609	411.60416	288000
73	-428.66388	285.9816	421.26855	168.28249	830.5998	-1033.1107	356.3069	489.7939	3276.5706	-2.1729968	187.17949	803.45465	700.4565	3353.5137	-1.9001609	409.75616	292000
74	-427.8282	283.60574	420.48486	167.54384	830.5998	-1033.1107	361.87366	495.11804	3276.5706	-2.1729968	188.17546	809.7256	708.3664	3353.5137	-1.9001609	409.66757	296000
75	-427.06998	281.30917	419.77554	166.80779	830.5998	-1033.1107	368.13547	510.2157	3414.014	-2.1729968	189.63338	825.565	726.25714	3353.5137	-1.9001609	412.13333	300000
76	-426.38788	279.11966	419.1424	166.07097	830.5998	-1033.1107	374.67062	522.68365	3414.014	-2.1729968	191.19496	833.36743	727.61615	3353.5137	-1.9001609	412.11185	304000
77	-425.71228	276.9327	418.51813	165.3537	830.5998	-1033.1107	380.41208	527.2115	3414.014	-2.1729968	192.37976	866.6787	779.287	3527.0442	-1.9001609	419.3987	308000
78	-425.03156	274.75797	417.8868	164.6471	830.5998	-1033.1107	386.83203	534.7652	3414.014	-2.1729968	193.78882	870.9506	776.01685	3527.0442	-1.9001609	418.5718	312000
79	-424.35117	272.67822	417.25494	163.95647	830.5998	-1033.1107	392.4097	540.5727	3414.014	-2.1729968	194.94139	886.68317	790.0638	3527.0442	-1.9001609	421.29242	316000
80	-423.72122	270.58176	416.67026	163.25839	830.5998	-1033.1107	398.77988	551.85	3546.1704	-2.1729968	196.43953	885.16016	789.2097	3527.0442	-1.9001609	419.86874	320000
81	-423.09915	268.5189	416.09692	162.58206	830.5998	-1033.1107	403.7909	559.24164	3546.1704	-2.1729968	197.92303	876.07715	788.5194	3527.0442	-1.9001609	415.63086	324000
82	-422.4739	266.53433	415.5177	161.92542	830.5998	-1033.1107	409.12564	565.1773	3546.1704	-2.1729968	199.39209	895.61053	806.0044	3527.0442	-1.9001609	420.05487	328000
83	-421.89972	264.57855	414.98587	161.26978	830.5998	-1033.1107	411.1584	572.37585	3546.1704	-2.1729968	199.27971	907.44867	820.532	3527.0442	-1.9001609	422.23373	332000
84	-421.3628	262.6338	414.4927	160.6231	830.5998	-1033.1107	416.1109	578.86066	3546.1704	-2.1729968	200.59702	909.8281	818.37555	3527.0442	-1.9001609	421.74286	336000
85	-420.86166	260.7747	414.03305	159.98721	830.5998	-1033.1107	420.06488	582.29944	3546.1704	-2.1729968	201.4218	912.02655	819.6354	3527.0442	-1.9001609	421.41763	340000
86	-420.374	259.01114	413.58774	159.36456	830.5998	-1033.1107	424.46204	586.958	3546.1704	-2.1729968	202.47205	905.27673	817.26416	3527.0442	-1.9001609	417.98605	344000
87	-419.898	257.30188	413.15192	158.75471	830.5998	-1033.1107	428.8223	594.6702	3546.1704	-2.1729968	203.38983	907.1704	818.54175	3527.0442	-1.9001609	417.04367	348000
88	-419.48846	255.63249	412.77985	158.13441	830.5998	-1033.1107	434.258	603.49036	3546.1704	-2.1729968	204.65117	916.07623	822.6445	3527.0442	-1.9001609	417.98865	352000
89	-419.0618	253.9924	412.39578	157.52887	830.5998	-1033.1107	439.16675	609.7818	3546.1704	-2.1729968	205.78035	921.079	821.5172	3527.0442	-1.9001609	417.83145	356000
90	-418.5985	252.3941	411.97214	156.94382	830.5998	-1033.1107	443.94363	614.3217	3546.1704	-2.1729968	206.77771	915.82306	818.5766	3527.0442	-1.9001609	414.85556	360000
91	-418.16278	250.74083	411.57492	156.37239	830.5998	-1033.1107	448.97632	620.2692	3546.1704	-2.1729968	208.0	919.3323	820.6334	3527.0442	-1.9001609	414.58902	364000
92	-417.73233	249.17255	411.18225	155.81564	830.5998	-1033.1107	454.78964	629.1284	3546.1704	-2.1729968	209.32878	912.4927	818.76526	3527.0442	-1.9001609	411.53043	368000
93	-417.32352	247.61974	410.81055	155.27171	830.5998	-1033.1107	458.4895	628.9554	3546.1704	-2.1729968	209.81387	910.1219	815.61053	3527.0442	-1.9001609	409.36667	372000
94	-416.95932	246.15741	410.48032	154.73727	830.5998	-1033.1107	461.06866	627.72076	3546.1704	-2.1729968	209.93858	914.42706	816.0668	3528.8462	-1.9001609	408.99576	376000
95	-416.6441	244.80925	410.199	154.20364	830.5998	-1033.1107	465.2784	628.958	3546.1704	-2.1729968	210.64302	908.2062	813.99786	3528.8462	-1.9001609	406.19473	380000
96	-416.33853	243.47855	409.92776	153.68324	830.5998	-1033.1107	468.9041	628.82086	3546.1704	-2.1729968	211.22112	915.0487	813.4122	3528.8462	-1.9001609	406.59793	384000
97	-416.03928	242.11707	409.66278	153.17505	830.5998	-1033.1107	473.24896	632.6328	3546.1704	-2.1729968	212.13779	918.21387	811.68384	3528.8462	-1.9001609	406.24432	388000
98	-415.76346	240.813	409.41946	152.6674	830.5998	-1033.1107	478.71384	641.1647	3546.1704	-2.1729968	213.50763	917.2391	813.68134	3528.8462	-1.9001609	405.02448	392000
99	-415.5054	239.52328	409.1937	152.16396	830.5998	-1033.1107	482.60345	642.40875	3546.1704	-2.1729968	214.28572	924.2431	814.0087	3528.8462	-1.9001609	405.5778	396000
100	-415.24673	238.1977	408.96802	151.66785	830.5998	-1033.1107	487.13266	645.5526	3546.1704	-2.1729968	215.28525	927.0291	810.50366	3528.8462	-1.9001609	405.135	400000
101	-414.98795	236.92274	408.74173	151.1759	830.5998	-1033.1107	490.96008	646.8559	3546.1704	-2.1729968	216.04279	936.19293	815.27924	3528.8462	-1.9001609	406.37524	404000
102	-414.72818	235.7152	408.51355	150.68935	830.5998	-1033.1107	494.98273	649.7651	3546.1704	-2.1729968	216.9059	934.436	813.44385	3528.8462	-1.9001609	404.801	408000
103	-414.47787	234.43388	408.29422	150.20769	830.5998	-1033.1107	498.51837	652.299	3546.1704	-2.1729968	217.64395	933.0342	812.229	3528.8462	-1.9001609	403.50485	412000
104	-414.233	233.27545	408.0791	149.7448	830.5998	-1033.1107	503.1524	658.1101	3546.1704	-2.1729968	218.71713	942.8615	817.5661	3528.8462	-1.9001609	405.3019	416000
105	-414.01654	232.14415	407.8914	149.28723	830.5998	-1033.1107	507.22488	664.3117	3546.1704	-2.1729968	219.66527	953.15955	822.0828	3528.8462	-1.9001609	407.0476	420000
106	-413.7975	231.03319	407.70312	148.83917	830.5998	-1033.1107	512.448	672.44604	3546.1704	-2.1729968	221.06361	968.6744	840.5618	3586.4702	-1.9001609	410.2047	424000
107	-413.55542	229.86003	407.4919	148.4021	830.5998	-1033.1107	518.0572	679.9012	3546.1704	-2.1729968	222.45322	988.2243	863.17737	3622.1516	-1.9001609	414.5056	428000
108	-413.2969	228.70238	407.2638	147.97432	830.5998	-1033.1107	523.3213	687.1188	3546.1704	-2.1729968	223.8342	1003.6623	876.4727	3622.1516	-1.9001609	418.02316	432000
109	-413.04105	227.57773	407.0368	147.55226	830.5998	-1033.1107	528.3222	692.109	3546.1704	-2.1729968	225.09035	1016.1266	886.5606	3622.1516	-1.9001609	420.55505	436000
110	-412.7868	226.46259	406.81186	147.1384	830.5998	-1033.1107	532.8074	695.43665	3546.1704	-2.1729968	226.10483	1021.13763	886.91565	3622.1516	-1.9001609	420.99817	440000
111	-412.5519	225.38712	406.60425	146.72237	830.5998	-1033.1107	537.1264	699.5912	3546.1704	-2.1729968	227.10997	1032.3683	894.67523	3622.1516	-1.9001609	423.13513	444000
112	-412.3262	224.29248	406.4064	146.31317	830.5998	-1033.1107	542.075	707.0516	3546.1704	-2.1729968	228.33842	1025.4803	893.77167	3622.1516	-1.9001609	420.36963	448000
113	-412.127	223.25896	406.23303	145.90971	830.5998	-1033.1107	546.44916	711.42883	3546.1704	-2.1729968	229.32521	1038.7788	904.89276	3622.1516	-1.9001609	422.81238	452000
114	-411.96414	222.26341	406.09607	145.51065	830.5998	-1033.1107	551.6191	719.1812	3546.1704	-2.1729968	230.6525	1051.4908	918.9668	3622.1516	-1.9001609	425.40878	456000
115	-411.8225	221.21324	405.98016	145.1193	830.5998	-1033.1107	556.65894	725.93494	3561.2556	-2.1729968	231.85484	1045.0181	917.56915	3622.1516	-1.9001609	422.83218	460000
116	-411.68533	220.27824	405.86853	144.73375	830.5998	-1033.1107	560.9815	728.58203	3561.2556	-2.1729968	232.81485	1055.9808	923.83673	3622.1516	-1.9001609	424.81897	464000
