epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	9.003441	1225.4695	-4.0303936	0.85672307	0.23472765	-5.3788323	0.0043749516	-395.14417	44.722923	-319.27185	-434.6915	1000.0	4000
2	6.8888927	782.57965	-8.95582	0.20049715	-5.263074	-9.089745	0.004185903	-346.61432	86.428185	-286.4105	-495.88522	1000.0	8000
3	5.9206686	755.25464	-11.993468	0.16409722	-5.102827	-12.045324	0.0037379875	-359.54187	126.135155	-218.20284	-489.059	1000.0	12000
4	6.985861	986.79803	-15.326213	0.051664397	-14.08558	-15.351636	0.00456148	-438.36646	18.255373	-410.48074	-457.34213	1000.0	16000
5	4.1350746	464.97656	-17.424387	0.03695719	-16.771975	-17.442614	0.0045353267	-359.46344	49.238564	-290.2145	-414.757	1000.0	20000
6	-0.2472842	171.21866	-17.63254	0.15574855	-12.746131	-17.668379	0.0044657495	-200.61105	45.405624	-156.38164	-276.07617	1000.0	24000
7	0.43306392	281.06427	-18.022417	0.033328075	-17.393112	-18.037117	0.0047957352	-226.1954	73.19458	-140.97165	-323.77975	1000.0	28000
8	0.29329103	221.80096	-18.432886	0.032195818	-17.981848	-18.447287	0.0046486133	-229.09479	50.98838	-171.69518	-300.84375	1000.0	32000
9	-0.83842885	152.68166	-18.206406	0.32763135	-10.643265	-18.27489	0.0044610975	-183.15875	59.8556	-135.42538	-282.20438	1000.0	36000
10	-2.1692905	117.19287	-13.789512	3.1636226	1.8482038	-17.419031	0.0045237243	-127.92749	68.15701	-49.069607	-227.6673	1000.0	40000
11	-0.30334914	129.1812	-14.432265	1.4693847	-5.6800466	-17.331627	0.0045397445	-150.63931	55.855175	-64.36447	-220.02373	1000.0	44000
12	-0.98113346	139.33862	-12.6060705	1.3399872	-4.012802	-17.104223	0.0047976803	-130.26251	45.676357	-64.545746	-193.19095	1000.0	48000
13	-0.41379184	108.4556	-12.62943	0.98612356	-7.1571035	-16.991173	0.004763855	-131.60504	32.980354	-78.6209	-163.51743	1000.0	52000
14	0.4302957	86.46789	-14.639081	0.8370558	-12.630681	-17.337713	0.004087882	-168.88649	52.06391	-103.59571	-246.81139	1000.0	56000
15	-0.6209341	133.61702	-14.073207	0.66847825	-7.1257963	-17.17196	0.0042985687	-149.94878	61.095	-64.861755	-219.57375	1000.0	60000
16	-0.8694968	134.13063	-12.536133	1.1359146	-6.6460233	-17.02005	0.0039955433	-133.74777	40.827744	-74.55762	-189.40652	1000.0	64000
17	-1.4674349	100.353874	-8.138862	1.8425664	-1.1753492	-15.869146	0.0047859894	-91.54215	54.089447	-21.737442	-173.6686	1000.0	68000
18	-0.4345249	132.45193	-8.356488	1.1106435	-1.7570969	-15.234706	0.004857121	-82.88872	47.09309	-30.89094	-148.35077	1000.0	72000
19	-0.5616264	104.719925	-8.411892	0.75928116	-4.971016	-14.9081745	0.0044616014	-80.11995	12.777253	-62.96252	-94.373955	1000.0	76000
20	0.36170024	156.65347	-10.134102	3.275408	0.028181836	-17.236296	0.004741782	-126.549835	102.59035	-53.323513	-302.40305	1000.0	80000
21	-1.4961841	85.15661	-4.8422875	1.4256104	1.5564998	-15.55756	0.004514967	-54.361706	50.34293	13.847902	-128.14908	1000.0	84000
22	0.40639427	163.12506	-7.972863	4.662431	4.2842402	-17.594141	0.004506186	-89.22508	104.12876	6.8890686	-264.40594	1000.0	88000
23	-0.55613357	146.7475	-5.8592157	1.5909196	0.48161468	-16.89094	0.0043948563	-53.502106	50.7759	-0.279706	-135.81693	1000.0	92000
24	-0.51168466	116.227005	-4.6469936	1.0141674	1.1471039	-14.954986	0.0044111814	-58.545242	26.56583	-33.479004	-102.555916	1000.0	96000
25	-0.8444568	75.71329	-3.1456337	0.8183559	0.2804821	-13.759468	0.004366521	-27.02024	12.799328	-6.784462	-38.592266	1000.0	100000
26	-0.38397482	103.547554	-2.6468441	1.0237017	2.7412632	-13.583583	0.004431223	-33.10927	52.434486	14.021752	-118.58089	1000.0	104000
27	0.45629936	110.46888	-5.2226434	0.91941077	-0.6979692	-13.259935	0.0048928326	-65.13898	44.58895	1.5936505	-115.62533	1000.0	108000
28	-2.009056	47.074738	0.389269	1.0985068	8.081759	-7.9129057	0.0046870764	12.089019	15.857766	39.277817	0.39789438	1000.0	112000
29	-0.3279155	130.9209	-0.4658315	2.3176937	9.102189	-14.482331	0.0049288743	-1.9112606	61.034817	45.644157	-103.95615	1000.0	116000
30	-0.6090321	82.50285	0.33671814	1.5781227	5.701769	-12.065892	0.004945107	13.147823	40.043346	68.66036	-44.48906	1000.0	120000
31	0.2410393	148.40762	-2.621385	6.796869	14.951919	-17.664347	0.0043083695	-23.962114	112.301636	54.096054	-216.34915	1000.0	124000
32	-0.34498373	110.85984	0.018724509	1.1404992	9.998768	-8.817493	0.0049426183	2.0900688	36.497055	38.29156	-41.50962	1000.0	128000
33	-1.3431786	83.11091	3.3857439	1.1165249	10.489363	-3.5750258	0.0050233155	42.53921	38.493538	94.90493	-13.811496	1000.0	132000
34	-0.99569225	82.38246	5.6029267	1.2580762	12.585964	-2.4626102	0.005125614	67.728165	50.909016	141.00352	3.672058	1000.0	136000
35	-0.7933971	53.356285	7.531402	0.794304	11.201157	-1.8838544	0.0046680234	82.55632	8.363388	91.75918	70.37608	1000.0	140000
36	-0.89822423	47.108414	9.423712	0.7315827	13.655228	1.8360126	0.005539175	105.53967	18.240255	122.94982	80.09923	1000.0	144000
37	-0.30992183	83.351746	9.482985	0.7948728	12.195421	1.7889302	0.004733638	97.83663	42.994633	157.40651	35.89639	1000.0	148000
38	0.6902702	383.1106	5.0516396	12.2537565	19.148403	-19.602684	0.0046049124	38.011925	223.16743	224.59311	-335.85455	1000.0	152000
