epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
22	-0.022465764	875.00275	30.392563	16.560158	58.138733	-21.881908	54.370365	52.89756	264.38568	4.703398	38.829025	88000
23	-0.022038007	870.85834	31.291214	16.958033	60.13416	-21.881908	55.825993	53.649967	274.36868	4.703398	39.47046	92000
24	-0.020363176	859.2576	32.093708	17.314463	61.59251	-21.881908	57.06473	53.932205	274.36868	4.703398	40.027454	96000
25	-0.019099481	848.4533	32.826225	17.61534	62.395657	-21.881908	58.18637	54.146793	274.36868	4.703398	40.539425	100000
26	-0.018820263	849.17676	33.627636	17.960316	63.81258	-21.881908	59.34463	54.737316	274.36868	4.703398	41.069107	104000
27	-0.018255958	847.9595	34.45821	18.366943	65.72218	-21.881908	60.680923	55.477196	274.36868	4.703398	41.653435	108000
28	-0.01836842	841.889	35.165375	18.678053	66.90931	-21.881908	61.806095	55.87465	274.36868	4.703398	42.120358	112000
29	-0.017146222	837.28644	35.942936	19.050402	68.23863	-21.881908	63.09731	56.457504	281.7057	4.703398	42.667046	116000
30	-0.016795652	829.1844	36.593166	19.329588	68.718285	-21.881908	64.12415	56.690563	281.7057	4.703398	43.09457	120000
31	-0.01626973	825.3907	37.276516	19.617565	69.90874	-21.881908	65.25948	57.104736	281.7057	4.703398	43.54877	124000
32	-0.016331205	824.035	38.009922	19.978634	72.21054	-21.881908	66.44066	57.744637	281.7057	4.703398	44.055653	128000
33	-0.016053742	819.18256	38.55716	20.175827	72.46529	-21.881908	67.322716	57.909023	281.7057	4.703398	44.40492	132000
34	-0.015893174	818.676	39.207	20.486647	74.01229	-21.881908	68.40952	58.452236	281.7057	4.703398	44.85326	136000
35	-0.015754744	820.3902	39.938686	20.895536	76.65129	-21.881908	69.63619	59.375896	281.7057	4.703398	45.368614	140000
36	-0.015560899	817.8203	40.59353	21.25561	78.119286	-21.881908	70.78223	59.97179	281.7057	4.703398	45.86155	144000
37	-0.01497806	816.7811	41.281338	21.643372	80.27481	-21.881908	71.99336	60.73951	281.7057	4.703398	46.378956	148000
38	-0.014636017	816.7629	41.951584	22.01801	82.04667	-21.881908	73.0657	61.44816	281.7057	4.703398	46.824184	152000
39	-0.01493277	813.6597	42.606598	22.403467	84.51966	-21.881908	74.20131	62.15176	281.7057	4.703398	47.308945	156000
40	-0.014664628	811.20996	43.28736	22.844938	87.1742	-21.881908	75.36336	62.993904	281.7057	4.703398	47.804066	160000
41	-0.01474141	809.23065	44.007774	23.315924	89.20595	-21.881908	76.531136	63.7157	281.7057	4.703398	48.29596	164000
42	-0.014901619	806.0714	44.638874	23.71228	90.42871	-21.881908	77.6513	64.33843	281.7057	4.703398	48.77658	168000
43	-0.015171744	803.34174	45.22506	24.015467	90.89385	-21.881908	78.59331	64.856995	281.7057	4.703398	49.190674	172000
44	-0.01586086	803.3584	45.846863	24.363472	92.11707	-21.881908	79.58724	65.48495	281.7057	4.703398	49.617176	176000
45	-0.0153168095	799.6042	46.46371	24.715384	93.26783	-21.881908	80.60954	66.04365	281.7057	4.703398	50.07648	180000
46	-0.015634704	796.31683	47.1075	25.11231	95.4837	-21.881908	81.77684	66.78521	281.7057	4.703398	50.5595	184000
47	-0.01619655	793.654	47.70954	25.48321	97.086525	-21.881908	82.82499	67.42122	281.7057	4.703398	50.999157	188000
48	-0.016663369	788.82324	48.315266	25.87409	98.875595	-21.881908	83.9267	68.0655	281.7057	4.703398	51.45223	192000
49	-0.017121011	784.53784	48.873714	26.21911	99.83374	-21.881908	84.8857	68.55925	281.7057	4.703398	51.859646	196000
50	-0.0175779	783.08875	49.45047	26.550491	100.71723	-21.881908	85.853195	69.12963	281.7057	4.703398	52.255405	200000
51	-0.017804274	777.51825	50.03547	26.919401	102.68008	-21.881908	86.92219	69.7344	281.7057	4.703398	52.68252	204000
52	-0.018074168	771.3673	50.592987	27.257698	103.93139	-21.881908	87.93779	70.21223	281.7057	4.703398	53.08877	208000
53	-0.017410435	766.73676	51.21197	27.659113	105.651825	-21.881908	89.01698	70.83729	281.7057	4.703398	53.51477	212000
54	-0.01783585	762.4957	51.79512	28.026537	106.92622	-21.881908	90.08471	71.41965	281.7057	4.703398	53.92606	216000
55	-0.017977174	755.85187	52.3988	28.42857	109.13495	-21.881908	91.18934	72.05409	281.7057	4.703398	54.36038	220000
56	-0.018280374	752.43445	52.943207	28.746521	109.27701	-21.881908	92.09576	72.468925	281.7057	4.703398	54.718987	224000
57	-0.018267227	746.09485	53.487797	29.082533	110.451836	-21.881908	93.07925	72.98192	281.7057	4.703398	55.104233	228000
58	-0.018684613	739.8169	54.046844	29.431034	112.00262	-21.881908	94.08018	73.50482	283.50504	4.703398	55.50769	232000
59	-0.018587831	736.2171	54.56259	29.713747	112.689476	-21.881908	95.050125	73.95671	283.50504	4.703398	55.877457	236000
60	-0.019036217	728.8324	55.09686	30.051542	114.29631	-21.881908	96.09766	74.501884	283.50504	4.703398	56.281372	240000
61	-0.018746244	721.7481	55.636917	30.3985	115.71877	-21.881908	97.17513	75.005905	283.50504	4.703398	56.670116	244000
62	-0.018616429	715.16956	56.155758	30.709036	116.76474	-21.881908	98.17141	75.462494	283.50504	4.703398	57.05415	248000
63	-0.018509777	707.8437	56.694187	31.058247	118.41331	-21.881908	99.13528	75.93442	283.50504	4.703398	57.418674	252000
64	-0.018711435	702.64685	57.215958	31.389725	119.29609	-21.881908	100.04	76.42332	283.50504	4.703398	57.77249	256000
65	-0.018722352	697.86475	57.687817	31.660524	119.29609	-21.881908	100.9541	76.76999	283.50504	4.703398	58.10696	260000
66	-0.018627128	688.40466	58.19002	31.98108	120.97399	-21.881908	101.94482	77.20403	283.50504	4.703398	58.47343	264000
67	-0.018475533	682.2893	58.68488	32.277096	121.45877	-21.881908	102.82595	77.58422	283.50504	4.703398	58.81273	268000
68	-0.018706217	676.19635	59.11981	32.504337	121.71173	-21.881908	103.70502	77.89607	283.50504	4.703398	59.152576	272000
69	-0.018483251	668.9203	59.570908	32.763714	122.28694	-21.881908	104.63057	78.2631	283.50504	4.703398	59.50549	276000
70	-0.018269692	662.21643	60.02506	33.027958	122.865295	-21.881908	105.524895	78.594925	283.50504	4.703398	59.82852	280000
71	-0.01847524	656.6978	60.44441	33.240963	123.06176	-21.881908	106.35659	78.88722	283.50504	4.703398	60.14402	284000
72	-0.01814264	651.0027	60.863174	33.462944	123.16742	-21.881908	107.2175	79.181564	283.50504	4.703398	60.460598	288000
73	-0.018469175	643.82837	61.29628	33.70536	124.356094	-21.881908	108.12304	79.52019	283.50504	4.703398	60.79476	292000
74	-0.018053789	639.559	61.6879	33.891415	124.356094	-21.881908	108.92326	79.77976	283.50504	4.703398	61.093582	296000
75	-0.018255813	632.2889	62.106487	34.113884	124.434685	-21.881908	109.782	80.100914	284.30838	4.703398	61.428753	300000
76	-0.018016785	626.5503	62.480736	34.2915	124.434685	-21.881908	110.60676	80.32213	284.30838	4.703398	61.739754	304000
77	-0.018055752	619.60315	62.864655	34.48409	125.033775	-21.881908	111.414665	80.577835	284.30838	4.703398	62.04675	308000
78	-0.018148135	612.1848	63.265347	34.704617	126.48401	-21.881908	112.28586	80.88711	284.30838	4.703398	62.376743	312000
79	-0.017689716	607.2191	63.610126	34.85012	126.48401	-21.881908	113.05327	81.09331	284.30838	4.703398	62.672718	316000
80	-0.017780231	601.75366	63.969074	35.009315	126.48401	-21.881908	113.80871	81.318954	284.30838	4.703398	62.965996	320000
81	-0.018002521	596.73474	64.305336	35.163033	126.48401	-21.881908	114.545364	81.50672	284.30838	4.703398	63.238773	324000
82	-0.018127006	591.29974	64.64499	35.318848	126.48569	-21.881908	115.29977	81.754875	284.30838	4.703398	63.53933	328000
83	-0.018422624	588.1121	64.946434	35.421417	126.48569	-21.881908	115.981735	81.93648	284.30838	4.703398	63.817055	332000
84	-0.018328983	581.84705	65.289444	35.585163	127.6276	-21.881908	116.73754	82.14638	284.30838	4.703398	64.097176	336000
85	-0.018345743	575.7899	65.61319	35.732788	127.93302	-21.881908	117.46225	82.31891	284.30838	4.703398	64.36938	340000
86	-0.018290577	570.2171	65.94535	35.88638	128.04698	-21.881908	118.211975	82.51374	284.30838	4.703398	64.65367	344000
87	-0.01816272	564.87256	66.26351	36.019333	128.10107	-21.881908	118.91681	82.67712	284.30838	4.703398	64.91461	348000
88	-0.018342774	560.1066	66.57371	36.152508	128.10107	-21.881908	119.64246	82.83044	284.30838	4.703398	65.17204	352000
89	-0.018340256	554.35297	66.87842	36.28687	128.25122	-21.881908	120.36595	82.99096	284.30838	4.703398	65.435585	356000
90	-0.018088227	549.62555	67.17895	36.405266	128.35707	-21.881908	121.05398	83.18543	284.30838	4.703398	65.69955	360000
91	-0.01737454	543.69543	67.49061	36.54685	129.5821	-21.881908	121.766014	83.34933	284.30838	4.703398	65.95537	364000
92	-0.0174901	540.043	67.767845	36.64338	129.5821	-21.881908	122.41008	83.46891	284.30838	4.703398	66.19624	368000
93	-0.017615162	536.0311	68.03664	36.73654	129.5821	-21.881908	123.0656	83.59583	284.30838	4.703398	66.45748	372000
94	-0.01757299	530.87524	68.32144	36.85002	129.5821	-21.881908	123.74497	83.74137	284.30838	4.703398	66.71397	376000
95	-0.017552778	525.67126	68.59958	36.96019	129.5821	-21.881908	124.3927	83.84987	284.30838	4.703398	66.95123	380000
96	-0.01758856	522.3206	68.85462	37.0346	129.5821	-21.881908	124.99488	83.9285	284.30838	4.703398	67.188995	384000
97	-0.017537884	518.1106	69.102264	37.11205	129.5821	-21.881908	125.629036	84.015625	284.30838	4.703398	67.42004	388000
98	-0.017830519	513.50867	69.346146	37.197586	129.5821	-21.881908	126.264465	84.09338	284.30838	4.703398	67.64558	392000
99	-0.017556626	509.1091	69.608955	37.296833	130.39108	-21.881908	126.91235	84.21714	284.30838	4.703398	67.88306	396000
100	-0.017531967	504.57394	69.85552	37.386242	130.39108	-21.881908	127.52573	84.29843	284.30838	4.703398	68.109764	400000
101	-0.017615408	500.19662	70.082565	37.464745	130.39108	-21.881908	128.14459	84.356285	284.30838	4.703398	68.335335	404000
102	-0.017574064	496.24234	70.31405	37.540833	130.39108	-21.881908	128.74109	84.41903	284.30838	4.703398	68.544754	408000
103	-0.017455187	491.68918	70.561485	37.633835	130.39108	-21.881908	129.36072	84.51911	284.30838	4.703398	68.77782	412000
104	-0.017509596	487.68164	70.79442	37.714718	130.39108	-21.881908	129.95338	84.593094	284.30838	4.703398	68.98995	416000
105	-0.017482707	483.13623	71.03561	37.805004	131.00099	-21.881908	130.56155	84.68552	284.30838	4.703398	69.21302	420000
106	-0.017514123	478.6639	71.266266	37.88993	131.59381	-21.881908	131.16267	84.75453	284.30838	4.703398	69.424706	424000
107	-0.017232303	474.35257	71.49336	37.97049	131.60243	-21.881908	131.73123	84.80802	284.30838	4.703398	69.62381	428000
108	-0.017147586	470.6785	71.71021	38.037075	131.60243	-21.881908	132.28975	84.85431	284.30838	4.703398	69.83015	432000
109	-0.01693654	466.63962	71.937065	38.112755	131.60243	-21.881908	132.85275	84.91153	284.30838	4.703398	70.03124	436000
110	-0.01684209	462.8529	72.15256	38.180996	131.60243	-21.881908	133.41173	84.97265	284.30838	4.703398	70.23978	440000
111	-0.017087374	459.46536	72.35743	38.238266	131.60243	-21.881908	133.93253	85.020065	291.0613	4.703398	70.43801	444000
112	-0.017031828	455.92145	72.558334	38.2981	131.60243	-21.881908	134.47835	85.06274	291.0613	4.703398	70.63741	448000
113	-0.01674127	451.97458	72.76415	38.365623	131.60243	-21.881908	135.01862	85.104195	291.0613	4.703398	70.830925	452000
114	-0.016652336	448.24487	72.97638	38.435207	131.9882	-21.881908	135.56644	85.178474	291.0613	4.703398	71.04435	456000
115	-0.016754285	444.42114	73.184135	38.502243	132.14978	-21.881908	136.09804	85.2152	291.0613	4.703398	71.23148	460000
116	-0.016710546	440.70078	73.3819	38.560783	132.14978	-21.881908	136.6121	85.23713	291.0613	4.703398	71.41821	464000
117	-0.016916756	437.0955	73.57171	38.614143	132.14978	-21.881908	137.12775	85.26537	291.0613	4.703398	71.61096	468000
118	-0.016934562	433.9514	73.746	38.659286	132.14978	-21.881908	137.61473	85.2881	291.0613	4.703398	71.79579	472000
119	-0.016696578	430.44937	73.946236	38.721245	132.24197	-21.881908	138.15436	85.36508	291.0613	4.703398	72.00998	476000
120	-0.016696965	427.20325	74.125	38.768673	132.24197	-21.881908	138.65276	85.37852	291.0613	4.703398	72.1937	480000
121	-0.016505595	423.85538	74.312	38.825935	132.37534	-21.881908	139.17366	85.42441	291.0613	4.703398	72.38819	484000
122	-0.016413398	420.8089	74.488914	38.871098	132.37534	-21.881908	139.66612	85.46988	291.0613	4.703398	72.58356	488000
123	-0.016316846	417.83466	74.65956	38.910007	132.37534	-21.881908	140.14699	85.501175	291.0613	4.703398	72.77494	492000
124	-0.016158458	414.5794	74.84068	38.962	132.37534	-21.881908	140.64722	85.54507	291.0613	4.703398	72.96965	496000
125	-0.01603777	411.59988	75.00977	39.006847	132.37534	-21.881908	141.12871	85.55989	291.0613	4.703398	73.1466	500000
126	-0.015966447	408.43942	75.193085	39.060806	133.12024	-21.881908	141.62653	85.607124	291.0613	4.703398	73.33582	504000
127	-0.01602414	405.54706	75.36188	39.103268	133.12024	-21.881908	142.10591	85.62798	291.0613	4.703398	73.51932	508000
128	-0.015841704	402.71887	75.53101	39.147964	133.39758	-21.881908	142.56714	85.644714	291.0613	4.703398	73.69099	512000
129	-0.01584508	399.6614	75.7002	39.19684	133.73244	-21.881908	143.04343	85.67424	291.0613	4.703398	73.8736	516000
130	-0.015831932	396.63467	75.865105	39.240536	133.82909	-21.881908	143.51031	85.71143	291.0613	4.703398	74.05579	520000
131	-0.015773257	393.7302	76.02966	39.28232	133.82909	-21.881908	143.96826	85.729485	291.0613	4.703398	74.23063	524000
132	-0.015764743	390.9328	76.18495	39.318825	133.82909	-21.881908	144.43025	85.73966	291.0613	4.703398	74.407295	528000
133	-0.015727688	388.1298	76.345695	39.36062	133.82909	-21.881908	144.87163	85.756584	291.0613	4.703398	74.56977	532000
134	-0.015807876	385.3587	76.50077	39.39551	133.82909	-21.881908	145.29747	85.77295	291.0613	4.703398	74.73893	536000
135	-0.015773896	382.805	76.6547	39.432667	133.82909	-21.881908	145.74852	85.7978	291.0613	4.703398	74.91798	540000
136	-0.015815094	380.24356	76.80462	39.466328	133.82909	-21.881908	146.17482	85.811844	291.0613	4.703398	75.081184	544000
137	-0.015831193	377.57104	76.95306	39.50715	134.25761	-21.881908	146.63242	85.82808	291.0613	4.703398	75.25338	548000
138	-0.015725382	376.13675	77.08779	39.525494	134.67401	-21.881908	147.04532	85.83755	291.0613	4.703398	75.41607	552000
139	-0.015473914	373.5776	77.2422	39.56498	135.64465	-21.881908	147.48293	85.8657	291.0613	4.703398	75.58381	556000
140	-0.015315722	370.9965	77.38748	39.59809	135.64465	-21.881908	147.89104	85.89039	291.0613	4.703398	75.74858	560000
141	-0.015387914	369.2789	77.52281	39.61866	135.64465	-21.881908	148.2907	85.93668	293.72003	4.703398	75.932076	564000
142	-0.015231255	366.75385	77.666245	39.656483	135.64465	-21.881908	148.72955	85.94297	293.72003	4.703398	76.09681	568000
143	-0.015287154	364.5408	77.80485	39.678913	135.64465	-21.881908	149.12636	85.95442	293.72003	4.703398	76.265175	572000
144	-0.015300875	362.685	77.927155	39.693504	135.64465	-21.881908	149.5153	85.96101	293.72003	4.703398	76.42519	576000
145	-0.015402689	360.469	78.06083	39.72091	135.64465	-21.881908	149.92784	85.967834	293.72003	4.703398	76.587814	580000
146	-0.015231167	358.17828	78.20113	39.753235	135.64465	-21.881908	150.34503	86.002205	293.72003	4.703398	76.76065	584000
147	-0.015139752	355.94888	78.334595	39.7833	135.64465	-21.881908	150.76256	86.012314	293.72003	4.703398	76.9259	588000
148	-0.015060058	354.00107	78.47328	39.814713	135.64465	-21.881908	151.18155	86.04539	308.0959	4.703398	77.090004	592000
149	-0.015116988	352.5842	78.59296	39.82971	135.64465	-21.881908	151.54399	86.04301	308.0959	4.703398	77.22944	596000
150	-0.015187891	350.57068	78.72329	39.85393	135.64465	-21.881908	151.93611	86.05913	308.0959	4.703398	77.386604	600000
151	-0.015278741	348.63824	78.86797	39.888714	136.83983	-21.881908	152.35374	86.1162	308.0959	4.703398	77.56413	604000
152	-0.015213611	346.56927	79.00055	39.921722	137.16539	-21.881908	152.76364	86.15437	308.0959	4.703398	77.73065	608000
153	-0.015003536	344.7222	79.137474	39.95526	137.5626	-21.881908	153.16917	86.18128	308.0959	4.703398	77.884094	612000
154	-0.014758737	342.76678	79.272484	39.984486	137.5626	-21.881908	153.56189	86.21986	308.0959	4.703398	78.053055	616000
155	-0.014810794	340.76624	79.40829	40.017254	137.66827	-21.881908	153.97746	86.29679	308.0959	4.703398	78.23795	620000
156	-0.014811852	339.335	79.54358	40.04531	137.8484	-21.881908	154.38515	86.36366	308.0959	4.703398	78.415215	624000
157	-0.014513028	337.47433	79.68608	40.076275	137.8484	-21.881908	154.78497	86.44481	371.00644	4.703398	78.596535	628000
158	-0.014511991	336.5409	79.82368	40.099457	137.8826	-21.881908	155.17592	86.54744	371.00644	4.703398	78.77773	632000
159	-0.014659788	335.21906	79.94371	40.117477	137.95995	-21.881908	155.56178	86.58701	371.00644	4.703398	78.94815	636000
160	-0.014712383	333.7005	80.07257	40.14603	139.34918	-21.881908	155.93813	86.68161	371.00644	4.703398	79.129005	640000
161	-0.014589315	332.25146	80.21478	40.180405	141.0114	-21.881908	156.3499	86.805664	371.00644	4.703398	79.31605	644000
162	-0.014734851	330.79868	80.34952	40.207706	141.0114	-21.881908	156.74165	86.880104	371.00644	4.703398	79.49195	648000
163	-0.014660625	329.7482	80.475105	40.22751	141.0114	-21.881908	157.12039	86.958916	371.00644	4.703398	79.67188	652000
164	-0.014512612	328.2906	80.61767	40.257225	141.0114	-21.881908	157.49454	87.04299	371.00644	4.703398	79.8357	656000
165	-0.014341011	327.16406	80.750084	40.287598	141.0114	-21.881908	157.88597	87.15122	371.00644	4.703398	80.01427	660000
166	-0.014360136	326.56	80.884346	40.312008	141.0114	-21.881908	158.27538	87.2725	371.00644	4.703398	80.19695	664000
167	-0.014537434	325.2169	81.036766	40.350082	141.35103	-21.881908	158.68042	87.423996	371.00644	4.703398	80.39097	668000
168	-0.014457456	324.25116	81.180534	40.384754	141.35103	-21.881908	159.0776	87.55096	371.00644	4.703398	80.57348	672000
169	-0.014296107	323.09756	81.31208	40.412548	141.7745	-21.881908	159.46536	87.6525	371.00644	4.703398	80.75499	676000
170	-0.014387518	322.02246	81.45345	40.448914	143.61995	-21.881908	159.86322	87.78888	371.00644	4.703398	80.941055	680000
171	-0.014390488	320.85934	81.59914	40.489193	144.44382	-21.881908	160.26978	87.93362	371.00644	4.703398	81.12221	684000
172	-0.014198958	319.87128	81.75136	40.53051	145.07907	-21.881908	160.6804	88.09712	371.00644	4.703398	81.31295	688000
173	-0.014160677	318.8702	81.90186	40.57312	145.07907	-21.881908	161.087	88.25109	371.00644	4.703398	81.49758	692000
174	-0.014151262	317.66083	82.04776	40.612785	145.07907	-21.881908	161.47668	88.40824	371.00644	4.703398	81.68103	696000
175	-0.014067803	317.07776	82.187386	40.64637	145.07907	-21.881908	161.86829	88.53484	371.00644	4.703398	81.85823	700000
176	-0.014020894	316.43185	82.34183	40.694397	145.44127	-21.881908	162.2958	88.725716	371.00644	4.703398	82.04513	704000
177	-0.014044646	315.90582	82.47939	40.72596	145.80338	-21.881908	162.70364	88.90275	371.00644	4.703398	82.24092	708000
178	-0.013967838	315.1073	82.62874	40.766403	145.80338	-21.881908	163.11302	89.07401	371.00644	4.703398	82.43019	712000
179	-0.013754014	314.28003	82.77297	40.801933	145.80338	-21.881908	163.51855	89.248405	371.00644	4.703398	82.6206	716000
180	-0.01362942	313.52335	82.90007	40.826065	145.80338	-21.881908	163.89159	89.37862	371.00644	4.703398	82.80145	720000
181	-0.013539668	313.172	83.058136	40.86829	146.53767	-21.881908	164.3145	89.61377	384.47702	4.703398	82.99577	724000
182	-0.013642746	313.17624	83.19178	40.89935	146.81384	-21.881908	164.71559	89.782074	384.47702	4.703398	83.18224	728000
183	-0.013602524	312.55063	83.33956	40.94564	148.82796	-21.881908	165.15735	90.00103	384.47702	4.703398	83.37949	732000
184	-0.013517437	311.718	83.51177	41.00827	151.42526	-21.881908	165.60081	90.250244	384.47702	4.703398	83.567245	736000
185	-0.013556236	311.10864	83.67973	41.07328	151.95741	-21.881908	166.04634	90.502144	384.47702	4.703398	83.75691	740000
186	-0.013457544	310.58865	83.84097	41.122585	152.36836	-21.881908	166.45303	90.72208	384.47702	4.703398	83.943085	744000
187	-0.013616507	310.56763	83.99008	41.163742	152.44612	-21.881908	166.85123	90.96081	384.47702	4.703398	84.137665	748000
188	-0.013720197	309.59787	84.17661	41.240654	153.59142	-21.881908	167.32349	91.28406	387.76968	4.703398	84.35405	752000
189	-0.013686896	308.9931	84.325035	41.280033	153.59142	-21.881908	167.72462	91.47847	387.76968	4.703398	84.53604	756000
190	-0.013682108	308.28113	84.49596	41.343227	154.03075	-21.881908	168.16284	91.74887	387.76968	4.703398	84.73631	760000
191	-0.013634459	307.5769	84.6714	41.41279	155.00542	-21.881908	168.60611	92.020035	387.76968	4.703398	84.92715	764000
192	-0.013630644	306.86285	84.84463	41.480007	155.00542	-21.881908	169.03883	92.27182	395.14035	4.703398	85.11107	768000
193	-0.013548322	306.52197	85.01246	41.542507	156.24571	-21.881908	169.48616	92.54834	395.14035	4.703398	85.301735	772000
194	-0.013550751	305.68582	85.19392	41.61797	156.5745	-21.881908	169.92438	92.80918	395.14035	4.703398	85.48821	776000
195	-0.013559262	305.13202	85.36679	41.68362	156.5745	-21.881908	170.34259	93.0449	395.14035	4.703398	85.66578	780000
196	-0.013526572	304.25595	85.55578	41.759254	156.95798	-21.881908	170.78397	93.37803	404.72095	4.703398	85.86761	784000
197	-0.013570752	303.6388	85.731834	41.8272	157.94792	-21.881908	171.23172	93.7099	433.6352	4.703398	86.07329	788000
198	-0.013609989	303.2715	85.89978	41.89227	157.94792	-21.881908	171.64825	93.98044	433.6352	4.703398	86.25399	792000
199	-0.013684369	302.37814	86.09976	41.983707	159.66353	-21.881908	172.09239	94.29217	433.6352	4.703398	86.4385	796000
200	-0.01358931	302.17346	86.26904	42.04893	159.66353	-21.881908	172.52808	94.56839	433.6352	4.703398	86.62924	800000
201	-0.013601949	302.483	86.430916	42.106922	159.66353	-21.881908	172.94696	94.822586	433.6352	4.703398	86.810646	804000
202	-0.013473317	302.04132	86.60721	42.17134	159.66353	-21.881908	173.39635	95.15068	433.6352	4.703398	87.01751	808000
203	-0.013413523	301.69565	86.784515	42.24162	159.66353	-21.881908	173.85048	95.45578	433.6352	4.703398	87.20889	812000
204	-0.0133668585	301.41013	86.95602	42.302837	159.66353	-21.881908	174.26555	95.725464	433.6352	4.703398	87.389595	816000
205	-0.013362819	301.34616	87.10933	42.354927	159.66353	-21.881908	174.66743	95.9916	433.6352	4.703398	87.57689	820000
206	-0.013388747	300.69763	87.29421	42.433308	159.66353	-21.881908	175.10341	96.31639	448.13226	4.703398	87.76576	824000
207	-0.013320553	301.07346	87.43613	42.470474	159.66353	-21.881908	175.48453	96.540115	448.13226	4.703398	87.94073	828000
208	-0.013307829	300.0146	87.61451	42.547783	159.83003	-21.881908	175.94086	96.85055	448.13226	4.703398	88.13156	832000
209	-0.013213974	299.09277	87.77889	42.61045	159.83003	-21.881908	176.38943	97.14393	448.13226	4.703398	88.324326	836000
210	-0.01309751	299.00446	87.95333	42.676693	159.83003	-21.881908	176.85384	97.53593	560.96	4.703398	88.53353	840000
211	-0.013147796	298.75333	88.12388	42.732677	159.8383	-21.881908	177.26035	97.84726	560.96	4.703398	88.72132	844000
212	-0.013126698	298.2827	88.28471	42.785126	159.8383	-21.881908	177.66615	98.12351	560.96	4.703398	88.907845	848000
213	-0.013097069	298.41406	88.435326	42.828243	159.8383	-21.881908	178.07431	98.40898	560.96	4.703398	89.09857	852000
214	-0.013222166	297.66068	88.604935	42.890347	160.83148	-21.881908	178.51982	98.748116	560.96	4.703398	89.29897	856000
215	-0.013313242	297.91568	88.753685	42.933826	160.83148	-21.881908	178.9067	99.002	560.96	4.703398	89.478424	860000
216	-0.013199113	297.93958	88.89424	42.96845	160.83148	-21.881908	179.29471	99.2063	560.96	4.703398	89.64899	864000
217	-0.013192393	297.16104	89.045944	43.012527	160.83148	-21.881908	179.72281	99.48645	560.96	4.703398	89.843376	868000
218	-0.013420149	298.15094	89.16549	43.032143	160.83148	-21.881908	180.09047	99.72052	560.96	4.703398	90.02895	872000
219	-0.013293559	297.26443	89.32013	43.086773	161.41862	-21.881908	180.52075	99.97662	560.96	4.703398	90.213165	876000
220	-0.013166929	296.67267	89.48928	43.151028	162.35173	-21.881908	180.94623	100.262276	560.96	4.703398	90.396065	880000
