epoch	pi-loss	q-loss	average-q1-values	std-q1-values	max-q1-values	min-q1-values	average-q2-values	std-q2-values	max-q2-values	min-q2-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	entropy-coeff	total-env-interacts	entropy-coeff-loss
51	-190.73895	52.75224	189.23244	72.59866	323.28833	-181.54216	189.233	72.59485	321.2028	-251.77779	534.45734	715.39526	3338.4177	-1.5551487	189.76744	1330.1493	1007.7503	3336.083	4.036106	428.25882	0.0964445	204000	-0.042338397
52	-191.71141	52.4532	190.2228	72.78562	323.28833	-181.54216	190.22337	72.78194	321.2028	-251.77779	544.5608	733.02893	3338.4177	-1.5551487	192.77109	1367.4685	1032.9862	3336.083	4.036106	439.25385	0.095841035	208000	-0.041458976
53	-192.67094	52.18959	191.201	72.97405	323.28833	-181.54216	191.20158	72.970604	321.2028	-251.77779	553.93555	746.0707	3338.4177	-1.5551487	195.39171	1379.9264	1029.0396	3336.083	4.036106	442.15283	0.0952268	212000	-0.041374795
54	-193.62016	51.891197	192.16759	73.15644	323.28833	-181.54216	192.16809	73.15305	321.2028	-251.77779	563.63434	759.6813	3338.4177	-1.5551487	198.16513	1381.275	1019.5487	3336.083	4.036106	441.7148	0.094588496	216000	-0.039906062
55	-194.55736	51.651875	193.12183	73.34153	341.46112	-181.54216	193.12231	73.33811	341.28827	-251.77779	572.64124	769.8431	3338.4177	-1.5551487	200.72992	1415.482	1041.0413	3336.083	4.036106	451.86545	0.094033815	220000	-0.039366327
56	-195.48674	51.358273	194.06798	73.532135	341.46112	-181.54216	194.06844	73.528915	341.28827	-251.77779	582.0292	783.1021	3338.4177	-1.5551487	203.4514	1427.1439	1036.517	3336.083	4.036106	454.6232	0.093428224	224000	-0.038963445
57	-196.41168	51.098186	195.00887	73.7218	341.46112	-181.54216	195.00938	73.71853	341.28827	-251.77779	590.79364	794.3742	3338.4177	-1.5551487	205.96207	1459.1152	1054.8752	3336.083	4.036106	464.19122	0.092825636	228000	-0.03782964
58	-197.32588	50.812172	195.93898	73.90827	341.46112	-181.54216	195.93942	73.90512	341.28827	-251.77779	600.32526	805.6997	3354.04	-1.5551487	208.63309	1490.0155	1071.4491	3336.083	4.036106	473.42932	0.09226346	232000	-0.037491187
59	-198.23499	50.581947	196.8632	74.095	341.46112	-181.54216	196.86366	74.09189	341.28827	-251.77779	609.46326	817.7619	3354.04	-1.5551487	211.28021	1518.0415	1084.4779	3336.083	4.036106	481.7322	0.09169708	236000	-0.036922548
60	-199.13522	50.36949	197.77861	74.28106	341.46112	-181.54216	197.77904	74.27807	341.28827	-251.77779	618.3367	829.92633	3354.04	-1.5551487	213.90375	1547.2329	1098.5305	3336.083	4.036106	490.37	0.09113855	240000	-0.03618288
61	-200.0268	50.09361	198.68507	74.46448	341.46112	-181.54216	198.68565	74.46165	341.28827	-251.77779	627.7457	843.3055	3354.04	-1.5551487	216.69627	1575.7794	1111.7026	3336.083	4.036106	498.72458	0.09058366	244000	-0.035856083
62	-200.91289	49.872818	199.58551	74.645164	341.46112	-181.54216	199.58612	74.64238	341.28827	-251.77779	637.16187	856.5091	3354.04	-1.5551487	219.46902	1603.3131	1123.4741	3336.083	4.036106	506.8097	0.09002358	248000	-0.035097618
63	-201.78835	49.615303	200.47516	74.8183	341.46112	-181.54216	200.47578	74.81548	341.28827	-251.77779	646.1615	866.89014	3354.04	-1.5551487	222.02643	1606.696	1115.2202	3336.083	4.036106	507.1476	0.089484125	252000	-0.034969747
64	-202.64488	49.322308	201.34592	74.982994	341.46112	-181.54216	201.34648	74.98026	341.28827	-251.77779	654.9071	879.0044	3354.04	-1.5551487	224.5614	1632.8301	1125.7493	3336.083	4.036106	514.84845	0.08892464	256000	-0.03425685
65	-203.49121	49.053596	202.20587	75.14712	341.46112	-231.13876	202.2064	75.14452	341.28827	-251.77779	664.0452	890.92535	3354.04	-1.5551487	227.27272	1657.6691	1134.5931	3336.083	4.036106	522.3123	0.08843403	260000	-0.033589467
66	-204.3335	48.801697	203.06107	75.315315	341.46112	-231.13876	203.06157	75.312775	341.28827	-251.77779	672.6032	899.9456	3354.04	-1.5551487	229.76501	1681.1738	1141.8005	3336.083	4.036106	529.55	0.08795678	264000	-0.03284446
67	-205.1703	48.524803	203.91107	75.48525	341.46112	-231.13876	203.91158	75.48271	341.28827	-251.77779	681.56616	911.1361	3354.04	-1.5551487	232.43712	1705.2336	1149.981	3336.083	4.036106	536.57166	0.08747737	268000	-0.032775346
68	-205.99709	48.289597	204.75043	75.65124	341.46112	-231.13876	204.75093	75.648705	341.28827	-251.77779	690.0874	922.43665	3354.04	-1.5551487	234.88774	1728.9095	1157.8286	3341.6294	4.036106	543.3868	0.08702171	272000	-0.03209724
69	-206.81702	48.066147	205.58264	75.814026	341.46112	-231.13876	205.5832	75.81159	341.28827	-251.77779	698.13043	929.2117	3373.2761	-1.5551487	237.1134	1751.7306	1164.7123	3341.6294	4.036106	550.00433	0.08654509	276000	-0.03175345
70	-207.62277	47.81301	206.4006	75.970764	341.46112	-231.13876	206.40106	75.9684	341.28827	-251.77779	707.24274	940.56415	3493.2861	-1.5551487	239.72603	1753.4509	1156.6185	3341.6294	4.036106	549.88855	0.08605888	280000	-0.03142984
71	-208.42332	47.576633	207.2134	76.12162	341.46112	-231.13876	207.21387	76.119255	341.28827	-251.77779	716.1534	951.2242	3493.2861	-1.5551487	242.32082	1774.2373	1161.5377	3341.6294	4.036106	556.22815	0.08563162	284000	-0.03083724
72	-209.21228	47.337494	208.01414	76.26631	341.46112	-231.13876	208.01466	76.26395	341.28827	-251.77779	725.17145	962.0725	3493.2861	-1.5551487	244.89796	1796.5394	1168.6517	3396.0593	4.036106	562.39166	0.08519721	288000	-0.0303846
73	-209.99315	47.068405	208.80672	76.40581	341.46112	-231.13876	208.80717	76.40351	341.28827	-251.77779	734.0713	972.4945	3493.2861	-1.5551487	247.45763	1817.3018	1173.9148	3396.0593	4.036106	568.3863	0.084737524	292000	-0.03030783
74	-210.75967	46.83039	209.58493	76.53975	341.46112	-231.13876	209.5854	76.537415	341.28827	-251.77779	742.75696	982.2459	3493.2861	-1.5551487	250.0	1837.449	1178.5948	3396.0593	4.036106	574.21893	0.08430084	296000	-0.02981521
75	-211.51733	46.603035	210.35352	76.67045	341.46112	-231.13876	210.35405	76.6682	341.28827	-251.77779	750.9385	989.71606	3493.2861	-1.5551487	252.31287	1857.3767	1183.1952	3396.0593	4.036106	579.896	0.08387969	300000	-0.02939898
76	-212.27086	46.327744	211.11781	76.79797	341.46112	-231.13876	211.11829	76.79583	341.28827	-251.77779	759.55646	999.1663	3493.2861	-1.5551487	254.81978	1872.6864	1183.974	3396.0593	4.036106	583.85	0.08344318	304000	-0.029103436
77	-213.01654	46.096714	211.87431	76.92647	341.46112	-231.13876	211.8748	76.92437	341.28827	-251.77779	767.63983	1006.7505	3493.2861	-1.5551487	257.09515	1891.564	1187.7181	3396.0593	4.036106	589.2545	0.08302165	308000	-0.028756294
78	-213.7502	45.856773	212.61845	77.052795	341.46112	-231.13876	212.61896	77.05078	341.28827	-251.77779	775.7275	1013.6232	3493.2861	-1.5551487	259.35162	1902.2817	1184.8335	3396.0593	4.036106	591.8359	0.08260173	312000	-0.028306015
79	-214.474	45.636547	213.3527	77.17154	341.46112	-231.13876	213.35329	77.16951	341.28827	-251.77779	783.51575	1022.0071	3493.2861	-1.5551487	261.58942	1921.0183	1188.8837	3397.1304	4.036106	597.0025	0.082185835	316000	-0.027955942
