epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.02137914	165.0633	4.8268976	0.41374642	5.0704603	0.10183289	0.018910997	16.832697	13.261497	89.13813	3.8031445	17.77928	4000
2	-0.020975431	311.70892	6.7478805	1.9477962	8.720146	0.10183289	0.020056464	21.060225	19.436855	143.003	3.8031445	20.18718	8000
3	-0.018068912	624.6673	8.812987	3.3264644	12.960546	0.10183289	0.018910812	27.500448	28.8974	214.33905	3.8031445	23.467197	12000
4	-0.01773018	1093.4138	11.0025215	4.7625256	17.578331	0.10183289	0.016133137	35.163338	40.778095	253.90308	3.8031445	27.220486	16000
5	-0.017492035	1355.8336	13.081962	5.9532847	21.402006	0.10183289	0.014520995	42.57972	47.81106	253.90308	3.8031445	30.434782	20000
6	-0.016789926	1632.3604	15.098013	7.060949	25.179369	0.10183289	0.013000633	49.96594	54.63372	253.90308	3.8031445	33.522858	24000
7	-0.016443735	1832.5486	17.036757	8.080033	28.669899	0.10183289	0.011989646	56.18281	59.753624	253.90308	3.8031445	36.245335	28000
8	-0.016082324	2009.9729	18.90637	9.032953	31.994234	0.10183289	0.011284679	62.399075	64.61776	253.90308	3.8031445	38.894737	32000
9	-0.016292276	2136.0996	20.711529	9.929605	35.153183	0.10183289	0.010865953	68.210724	68.45802	253.90308	3.8031445	41.32109	36000
10	-0.016131302	2280.164	22.484747	10.818318	38.44397	0.10183289	0.010433443	73.629395	72.23975	253.90308	3.8031445	43.59163	40000
11	-0.015776291	2394.7185	24.227997	11.695536	41.660732	0.10183289	0.010096411	79.196594	75.79448	253.90308	3.8031445	45.84273	44000
12	-0.01540877	2476.3289	25.930288	12.540437	44.65576	0.10183289	0.009708721	84.56362	78.73305	253.90308	3.8031445	47.934513	48000
13	-0.01505432	2527.6077	27.583408	13.340133	47.421047	0.10183289	0.009380383	89.6083	81.074715	253.90308	3.8031445	49.87936	52000
14	-0.014860796	2560.0408	29.188196	14.097064	50.05059	0.10183289	0.00913129	94.29296	82.990524	253.90308	3.8031445	51.691277	56000
15	-0.014575753	2592.4712	30.753113	14.824445	52.662056	0.10183289	0.008942186	98.68028	84.755844	253.90308	3.8031445	53.366913	60000
16	-0.014471203	2618.7427	32.283382	15.52916	55.23755	0.10183289	0.008733712	102.750305	86.20732	266.1036	3.8031445	54.90625	64000
17	-0.014407568	2633.3245	33.778225	16.2087	57.695778	0.10183289	0.008584081	106.76928	87.53099	266.1036	3.8031445	56.401207	68000
