epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	9.9807205	1625.6797	-4.403296	0.8167659	-0.008259773	-5.642064	0.015004769	-427.34995	92.13236	-336.0001	-580.1488	1000.0	4000
2	7.062337	654.08997	-9.02138	0.2011099	-6.888378	-9.178781	0.015051145	-354.68433	31.438116	-327.8703	-406.6736	1000.0	8000
3	7.7322874	1007.2079	-12.5478945	0.0633886	-11.757136	-12.590331	0.015142751	-434.6479	51.92645	-362.10175	-506.16226	1000.0	12000
4	5.3347464	559.9617	-14.806242	0.0440646	-14.14156	-14.835884	0.016331784	-362.55618	47.75107	-285.2976	-415.9967	1000.0	16000
5	6.073471	687.29297	-17.456787	0.026189046	-17.141615	-17.482584	0.01519309	-428.60468	36.028904	-394.51178	-489.031	1000.0	20000
6	3.1178374	291.6208	-19.046326	0.027476834	-18.688467	-19.064062	0.015063321	-337.79462	22.340097	-314.20166	-373.1424	1000.0	24000
7	1.6292597	310.55417	-20.160471	0.021405537	-19.90401	-20.175224	0.015059307	-287.85394	55.434723	-214.32698	-370.3895	1000.0	28000
8	1.222299	323.1228	-20.940832	0.0202977	-20.680601	-20.957575	0.013176982	-288.13043	64.38964	-209.50189	-387.4957	1000.0	32000
9	1.993158	398.93488	-22.26491	0.030035859	-21.643837	-22.282402	0.015076216	-327.87402	82.311356	-198.7255	-421.6684	1000.0	36000
10	-0.19213364	218.5371	-22.280512	0.37380365	-14.291043	-22.364311	0.015098024	-256.64502	43.283466	-216.10487	-327.19144	1000.0	40000
11	-0.7802352	179.15045	-21.902527	0.6699398	-10.982217	-22.106907	0.015073529	-229.38313	49.780186	-190.88304	-314.42963	1000.0	44000
12	-0.51754683	198.92586	-21.70588	0.8225189	-9.966312	-21.989252	0.015058283	-228.90352	56.354576	-134.6173	-276.4628	1000.0	48000
13	0.9227935	347.82004	-22.777475	0.028662378	-22.437613	-22.797152	0.015028854	-289.37512	85.14503	-158.2888	-396.08948	1000.0	52000
14	-1.7001911	159.70615	-21.531008	1.3187146	-4.5000143	-21.943674	0.015036443	-198.38951	55.353504	-135.26193	-285.0625	1000.0	56000
15	0.12710792	171.81456	-22.119997	0.061005548	-20.680975	-22.157698	0.0150130885	-254.65112	39.90347	-197.98526	-306.93988	1000.0	60000
16	-3.5408597	211.82498	-8.985091	3.4809299	2.7356436	-20.40266	0.015078003	-119.134125	56.215332	-54.92991	-190.88113	1000.0	64000
17	2.5419383	230.64081	-19.991968	0.74908847	-13.970368	-20.737505	0.0154324705	-225.3331	62.207977	-151.3341	-310.27762	1000.0	68000
18	-3.1740954	138.85556	-9.867478	1.8858843	-3.7393475	-18.563395	0.015037198	-103.86788	11.522373	-83.953415	-111.52164	1000.0	72000
19	2.5045886	159.0018	-19.502325	1.1400777	-15.68536	-20.696003	0.015404354	-233.24539	18.383423	-216.2905	-263.50867	1000.0	76000
20	-1.72969	188.74345	-15.116162	1.28548	-9.424458	-19.778002	0.015008808	-154.17087	43.526806	-87.085045	-207.12045	1000.0	80000
21	-0.19213992	214.50638	-15.130828	0.8583021	-11.497707	-19.7405	0.015071971	-174.68585	47.765766	-106.66952	-240.9935	1000.0	84000
22	-2.3557456	138.38112	-7.8193808	2.0598884	0.19856122	-17.365131	0.015040221	-84.61888	61.8227	3.7761087	-153.25552	1000.0	88000
