epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
20	-0.025469517	441.59717	-22.353859	7.5734425	18.242142	-31.547949	-351.36197	87.927086	-207.73209	-607.6104	1000.0	80000
21	-0.026899185	436.86044	-22.614033	7.5477686	18.242142	-32.52366	-350.3145	91.1581	-207.73209	-607.6104	1000.0	84000
22	-0.026700241	427.67755	-22.824478	7.497823	18.242142	-32.693542	-348.2958	90.114204	-207.73209	-607.6104	1000.0	88000
23	-0.02686798	419.95023	-22.679008	7.6300693	29.04401	-32.693542	-342.05096	93.36782	-172.29752	-607.6104	1000.0	92000
24	-0.028256675	408.85913	-22.857622	7.5679913	29.04401	-33.015713	-341.53336	92.01972	-172.29752	-607.6104	1000.0	96000
25	-0.029272337	397.60815	-22.75605	7.501121	29.04401	-33.015713	-337.0758	93.0744	-172.29752	-607.6104	1000.0	100000
26	-0.028522443	387.73288	-22.86315	7.4088793	29.04401	-33.015713	-334.80548	92.38661	-172.29752	-607.6104	1000.0	104000
27	-0.027655296	381.1752	-23.047068	7.3733773	29.04401	-33.708935	-334.95718	91.03559	-172.29752	-607.6104	1000.0	108000
28	-0.027875142	375.76297	-23.133358	7.3311315	29.04401	-33.708935	-332.8681	91.3519	-172.29752	-607.6104	1000.0	112000
29	-0.027953085	367.811	-23.25207	7.262612	29.04401	-33.708935	-331.61197	90.10557	-172.29752	-607.6104	1000.0	116000
30	-0.027886292	359.8196	-23.274492	7.181904	29.04401	-33.708935	-329.37848	89.57731	-172.29752	-607.6104	1000.0	120000
31	-0.026716216	351.42175	-23.301722	7.09137	29.04401	-33.708935	-326.9571	89.158806	-172.29752	-607.6104	1000.0	124000
32	-0.026324773	345.28198	-23.394375	7.0363965	29.04401	-33.759792	-326.16553	88.105865	-172.29752	-607.6104	1000.0	128000
33	-0.027449539	338.84787	-23.365154	7.0283046	29.04401	-33.759792	-324.09155	87.80934	-172.29752	-607.6104	1000.0	132000
34	-0.029055834	334.10663	-23.422613	6.970388	29.04401	-33.759792	-322.58237	87.57621	-172.29752	-607.6104	1000.0	136000
35	-0.028516138	328.2	-23.498793	6.9128876	29.04401	-33.793552	-321.85077	86.70296	-172.29752	-607.6104	1000.0	140000
36	-0.028503653	325.12527	-23.586962	6.885343	29.04401	-34.281025	-321.20786	85.868965	-172.29752	-607.6104	1000.0	144000
37	-0.028009467	321.56613	-23.621231	6.862877	29.04401	-34.281025	-319.65213	85.57327	-172.29752	-607.6104	1000.0	148000
38	-0.029008888	316.5997	-23.664053	6.809948	29.04401	-34.34161	-318.78427	85.54772	-172.29752	-607.6104	1000.0	152000
39	-0.028579984	312.36258	-23.693699	6.767482	29.04401	-34.34161	-317.50162	84.97835	-172.29752	-607.6104	1000.0	156000
40	-0.028327543	308.8842	-23.66205	6.7475758	29.04401	-34.34161	-315.88263	84.80716	-172.29752	-607.6104	1000.0	160000
41	-0.027932266	304.30554	-23.603909	6.732643	29.04401	-34.34161	-314.30405	84.47391	-172.29752	-607.6104	1000.0	164000
42	-0.028878305	299.04376	-23.63456	6.7088237	29.04401	-34.344173	-313.2518	83.81828	-172.29752	-607.6104	1000.0	168000
43	-0.027417405	295.33768	-23.578537	6.706422	29.04401	-34.344173	-311.3539	84.11168	-152.43205	-607.6104	1000.0	172000
44	-0.026575398	290.66425	-23.602121	6.6481676	29.04401	-34.344173	-310.29782	83.51307	-152.43205	-607.6104	1000.0	176000
45	-0.02712236	287.55035	-23.5859	6.62411	29.04401	-34.40395	-308.96265	83.36031	-152.43205	-607.6104	1000.0	180000
46	-0.027735062	283.3978	-23.586744	6.5953016	29.04401	-34.40395	-307.8458	82.87404	-152.43205	-607.6104	1000.0	184000
47	-0.028092155	280.21982	-23.612066	6.565437	29.04401	-34.903336	-307.31262	82.13275	-152.43205	-607.6104	1000.0	188000
48	-0.027884157	278.26736	-23.67735	6.5761566	29.04401	-35.59661	-306.97256	82.00936	-152.43205	-607.6104	1000.0	192000
49	-0.027590849	274.8482	-23.621729	6.5994697	29.04401	-35.59661	-305.60315	82.22129	-145.4619	-607.6104	1000.0	196000
50	-0.027457409	270.67233	-23.60879	6.571299	29.04401	-35.59661	-304.3964	82.07027	-145.4619	-607.6104	1000.0	200000
