epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	5.885637	562.9248	-4.3339777	0.7298933	-0.6402873	-5.484963	0.0046089087	-262.33972	51.712254	-175.6108	-309.76614	1000.0	4000
2	5.3434305	449.47015	-9.293576	0.25453854	-5.1113534	-9.406828	0.0045009986	-283.38596	22.792347	-261.34506	-318.2901	1000.0	8000
3	2.6310563	269.80756	-11.39842	0.12674868	-8.948299	-11.458967	0.00445796	-231.97278	46.182762	-179.01028	-293.9331	1000.0	12000
4	1.9121752	255.3814	-13.231717	0.10875167	-10.426674	-13.276702	0.004921253	-223.23447	74.795006	-111.66758	-319.08868	1000.0	16000
5	1.3863397	162.26811	-14.677407	0.070245355	-13.518452	-14.713277	0.004338334	-216.61896	25.257212	-182.01596	-251.76723	1000.0	20000
6	2.2680144	205.68126	-16.810202	0.05037313	-15.627954	-16.82323	0.003916667	-268.40228	55.683407	-208.39557	-342.66586	1000.0	24000
7	1.6642244	211.80557	-18.751675	0.052820247	-17.606354	-18.768826	0.0039283996	-269.28812	32.877235	-227.1304	-310.06964	1000.0	28000
8	0.5563468	191.93008	-19.780914	0.064117946	-17.713457	-19.810968	0.00457413	-245.68839	32.70352	-197.82382	-286.0307	1000.0	32000
9	0.6248989	177.99883	-20.992746	0.031465076	-20.46579	-21.005056	0.004255426	-255.33061	32.254658	-233.2262	-311.03278	1000.0	36000
10	-1.1013048	144.15952	-20.569977	0.6056492	-8.551806	-20.659798	0.0041363286	-201.55424	62.757145	-131.48889	-282.522	1000.0	40000
11	0.002733171	166.55377	-20.895176	0.07036677	-18.688637	-20.923325	0.00438664	-235.65262	47.63611	-180.82846	-293.84622	1000.0	44000
12	0.7553964	165.30139	-22.52243	0.017334243	-22.123175	-22.526228	0.004677181	-269.06464	31.81149	-216.81512	-301.27875	1000.0	48000
13	-0.7736775	138.2077	-22.176262	0.46316832	-9.106656	-22.236818	0.004240166	-229.1335	46.362022	-169.7751	-298.21402	1000.0	52000
14	-0.9377901	142.89594	-21.846184	0.17096075	-14.855164	-21.865738	0.004554103	-218.04675	38.3378	-169.9297	-276.46417	1000.0	56000
15	-0.61543244	200.31119	-21.694616	0.4266749	-11.107665	-21.775457	0.0043372014	-226.29132	45.757664	-147.58197	-257.72455	1000.0	60000
16	-1.9986806	129.37148	-16.132544	1.9078935	-10.143131	-20.447182	0.0042433245	-173.39993	36.75126	-120.22336	-220.1485	1000.0	64000
17	-0.18203977	124.799385	-18.037336	1.2985444	-12.912898	-20.482084	0.004390252	-190.38925	47.492153	-125.10364	-255.30302	1000.0	68000
18	-0.26121116	144.6784	-18.829945	1.6990786	-10.366079	-20.725288	0.004158119	-203.5604	71.71466	-133.09393	-295.7578	1000.0	72000
19	-0.3414161	142.0427	-18.522696	2.4183474	-7.0482826	-20.93313	0.0041314145	-203.00934	70.84479	-84.003044	-262.78683	1000.0	76000
20	-0.53413457	144.15645	-18.286047	3.1501284	-5.174593	-21.232399	0.00434034	-193.21033	52.58122	-110.34205	-246.16481	1000.0	80000
21	-0.8658608	202.92642	-14.191494	0.99210894	-9.952965	-20.614525	0.004723654	-154.59975	28.492682	-112.100105	-190.65321	1000.0	84000
22	-0.51986706	96.99348	-14.698301	0.65379524	-10.00728	-19.620237	0.004927432	-151.0975	37.19317	-120.93348	-213.23494	1000.0	88000
23	-0.9453252	168.4661	-13.67092	0.79074395	-9.497736	-18.139874	0.0041515464	-138.19519	23.498137	-100.11418	-158.26712	1000.0	92000
24	-2.8652298	56.948208	-5.2279377	0.85286236	-2.318352	-11.065005	0.0043351115	-49.571453	31.757061	-4.413302	-85.75588	1000.0	96000
25	3.1773639	117.14603	-19.161657	1.2121383	-13.10819	-21.556942	0.004652166	-194.35501	35.361805	-147.50584	-246.98615	1000.0	100000
