epoch	pi-loss	q-loss	average-q1-values	std-q1-values	max-q1-values	min-q1-values	average-q2-values	std-q2-values	max-q2-values	min-q2-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	entropy-coeff	total-env-interacts	entropy-coeff-loss
13	-76.97122	9.516089	76.46327	78.964325	325.44952	-32.906574	76.463356	78.96214	321.98138	-32.27286	2100.8567	1774.839	4893.3687	-565.8582	1000.0	2212.324	1712.1869	4634.507	-519.8838	1000.0	0.06018703	52000	-0.96413743
14	-85.82349	10.336291	85.34029	86.44685	346.95645	-36.245525	85.340416	86.444695	346.25073	-32.27286	2300.5896	1856.0183	5078.8364	-565.8582	1000.0	2417.509	1808.5215	5325.5786	-519.8838	1000.0	0.062147547	56000	-0.89196444
15	-94.72005	11.213844	94.263275	93.5682	367.36032	-36.245525	94.26335	93.56606	368.12585	-32.27286	2477.3135	1911.2963	5078.8364	-565.8582	1000.0	2589.4846	1862.5692	5325.5786	-519.8838	1000.0	0.06461437	60000	-0.82993525
16	-103.51878	12.12348	103.08863	100.22578	384.47137	-36.245525	103.08861	100.22365	384.921	-32.27286	2641.109	1956.509	5196.314	-565.8582	1000.0	2768.7075	1933.0028	5829.5586	-519.8838	1000.0	0.067231335	64000	-0.77512056
17	-112.21577	13.089552	111.81315	106.43028	409.13428	-36.245525	111.81311	106.428185	406.618	-32.27286	2797.0269	1998.2423	5539.567	-565.8582	1000.0	2930.853	1984.4294	5829.5586	-519.8838	1000.0	0.070195936	68000	-0.72729105
18	-120.705925	14.010491	120.33035	112.103004	416.10654	-36.245525	120.330376	112.101	413.89304	-36.141216	2931.0923	2020.0084	5539.567	-565.8582	1000.0	3013.9336	1983.3564	5829.5586	-519.8838	1000.0	0.073063746	72000	-0.6856242
19	-128.99542	14.8842535	128.64589	117.33728	431.03986	-36.97974	128.64586	117.33526	428.34888	-36.141216	3071.4478	2054.5608	5786.4307	-565.8582	1000.0	3156.5945	2023.223	5872.07	-519.8838	1000.0	0.07585204	76000	-0.64854825
20	-137.08905	15.722614	136.7653	122.20386	441.25708	-48.322903	136.76529	122.20194	442.3596	-50.68918	3201.8596	2081.876	5872.159	-565.8582	1000.0	3293.1292	2060.0354	6028.6836	-519.8838	1000.0	0.07864005	80000	-0.6148283
21	-144.95723	16.499363	144.65862	126.71572	451.26944	-48.322903	144.65852	126.71387	448.48743	-50.68918	3322.6086	2107.3782	6220.131	-565.8582	1000.0	3429.3428	2100.756	6350.007	-519.8838	1000.0	0.0814716	84000	-0.58529884
22	-152.61227	17.265337	152.33789	130.93562	460.63055	-48.322903	152.33778	130.93378	461.4006	-50.68918	3449.16	2139.2195	6297.2217	-565.8582	1000.0	3537.1348	2113.8247	6350.007	-519.8838	1000.0	0.08412908	88000	-0.557956
23	-160.09459	17.972445	159.84291	134.90952	466.3208	-48.322903	159.84276	134.90765	467.27542	-50.68918	3566.6235	2163.591	6297.2217	-565.8582	1000.0	3656.2148	2141.8013	6630.89	-519.8838	1000.0	0.086788446	92000	-0.53283864
24	-167.39307	18.665182	167.1632	138.63739	478.35855	-48.322903	167.16296	138.6356	477.70746	-50.68918	3677.4656	2184.3066	6455.7603	-565.8582	1000.0	3766.0579	2162.0522	6630.89	-519.8838	1000.0	0.089442216	96000	-0.5101042
25	-174.45412	19.366621	174.24524	142.14198	484.86667	-48.322903	174.24506	142.14026	484.5812	-50.68918	3764.3774	2195.2156	6598.8	-565.8582	1000.0	3878.056	2188.5852	6862.5366	-519.8838	1000.0	0.091998674	100000	-0.48946363
26	-181.36467	20.01903	181.17708	145.4684	495.70615	-48.322903	181.1769	145.46669	494.90994	-50.68918	3871.2266	2218.0176	6740.722	-565.8582	1000.0	3992.7397	2221.5813	7160.8037	-519.8838	1000.0	0.09469243	104000	-0.46973497
27	-188.07251	20.798729	187.90538	148.60338	502.35477	-139.57204	187.90517	148.60168	503.56638	-154.60606	3940.9878	2224.8232	6904.784	-565.8582	1000.0	4090.6853	2237.3818	7160.8037	-519.8838	1000.0	0.09732483	108000	-0.4521703
28	-194.58717	21.538916	194.43944	151.57791	527.4108	-139.57204	194.43921	151.57623	523.5453	-154.60606	4051.934	2259.598	7167.982	-565.8582	1000.0	4179.3887	2259.1501	7226.91	-519.8838	1000.0	0.099889405	112000	-0.4353992
29	-200.93982	22.23242	200.81136	154.40807	533.8123	-139.57204	200.81114	154.40645	533.29266	-154.60606	4114.4204	2271.1047	7167.982	-565.8582	1000.0	4280.5977	2283.7185	7363.3667	-519.8838	1000.0	0.10229237	116000	-0.4206068
30	-207.10133	22.924374	206.99054	157.09749	541.5704	-139.57204	206.99037	157.09587	537.6027	-154.60606	4210.571	2292.4026	7200.271	-565.8582	1000.0	4340.665	2301.123	7404.8657	-519.8838	1000.0	0.10456736	120000	-0.4061139
31	-213.13686	23.589767	213.04422	159.6672	547.67554	-139.57204	213.04405	159.66568	547.663	-154.60606	4304.8115	2313.5999	7244.6562	-565.8582	1000.0	4429.2554	2315.2363	7404.8657	-519.8838	1000.0	0.106927	124000	-0.39283836
32	-219.0526	24.213629	218.97696	162.12624	553.9988	-139.57204	218.97672	162.12479	551.829	-154.60606	4394.6973	2331.5383	7277.2476	-565.8582	1000.0	4525.0615	2340.6182	7757.3364	-519.8838	1000.0	0.109153025	128000	-0.38030377
33	-224.8585	24.81678	224.80057	164.48907	559.31335	-139.57204	224.80028	164.48767	559.91974	-154.60606	4485.094	2352.3386	7515.4326	-565.8582	1000.0	4594.4907	2361.7246	7757.3364	-519.8838	1000.0	0.1114546	132000	-0.3683656
34	-230.54846	25.375004	230.50676	166.75113	571.2949	-139.57204	230.50642	166.74988	571.13324	-154.60606	4570.2017	2368.6987	7614.5723	-565.8582	1000.0	4661.019	2382.4749	7825.7827	-519.8838	1000.0	0.11367607	136000	-0.35750982
35	-236.06764	25.98863	236.04318	168.90428	579.1881	-139.57204	236.0429	168.90297	579.1092	-154.60606	4625.6206	2368.709	7614.5723	-565.8582	1000.0	4737.274	2390.0044	7825.7827	-519.8838	1000.0	0.11585345	140000	-0.3471411
36	-241.46033	26.57216	241.4525	170.9546	583.25244	-139.57204	241.45222	170.95325	585.3208	-154.60606	4703.713	2380.858	7614.5723	-565.8582	1000.0	4822.2793	2409.7783	7972.3706	-519.8838	1000.0	0.11804515	144000	-0.3369904
37	-246.7441	27.16425	246.75272	172.91327	588.72723	-139.57204	246.75243	172.91171	589.47217	-154.60606	4772.5957	2388.0508	7743.5254	-565.8582	1000.0	4900.7993	2428.2136	8466.645	-519.8838	1000.0	0.1201971	148000	-0.32784176
38	-251.90366	27.811398	251.92816	174.79361	593.5005	-139.57204	251.92789	174.7922	590.7472	-154.60606	4846.832	2399.5308	7793.259	-565.8582	1000.0	4974.2383	2437.3809	8466.645	-519.8838	1000.0	0.12226205	152000	-0.3193616
39	-256.97522	28.422419	257.01535	176.59776	600.95734	-139.57204	257.01514	176.59642	599.61786	-154.60606	4925.299	2417.4817	7996.472	-565.8582	1000.0	5056.3354	2458.7156	8466.645	-519.8838	1000.0	0.12426983	156000	-0.31076965
40	-261.94202	28.974197	261.9974	178.33322	605.85077	-139.57204	261.99725	178.33177	604.53064	-154.60606	4997.7056	2429.6199	7996.472	-565.8582	1000.0	5123.1514	2463.4546	8466.645	-519.8838	1000.0	0.12630525	160000	-0.30297267
41	-266.81464	29.541134	266.8852	180.01083	615.09094	-139.57204	266.8851	180.00945	614.0424	-154.60606	5066.2363	2438.8499	8034.823	-565.8582	1000.0	5194.8286	2475.1946	8466.645	-519.8838	1000.0	0.12824872	164000	-0.29539248
42	-271.60077	30.088839	271.68604	181.63138	620.9214	-139.57204	271.68588	181.63019	622.50543	-154.60606	5136.445	2451.3823	8263.888	-565.8582	1000.0	5261.164	2482.2275	8466.645	-519.8838	1000.0	0.13021459	168000	-0.28828302
43	-276.29492	30.61373	276.39484	183.19513	629.39764	-139.57204	276.39465	183.19371	629.9405	-154.60606	5200.406	2457.9207	8263.888	-565.8582	1000.0	5316.857	2479.7239	8466.645	-519.8838	1000.0	0.13216718	172000	-0.28157207
44	-280.90955	31.113201	281.0241	184.70721	633.0403	-139.57204	281.02396	184.70601	637.29425	-154.60606	5265.952	2467.767	8401.086	-565.8582	1000.0	5388.2036	2495.7236	8616.146	-519.8838	1000.0	0.13405527	176000	-0.2749852
45	-285.43744	31.621218	285.56705	186.16428	645.10944	-139.57204	285.56683	186.1632	642.3838	-154.60606	5331.471	2478.7615	8458.082	-565.8582	1000.0	5454.7935	2507.1426	8618.265	-519.8838	1000.0	0.13590159	180000	-0.26868966
46	-289.87958	32.085907	290.02417	187.56999	648.3605	-139.57204	290.02396	187.56868	649.4193	-154.60606	5397.31	2491.1602	8458.082	-565.8582	1000.0	5518.674	2516.5972	8618.265	-519.8838	1000.0	0.13771169	184000	-0.26295015
47	-294.24527	32.52916	294.40372	188.92496	654.333	-139.57204	294.4035	188.92368	654.2289	-154.60606	5456.262	2496.8157	8458.082	-565.8582	1000.0	5554.42	2501.849	8618.265	-519.8838	1000.0	0.13944279	188000	-0.25727597
48	-298.54694	33.00828	298.71942	190.25726	657.74445	-139.57204	298.7191	190.256	659.54175	-154.60606	5512.0586	2500.3215	8458.082	-565.8582	1000.0	5611.105	2506.0776	8618.265	-519.8838	1000.0	0.14115521	192000	-0.25162566
49	-302.7714	33.48813	302.958	191.53372	664.2538	-139.57204	302.95764	191.53242	664.78015	-154.60606	5570.0063	2507.0444	8458.082	-565.8582	1000.0	5659.384	2502.8616	8618.265	-519.8838	1000.0	0.1429327	196000	-0.24652913
50	-306.9219	33.927307	307.1223	192.76288	668.35834	-139.57204	307.1219	192.76163	670.7388	-154.60606	5625.4175	2512.0486	8524.096	-565.8582	1000.0	5710.2725	2503.3103	8618.265	-519.8838	1000.0	0.14464577	200000	-0.24159048
