epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
1	-17.736994	3.3617177	14.969264	13.30195	91.177956	-39.367653	18.63297	17.666492	158.26949	5.4458985	22.47191	38.71988	0.51508456	40.10998	38.158268	22.1	4000
2	-68.748955	40.738663	61.997276	54.00306	248.16478	-90.71475	24.063408	17.787037	158.26949	5.4458985	22.59887	38.529922	0.80832154	40.32332	36.956253	21.95	8000
3	-67.82865	35.259945	63.958282	53.34841	248.16478	-90.71475	29.136934	16.167921	158.26949	5.4458985	22.51407	38.55324	0.7811647	40.32332	36.956253	21.966667	12000
4	-56.174026	28.329927	53.589043	49.83236	248.16478	-90.71475	19.400982	16.789694	158.26949	4.490541	15.748032	30.374792	14.181669	40.32332	5.782838	18.225	16000
5	-45.381554	22.630035	43.451786	48.545788	248.16478	-90.71475	14.52744	14.91829	158.26949	1.9708499	12.594459	25.46514	16.041061	40.32332	5.720673	15.98	20000
6	-38.44619	18.78525	36.97015	46.38971	248.16478	-90.71475	12.240419	13.350913	158.26949	1.9708499	11.116258	22.196293	16.36633	40.32332	5.720673	14.483334	24000
7	-33.6066	16.058298	32.395763	44.25189	248.16478	-90.71475	11.018662	12.295245	158.26949	1.9708499	10.313075	30.759491	25.879097	84.13106	5.720673	18.87143	28000
8	-34.648197	15.705176	32.896736	42.066006	248.16478	-90.71475	13.517691	23.319304	214.64326	1.9708499	11.552346	41.094044	36.51999	114.497055	5.720673	24.5	32000
9	-41.794712	20.039017	39.069515	45.17082	248.16478	-90.71475	16.10325	31.30984	221.16563	1.9708499	12.797725	57.944233	58.797165	194.76561	5.720673	32.066666	36000
10	-53.070236	29.110128	49.12425	55.535614	248.16478	-96.794975	18.613302	37.116116	221.16563	1.9708499	14.0007	69.621124	65.921364	194.76561	5.720673	38.1	40000
11	-64.863014	37.875668	59.803036	66.408104	257.53156	-138.88382	20.974997	42.016136	221.16563	1.9708499	15.188126	82.517944	74.92691	213.45003	5.720673	43.9	44000
12	-74.77546	43.83623	68.84932	74.00941	271.3602	-168.09096	23.1993	45.707787	228.55629	1.9708499	16.304348	83.84443	72.13966	213.45003	5.720673	45.825	48000
13	-83.56447	48.737038	76.88187	79.148254	398.6054	-329.90585	24.394724	46.733864	304.676	-1.082735	17.212843	77.28825	72.935745	213.45003	-1.885821	43.66923	52000
14	-96.24096	60.70365	88.48437	90.68055	512.00543	-329.90585	25.296494	51.105206	400.45728	-1.8017757	17.971758	97.563545	101.58263	404.08713	-1.885821	54.614285	56000
15	-114.7477	85.93686	105.68415	114.10068	626.6562	-363.59845	27.981232	58.492065	400.45728	-1.8017757	19.08397	115.76086	119.555565	404.08713	-1.885821	60.866665	60000
16	-137.66203	121.813614	127.02754	144.49358	790.21436	-363.59845	30.516212	63.603607	400.45728	-1.8017757	20.14479	124.60496	120.73173	404.08713	-1.885821	65.13125	64000
17	-163.26503	168.21655	150.96999	176.32518	1175.6256	-371.07446	32.8391	68.71694	515.82526	-1.8017757	21.197008	139.14471	131.86298	515.7865	-1.885821	74.011765	68000
18	-189.49022	214.86484	175.56505	205.7266	1179.7319	-513.657	34.948315	73.16215	530.5894	-1.8017757	22.270338	153.7888	144.38342	619.2701	-1.885821	83.03889	72000
19	-215.19492	264.58255	199.85582	231.6388	1179.7319	-513.657	36.85657	77.96127	751.8132	-1.8017757	23.363049	165.76872	151.48816	619.2701	-1.885821	87.96842	76000
20	-239.98836	312.3347	223.33748	254.24188	1179.7319	-621.8599	39.342922	85.8361	1081.3588	-1.8017757	24.457352	193.91866	194.03195	946.0889	-1.885821	96.685	80000
21	-264.6288	365.3581	246.74748	275.50974	1179.7319	-677.7788	41.952797	92.018295	1081.3588	-1.8017757	25.439127	191.31949	191.59677	946.0889	-1.885821	95.34286	84000
22	-288.19653	414.07278	269.17798	294.021	1179.7319	-724.7273	43.98979	95.027275	1081.3588	-1.8017757	26.363092	193.49599	187.45839	946.0889	-1.885821	95.86818	88000
23	-311.30725	463.51837	291.24036	312.0055	1223.2673	-724.7273	45.696278	99.09275	1087.7828	-1.8017757	27.429934	199.98853	187.74411	946.0889	-1.885821	97.94782	92000
24	-334.0064	507.32706	312.88632	328.97803	1304.7228	-724.7273	48.288456	104.99522	1087.7828	-1.8017757	28.452875	207.59068	187.37556	946.0889	-1.885821	99.99167	96000
25	-355.52087	551.01166	333.49365	343.27435	1311.8789	-724.7273	49.53007	107.642044	1087.7828	-1.8017757	29.472443	224.7278	206.96794	984.0512	-1.885821	116.152	100000
26	-375.45416	588.8737	352.6871	355.1154	1320.803	-724.7273	51.85843	111.379486	1087.7828	-1.8017757	30.42715	225.85199	203.15619	984.0512	-1.885821	116.18077	104000
27	-394.63873	628.8327	371.10706	366.34708	1349.9536	-770.64026	54.16213	115.24845	1087.7828	-1.8017757	31.322506	241.95706	216.62521	984.0512	-1.885821	121.67037	108000
28	-412.89624	666.8497	388.69302	376.65964	1357.0255	-770.64026	55.44662	119.92052	1119.9769	-1.8017757	32.426174	269.4713	256.30563	1027.5504	-1.885821	153.03929	112000
29	-429.98312	697.6147	405.18643	385.0918	1393.1296	-770.64026	56.52753	123.638725	1119.9769	-1.8017757	33.526012	287.02084	278.13327	1066.5363	-1.885821	173.64137	116000
30	-446.6252	727.65106	421.3244	392.92966	1393.1296	-770.64026	57.805473	127.6443	1145.9755	-1.8017757	34.602077	290.63095	274.2981	1066.5363	-1.885821	176.81334	120000
31	-462.1312	752.61633	436.41806	399.4688	1393.1296	-892.0524	59.426018	129.139	1145.9755	-1.8017757	35.51991	289.6137	269.89713	1066.5363	-1.885821	175.21936	124000
32	-475.70212	770.30444	449.70148	404.0194	1393.1296	-892.0524	60.830723	132.03436	1152.318	-1.8017757	36.508842	292.91617	266.47354	1066.5363	-1.885821	175.53125	128000
33	-488.08087	788.64746	461.79697	407.3184	1393.1296	-892.0524	62.90211	134.35188	1152.318	-1.8017757	37.351444	293.99307	262.47736	1066.5363	-1.885821	174.65454	132000
34	-500.70032	807.49207	474.0708	411.53156	1393.1296	-892.0524	65.52913	138.80585	1152.318	-1.8017757	38.266743	302.19687	263.27164	1066.5363	-1.885821	176.04118	136000
35	-513.28253	824.0107	486.35358	416.399	1393.1296	-892.0524	67.9115	142.79753	1152.318	-1.8017757	39.18276	310.31387	265.69012	1066.5363	-1.885821	179.08858	140000
36	-524.623	840.3522	497.4389	420.10757	1393.1296	-892.0524	69.07873	146.21707	1323.4305	-1.8017757	40.156162	320.18723	269.3112	1066.5363	-1.885821	193.33055	144000
37	-535.07745	853.88904	507.72577	422.94843	1393.1296	-892.0524	70.721504	152.44572	1502.1093	-1.8017757	41.20267	340.5474	294.1509	1455.2765	-1.885821	209.21622	148000
38	-544.74475	863.0934	517.2446	424.7906	1393.1296	-892.0524	72.32906	155.6078	1502.1093	-1.8017757	42.187065	357.52945	308.09415	1455.2765	-1.885821	230.02632	152000
39	-553.83307	870.78955	526.23517	426.23654	1393.1296	-892.0524	73.44766	157.65749	1502.1093	-1.8017757	43.165466	370.42203	319.57086	1466.3993	-1.885821	237.2641	156000
40	-562.17413	877.692	534.50635	427.15588	1393.1296	-892.0524	75.0601	161.98355	1502.1093	-1.8017757	44.13793	371.03613	320.4754	1466.3993	-1.885821	236.895	160000
41	-569.63574	881.23456	541.9305	427.3346	1393.1296	-892.0524	76.359665	164.70027	1502.1093	-1.8017757	45.042572	389.57123	338.49323	1466.3993	-1.885821	253.48537	164000
42	-576.33484	883.89575	548.634	426.91013	1393.1296	-892.0524	77.69291	168.35023	1502.1093	-1.8017757	46.065258	415.57187	373.6934	1585.0017	-1.885821	270.47144	168000
43	-582.1899	884.2804	554.5451	425.95654	1393.1296	-892.0524	79.49998	172.26675	1515.272	-1.8017757	46.994537	413.95786	369.55048	1585.0017	-1.885821	268.0	172000
44	-587.20807	884.333	559.6224	424.57288	1393.1296	-904.0968	81.138954	174.1086	1515.272	-1.8017757	47.826088	409.53992	366.56696	1585.0017	-1.885821	265.22272	176000
45	-591.9521	884.4481	564.4005	423.14096	1393.1296	-975.7708	83.09327	178.18185	1544.4153	-1.8017757	48.727665	413.08447	364.65494	1585.0017	-1.885821	265.02	180000
46	-596.61304	883.9265	569.0898	421.90018	1393.1296	-975.7708	84.909424	181.8438	1544.4153	-1.8017757	49.676025	426.73523	372.11273	1585.0017	-1.885821	280.99783	184000
47	-600.84796	882.2436	573.38214	420.44226	1393.1296	-975.7708	86.11953	183.83583	1544.4153	-1.8017757	50.375134	444.63998	388.04416	1585.0017	-1.885821	293.21063	188000
48	-604.6579	879.0739	577.25995	418.71384	1393.1296	-975.7708	87.252335	186.40625	1544.4153	-1.8017757	51.268356	445.7122	388.3459	1585.0017	-1.885821	297.66876	192000
49	-608.133	876.6517	580.8219	416.82333	1393.1296	-975.7708	88.01031	187.24081	1544.4153	-1.8017757	52.169285	456.3973	391.4269	1585.0017	-1.885821	312.00204	196000
50	-611.3198	874.4717	584.10596	414.79865	1393.1296	-975.7708	88.811714	188.30019	1544.4153	-1.8017757	53.092648	448.24646	391.671	1585.0017	-1.885821	307.124	200000
51	-614.35657	872.6032	587.2368	412.7116	1393.1296	-975.7708	89.951035	191.29712	1800.2684	-1.8017757	53.95398	452.30203	393.86682	1585.0017	-1.885821	307.61765	204000
52	-617.2041	869.82916	590.1933	410.6039	1393.1296	-975.7708	92.15169	198.84053	2148.1118	-1.8017757	54.895752	482.04828	449.70218	2553.919	-1.885821	317.24808	208000
53	-619.6651	866.74756	592.77704	408.29456	1393.1296	-975.7708	93.92431	203.06097	2148.1118	-1.8017757	55.686893	476.86887	447.04263	2553.919	-1.885821	313.45282	212000
54	-622.1023	863.9286	595.31976	405.9174	1393.1296	-975.7708	95.33467	204.16959	2148.1118	-1.8017757	56.45583	487.05585	449.0513	2553.919	-1.885821	326.16666	216000
55	-624.59503	861.1559	597.9246	403.5952	1393.1296	-975.7708	96.52125	206.23091	2148.1118	-1.8017757	57.381325	500.2705	461.86633	2553.919	-1.885821	332.94547	220000
56	-626.94965	858.6321	600.4089	401.30414	1393.1296	-975.7708	98.66553	208.41669	2148.1118	-1.8017757	58.121433	506.34268	461.19952	2553.919	-1.885821	332.06964	224000
57	-629.1808	855.42596	602.7685	399.14627	1393.1296	-975.7708	101.27693	213.01971	2148.1118	-1.8017757	58.929955	505.6515	461.1386	2553.919	-1.885821	331.8649	228000
58	-631.56335	852.3909	605.2539	397.1776	1393.1296	-975.7708	103.42467	216.79489	2148.1118	-1.8017757	59.76301	508.5098	459.715	2553.919	-1.885821	331.90518	232000
59	-634.08276	849.2802	607.87476	395.43848	1393.1296	-975.7708	104.37929	218.07823	2148.1118	-1.8017757	60.66838	514.8908	459.05154	2553.919	-1.885821	341.3068	236000
