epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.037850738	1493.5698	-4.5773606	0.8642412	0.42585397	-5.7130017	-431.43887	114.78999	-307.20926	-608.4855	1000.0	4000
2	-0.029804647	1214.4628	-6.872357	2.3832612	0.42585397	-9.315559	-405.39832	117.03676	-267.74344	-608.4855	1000.0	8000
3	-0.019300977	1114.6136	-8.720616	3.2592497	0.42585397	-12.469898	-411.46103	103.07901	-267.74344	-608.4855	1000.0	12000
4	-0.013468735	1027.5896	-10.3065	3.9386945	0.42585397	-15.104079	-410.63745	98.06282	-267.74344	-608.4855	1000.0	16000
5	-0.018229257	977.751	-11.730018	4.5295506	0.42585397	-17.449343	-406.7632	97.9086	-267.74344	-608.4855	1000.0	20000
6	-0.026554605	923.2085	-13.0638075	5.0983295	0.42585397	-19.749395	-407.5187	99.83031	-267.74344	-608.4855	1000.0	24000
7	-0.027266635	860.9924	-14.297111	5.6041126	0.42585397	-21.712027	-405.2287	94.699265	-267.74344	-608.4855	1000.0	28000
8	-0.030570794	784.7146	-15.264961	5.845038	5.4945016	-22.185978	-388.76776	100.06627	-229.59657	-608.4855	1000.0	32000
9	-0.023822268	753.37946	-16.229145	6.148646	5.4945016	-23.956608	-391.81165	98.54096	-229.59657	-608.4855	1000.0	36000
10	-0.023759902	723.2497	-17.174362	6.4866877	5.4945016	-25.726227	-395.8307	94.50463	-229.59657	-608.4855	1000.0	40000
11	-0.026051689	693.28656	-18.070152	6.8078556	5.4945016	-27.131392	-395.09863	93.99759	-229.59657	-608.4855	1000.0	44000
12	-0.023137996	676.3774	-19.0155	7.232931	5.4945016	-29.426865	-401.8799	94.8813	-229.59657	-608.4855	1000.0	48000
13	-0.024866985	640.9016	-19.89054	7.581797	5.4945016	-30.412292	-399.84515	92.74042	-229.59657	-608.4855	1000.0	52000
14	-0.02239832	609.02545	-20.629702	7.7895203	5.4945016	-30.52522	-395.46005	92.40782	-229.59657	-608.4855	1000.0	56000
15	-0.021620354	583.3004	-21.288462	7.9327016	5.4945016	-30.814148	-393.28528	90.91906	-229.59657	-608.4855	1000.0	60000
16	-0.021826088	571.33514	-21.811396	8.014655	11.742429	-31.290333	-390.6262	89.81911	-229.59657	-608.4855	1000.0	64000
17	-0.022066236	547.7801	-22.36975	8.094566	11.742429	-31.647064	-389.58835	87.6948	-229.59657	-608.4855	1000.0	68000
18	-0.02240022	540.9612	-22.837831	8.143707	11.742429	-32.41194	-389.39456	86.42768	-229.59657	-608.4855	1000.0	72000
19	-0.024027128	519.50476	-23.155134	8.067183	11.742429	-32.41194	-385.36484	86.31345	-229.59657	-608.4855	1000.0	76000
20	-0.023575813	503.4419	-23.341948	7.975755	11.742429	-32.41194	-381.70328	86.02444	-229.59657	-608.4855	1000.0	80000
21	-0.02458917	495.8646	-23.798494	8.079577	11.742429	-33.963936	-384.45404	86.54579	-229.59657	-608.4855	1000.0	84000
22	-0.021622533	483.63504	-24.126026	8.087279	11.742429	-34.257355	-382.8307	85.2051	-229.59657	-608.4855	1000.0	88000
23	-0.020762386	474.8592	-24.461052	8.122391	11.742429	-34.934883	-382.6517	84.358734	-229.59657	-608.4855	1000.0	92000
24	-0.022055948	464.67273	-24.868961	8.217822	11.742429	-35.87148	-383.93375	83.24122	-229.59657	-608.4855	1000.0	96000
25	-0.021435603	452.8246	-25.15977	8.212559	11.742429	-35.87148	-382.7169	82.870926	-229.59657	-608.4855	1000.0	100000
26	-0.022205926	443.96924	-25.286577	8.192383	11.742429	-35.87148	-380.85193	82.592896	-229.59657	-608.4855	1000.0	104000
27	-0.019532124	433.4511	-25.462847	8.144359	11.742429	-36.18985	-379.5471	82.02936	-229.59657	-608.4855	1000.0	108000
28	-0.019103894	424.7825	-25.679169	8.135239	11.742429	-36.72904	-378.78012	82.01859	-229.59657	-608.4855	1000.0	112000
29	-0.017695764	421.71982	-25.760353	8.139222	14.657108	-37.00936	-377.25305	82.233955	-229.59657	-608.4855	1000.0	116000
30	-0.019329073	415.3511	-25.959091	8.122825	14.657108	-37.33944	-376.8502	81.354385	-229.59657	-608.4855	1000.0	120000
31	-0.019326603	410.0849	-26.095469	8.118156	14.657108	-37.35705	-375.71497	81.1336	-229.59657	-608.4855	1000.0	124000
32	-0.020027567	404.71527	-26.192274	8.068823	14.657108	-37.35705	-374.2091	81.09424	-229.59657	-608.4855	1000.0	128000
33	-0.020094052	399.2234	-26.287878	8.079467	14.657108	-37.956432	-373.13596	82.25524	-191.0721	-608.4855	1000.0	132000
34	-0.020712659	392.50357	-26.35986	8.028158	14.657108	-37.956432	-371.91977	81.59668	-191.0721	-608.4855	1000.0	136000
35	-0.021598605	389.66824	-26.612106	8.099915	14.657108	-39.338993	-373.11835	81.598885	-191.0721	-608.4855	1000.0	140000
36	-0.022690255	383.68375	-26.507526	8.080108	17.151352	-39.338993	-369.9167	82.98896	-191.0721	-608.4855	1000.0	144000
37	-0.022105364	376.30405	-26.521555	8.001707	17.151352	-39.338993	-367.8901	83.15825	-191.0721	-608.4855	1000.0	148000
38	-0.022479136	371.302	-26.620134	7.967081	17.151352	-39.338993	-367.4187	82.61659	-191.0721	-608.4855	1000.0	152000
39	-0.021700278	368.00558	-26.774155	7.967465	17.151352	-39.349705	-367.32477	81.56568	-191.0721	-608.4855	1000.0	156000
40	-0.022520278	365.59814	-26.911879	7.9833775	17.151352	-39.829784	-367.65823	81.34123	-191.0721	-608.4855	1000.0	160000
41	-0.022741742	360.49594	-26.8405	7.9545107	17.151352	-39.829784	-365.34384	81.99195	-191.0721	-608.4855	1000.0	164000
42	-0.022837594	354.78052	-26.79935	7.900939	17.151352	-39.829784	-363.24805	82.16616	-191.0721	-608.4855	1000.0	168000
43	-0.023074219	350.66306	-26.908281	7.876096	17.151352	-39.829784	-362.99405	81.80141	-191.0721	-608.4855	1000.0	172000
44	-0.023139423	346.35077	-26.857159	7.832774	17.151352	-39.829784	-361.00888	82.420425	-191.0721	-608.4855	1000.0	176000
45	-0.023164233	342.11166	-26.884344	7.7739153	17.151352	-39.829784	-360.10443	82.088875	-191.0721	-608.4855	1000.0	180000
46	-0.022576584	338.02637	-26.837843	7.731207	17.151352	-39.829784	-358.39505	82.11218	-191.0721	-608.4855	1000.0	184000
47	-0.021985942	334.07422	-26.823357	7.6746964	17.151352	-39.829784	-357.10455	81.95491	-191.0721	-608.4855	1000.0	188000
48	-0.021662721	331.04382	-26.826933	7.6370397	17.151352	-39.829784	-355.97412	82.18671	-191.0721	-608.4855	1000.0	192000
49	-0.022488218	328.1387	-26.784908	7.5973206	17.151352	-39.829784	-354.1023	82.49232	-191.0721	-608.4855	1000.0	196000
50	-0.02311905	324.92776	-26.68903	7.5931945	17.151352	-39.829784	-351.97452	83.29033	-191.0721	-608.4855	1000.0	200000
