epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
35	-523.08746	549.11896	510.4259	211.27841	1096.188	-971.97943	81.98278	157.76373	1397.9689	-311.39764	121.42238	182.76279	279.74243	1117.7772	-331.86038	231.4943	140000
36	-517.90643	539.3147	505.46426	210.86612	1096.188	-971.97943	83.00799	158.15842	1397.9689	-311.39764	122.762146	181.05069	276.4853	1117.7772	-331.86038	229.74722	144000
37	-512.6828	529.74115	500.45602	210.59198	1096.188	-971.97943	84.45023	158.65652	1397.9689	-311.39764	124.16107	179.54227	273.22806	1117.7772	-331.86038	226.73784	148000
38	-507.4315	520.14276	495.41364	210.45901	1096.188	-971.97943	85.423676	159.63705	1397.9689	-311.39764	125.412544	177.92422	270.59738	1117.7772	-331.86038	225.00262	152000
39	-502.3184	511.14996	490.48795	210.3642	1096.188	-971.97943	85.66692	160.07011	1397.9689	-311.39764	126.82927	180.62007	270.05505	1117.7772	-331.86038	227.1077	156000
40	-497.68094	503.07077	486.005	210.04625	1096.188	-971.97943	86.02436	160.29416	1397.9689	-311.39764	127.18601	179.55602	267.28445	1117.7772	-331.86038	225.84	160000
41	-493.58685	495.60303	482.05887	209.44676	1096.188	-971.97943	87.00365	160.55403	1397.9689	-311.39764	128.82954	185.82224	269.03146	1117.7772	-331.86038	239.7439	164000
42	-489.73016	488.3245	478.3552	208.76808	1096.188	-971.97943	88.514336	162.48582	1397.9689	-311.39764	131.04524	181.70926	267.11154	1117.7772	-331.86038	234.75476	168000
43	-485.9036	481.28552	474.68292	208.1372	1096.188	-971.97943	90.36917	165.69122	1397.9689	-311.39764	132.92117	178.932	264.6116	1117.7772	-331.86038	232.14651	172000
44	-482.10037	474.59253	471.03073	207.55687	1096.188	-971.97943	91.5384	165.81792	1397.9689	-311.39764	133.94215	181.84447	265.29947	1117.7772	-331.86038	232.325	176000
45	-478.32037	468.06403	467.3972	207.02708	1096.188	-971.97943	93.65906	168.99718	1397.9689	-311.39764	135.33835	181.41101	263.93756	1117.7772	-331.86038	233.2	180000
46	-474.5235	461.67575	463.7473	206.56468	1096.188	-971.97943	94.37113	169.36314	1397.9689	-311.39764	136.49852	185.65703	267.02948	1117.7772	-331.86038	236.71304	184000
47	-470.68848	455.24045	460.05618	206.19136	1096.188	-971.97943	95.18837	170.80641	1397.9689	-311.39764	137.93103	184.10652	264.57397	1117.7772	-331.86038	237.0149	188000
48	-466.8583	448.93826	456.36575	205.8763	1096.188	-971.97943	95.545876	171.23285	1397.9689	-311.39764	139.13043	184.9454	262.53943	1117.7772	-331.86038	236.5	192000
49	-463.10922	442.81274	452.75027	205.56403	1096.188	-971.97943	96.37895	170.9783	1397.9689	-311.39764	140.0	182.2802	261.17007	1117.7772	-331.86038	236.40204	196000
50	-459.41348	436.92422	449.18607	205.27002	1096.188	-971.97943	97.55198	170.57664	1397.9689	-311.39764	140.44943	185.09122	261.63348	1117.7772	-331.86038	237.216	200000
51	-455.75763	431.07022	445.6567	205.00407	1096.188	-971.97943	98.75616	170.96446	1397.9689	-311.39764	141.27423	182.59442	260.1268	1117.7772	-331.86038	236.64706	204000
52	-452.1596	425.41464	442.18173	204.75493	1096.188	-971.97943	98.26636	169.81554	1397.9689	-311.39764	139.97308	179.4836	258.5809	1117.7772	-331.86038	232.85193	208000
53	-448.61096	420.02792	438.7546	204.51704	1096.188	-971.97943	99.35393	171.01656	1397.9689	-311.39764	140.77025	182.81737	259.74063	1117.7772	-331.86038	236.20566	212000
