epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.019471167	290.7152	4.7596235	0.44994792	5.097573	0.07262631	0.017748196	20.179749	17.964909	108.9485	4.558795	21.311829	4000
2	-0.019163772	842.81537	6.924573	2.1991708	9.185464	0.07262631	0.017457291	28.568848	32.77586	231.22557	4.558795	25.842106	8000
3	-0.0192376	1391.8564	9.030153	3.4772651	13.251377	0.07262631	0.014769821	38.50762	44.46723	250.12766	4.558795	30.821053	12000
4	-0.017719701	1712.6497	10.986992	4.533894	16.860954	0.07262631	0.012567702	47.833427	51.539433	250.12766	4.558795	35.01573	16000
5	-0.017694121	2002.8525	12.859642	5.520167	20.351938	0.07262631	0.011630704	56.349716	58.003925	250.12766	4.558795	38.77046	20000
6	-0.01757494	2150.4646	14.635109	6.415213	23.513487	0.07262631	0.010746981	63.715103	61.54692	250.12766	4.558795	41.85045	24000
7	-0.017711366	2342.0696	16.366581	7.2981925	26.756182	0.07262631	0.01020296	70.55747	65.57495	268.55627	4.558795	44.710266	28000
8	-0.017341431	2533.3076	18.083685	8.200293	30.103975	0.07262631	0.009813995	77.686676	70.00898	268.55627	4.558795	47.608963	32000
9	-0.0170284	2714.331	19.78624	9.108384	33.40704	0.07262631	0.009390058	84.3566	74.34496	268.55627	4.558795	50.33965	36000
10	-0.017052984	2815.7861	21.44584	9.972707	36.382603	0.07262631	0.0091510685	90.21143	77.2316	268.55627	4.558795	52.656593	40000
11	-0.016909266	2918.1345	23.073957	10.813011	39.35539	0.07262631	0.008915188	96.23214	80.18807	268.55627	4.558795	55.01302	44000
12	-0.016806481	2998.636	24.67449	11.634279	42.28055	0.07262631	0.008706353	101.79735	82.633064	268.55627	4.558795	57.159008	48000
13	-0.016473792	3059.557	26.24761	12.435471	45.125275	0.07262631	0.008550262	106.91533	84.59793	268.55627	4.558795	59.11177	52000
14	-0.016419193	3091.0144	27.78358	13.20094	47.75136	0.07262631	0.008417566	111.70263	86.10427	268.55627	4.558795	60.90785	56000
15	-0.016574137	3119.8992	29.288836	13.941604	50.362564	0.07262631	0.008345298	116.473236	87.67132	268.55627	4.558795	62.7082	60000
16	-0.016512435	3147.389	30.769455	14.666417	52.97888	0.07262631	0.008213531	120.92337	89.07022	277.51627	4.558795	64.372635	64000
17	-0.016381888	3146.4482	32.21572	15.35961	55.356125	0.07262631	0.008149001	124.967354	89.94625	277.51627	4.558795	65.92292	68000
18	-0.016299881	3147.669	33.63174	16.028034	57.70419	0.07262631	0.008014599	128.66417	90.7657	278.1126	4.558795	67.33692	72000
19	-0.016252443	3156.5718	35.02702	16.685911	60.142242	0.07262631	0.0078980625	132.43802	91.72607	283.65814	4.558795	68.76682	76000
20	-0.016388172	3139.97	36.390656	17.315577	62.299877	0.07262631	0.007903748	135.82387	92.18545	283.93628	4.558795	70.04858	80000
21	-0.016454672	3128.0767	37.72929	17.927368	64.50213	0.07262631	0.007849963	139.06856	92.72609	284.85922	4.558795	71.296	84000
22	-0.016575532	3109.046	38.952965	18.48187	66.59288	0.07262631	0.007860444	142.12859	93.17238	288.90054	4.558795	72.46724	88000
23	-0.016645558	3067.998	39.93804	18.947292	68.85177	0.07262631	0.0078120907	144.98773	93.27542	311.74496	4.558795	73.49749	92000
24	-0.016773276	3045.2395	40.948296	19.454863	71.36388	0.07262631	0.007848165	147.95789	93.823006	311.74496	4.558795	74.56387	96000
25	-0.016893027	3025.6116	42.007336	19.989594	73.7976	0.07262631	0.00787847	150.7866	94.45915	334.17957	4.558795	75.574486	100000
26	-0.01697145	3009.432	43.03531	20.549114	76.36942	-1.9048095	0.0078788195	153.82103	95.37882	334.37482	4.558795	76.66692	104000
27	-0.016957514	2980.838	44.061455	21.112099	78.75848	-1.9048095	0.007891055	156.51996	95.92023	336.6572	4.558795	77.63876	108000
28	-0.017194346	2958.0312	45.100403	21.692175	81.18222	-2.7857444	0.0079457555	159.26073	96.5463	336.6572	4.558795	78.57437	112000
29	-0.017224737	2947.014	46.148476	22.2966	83.85867	-2.7857444	0.007952216	162.10219	97.45643	336.6616	4.558795	79.510086	116000
30	-0.017262995	2926.156	47.18406	22.915253	86.36021	-2.7857444	0.007936521	164.96378	98.26513	336.6616	4.558795	80.45141	120000
31	-0.017326264	2901.7244	48.216007	23.527372	88.68362	-5.013453	0.007927311	167.52495	98.85042	336.6616	4.558795	81.28581	124000
32	-0.017450873	2880.5403	49.231686	24.16022	91.13275	-6.151703	0.007987528	170.24768	99.64594	341.12	4.558795	82.174644	128000
33	-0.01753188	2856.6357	50.25666	24.79385	93.46136	-6.151703	0.008048142	172.80693	100.21843	341.12	4.558795	82.9868	132000
34	-0.01750566	2831.4114	51.275787	25.426064	95.8246	-6.151703	0.008007322	175.27182	100.84105	341.12	4.558795	83.781876	136000
35	-0.017552888	2808.5144	52.285942	26.060705	98.291084	-6.151703	0.008049192	177.81778	101.54933	341.12	4.558795	84.577774	140000
36	-0.017629467	2784.852	53.30393	26.700075	100.564156	-6.151703	0.008060036	180.17883	102.174576	353.00906	4.558795	85.323364	144000
37	-0.017568981	2759.2952	54.295376	27.330252	102.908165	-6.151703	0.008005835	182.51993	102.78744	353.00906	4.558795	86.03978	148000
38	-0.017684365	2727.6504	55.275314	27.937283	104.94616	-6.151703	0.008073893	184.70477	103.15908	353.00906	4.558795	86.72613	152000
39	-0.017692966	2696.9153	56.255024	28.538937	106.82008	-6.151703	0.008100558	186.70181	103.497635	353.00906	4.558795	87.387024	156000
40	-0.017692888	2672.2546	57.23995	29.158564	108.99629	-6.151703	0.008100445	188.86452	104.08948	362.5741	4.558795	88.05279	160000
41	-0.017713424	2646.4048	58.210537	29.767847	111.301674	-6.151703	0.00813892	191.0223	104.675385	362.70322	4.558795	88.720894	164000
42	-0.017752908	2619.1582	59.16993	30.380901	113.590805	-6.151703	0.008191695	193.19559	105.28493	362.70322	4.558795	89.392136	168000
43	-0.017722167	2587.71	60.10574	30.981655	115.703514	-6.151703	0.008197845	195.27512	105.79066	362.70322	4.558795	90.05918	172000
44	-0.01770278	2556.7852	61.03629	31.574331	117.70379	-6.151703	0.008217096	197.30153	106.29346	399.29654	4.558795	90.71841	176000
45	-0.017684925	2526.5557	61.96162	32.15569	119.64583	-6.151703	0.008212855	199.29106	106.81765	454.8649	4.558795	91.35569	180000
46	-0.017637338	2495.478	62.873013	32.73917	121.657974	-6.151703	0.008219381	201.30824	107.31633	454.8649	4.558795	91.98785	184000
47	-0.017546792	2467.5635	63.774967	33.31204	123.747375	-6.151703	0.00820274	203.4863	108.04422	454.8649	4.558795	92.69844	188000
48	-0.017557262	2439.6387	64.68347	33.882797	125.67939	-6.151703	0.00823929	205.45306	108.581985	454.8649	4.558795	93.329056	192000
49	-0.0175936	2413.2385	65.58689	34.45588	127.72651	-6.151703	0.008289319	207.50221	109.295975	454.8649	4.558795	93.98734	196000
50	-0.017673396	2392.473	66.53121	35.04027	129.8796	-6.151703	0.008326765	209.50156	110.16249	454.8649	4.558795	94.639	200000
51	-0.017781908	2374.395	67.46956	35.639755	132.26756	-6.151703	0.008371964	211.5788	111.12312	498.29657	4.558795	95.27605	204000
52	-0.017823389	2361.6648	68.42833	36.243546	134.74236	-6.151703	0.008385686	213.60571	112.30573	593.1966	4.558795	95.89014	208000
53	-0.017834345	2349.5073	69.385124	36.850895	137.19444	-6.151703	0.0084000295	215.86273	113.66471	593.1966	4.558795	96.56536	212000
54	-0.017826557	2336.7354	70.35668	37.48639	139.85316	-6.151703	0.00841763	218.10312	115.03053	593.1966	4.558795	97.19599	216000
55	-0.017820926	2325.768	71.34775	38.142483	142.37613	-6.151703	0.008430368	220.2888	116.4309	593.1966	4.558795	97.85896	220000
56	-0.017865198	2318.1226	72.352104	38.811104	145.01717	-6.151703	0.008505558	222.57834	118.242935	593.1966	4.558795	98.54248	224000
57	-0.017901935	2306.9526	73.33762	39.47775	147.56511	-6.151703	0.008525273	224.93071	120.024345	647.2954	4.558795	99.24388	228000
58	-0.017947214	2294.3599	74.32889	40.146782	149.92542	-6.151703	0.008551279	227.34627	121.68288	647.2954	4.558795	99.96391	232000
59	-0.018011345	2283.1526	75.34573	40.822735	152.19522	-6.151703	0.008578064	229.52838	123.150955	647.2954	4.558795	100.58273	236000
60	-0.018061148	2274.11	76.35271	41.502594	154.93512	-6.151703	0.00859593	231.75499	124.82586	647.2954	4.558795	101.21496	240000
61	-0.018099574	2262.5627	77.35738	42.184765	157.60461	-6.151703	0.008593544	234.05673	126.76758	677.69775	4.558795	101.89791	244000
62	-0.018111737	2254.6943	78.372826	42.87766	160.27963	-6.151703	0.008602879	236.24255	128.5285	677.69775	4.558795	102.53454	248000
63	-0.018154543	2246.0789	79.4107	43.60017	163.03464	-6.151703	0.008618488	238.38623	130.1156	677.69775	4.558795	103.12604	252000
