epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.06495878	1347.0098	-4.8012295	0.7510429	-0.5849496	-6.050127	0.004871803	-404.31042	73.04296	-294.1614	-481.28204	1000.0	4000
2	-0.06257525	1251.5195	-7.328535	2.5865233	-0.5849496	-9.984506	0.0045396285	-408.2446	81.5782	-294.1614	-524.2047	1000.0	8000
3	-0.064201586	950.1976	-8.86927	3.0357916	-0.5849496	-12.013657	0.004443564	-363.7748	95.06862	-204.37872	-524.2047	1000.0	12000
4	-0.06393599	752.6692	-9.842901	3.1300995	-0.5849496	-12.873948	0.004416597	-319.89508	113.20312	-138.23698	-524.2047	1000.0	16000
5	-0.063753635	630.6102	-10.562634	3.1936922	6.9256554	-13.708618	0.004415556	-295.93597	116.33073	-108.80751	-524.2047	1000.0	20000
6	-0.063508004	546.01624	-11.129786	3.2355785	7.025737	-14.373703	0.0043261647	-277.73764	114.809494	-108.80751	-524.2047	1000.0	24000
7	-0.06327654	486.17914	-11.29325	3.294717	9.309782	-14.4632225	0.004293251	-258.7733	118.41218	-45.45802	-524.2047	1000.0	28000
8	-0.06381489	447.55347	-11.580154	3.3466423	11.46849	-15.016932	0.00433877	-249.73233	116.660965	-45.45802	-524.2047	1000.0	32000
9	-0.063432366	406.21594	-11.742165	3.3626015	12.166783	-15.18583	0.004304684	-238.60222	114.633316	-45.45802	-524.2047	1000.0	36000
10	-0.06289709	376.19687	-11.7239065	3.3585124	12.166783	-15.18583	0.0042483383	-227.65413	115.12699	-35.237553	-524.2047	1000.0	40000
11	-0.06303211	347.3842	-11.653095	3.317211	12.166783	-15.18583	0.0042291894	-217.89214	114.25553	-35.237553	-524.2047	1000.0	44000
12	-0.06294358	330.0701	-11.680181	3.2727458	12.166783	-15.18583	0.0042483606	-211.02563	112.76264	-35.237553	-524.2047	1000.0	48000
13	-0.06321597	311.0865	-11.602274	3.3115246	12.166783	-15.18583	0.004244586	-202.98358	112.345314	-35.237553	-524.2047	1000.0	52000
14	-0.06345709	297.3185	-11.422297	3.3863401	12.166783	-15.18583	0.0042168694	-195.51978	112.55796	-35.237553	-524.2047	1000.0	56000
15	-0.06386976	282.21634	-11.074467	3.591628	12.166783	-15.18583	0.004272303	-186.65875	113.747826	-35.237553	-524.2047	1000.0	60000
16	-0.063880295	270.19568	-10.887792	3.6441915	12.166783	-15.18583	0.0042966213	-180.86444	113.09542	-35.237553	-524.2047	1000.0	64000
17	-0.064324155	257.45355	-10.462984	3.975423	13.179045	-15.18583	0.004305371	-172.28218	115.16076	-10.059511	-524.2047	1000.0	68000
18	-0.0645563	246.05096	-10.09091	4.1926827	13.179045	-15.18583	0.0043042507	-165.03839	115.93807	-7.0883384	-524.2047	1000.0	72000
19	-0.06483345	239.95749	-9.90615	4.2166247	13.179045	-15.18583	0.004302911	-160.30122	115.63261	-7.0883384	-524.2047	1000.0	76000
20	-0.06539106	232.97469	-9.498986	4.534896	13.179045	-15.18583	0.0043346155	-152.82036	117.58866	40.492554	-524.2047	1000.0	80000
21	-0.06542568	227.11966	-9.071199	4.8844824	13.179045	-15.18583	0.004333364	-145.44833	120.18951	105.401955	-524.2047	1000.0	84000
22	-0.065536566	220.93706	-8.709707	5.102153	13.179045	-15.18583	0.0043391185	-139.6931	121.04334	105.401955	-524.2047	1000.0	88000
23	-0.065779045	213.04561	-8.2730875	5.41201	13.179045	-15.18583	0.004351659	-132.58008	123.05379	105.401955	-524.2047	1000.0	92000
24	-0.06615278	208.69792	-7.922814	5.616208	13.179045	-15.18583	0.004373973	-127.56778	123.89365	105.401955	-524.2047	1000.0	96000
25	-0.06651628	206.40689	-7.782209	5.7334833	14.496954	-16.204697	0.0043919533	-124.92221	124.59029	105.401955	-524.2047	1000.0	100000
26	-0.066752404	200.83879	-7.36242	6.034617	14.496954	-16.204697	0.0043960023	-118.69191	126.176346	105.401955	-524.2047	1000.0	104000
27	-0.067014724	197.4948	-7.062132	6.25983	15.396876	-16.927633	0.004381943	-114.16173	126.64138	105.401955	-524.2047	1000.0	108000
28	-0.067422345	192.9703	-6.5351443	6.7484655	15.396876	-16.927633	0.004404002	-106.961784	129.96292	121.408966	-524.2047	1000.0	112000
29	-0.067877956	190.82254	-6.1677103	7.171688	17.490875	-18.69942	0.0044075763	-102.259796	132.50047	140.89035	-524.2047	1000.0	116000
30	-0.068352714	187.16357	-5.662325	7.5796614	17.490875	-18.69942	0.004431749	-95.36961	135.50645	140.89035	-524.2047	1000.0	120000
31	-0.06851698	184.69582	-5.128128	8.03665	17.490875	-18.69942	0.004447773	-88.18342	139.23822	189.39688	-524.2047	1000.0	124000
32	-0.068744436	181.3501	-4.564002	8.524474	18.036995	-18.69942	0.0044577606	-81.240036	142.53883	189.39688	-524.2047	1000.0	128000
33	-0.06923577	178.13222	-4.046048	8.905472	18.16093	-18.69942	0.004470726	-74.37492	145.6835	189.39688	-524.2047	1000.0	132000
34	-0.06941421	179.48303	-3.7724895	9.25381	20.473969	-21.712376	0.0044675544	-71.3425	147.36911	189.39688	-524.2047	1000.0	136000
35	-0.069847725	180.12828	-3.5022144	9.600623	21.834385	-24.049646	0.004479634	-68.22193	149.2963	189.39688	-524.2047	1000.0	140000
36	-0.07023826	176.92949	-2.955646	10.010877	22.579035	-24.049646	0.0045054387	-61.480347	152.54013	202.01393	-524.2047	1000.0	144000
37	-0.07060464	175.3676	-2.380845	10.468215	23.070261	-24.049646	0.004523204	-54.296875	156.70592	271.67892	-524.2047	1000.0	148000
38	-0.07079425	172.95512	-1.8564404	11.00657	24.196106	-25.278448	0.004538751	-47.61701	160.41307	277.4176	-524.2047	1000.0	152000
39	-0.07104673	172.21446	-1.4812872	11.363144	25.14421	-26.313082	0.004565983	-42.999626	162.07915	277.4176	-524.2047	1000.0	156000
40	-0.07115872	171.69164	-0.97176874	11.683317	25.14421	-26.313082	0.004581015	-36.87505	164.76883	277.4176	-524.2047	1000.0	160000
41	-0.07121903	171.5507	-0.3824285	12.143355	26.089954	-26.313082	0.004604206	-29.850756	168.81734	291.76617	-524.2047	1000.0	164000
42	-0.07138224	174.52121	0.13070343	12.526363	27.202936	-27.429024	0.0046259603	-23.480341	172.00127	339.78998	-524.2047	1000.0	168000
43	-0.071688	176.18039	0.62301	12.842236	27.79065	-27.429024	0.0046448	-17.396564	175.07921	339.78998	-524.2047	1000.0	172000
44	-0.07209625	175.36235	1.244638	13.3398	29.177458	-27.429024	0.0046688723	-9.89889	180.03148	377.1494	-524.2047	1000.0	176000
45	-0.07238105	173.66888	1.8293444	13.753912	29.186996	-27.429024	0.0046952018	-2.940877	183.99214	377.1494	-524.2047	1000.0	180000
46	-0.07257221	173.24554	2.4411793	14.215402	31.209602	-27.429024	0.004718498	4.408851	188.59746	377.1494	-524.2047	1000.0	184000
47	-0.07273386	173.65341	3.0215611	14.62249	32.024162	-27.429024	0.0047445935	11.607139	193.08781	412.00162	-524.2047	1000.0	188000
48	-0.07297119	173.3459	3.6404643	15.084912	33.95824	-27.429024	0.0047629043	18.858173	197.48854	412.00162	-524.2047	1000.0	192000
49	-0.07322054	172.70204	4.1441293	15.346029	33.95824	-27.429024	0.0047804117	24.28418	199.06311	412.00162	-524.2047	1000.0	196000
50	-0.07337852	173.61797	4.585981	15.525065	33.95824	-27.429024	0.0048031597	29.717634	200.79103	412.00162	-524.2047	1000.0	200000
