epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.050791204	518.01117	-4.2280307	0.77442193	-0.5794169	-5.463617	0.0038956397	-257.81927	96.954445	-139.9026	-397.25513	1000.0	4000
2	-0.05802871	490.43213	-6.7451386	2.5890312	-0.5794169	-9.420994	0.0042735706	-256.2871	76.74786	-139.9026	-397.25513	1000.0	8000
3	-0.058969807	452.4657	-8.293581	3.058674	0.76341647	-11.570429	0.0042897617	-246.34064	68.72626	-139.9026	-397.25513	1000.0	12000
4	-0.060920212	412.30017	-9.156386	3.240212	11.684745	-12.456811	0.004369145	-225.55257	74.462074	-100.46614	-397.25513	1000.0	16000
5	-0.060987853	406.45868	-10.341741	3.745637	11.684745	-15.146817	0.0043063024	-235.9156	84.535835	-100.46614	-397.25513	1000.0	20000
6	-0.060839012	384.17984	-11.48406	4.272389	11.684745	-17.262127	0.0042776484	-242.42339	81.93743	-100.46614	-397.25513	1000.0	24000
7	-0.06144712	357.56277	-11.846101	4.2724648	11.684745	-17.262127	0.004326851	-224.14444	91.401535	-25.584648	-397.25513	1000.0	28000
8	-0.061415017	332.56528	-12.060291	4.1947618	11.684745	-17.262127	0.0042159334	-217.25166	92.94406	-25.584648	-397.25513	1000.0	32000
9	-0.06178815	310.97977	-12.220195	4.124015	11.684745	-17.262127	0.0042071366	-209.53352	91.12427	-25.584648	-397.25513	1000.0	36000
10	-0.062113773	309.40726	-12.794824	4.3384514	11.684745	-18.798977	0.0042040786	-214.73868	89.04528	-25.584648	-397.25513	1000.0	40000
11	-0.062209703	296.25046	-12.630833	4.3737803	11.684745	-18.798977	0.004230771	-206.14517	90.241005	-25.584648	-397.25513	1000.0	44000
12	-0.06266538	280.82034	-12.562714	4.335928	11.684745	-18.798977	0.0042261807	-199.82019	89.44433	-25.584648	-397.25513	1000.0	48000
13	-0.06285199	268.59134	-12.248739	4.4273963	11.684745	-18.798977	0.004240166	-191.2337	92.19236	5.292992	-397.25513	1000.0	52000
14	-0.06332276	266.17407	-12.445934	4.472202	11.684745	-19.24496	0.004256989	-190.4353	89.88113	5.292992	-397.25513	1000.0	56000
15	-0.06400344	259.93903	-12.485692	4.5569367	13.048867	-20.30997	0.0042925673	-188.4246	91.21436	5.292992	-397.25513	1000.0	60000
16	-0.06439341	253.50941	-12.312531	4.71375	13.048867	-20.578644	0.004308108	-183.07745	91.46099	5.292992	-397.25513	1000.0	64000
17	-0.06425487	251.96129	-12.498476	4.8158445	13.048867	-21.192484	0.004261139	-183.37292	91.644295	5.292992	-397.25513	1000.0	68000
18	-0.064414896	242.90765	-12.288494	4.9768624	13.048867	-21.316763	0.0042542666	-178.21422	93.57947	5.292992	-397.25513	1000.0	72000
19	-0.06451049	237.35551	-11.963935	5.1137447	13.048867	-21.316763	0.0042860266	-172.25165	95.099014	5.292992	-397.25513	1000.0	76000
20	-0.06495698	234.69804	-12.026933	5.295431	13.048867	-23.057007	0.004292014	-172.04868	95.17656	5.292992	-397.25513	1000.0	80000
21	-0.0653937	231.73465	-11.671593	5.4942336	13.048867	-23.086027	0.0043317517	-166.40706	96.91822	18.73242	-397.25513	1000.0	84000
22	-0.065799095	227.74274	-11.625026	5.6610928	14.297036	-24.137196	0.004338101	-164.32329	98.52931	18.73242	-397.25513	1000.0	88000
23	-0.065976195	224.55328	-11.303138	5.826239	17.757975	-24.137196	0.0043635885	-159.02322	101.23241	28.982834	-397.25513	1000.0	92000
24	-0.066444166	218.53862	-10.943537	6.040807	19.609802	-24.137196	0.0043851393	-153.55368	102.58385	28.982834	-397.25513	1000.0	96000
25	-0.06684451	215.47601	-10.677665	6.3764095	19.609802	-24.569849	0.004406562	-149.14308	104.93182	89.75991	-397.25513	1000.0	100000
26	-0.067003354	211.76613	-10.218193	6.885215	20.074167	-24.851477	0.0044082673	-142.56555	108.336685	89.75991	-397.25513	1000.0	104000
27	-0.06730736	212.09032	-10.234274	6.9145207	20.074167	-25.12182	0.00442717	-141.45213	107.00096	89.75991	-397.25513	1000.0	108000
28	-0.06765489	213.6385	-10.064092	7.133671	20.074167	-25.22169	0.004449097	-138.5518	106.97218	89.75991	-397.25513	1000.0	112000
29	-0.06805608	209.76859	-9.575977	7.5038333	21.905787	-25.22169	0.00446229	-132.08421	110.8556	123.546616	-397.25513	1000.0	116000
30	-0.06849801	208.6546	-9.2516775	7.6227236	21.905787	-25.22169	0.0044830632	-127.76124	112.889275	130.57373	-397.25513	1000.0	120000
31	-0.0688143	206.30063	-8.843462	7.8707886	21.905787	-25.22169	0.0044853343	-122.4153	115.03017	130.57373	-397.25513	1000.0	124000
32	-0.0689977	203.22052	-8.299113	8.350303	21.905787	-25.22169	0.0045014136	-115.7092	119.37567	130.57373	-397.25513	1000.0	128000
33	-0.069192424	201.81184	-7.7525816	8.83065	23.956465	-25.22169	0.004515358	-108.85905	124.333595	188.94292	-397.25513	1000.0	132000
34	-0.069458306	198.73816	-7.1997995	9.284873	23.956465	-25.22169	0.0045252424	-102.15814	128.7507	188.94292	-397.25513	1000.0	136000
35	-0.06978579	197.37366	-6.6840043	9.668046	23.956465	-25.22169	0.0045397407	-95.60425	133.11568	249.9148	-397.25513	1000.0	140000
36	-0.07008137	194.94617	-6.2026925	9.967426	23.956465	-25.22169	0.004560157	-89.59866	136.0056	249.9148	-397.25513	1000.0	144000
37	-0.0703536	193.14209	-5.8085213	10.135178	23.956465	-25.22169	0.0045688967	-84.42137	137.87134	249.9148	-397.25513	1000.0	148000
38	-0.07044306	192.70575	-5.316084	10.470622	24.11237	-25.22169	0.0045802062	-78.3576	141.5527	249.9148	-397.25513	1000.0	152000
39	-0.070683576	190.63712	-4.7576065	10.908477	24.576265	-25.22169	0.00459598	-71.75131	145.97273	284.81296	-397.25513	1000.0	156000
40	-0.0707729	190.58266	-4.2014165	11.358358	25.861301	-25.22169	0.0046123294	-65.028984	150.73952	309.5418	-397.25513	1000.0	160000
41	-0.070955455	190.18709	-3.6292775	11.80959	25.862318	-25.22169	0.004627028	-58.108013	155.65866	351.0597	-397.25513	1000.0	164000
42	-0.07108248	192.33992	-3.0335643	12.325923	27.477625	-25.22169	0.00463373	-51.30421	160.60712	394.46698	-397.25513	1000.0	168000
43	-0.071489766	193.4794	-2.337985	13.009529	29.989014	-25.22169	0.004658246	-43.02967	167.61491	394.46698	-397.25513	1000.0	172000
44	-0.07176158	194.15863	-1.6132642	13.7265215	32.334763	-25.22169	0.0046819896	-34.43135	175.61427	422.96182	-397.25513	1000.0	176000
45	-0.07181275	193.6264	-1.0343232	14.128802	32.334763	-25.22169	0.004689913	-27.708857	179.55447	422.96182	-397.25513	1000.0	180000
46	-0.07211514	193.59142	-0.5546803	14.356963	32.334763	-25.22169	0.0047057373	-22.278522	181.30879	422.96182	-397.25513	1000.0	184000
47	-0.072360255	194.70808	-0.16085663	14.842759	33.238365	-33.58805	0.0047204443	-17.334259	185.26491	422.96182	-397.25513	1000.0	188000
48	-0.07249156	197.07219	0.16642208	15.2222595	33.491398	-33.930336	0.0047420417	-13.441105	188.07964	422.96182	-397.25513	1000.0	192000
49	-0.0726385	198.21739	0.6688844	15.49481	34.004597	-33.930336	0.0047587547	-7.366658	191.02711	422.96182	-397.25513	1000.0	196000
50	-0.07278927	198.05692	1.3197448	16.008245	35.692547	-33.930336	0.0047725867	0.31854767	196.61511	422.96182	-397.25513	1000.0	200000
