epoch	mu-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
28	-441.31204	10.129303	439.6628	70.164696	524.828	222.27902	4022.1626	356.60486	4311.8896	3422.2346	1000.0	3916.147	654.05396	4360.8057	2083.676	1000.0	112000
29	-446.45276	10.017336	444.76657	69.17454	530.41315	227.23804	4169.017	104.40733	4271.2217	4004.8284	1000.0	4504.455	119.18241	4686.8267	4234.3994	1000.0	116000
30	-451.22382	9.967914	449.56644	66.50277	532.9135	235.60623	4162.3154	120.4531	4240.9253	3954.545	1000.0	4591.003	133.83603	4791.005	4349.4575	1000.0	120000
31	-455.10083	9.714466	453.5036	64.84699	532.92584	248.34062	4303.8423	36.717556	4357.164	4259.856	1000.0	4633.8027	59.465805	4730.61	4530.359	1000.0	124000
32	-459.01202	9.810069	457.37457	62.474007	536.19806	253.54036	4159.236	366.2815	4410.2617	3526.8481	1000.0	4602.3955	91.23744	4776.9834	4444.6226	1000.0	128000
33	-462.62848	9.806364	461.0622	59.63176	540.4741	267.59167	4327.8286	53.882553	4420.131	4285.5454	1000.0	4392.091	168.89168	4560.5083	4045.3274	1000.0	132000
34	-465.1451	9.594732	463.63608	60.329082	543.7051	272.42032	4338.626	125.387985	4528.4395	4190.844	1000.0	4746.2544	95.00954	4939.2056	4552.054	1000.0	136000
35	-468.29617	9.540371	466.7364	60.764812	547.3	272.08597	4544.365	125.33096	4640.5576	4330.577	1000.0	5036.93	123.23901	5214.852	4832.7812	1000.0	140000
36	-472.3224	9.531233	470.722	60.440804	552.2316	277.07968	4670.988	96.38565	4833.7983	4582.5684	1000.0	5001.1865	86.61788	5105.6074	4871.1396	1000.0	144000
37	-477.34988	9.376219	475.71927	59.75277	558.1105	282.8127	4688.255	120.60212	4819.0264	4513.7905	1000.0	4948.0996	166.71928	5159.3623	4651.5093	1000.0	148000
38	-482.22086	9.400698	480.55545	59.670414	561.817	284.27155	4790.8696	96.615265	4932.502	4663.885	1000.0	4953.7056	156.41177	5124.1685	4524.506	1000.0	152000
39	-487.3209	9.153602	485.66196	59.69295	570.0177	290.15036	4811.256	68.48295	4878.006	4698.8403	1000.0	5109.8047	98.29738	5303.654	4948.2163	1000.0	156000
40	-492.56537	9.150956	490.94757	59.577747	573.05096	287.10486	4790.8774	75.59125	4899.24	4711.891	1000.0	5310.5938	121.74718	5485.0586	5023.359	1000.0	160000
41	-496.71695	9.314444	495.0868	62.14386	580.75543	283.52637	4832.574	90.3235	4986.435	4759.384	1000.0	5355.0903	112.06712	5594.2993	5197.6987	1000.0	164000
42	-501.80206	9.242695	500.1432	62.713757	587.7994	283.55994	4949.944	113.01661	5119.695	4802.726	1000.0	4863.8784	188.8933	5106.6147	4386.778	1000.0	168000
43	-506.2063	9.080106	504.57697	62.81376	594.614	278.0749	4931.9873	142.19734	5064.3003	4693.448	1000.0	5091.9746	122.68738	5317.54	4976.8604	1000.0	172000
44	-510.0671	9.127466	508.42963	62.544353	595.1489	283.36005	4795.932	173.00592	5007.356	4531.475	1000.0	5269.6816	73.51987	5373.629	5159.018	1000.0	176000
45	-514.52295	9.264988	512.8891	59.483856	602.3264	296.3301	4785.822	250.1035	5143.0938	4451.9185	1000.0	4956.291	216.53845	5202.6973	4381.59	1000.0	180000
46	-517.3753	9.416908	515.804	59.95934	603.51105	306.0639	4844.4253	103.951836	5015.768	4739.1484	1000.0	5287.2812	118.20503	5492.411	5104.999	1000.0	184000
47	-520.4032	9.768633	518.7995	60.652866	604.9165	305.3041	4960.4917	90.17012	5047.5493	4829.651	1000.0	5337.297	90.26124	5498.431	5222.5693	1000.0	188000
48	-523.5163	9.490579	521.9243	60.861187	609.18555	303.28418	4951.036	71.02124	5057.189	4859.3955	1000.0	5295.284	130.86028	5556.446	5044.1445	1000.0	192000
49	-526.4415	9.531561	524.86316	62.147213	610.7374	294.81827	4960.894	98.76079	5124.1323	4860.8228	1000.0	5224.316	142.2824	5445.231	4956.3325	1000.0	196000
50	-529.6621	9.462502	528.08185	62.097042	618.05975	294.06723	5144.5186	81.114746	5247.924	5063.1533	1000.0	5299.9775	198.51208	5549.2485	4863.9775	1000.0	200000
51	-532.7247	9.420341	531.1491	61.47677	617.7407	301.21124	5091.6064	123.133125	5295.6167	4977.7007	1000.0	5285.294	311.17606	5624.459	4480.438	1000.0	204000
52	-534.7381	9.619901	533.1896	62.598557	620.46765	292.84277	5022.732	158.04054	5267.9243	4877.7856	1000.0	5653.1963	119.2611	5845.735	5450.6636	1000.0	208000
53	-537.24084	9.686605	535.69476	62.16385	623.27075	296.67978	5032.292	117.40195	5207.341	4889.12	1000.0	5480.663	74.06821	5592.5615	5363.6807	1000.0	212000
54	-539.5617	9.66246	538.02155	61.61448	624.4395	302.68454	4971.135	334.09753	5333.496	4483.2046	1000.0	5388.3096	120.102585	5597.4795	5135.4424	1000.0	216000
55	-541.1833	9.953882	539.7041	63.600452	628.201	284.374	5199.2354	106.84246	5348.3887	5060.0557	1000.0	5668.199	177.37456	5843.258	5254.455	1000.0	220000
56	-542.0718	10.14493	540.6077	67.70306	629.1847	267.37793	4641.2666	720.724	5123.5527	3395.6445	1000.0	5522.939	162.94508	5729.8916	5242.3105	1000.0	224000
57	-542.87213	10.407869	541.4337	71.84057	630.4641	243.44965	5232.4414	33.14761	5269.087	5179.0415	1000.0	4988.2007	661.7897	5694.8574	3822.4	1000.0	228000
58	-544.63873	10.458116	543.2048	74.75464	633.3144	203.05013	5203.4556	102.12677	5317.7593	5051.7393	1000.0	5725.128	138.52925	5996.8853	5544.1074	1000.0	232000
59	-546.1479	10.728049	544.67645	76.862686	634.0443	204.03236	5110.366	126.40992	5255.5947	4917.025	1000.0	5721.8296	94.18651	5810.511	5475.499	1000.0	236000
60	-547.6648	10.896039	546.26025	78.40002	634.53033	182.57709	5248.208	32.510303	5290.104	5206.349	1000.0	5786.9443	112.76664	5955.286	5612.492	1000.0	240000
61	-549.52954	11.193517	548.04486	78.14554	637.48456	195.83853	5104.576	240.32217	5251.3667	4688.5186	1000.0	5637.133	199.06934	5981.1094	5211.794	1000.0	244000
62	-553.5	11.939499	551.8593	70.98398	641.38824	207.83704	5254.157	152.58908	5504.6055	5097.8486	1000.0	5213.468	100.95891	5317.72	4992.246	1000.0	248000
63	-557.4661	10.947406	555.9824	63.47609	643.6108	275.619	5308.5386	101.4943	5438.5005	5185.636	1000.0	5644.2666	190.19553	5909.872	5177.637	1000.0	252000
64	-558.351	10.850095	556.95154	66.09158	644.1524	256.79395	5162.955	149.57423	5319.5376	5004.3184	1000.0	5810.546	96.74871	6017.8345	5606.0117	1000.0	256000
65	-559.03284	10.627986	557.5762	68.3583	644.6942	252.86163	5263.8955	91.21817	5361.14	5115.769	1000.0	5377.818	401.7476	5894.194	4486.998	1000.0	260000
66	-561.137	10.855106	559.67706	65.84981	646.12195	245.21837	5289.8545	120.38366	5435.2266	5117.3335	1000.0	5769.839	172.94156	5897.8403	5271.3184	1000.0	264000
67	-562.0805	10.549403	560.64453	66.29376	647.70776	260.7179	5214.809	86.96852	5275.9707	5065.973	1000.0	5542.2	568.6262	5988.472	3968.0247	1000.0	268000
68	-563.671	10.744437	562.2407	65.320755	648.075	261.37408	5249.515	77.735664	5345.023	5130.8647	1000.0	5709.3296	105.628876	5876.519	5491.8994	1000.0	272000
69	-564.87115	10.379011	563.4841	65.68896	648.93353	264.941	5295.4233	128.62737	5432.7397	5092.817	1000.0	5502.686	321.03232	5902.1997	4746.073	1000.0	276000
70	-566.18176	10.780572	564.7301	65.52782	651.43774	249.07594	5437.6147	61.219112	5501.9976	5337.022	1000.0	5872.444	71.313614	5969.0537	5760.885	1000.0	280000
71	-567.815	10.423683	566.4027	63.989002	653.946	266.06015	5317.12	137.10588	5546.669	5208.003	1000.0	5646.18	262.4739	5947.1914	5056.3965	1000.0	284000
72	-569.38885	10.216225	567.9819	62.88351	654.08673	262.23196	5362.093	152.77547	5594.321	5205.2666	1000.0	5226.5786	976.9681	5951.6284	2915.508	1000.0	288000
73	-569.791	10.125475	568.4392	64.42012	654.1516	259.5911	5367.5303	107.385376	5468.5635	5192.179	1000.0	5730.282	129.28366	5889.473	5406.027	1000.0	292000
74	-570.69165	10.030267	569.2989	65.11728	655.50323	264.37497	5331.2305	75.54771	5423.402	5213.599	1000.0	5805.528	155.8522	6011.0127	5454.617	1000.0	296000
75	-573.00977	10.221861	571.5383	62.74998	655.2234	274.7019	5324.382	90.30067	5413.095	5182.504	1000.0	5823.6943	136.31898	5952.9644	5593.585	1000.0	300000
76	-574.99664	10.190745	573.6009	61.869537	655.5651	261.95673	5343.435	203.25847	5565.559	5037.8315	1000.0	5962.144	94.8273	6142.2036	5746.468	1000.0	304000
77	-576.8171	10.112051	575.386	61.84969	659.49457	255.81036	5298.784	76.26018	5409.4463	5216.6396	1000.0	5421.38	100.72228	5592.7656	5254.0415	1000.0	308000
78	-578.70105	9.8503475	577.276	62.034767	661.4818	266.44064	5142.8643	256.80386	5360.817	4729.3306	1000.0	5636.2524	320.08643	5898.7524	4746.1826	1000.0	312000
79	-580.3323	10.199379	578.8912	61.506184	661.92834	282.652	5530.504	90.238945	5628.936	5383.4854	1000.0	5763.1943	263.2817	6126.9766	5296.444	1000.0	316000
80	-582.9166	10.031149	581.4667	58.82855	661.09503	293.07538	5476.7188	95.54101	5586.483	5375.9976	1000.0	5786.0283	481.63364	6263.3013	4440.7466	1000.0	320000
81	-584.54803	9.883975	583.15027	57.886784	662.7387	306.99423	5433.27	124.185005	5545.2827	5237.4014	1000.0	6035.975	114.999954	6251.9697	5789.98	1000.0	324000
82	-585.8163	9.996629	584.3914	58.527283	663.9532	311.29242	5353.822	316.21808	5575.9966	4809.918	1000.0	5696.8213	250.95264	6021.291	5179.134	1000.0	328000
83	-587.10986	10.019008	585.7343	58.87061	666.2017	301.89783	5378.0317	139.85896	5544.225	5165.066	1000.0	5914.071	239.50461	6221.8516	5465.1235	1000.0	332000
84	-587.5283	9.840741	586.15466	62.049587	665.6322	287.63257	5492.1216	76.164154	5558.114	5366.7305	1000.0	4992.6436	1530.6542	5894.384	743.4432	1000.0	336000
85	-589.2797	10.410311	587.87585	62.288944	668.44855	285.60324	5542.2554	71.92781	5631.7256	5450.93	1000.0	5777.6895	127.41162	6019.785	5523.9644	1000.0	340000
86	-590.6363	10.007377	589.2562	61.194527	668.4397	275.0796	5431.9863	127.88507	5600.203	5262.487	1000.0	5914.574	207.1991	6092.7314	5337.0664	1000.0	344000
87	-591.18335	9.943019	589.80426	62.24589	668.73035	280.07837	5403.676	48.629673	5477.7334	5349.0664	1000.0	6065.7656	113.41369	6244.7095	5864.7383	1000.0	348000
88	-592.6606	10.566442	591.24066	60.434258	672.34753	287.22107	5421.4507	110.45983	5531.0723	5237.239	1000.0	6029.092	106.8758	6224.244	5809.9155	1000.0	352000
89	-593.56537	10.051002	592.2143	59.64601	671.6035	286.12784	5563.4033	70.285065	5673.957	5496.1313	1000.0	5936.6978	240.1214	6125.033	5270.223	1000.0	356000
90	-594.5635	10.033263	593.1954	60.50033	670.65546	298.15106	5509.249	106.496124	5603.3267	5337.906	1000.0	5919.995	114.63845	6064.6294	5687.7505	1000.0	360000
91	-595.6304	10.074562	594.24927	59.81288	672.1102	300.545	5582.6113	149.04161	5807.864	5426.0596	1000.0	6125.704	98.716774	6264.4155	5959.0034	1000.0	364000
92	-596.48315	9.96624	595.1325	58.984848	675.63745	290.7841	5618.161	31.80442	5658.8345	5569.6685	1000.0	6001.6636	303.71735	6277.77	5298.4707	1000.0	368000
93	-596.9706	9.793916	595.6376	61.011868	677.90717	288.12888	5645.9224	175.31023	5948.8403	5525.263	1000.0	6152.448	61.745907	6237.8794	6078.2812	1000.0	372000
94	-597.89966	9.880523	596.5315	62.057446	681.81036	280.13763	5610.4683	104.0188	5713.5957	5448.193	1000.0	6102.5444	91.69988	6244.942	5966.8354	1000.0	376000
95	-599.98846	10.253263	598.59076	59.67894	681.9925	293.36697	5784.0264	130.17609	5934.356	5575.5903	1000.0	6220.8003	119.57079	6359.873	5954.587	1000.0	380000
96	-601.62274	9.934183	600.22974	58.730354	686.8241	294.98248	5753.6953	80.91049	5871.5195	5656.746	1000.0	5863.1914	728.9667	6310.959	3702.5732	1000.0	384000
97	-603.1578	10.213273	601.7664	58.76367	685.5734	294.36923	5762.6357	133.22731	5899.4365	5586.8394	1000.0	5853.841	282.48682	6133.3496	5047.7417	1000.0	388000
98	-604.7935	10.176594	603.43335	59.35718	688.31757	280.34457	5533.808	189.43147	5670.057	5207.737	1000.0	6174.526	94.633514	6332.097	6019.6665	1000.0	392000
99	-606.05676	10.338055	604.65784	61.05504	690.31177	282.03497	5786.367	91.81488	5927.2227	5671.7583	1000.0	6186.288	122.0748	6440.03	5994.2314	1000.0	396000
100	-607.5159	10.387986	606.12854	61.18195	689.74274	281.35922	5765.626	88.09069	5917.4146	5703.7437	1000.0	6203.638	104.02148	6427.3667	6101.4507	1000.0	400000
101	-609.484	10.542119	608.0604	60.330338	691.20636	289.63132	5759.917	26.777058	5791.6646	5717.511	1000.0	6416.332	129.75206	6687.4424	6276.297	1000.0	404000
102	-611.4623	10.241381	610.0621	59.261215	697.34235	303.3167	5835.092	64.71625	5925.2104	5748.974	1000.0	6354.587	125.095245	6572.6274	6127.1396	1000.0	408000
103	-613.146	10.585873	611.7259	59.414577	696.2439	296.53967	5813.3643	32.420338	5849.7803	5764.4995	1000.0	5507.4023	1639.8132	6193.2563	603.7962	1000.0	412000
104	-614.6222	10.135932	613.24365	58.844585	696.4305	300.38583	5773.606	58.112617	5866.7144	5706.599	1000.0	6190.983	121.73313	6367.2686	5974.409	1000.0	416000
105	-615.6171	10.205396	614.2051	60.52384	698.6312	298.76828	5937.347	49.12782	6012.0464	5874.222	1000.0	5568.727	1620.5006	6214.5615	709.73224	1000.0	420000
106	-617.8534	10.736905	616.42053	59.39721	698.21674	302.59216	5837.132	82.30523	5935.461	5745.6924	1000.0	6362.768	119.83241	6661.4956	6242.7236	1000.0	424000
107	-619.9451	10.112986	618.5276	58.775105	701.3587	307.4114	5746.377	95.83591	5852.2646	5590.657	1000.0	6420.657	93.75626	6581.708	6220.779	1000.0	428000
108	-621.31464	10.445264	619.9014	59.960934	702.60284	289.35825	5821.249	97.134476	5959.0195	5688.3096	1000.0	6329.906	95.03914	6443.1025	6175.899	1000.0	432000
109	-622.87885	10.64799	621.4465	59.492386	703.5417	298.12778	6039.0244	90.905655	6176.4385	5933.0107	1000.0	6431.243	216.59012	6612.8906	5861.6606	1000.0	436000
110	-624.53937	10.632563	623.0884	58.420097	703.8295	301.37146	5896.506	40.6254	5964.1	5857.14	1000.0	6360.7646	75.82731	6505.5645	6267.4546	1000.0	440000
111	-626.2453	10.270744	624.8319	59.042767	705.25256	312.49072	5943.112	134.2749	6110.54	5772.602	1000.0	6430.267	180.03383	6839.429	6185.1084	1000.0	444000
112	-627.5489	10.585364	626.11066	59.83579	709.95874	304.90158	5792.434	209.04425	6065.0684	5476.959	1000.0	6350.4253	84.96104	6523.419	6227.8457	1000.0	448000
113	-629.50323	10.333426	628.0476	58.86536	713.49304	301.69672	6134.699	142.12282	6355.426	5966.6333	1000.0	6357.7344	112.04135	6626.6836	6235.871	1000.0	452000
114	-631.33	10.519575	629.90405	58.88503	716.8834	309.56244	6012.1025	107.92898	6175.187	5872.64	1000.0	5946.4185	131.6093	6091.6797	5661.1675	1000.0	456000
115	-632.99976	10.406611	631.57855	59.927166	720.56915	296.63498	5878.5264	119.56519	6041.698	5717.7075	1000.0	6448.0576	65.14601	6578.993	6354.316	1000.0	460000
116	-634.657	10.427899	633.1868	60.771267	724.41315	311.64017	6022.178	106.28429	6148.823	5859.0996	1000.0	6360.125	120.07054	6491.8066	6184.3467	1000.0	464000
117	-636.637	10.677824	635.1674	60.375412	724.3556	302.43964	5988.8086	87.49376	6094.034	5854.1416	1000.0	6316.9673	88.012436	6414.3604	6097.912	1000.0	468000
118	-638.4467	10.892326	636.95953	59.381344	724.5148	291.28424	6031.542	109.76343	6137.5503	5851.235	1000.0	6708.1436	105.250465	6883.0425	6512.7383	1000.0	472000
119	-640.7395	10.458879	639.256	56.20674	725.2559	299.5593	5984.2715	45.474052	6044.5244	5919.028	1000.0	6317.4536	120.567085	6519.41	6156.4136	1000.0	476000
120	-642.1295	10.381556	640.65265	58.21068	727.80707	327.0986	6107.3916	191.6642	6381.7217	5887.0195	1000.0	6011.8384	131.13516	6299.8394	5773.95	1000.0	480000
121	-644.0539	11.144379	642.5173	57.06353	730.0581	320.39697	6008.7812	156.1353	6185.6543	5773.019	1000.0	6430.451	136.47429	6670.3276	6190.541	1000.0	484000
122	-646.5195	10.683674	645.01447	55.642082	736.3977	336.08624	6045.5635	48.49121	6101.058	5989.3833	1000.0	6650.927	137.16846	6932.6084	6427.7646	1000.0	488000
123	-647.5963	10.70614	646.12933	58.92862	735.6824	319.51834	6116.177	85.026726	6212.4624	6007.456	1000.0	6523.3154	109.12733	6721.8833	6356.334	1000.0	492000
124	-648.3999	10.771494	646.9081	59.343014	737.5936	332.69254	6095.9087	81.212944	6211.146	6012.7695	1000.0	6620.8267	141.79965	6938.984	6383.5938	1000.0	496000
125	-649.8456	10.675371	648.35175	58.047646	738.0241	326.06897	6112.1064	102.436195	6278.7925	6000.7134	1000.0	6571.4585	82.58494	6721.2207	6455.968	1000.0	500000
126	-651.50476	10.550439	649.97833	57.856976	741.1589	337.88107	6184.41	164.94548	6353.1675	5953.2974	1000.0	6507.839	56.961254	6586.1504	6403.3745	1000.0	504000
127	-653.40674	10.512671	651.89374	57.159393	740.45514	347.62833	6201.993	77.50735	6280.9766	6083.991	1000.0	6767.0884	99.13458	6985.0337	6586.1187	1000.0	508000
128	-654.56323	10.298707	653.0717	58.383987	739.7732	324.24475	6300.006	123.8946	6426.969	6105.7246	1000.0	6698.9673	91.39088	6929.791	6601.1836	1000.0	512000
129	-655.5897	10.633209	654.09326	59.87622	742.6903	333.31284	6106.236	19.976614	6137.3496	6082.0693	1000.0	6921.7197	119.0979	7080.975	6641.2896	1000.0	516000
130	-657.3768	10.957752	655.83	57.557255	744.2195	322.04797	6225.923	140.07877	6451.0464	6066.8135	1000.0	6519.035	83.617294	6715.856	6375.1426	1000.0	520000
131	-658.64	10.734971	657.14777	57.302532	746.99744	332.9306	6167.2637	129.92534	6289.5737	5951.497	1000.0	6426.9185	394.7797	6742.6807	5326.2266	1000.0	524000
132	-659.2856	10.75393	657.82153	59.359077	746.29175	331.19275	6097.542	153.95164	6246.4585	5842.488	1000.0	6524.3706	246.57654	6758.9473	5812.1045	1000.0	528000
133	-659.6554	11.189224	658.1838	62.083866	747.22327	308.4009	6214.643	104.02597	6379.1665	6113.155	1000.0	6997.143	92.32429	7206.1187	6904.6406	1000.0	532000
134	-661.0477	11.307	659.5302	61.62301	748.2613	304.12265	6192.9355	125.81112	6284.223	5978.2217	1000.0	6913.1377	126.73683	7037.932	6596.011	1000.0	536000
135	-662.66626	11.013657	661.14667	60.021812	751.1158	327.4048	6204.1016	51.307407	6259.9365	6129.2036	1000.0	6762.706	172.96448	7089.6943	6459.4937	1000.0	540000
136	-663.85626	10.94766	662.3473	59.032845	751.7953	331.02505	6184.6	119.857666	6375.9707	6047.802	1000.0	6644.1304	614.19543	7096.831	4931.8857	1000.0	544000
137	-664.841	10.795047	663.3501	59.006557	752.9928	308.71234	6141.667	112.78542	6249.1387	5982.813	1000.0	6996.043	125.06985	7220.0625	6837.6357	1000.0	548000
138	-665.4601	11.133087	663.9668	59.38197	751.726	337.64423	5085.9565	870.85114	6122.2183	3805.3418	1000.0	6907.9375	85.31861	7064.838	6750.7905	1000.0	552000
139	-666.39484	11.038834	664.8804	59.43261	754.5364	320.891	6385.701	113.270035	6539.4287	6268.0347	1000.0	6766.0664	170.83577	7021.7188	6430.95	1000.0	556000
140	-667.68115	11.024738	666.19495	59.425163	754.6333	319.68347	6245.46	90.43403	6374.09	6118.703	1000.0	6648.685	209.34296	6997.0796	6147.455	1000.0	560000
141	-668.0459	10.891572	666.56226	61.12075	754.29395	301.73734	6217.981	58.06817	6296.9277	6157.146	1000.0	7004.0127	166.6642	7273.2856	6800.0464	1000.0	564000
142	-668.3549	10.743983	666.8857	61.555294	754.9343	264.09494	6178.698	195.11241	6375.2373	5859.7793	1000.0	6937.163	129.52841	7144.536	6728.423	1000.0	568000
143	-669.33154	11.392263	667.8219	60.30512	760.58075	212.38719	6357.163	97.617065	6480.163	6208.4287	1000.0	6815.4126	95.98819	6953.646	6603.913	1000.0	572000
144	-670.532	11.57981	669.0307	58.231754	758.1519	199.29951	6298.0693	84.13864	6441.264	6237.3804	1000.0	6774.986	93.17304	6932.287	6601.62	1000.0	576000
145	-671.1219	11.277084	669.66455	58.885757	760.7226	203.83783	6385.2285	129.86761	6488.7656	6163.5303	1000.0	6885.8257	129.80098	7082.959	6694.4434	1000.0	580000
146	-671.3218	11.292142	669.8797	61.425022	759.6336	184.13994	6467.8477	112.965004	6630.095	6325.6426	1000.0	7038.064	75.418816	7131.298	6874.0425	1000.0	584000
147	-671.2029	11.45241	669.793	65.48463	759.03534	100.06378	6358.672	67.69829	6449.593	6258.558	1000.0	6820.7344	79.5991	6950.8887	6694.2944	1000.0	588000
148	-671.1076	12.391646	669.6539	68.24255	762.1715	6.048201	6379.107	84.35316	6512.584	6299.0156	1000.0	6616.5405	462.43594	6973.989	5571.296	1000.0	592000
149	-672.13477	12.465116	670.6374	67.27385	762.94025	-61.301147	5859.9316	687.20435	6392.3213	4684.6064	1000.0	6971.585	99.30764	7113.876	6783.236	1000.0	596000
150	-673.35614	11.980436	671.88007	65.54288	765.30676	-87.59932	6314.1416	159.57637	6517.561	6072.695	1000.0	6965.721	70.84413	7068.71	6820.0137	1000.0	600000
