epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
16	-0.001638025	16.642822	4.9645777	4.520624	23.59253	-5.13298	11.489936	6.8925257	107.915886	2.380787	19.459791	64000
17	-0.0015309686	18.328218	5.201671	4.758549	25.781824	-5.13298	11.802612	7.314159	107.915886	2.380787	19.805882	68000
18	-0.0021100682	21.031664	5.528848	5.176699	28.160295	-5.7033324	12.187693	8.023008	107.915886	2.380787	20.250568	72000
19	3.658235e-05	22.439049	5.7610965	5.3973923	29.011152	-5.7033324	12.508267	8.417377	107.915886	2.380787	20.62699	76000
20	-0.0037173133	23.68729	5.9944124	5.579771	29.011152	-5.7033324	12.811232	8.72586	107.915886	2.380787	21.011417	80000
21	-0.0050521465	26.484608	6.304055	5.939594	32.56188	-5.7033324	13.168895	9.185241	107.915886	2.380787	21.402166	84000
22	-0.005918653	29.454773	6.6723	6.3947277	35.849403	-5.7033324	13.57818	9.970762	107.915886	2.380787	21.842	88000
23	-0.007232595	31.58789	7.015235	6.779398	37.672108	-5.7033324	13.986832	10.61139	107.915886	2.380787	22.29041	92000
24	-0.009435386	37.054546	7.3984036	7.2845163	40.896317	-5.7033324	14.370788	11.539716	217.93402	2.380787	22.71819	96000
25	-0.009844651	42.092106	7.869545	7.867708	42.35921	-5.7033324	14.857591	12.554495	217.93402	2.380787	23.233593	100000
26	-0.0106487125	49.524128	8.4573145	8.652647	47.249985	-11.735587	15.379161	13.844836	217.93402	2.380787	23.727924	104000
27	-0.010903354	61.199497	9.113889	9.589893	49.28304	-11.735587	15.87184	15.272542	233.0717	2.380787	24.20423	108000
28	-0.011431404	69.63625	9.6919565	10.290434	50.93706	-11.735587	16.385227	16.465176	233.0717	2.380787	24.693375	112000
29	-0.011958343	87.82895	10.5038185	11.494386	59.282303	-11.735587	17.000196	18.644043	339.92468	2.380787	25.214048	116000
30	-0.012501764	101.84497	11.228029	12.399706	61.152428	-11.735587	17.564415	20.179625	339.92468	2.380787	25.69286	120000
31	-0.012514866	111.65532	11.962609	13.325922	64.045135	-11.735587	18.144846	21.573471	339.92468	2.380787	26.190845	124000
32	-0.013948241	126.01264	12.799371	14.428939	67.55581	-11.735587	18.71089	23.133463	339.92468	2.380787	26.662771	128000
33	-0.01440373	137.80435	13.684104	15.49878	67.55581	-11.735587	19.326962	24.744343	339.92468	2.380787	27.185184	132000
34	-0.014717974	157.28253	14.811635	16.917276	70.65731	-11.735587	20.011898	27.006075	407.88013	2.380787	27.707724	136000
35	-0.015144859	169.24031	15.759626	17.93441	71.325134	-11.735587	20.75693	28.795153	407.88013	2.380787	28.263039	140000
36	-0.015184684	176.82379	16.624641	18.735247	72.09716	-11.735587	21.478151	30.250044	407.88013	2.380787	28.782288	144000
37	-0.016389329	184.69423	17.424276	19.437075	73.07387	-11.735587	22.15344	31.531101	407.88013	2.380787	29.271877	148000
38	-0.01649989	195.34421	18.446661	20.468176	75.769295	-11.735587	22.909266	33.198906	407.88013	2.380787	29.77433	152000
39	-0.016328415	203.80626	19.4877	21.519777	81.085304	-11.735587	23.700308	35.183216	407.88013	2.380787	30.3128	156000
40	-0.016114268	210.4764	20.46272	22.332674	82.26665	-11.735587	24.52443	36.734547	407.88013	2.380787	30.814014	160000
41	-0.017629126	216.65205	21.338255	22.995956	82.26665	-11.735587	25.277782	38.163387	407.88013	2.380787	31.327162	164000
42	-0.017557845	223.3849	22.288265	23.74107	83.66096	-11.735587	26.105177	39.72095	407.88013	2.380787	31.854488	168000
43	-0.018046714	227.31319	23.045006	24.169802	83.66096	-11.735587	26.821596	40.72887	407.88013	2.380787	32.32777	172000
44	-0.017887771	230.49115	23.962446	24.864424	84.91195	-11.735587	27.65857	42.16086	407.88013	2.380787	32.84756	176000
45	-0.017602978	230.4265	24.820274	25.469576	86.115654	-11.735587	28.530544	43.34451	407.88013	2.380787	33.321667	180000
46	-0.017360413	231.53601	25.5697	25.884289	86.115654	-11.735587	29.363304	44.320686	407.88013	2.380787	33.782623	184000
47	-0.017351013	231.8453	26.332151	26.340128	86.115654	-11.735587	30.17648	45.36235	407.88013	2.380787	34.23743	188000
48	-0.017406458	234.24164	27.080656	26.763062	86.32854	-11.735587	31.017418	46.38979	407.88013	2.380787	34.68479	192000
49	-0.016100798	235.32056	27.692785	27.002075	86.32854	-11.735587	31.827263	47.160385	407.88013	2.380787	35.098183	196000
50	-0.015454823	236.62564	28.319853	27.277058	86.32854	-11.735587	32.61807	47.998764	407.88013	2.380787	35.526558	200000
51	-0.015311926	239.58873	29.013638	27.633932	88.06688	-11.735587	33.386597	48.924904	407.88013	2.380787	35.948185	204000
52	-0.015385557	241.36322	29.617468	27.893234	88.06688	-11.735587	34.1574	49.751087	407.88013	2.380787	36.386635	208000
53	-0.0158882	242.74794	30.270977	28.202589	88.06688	-11.735587	34.953526	50.625534	407.88013	2.380787	36.81838	212000
54	-0.015865793	243.8917	30.855091	28.434525	88.06688	-11.735587	35.706055	51.383892	407.88013	2.380787	37.22367	216000
55	-0.015937064	245.30952	31.423004	28.663763	88.06688	-11.735587	36.465454	52.166134	407.88013	2.380787	37.63382	220000
56	-0.016500834	247.23524	32.010902	28.914333	88.08654	-11.735587	37.271606	52.962654	407.88013	2.380787	38.035362	224000
57	-0.016627304	248.44763	32.65361	29.252552	92.008286	-11.735587	38.052525	53.835503	407.88013	2.380787	38.436462	228000
58	-0.015903538	249.73409	33.235588	29.503122	93.39404	-11.735587	38.82642	54.659943	407.88013	2.380787	38.822773	232000
59	-0.015542281	252.90417	33.859844	29.815207	93.39404	-11.735587	39.60753	55.515247	407.88013	2.380787	39.19738	236000
60	-0.015583732	255.11394	34.48073	30.122902	94.199394	-11.735587	40.37126	56.41846	407.88013	2.380787	39.601337	240000
61	-0.016203474	256.70752	35.06366	30.384516	95.21421	-11.735587	41.162724	57.235153	407.88013	2.380787	39.991833	244000
62	-0.015897144	258.1289	35.64899	30.67769	97.79459	-11.735587	41.978554	58.054443	407.88013	2.380787	40.359535	248000
63	-0.016410446	260.31445	36.210697	30.943775	98.64984	-11.735587	42.75938	58.86334	407.88013	2.380787	40.736065	252000
64	-0.016172431	261.23608	36.773293	31.220121	100.579834	-11.735587	43.525936	59.581085	407.88013	2.380787	41.077396	256000
65	-0.016077999	262.7214	37.363804	31.519894	103.51388	-11.735587	44.29279	60.41998	407.88013	2.380787	41.436413	260000
66	-0.015960684	267.04617	37.93937	31.786688	103.51388	-11.735587	45.072376	61.25899	407.88013	2.380787	41.800793	264000
67	-0.016569465	267.9692	38.490158	32.053894	104.744934	-11.735587	45.84461	61.989666	407.88013	2.380787	42.142437	268000
68	-0.016829247	269.4443	39.085567	32.37665	107.21998	-11.735587	46.65071	62.859352	407.88013	2.380787	42.50293	272000
69	-0.017158277	271.551	39.66494	32.689552	108.92392	-11.735587	47.45388	63.722836	407.88013	2.380787	42.86054	276000
70	-0.017005952	274.42496	40.228867	32.96945	109.73266	-11.735587	48.225555	64.55513	407.88013	2.380787	43.223938	280000
71	-0.017075025	277.94315	40.839027	33.319595	111.88344	-11.735587	49.06813	65.49659	407.88013	2.380787	43.591267	284000
72	-0.017334338	282.55637	41.327473	33.524284	111.88344	-11.735587	49.80527	66.170105	407.88013	2.380787	43.89657	288000
73	-0.017790455	287.6965	41.79794	33.675804	111.88344	-11.735587	50.538315	66.846756	407.88013	2.380787	44.223396	292000
74	-0.017605819	289.3767	42.302826	33.913635	113.525444	-11.735587	51.32054	67.61378	407.88013	2.380787	44.56544	296000
75	-0.017619586	290.8311	42.832493	34.177616	114.223145	-11.735587	52.135864	68.38743	407.88013	2.380787	44.912155	300000
76	-0.017882826	293.36514	43.361534	34.446022	116.20434	-11.735587	52.856697	69.121376	407.88013	2.380787	45.21936	304000
77	-0.017613573	297.0802	43.867046	34.66594	116.20434	-11.735587	53.6173	69.82845	407.88013	2.380787	45.538486	308000
78	-0.017672263	298.6368	44.397533	34.94051	118.083824	-11.735587	54.40701	70.61952	407.88013	2.380787	45.868977	312000
79	-0.017669763	301.33347	44.9025	35.162304	118.7012	-11.735587	55.139565	71.29865	407.88013	2.380787	46.190353	316000
80	-0.017969834	303.44247	45.37644	35.347164	118.81283	-11.735587	55.873737	71.96667	407.88013	2.380787	46.519283	320000
81	-0.018015228	304.8006	45.86908	35.599617	121.34152	-11.735587	56.628677	72.71515	407.88013	2.380787	46.834064	324000
82	-0.01798659	307.59964	46.335693	35.792763	121.34152	-11.735587	57.354774	73.35371	407.88013	2.380787	47.145367	328000
83	-0.01795953	307.362	46.884583	36.11015	123.69857	-11.735587	58.09593	74.13814	407.88013	2.380787	47.46778	332000
84	-0.018129895	307.45435	47.38454	36.37539	123.69857	-11.735587	58.887676	74.89167	407.88013	2.380787	47.805443	336000
85	-0.017920893	310.60355	47.830364	36.54427	123.69857	-11.735587	59.63805	75.511826	407.88013	2.380787	48.113018	340000
86	-0.018116206	311.00555	48.30093	36.766365	123.69857	-11.735587	60.37607	76.145836	407.88013	2.380787	48.413097	344000
87	-0.017812157	311.87936	48.780666	37.00067	123.69857	-11.735587	61.141884	76.807365	407.88013	2.380787	48.713615	348000
88	-0.01840293	313.23105	49.2311	37.190353	123.69857	-11.735587	61.870255	77.42648	407.88013	2.380787	49.012966	352000
89	-0.018442418	312.34537	49.71441	37.442894	124.53895	-11.735587	62.63832	78.08997	407.88013	2.380787	49.31231	356000
90	-0.018258078	312.32806	50.158268	37.64828	124.53895	-11.735587	63.38058	78.7093	407.88013	2.380787	49.612034	360000
91	-0.018423578	311.98483	50.604286	37.854214	124.763	-11.735587	64.13977	79.341644	407.88013	2.380787	49.91271	364000
92	-0.018362984	309.7752	51.066788	38.08986	126.284935	-11.735587	64.8971	79.9842	407.88013	2.380787	50.214806	368000
93	-0.018727921	310.2923	51.519173	38.300587	126.284935	-11.735587	65.63518	80.60003	407.88013	2.380787	50.504765	372000
94	-0.018745746	309.50754	51.97191	38.51448	126.284935	-11.735587	66.367546	81.22082	407.88013	2.380787	50.80051	376000
95	-0.018741928	307.7826	52.44425	38.761463	127.69279	-11.735587	67.1222	81.89839	407.88013	2.380787	51.112347	380000
96	-0.018564323	305.94498	52.883896	38.973663	128.20364	-11.735587	67.87327	82.536835	407.88013	2.380787	51.4247	384000
97	-0.018541316	304.9219	53.319393	39.17996	128.20364	-11.735587	68.61874	83.13111	407.88013	2.380787	51.719017	388000
98	-0.018680235	303.06137	53.73146	39.365005	128.20364	-11.735587	69.362686	83.69218	407.88013	2.380787	52.013767	392000
99	-0.01845704	303.57343	54.08387	39.46601	128.20364	-11.735587	70.0452	84.14074	407.88013	2.380787	52.2818	396000
100	-0.018389339	303.30457	54.45382	39.59552	128.20364	-11.735587	70.77114	84.61863	407.88013	2.380787	52.55695	400000
101	-0.0182066	301.55145	54.858917	39.778362	129.0108	-11.735587	71.50097	85.20334	407.88013	2.380787	52.857243	404000
102	-0.018422185	300.2703	55.241104	39.9226	129.0108	-11.735587	72.18632	85.688416	407.88013	2.380787	53.133396	408000
103	-0.018177217	299.0658	55.634495	40.086273	129.0108	-11.735587	72.902245	86.23023	407.88013	2.380787	53.41966	412000
104	-0.018075936	297.76324	55.99321	40.209885	129.0108	-11.735587	73.57659	86.652405	407.88013	2.380787	53.68047	416000
105	-0.018068982	295.82507	56.36664	40.36249	129.64725	-11.735587	74.28741	87.13234	407.88013	2.380787	53.950283	420000
106	-0.017707216	294.36896	56.739574	40.5069	129.64725	-11.735587	74.974144	87.5945	407.88013	2.380787	54.223503	424000
107	-0.017550172	293.21222	57.09241	40.63276	129.64725	-11.735587	75.64527	88.04157	407.88013	2.380787	54.49065	428000
108	-0.017455269	293.20444	57.43274	40.74604	129.64725	-11.735587	76.322914	88.46116	407.88013	2.380787	54.742188	432000
109	-0.01731373	291.2777	57.77501	40.87543	130.6822	-11.735587	77.024025	88.933716	407.88013	2.380787	55.01681	436000
110	-0.017338626	291.1132	58.109592	40.984653	130.6822	-11.735587	77.69059	89.377655	407.88013	2.380787	55.2818	440000
111	-0.017567314	288.77246	58.451233	41.118385	132.37181	-11.735587	78.37748	89.81949	407.88013	2.380787	55.541145	444000
112	-0.01752673	287.99994	58.779778	41.222782	132.37181	-11.735587	79.01079	90.23897	407.88013	2.380787	55.800915	448000
113	-0.017488062	286.52563	59.100124	41.32097	132.37181	-11.735587	79.66022	90.6589	407.88013	2.380787	56.066788	452000
114	-0.0174049	285.0486	59.418007	41.424126	132.37181	-11.735587	80.31421	91.06245	407.88013	2.380787	56.325294	456000
115	-0.017225886	284.5717	59.72232	41.506046	132.37181	-11.735587	80.93222	91.45926	407.88013	2.380787	56.585873	460000
116	-0.017051933	283.22858	60.0315	41.59788	132.37181	-11.735587	81.560585	91.854065	407.88013	2.380787	56.85117	464000
117	-0.017272973	283.07626	60.315052	41.662846	132.37181	-11.735587	82.1644	92.17747	407.88013	2.380787	57.086075	468000
118	-0.017326549	281.35135	60.610073	41.76365	132.37181	-11.735587	82.77447	92.516754	407.88013	2.380787	57.31735	472000
119	-0.017221369	280.0164	60.911934	41.86008	132.37181	-11.735587	83.40109	92.9007	407.88013	2.380787	57.57172	476000
120	-0.017040962	278.07062	61.205574	41.95136	132.50989	-11.735587	84.01472	93.29277	407.88013	2.380787	57.828884	480000
121	-0.017102132	276.5485	61.495464	42.035164	132.50989	-11.735587	84.61953	93.63383	407.88013	2.380787	58.07249	484000
122	-0.01675666	274.93585	61.785053	42.122726	132.50989	-11.735587	85.23181	93.97692	407.88013	2.380787	58.316463	488000
123	-0.016789766	273.62354	62.05694	42.193687	132.50989	-11.735587	85.82697	94.27567	407.88013	2.380787	58.547592	492000
124	-0.016668558	271.98892	62.342754	42.275406	132.50989	-11.735587	86.42732	94.627304	407.88013	2.380787	58.80025	496000
125	-0.016450072	270.2722	62.62356	42.360313	132.50989	-11.735587	87.03524	94.96963	407.88013	2.380787	59.04717	500000
126	-0.016247962	268.96954	62.891037	42.428852	132.55963	-11.735587	87.62824	95.271454	407.88013	2.380787	59.276707	504000
127	-0.016405325	267.66776	63.135353	42.485367	132.55963	-11.735587	88.19692	95.56269	407.88013	2.380787	59.50813	508000
128	-0.016156852	266.03262	63.39469	42.552166	132.81331	-11.735587	88.792465	95.87896	407.88013	2.380787	59.756226	512000
129	-0.016004384	264.2465	63.656483	42.62369	133.2577	-11.735587	89.382225	96.161674	407.88013	2.380787	59.978004	516000
130	-0.015944589	262.37598	63.918575	42.699394	133.54263	-11.735587	89.97424	96.46581	407.88013	2.380787	60.20964	520000
131	-0.01602425	260.7121	64.17553	42.76803	133.54263	-11.735587	90.54439	96.737274	407.88013	2.380787	60.43032	524000
132	-0.01588559	259.7351	64.41562	42.820126	133.54263	-11.735587	91.115685	96.99481	407.88013	2.380787	60.649914	528000
133	-0.015994446	258.1664	64.6535	42.879147	133.54263	-11.735587	91.69732	97.28318	407.88013	2.380787	60.883755	532000
134	-0.016185792	256.92172	64.876335	42.920334	133.54263	-11.735587	92.25534	97.5153	407.88013	2.380787	61.09289	536000
135	-0.016219351	255.45622	65.11302	42.978893	133.54263	-11.735587	92.83418	97.767075	407.88013	2.380787	61.308144	540000
136	-0.016104663	253.66077	65.3539	43.0407	133.68518	-11.735587	93.396904	98.02885	407.88013	2.380787	61.525513	544000
137	-0.016307436	251.88248	65.599724	43.10595	133.74646	-11.735587	93.96161	98.31621	407.88013	2.380787	61.75619	548000
138	-0.016309893	250.37099	65.82816	43.158176	133.84369	-11.735587	94.518875	98.55352	407.88013	2.380787	61.971542	552000
139	-0.016037544	249.17143	66.05519	43.208256	133.84369	-11.735587	95.07149	98.78878	407.88013	2.380787	62.18198	556000
140	-0.016024634	247.43794	66.28525	43.26292	133.84369	-11.735587	95.605736	99.02863	407.88013	2.380787	62.390224	560000
141	-0.01599684	246.03835	66.50083	43.3065	133.84369	-11.735587	96.13257	99.22605	407.88013	2.380787	62.583557	564000
142	-0.015704045	244.72568	66.7188	43.34787	133.84369	-11.735587	96.677185	99.47808	407.88013	2.380787	62.807423	568000
143	-0.015640268	243.63904	66.920746	43.380154	133.84369	-11.735587	97.204445	99.6638	407.88013	2.380787	63.006493	572000
144	-0.015551565	242.53958	67.12486	43.41327	134.30217	-11.735587	97.73585	99.87612	407.88013	2.380787	63.212032	576000
145	-0.015512421	241.25827	67.322784	43.44508	134.49968	-11.735587	98.263176	100.06435	407.88013	2.380787	63.41452	580000
146	-0.015401079	240.11363	67.52976	43.479633	134.49968	-11.735587	98.78105	100.27658	407.88013	2.380787	63.622265	584000
147	-0.015396442	238.62651	67.73241	43.518337	134.49968	-11.735587	99.290985	100.468864	407.88013	2.380787	63.814827	588000
148	-0.015336027	237.76071	67.91936	43.544174	134.49968	-11.735587	99.8049	100.656296	407.88013	2.380787	64.01206	592000
149	-0.0153988125	236.8572	68.109856	43.572144	134.49968	-11.735587	100.31864	100.85275	407.88013	2.380787	64.21669	596000
150	-0.015209605	235.46942	68.29817	43.60814	134.61314	-11.735587	100.84517	101.04023	407.88013	2.380787	64.41286	600000
151	-0.015017646	234.11685	68.497505	43.643707	134.61314	-11.735587	101.33926	101.235344	407.88013	2.380787	64.60993	604000
152	-0.015058295	232.75801	68.6876	43.674065	134.61314	-11.735587	101.81125	101.41429	407.88013	2.380787	64.79623	608000
153	-0.01486425	231.33461	68.879974	43.70865	134.61314	-11.735587	102.30694	101.60802	407.88013	2.380787	64.99374	612000
154	-0.014758414	230.39813	69.05235	43.72953	134.61314	-11.735587	102.80253	101.76544	407.88013	2.380787	65.17883	616000
155	-0.014812895	228.96829	69.23881	43.7635	134.69647	-11.735587	103.31996	101.95857	407.88013	2.380787	65.38159	620000
156	-0.014743271	227.8652	69.414536	43.7886	134.69647	-11.735587	103.819016	102.13064	407.88013	2.380787	65.57451	624000
157	-0.014511419	226.53883	69.59768	43.81627	134.69647	-11.735587	104.292	102.2803	407.88013	2.380787	65.75149	628000
158	-0.014379738	225.20026	69.781555	43.846706	134.80382	-11.735587	104.77282	102.45883	407.88013	2.380787	65.94373	632000
159	-0.0143954335	224.1304	69.954865	43.86671	134.80382	-11.735587	105.24407	102.61528	407.88013	2.380787	66.12879	636000
160	-0.014293337	222.94698	70.13	43.891422	134.80382	-11.735587	105.71578	102.770905	407.88013	2.380787	66.31096	640000
161	-0.014328337	222.38976	70.284096	43.899506	134.80382	-11.735587	106.1739	102.89397	407.88013	2.380787	66.48515	644000
162	-0.014221166	221.05772	70.450714	43.92177	134.80382	-11.735587	106.64758	103.04781	407.88013	2.380787	66.67223	648000
163	-0.014276832	220.3993	70.614685	43.936455	134.80382	-11.735587	107.09857	103.18529	407.88013	2.380787	66.85017	652000
164	-0.014385911	219.32121	70.77996	43.955013	134.80382	-11.735587	107.55791	103.34106	407.88013	2.380787	67.030365	656000
165	-0.014176834	218.15459	70.946106	43.977997	134.86598	-11.735587	108.018486	103.48068	407.88013	2.380787	67.20691	660000
166	-0.014265799	217.01817	71.10624	43.99951	134.89537	-11.735587	108.48881	103.61972	407.88013	2.380787	67.386955	664000
167	-0.014032344	216.21231	71.26229	44.01397	134.89537	-11.735587	108.93894	103.74011	407.88013	2.380787	67.55798	668000
168	-0.013760765	214.98624	71.42598	44.036606	134.89537	-11.735587	109.40098	103.88362	407.88013	2.380787	67.73972	672000
169	-0.013844893	213.90985	71.58542	44.053947	134.89537	-11.735587	109.84747	104.013954	407.88013	2.380787	67.91243	676000
170	-0.013954349	212.72249	71.74119	44.072655	134.89537	-11.735587	110.29843	104.14883	407.88013	2.380787	68.087494	680000
171	-0.013918093	211.66742	71.895676	44.08951	134.89537	-11.735587	110.73835	104.286865	407.88013	2.380787	68.26354	684000
172	-0.013739652	210.54498	72.04907	44.105198	135.18654	-11.735587	111.16723	104.40682	407.88013	2.380787	68.42811	688000
173	-0.013730374	209.56877	72.19627	44.120014	135.48361	-11.735587	111.61081	104.51836	407.88013	2.380787	68.59695	692000
174	-0.013569567	208.41978	72.34422	44.137775	135.72661	-11.735587	112.065994	104.64401	407.88013	2.380787	68.77039	696000
175	-0.013414969	207.44803	72.48866	44.14933	135.99031	-11.735587	112.48993	104.76459	407.88013	2.380787	68.9381	700000
176	-0.013315282	206.36913	72.64095	44.167152	135.99031	-11.735587	112.923	104.89358	407.88013	2.380787	69.10829	704000
177	-0.013286898	205.6596	72.79014	44.17733	135.99031	-11.735587	113.33432	105.01757	407.88013	2.380787	69.27653	708000
178	-0.013254315	204.82085	72.92962	44.18381	135.99031	-11.735587	113.744	105.13341	407.88013	2.380787	69.44263	712000
179	-0.013370753	203.84077	73.06899	44.193542	135.99031	-11.735587	114.160385	105.24394	407.88013	2.380787	69.61024	716000
180	-0.013344018	202.87766	73.20388	44.20234	135.99031	-11.735587	114.57364	105.32304	407.88013	2.380787	69.760506	720000
181	-0.01351488	201.87547	73.33414	44.208447	135.99031	-11.735587	114.99186	105.43671	407.88013	2.380787	69.93333	724000
182	-0.013395145	200.88835	73.47078	44.21976	135.99031	-11.735587	115.39772	105.551704	407.88013	2.380787	70.101135	728000
183	-0.013203399	199.92096	73.60998	44.23001	136.00746	-11.735587	115.81245	105.6764	407.88013	2.380787	70.27344	732000
184	-0.013089631	198.88428	73.74422	44.242012	136.53944	-11.735587	116.21106	105.77976	407.88013	2.380787	70.430374	736000
185	-0.012953212	197.89062	73.88639	44.25682	136.93832	-11.735587	116.61917	105.89822	407.88013	2.380787	70.59657	740000
186	-0.012905652	196.87311	74.01597	44.264137	137.17577	-11.735587	117.018036	106.00257	407.88013	2.380787	70.75879	744000
187	-0.012790421	196.14525	74.1332	44.263733	137.39648	-11.735587	117.41767	106.10226	407.88013	2.380787	70.92869	748000
188	-0.012498862	195.16505	74.261375	44.270008	137.39648	-11.735587	117.82057	106.21567	407.88013	2.380787	71.10047	752000
189	-0.012474345	194.2486	74.39402	44.280224	137.52606	-11.735587	118.23518	106.34551	407.88013	2.380787	71.27843	756000
190	-0.012483221	193.27377	74.51882	44.285664	137.52606	-11.735587	118.63692	106.47486	407.88013	2.380787	71.459885	760000
191	-0.0126304915	192.39145	74.65422	44.295998	137.52606	-11.735587	119.027954	106.60588	407.88013	2.380787	71.63484	764000
192	-0.012501061	191.56044	74.78063	44.30297	137.65488	-11.735587	119.40905	106.723465	407.88013	2.380787	71.801956	768000
193	-0.012434586	190.74698	74.909325	44.308907	137.65488	-11.735587	119.797615	106.83702	407.88013	2.380787	71.968285	772000
194	-0.012404787	189.84102	75.04144	44.315594	137.65488	-11.735587	120.18091	106.97539	407.88013	2.380787	72.14355	776000
195	-0.012433311	188.914	75.16674	44.32369	137.65488	-11.735587	120.58707	107.11259	407.88013	2.380787	72.32853	780000
196	-0.0121694375	188.0857	75.29315	44.331013	137.93596	-11.735587	120.95627	107.23065	407.88013	2.380787	72.490425	784000
197	-0.0121630505	187.22787	75.414795	44.3354	137.93596	-11.735587	121.33618	107.335205	407.88013	2.380787	72.65653	788000
198	-0.012257605	186.39749	75.54437	44.343452	138.08727	-11.735587	121.72774	107.47104	407.88013	2.380787	72.83504	792000
199	-0.012260872	185.60678	75.67129	44.354183	139.1055	-11.735587	122.12172	107.59541	407.88013	2.380787	73.004845	796000
200	-0.012228556	184.7497	75.78973	44.357826	139.1055	-11.735587	122.50517	107.71952	407.88013	2.380787	73.18072	800000
201	-0.012151893	183.95737	75.91466	44.367897	139.3506	-11.735587	122.893	107.852715	407.88013	2.380787	73.35288	804000
202	-0.01231858	183.42123	76.03452	44.369846	139.3506	-11.735587	123.25291	107.97168	407.88013	2.380787	73.516594	808000
203	-0.012405427	182.76656	76.16285	44.3804	139.73927	-11.735587	123.62787	108.10534	407.88013	2.380787	73.68525	812000
204	-0.012398155	182.0142	76.28199	44.38609	139.73927	-11.735587	123.99368	108.237946	407.88013	2.380787	73.8565	816000
205	-0.012414915	181.28326	76.40478	44.39402	139.73927	-11.735587	124.373985	108.3942	407.88013	2.380787	74.03744	820000
206	-0.01244154	180.60686	76.52339	44.398823	139.73927	-11.735587	124.75576	108.5358	407.88013	2.380787	74.21568	824000
207	-0.012402439	179.87502	76.64462	44.405487	140.03033	-11.735587	125.12334	108.67434	407.88013	2.380787	74.387474	828000
208	-0.012236338	179.20372	76.76768	44.415905	141.53201	-11.735587	125.504196	108.81478	407.88013	2.380787	74.55641	832000
209	-0.012089868	178.47787	76.89917	44.426716	142.19705	-11.735587	125.87182	108.9682	407.88013	2.380787	74.72957	836000
210	-0.0119361505	178.04085	77.02089	44.43222	142.19705	-11.735587	126.234924	109.11184	407.88013	2.380787	74.89459	840000
211	-0.011923964	177.47003	77.14549	44.438267	142.19705	-11.735587	126.59298	109.257904	407.88013	2.380787	75.07005	844000
212	-0.011749761	176.94592	77.27169	44.449364	142.40709	-11.735587	126.97903	109.42562	407.88013	2.380787	75.25164	848000
213	-0.011684152	177.08183	77.37609	44.43667	142.40709	-11.735587	127.31974	109.565025	407.88013	2.380787	75.42727	852000
214	-0.011648196	176.43874	77.50141	44.445457	142.40709	-11.735587	127.694016	109.749176	407.88013	2.380787	75.61489	856000
215	-0.011648271	175.87932	77.63424	44.461266	142.40709	-11.735587	128.08527	109.94155	407.88013	2.380787	75.80293	860000
216	-0.011571332	175.3126	77.75572	44.46991	143.50032	-11.735587	128.45406	110.10091	407.88013	2.380787	75.97887	864000
217	-0.0115989195	174.89926	77.88264	44.483887	143.50032	-11.735587	128.8211	110.285324	407.88013	2.380787	76.15523	868000
218	-0.011513395	174.44534	78.016624	44.499958	143.50032	-11.735587	129.20648	110.47435	407.88013	2.380787	76.33738	872000
