epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
1	-0.058631606	793.4379	-3.9426835	0.7709085	0.9095222	-5.2819257	0.004260576	-309.7855	21.138374	-278.2629	-336.58185	1000.0	4000
2	-0.06271839	612.10144	-6.407792	2.5296748	0.9095222	-9.009253	0.0044586556	-291.31036	42.14504	-203.6581	-342.12424	1000.0	8000
3	-0.06223846	555.3896	-8.218219	3.290352	0.9095222	-11.898427	0.0045892918	-289.09433	40.702423	-203.6581	-344.7289	1000.0	12000
4	-0.061678387	460.8167	-9.284717	3.5441577	12.391858	-13.1204195	0.004527107	-262.1327	60.840878	-145.48546	-344.7289	1000.0	16000
5	-0.06179616	417.38077	-10.354402	3.8291583	12.391858	-14.76998	0.0044887858	-257.6321	57.531414	-145.48546	-344.7289	1000.0	20000
6	-0.06246682	370.10217	-11.167847	3.9698157	12.391858	-15.548481	0.0044938154	-246.75041	60.659916	-120.39119	-344.7289	1000.0	24000
7	-0.06332688	336.96542	-11.503455	4.006581	12.391858	-15.548481	0.0045189937	-232.1782	71.01355	-36.4828	-344.7289	1000.0	28000
8	-0.063087665	326.98776	-11.507908	4.4888	15.444055	-15.936357	0.004409861	-221.7048	75.51438	-36.4828	-344.7289	1000.0	32000
9	-0.063576266	303.88852	-12.013983	4.6284814	15.444055	-17.255037	0.004393742	-220.56291	72.151024	-36.4828	-344.7289	1000.0	36000
10	-0.06428223	284.3314	-12.338468	4.7987676	15.444055	-18.168932	0.004385648	-217.66203	71.43572	-36.4828	-344.7289	1000.0	40000
11	-0.06455921	273.49133	-12.261261	5.114924	15.51503	-18.53887	0.0043978076	-210.20836	73.00394	-36.4828	-344.7289	1000.0	44000
12	-0.06541976	255.98895	-12.737842	5.28391	16.032246	-19.138777	0.0044201165	-210.59259	71.60101	-36.4828	-344.7289	1000.0	48000
13	-0.06546458	243.09789	-12.845182	5.513945	17.42389	-19.409872	0.0044069844	-206.02097	71.506325	-36.4828	-344.7289	1000.0	52000
14	-0.06551092	240.35959	-12.951514	5.589658	17.42389	-20.097908	0.0044315704	-203.34511	70.33882	-36.4828	-344.7289	1000.0	56000
15	-0.065907784	231.35107	-12.630291	6.2889295	19.189184	-20.097908	0.0044010263	-195.41536	75.70305	8.701497	-344.7289	1000.0	60000
16	-0.06646789	221.50331	-12.843258	6.3802114	19.189184	-20.097908	0.004382466	-193.60516	74.041954	8.701497	-344.7289	1000.0	64000
17	-0.06674662	214.17877	-12.595369	6.6631384	19.189184	-20.097908	0.0043898695	-187.25836	77.2575	8.701497	-344.7289	1000.0	68000
18	-0.0669758	207.6402	-12.185515	6.9342	19.189184	-20.097908	0.004404938	-179.71848	81.76827	8.701497	-344.7289	1000.0	72000
19	-0.06734853	204.39473	-12.000152	7.38407	19.189184	-20.097908	0.0044207284	-174.28197	88.1699	150.27153	-344.7289	1000.0	76000
20	-0.06771684	198.31747	-11.809285	7.5161734	19.189184	-20.097908	0.0044333385	-169.46443	89.54376	150.27153	-344.7289	1000.0	80000
21	-0.06820057	194.40837	-11.538648	8.009499	19.189184	-20.097908	0.004429157	-163.40189	92.80884	150.27153	-344.7289	1000.0	84000
22	-0.06812057	189.8693	-10.950757	8.732377	19.189184	-20.097908	0.0044388007	-154.48764	102.5719	150.27153	-344.7289	1000.0	88000
23	-0.06824218	188.46306	-10.262102	9.487986	19.189184	-20.097908	0.0044378783	-144.77747	111.94001	183.60493	-344.7289	1000.0	92000
24	-0.068586186	183.99858	-9.863733	9.852418	19.189184	-20.097908	0.0044591525	-138.75906	114.60925	183.60493	-344.7289	1000.0	96000
25	-0.06891087	179.42726	-9.035865	10.815786	20.521423	-20.097908	0.004481256	-127.435646	125.77491	227.21196	-344.7289	1000.0	100000
26	-0.068958	176.91797	-8.26509	11.659534	21.984297	-20.097908	0.0044803536	-116.981	137.67789	336.9388	-344.7289	1000.0	104000
27	-0.06894037	177.80753	-7.1529126	12.866398	24.991077	-20.097908	0.0044858614	-102.636604	153.8049	336.9388	-344.7289	1000.0	108000
28	-0.06890113	175.63667	-6.5829363	13.205193	24.991077	-20.097908	0.0044880924	-95.24125	157.27263	336.9388	-344.7289	1000.0	112000
29	-0.06905283	173.74924	-6.049007	13.605857	25.871147	-20.097908	0.004492046	-87.5115	161.81116	338.94855	-344.7289	1000.0	116000
30	-0.06910605	173.75046	-5.0777307	14.532267	28.838026	-20.097908	0.0044839075	-75.12022	173.00722	367.25012	-344.7289	1000.0	120000
31	-0.069464885	172.83594	-4.3580637	15.164971	30.934116	-20.097908	0.0045049544	-65.695175	180.94154	434.3974	-344.7289	1000.0	124000
32	-0.06959925	173.97125	-3.3325496	16.182026	34.60343	-20.097908	0.0045140134	-52.302933	193.9031	463.4812	-344.7289	1000.0	128000
33	-0.06992056	174.17162	-2.3892999	17.091486	37.407932	-24.334385	0.0045345323	-40.422283	204.76218	479.2585	-344.7289	1000.0	132000
34	-0.07005286	174.71419	-1.4923128	18.006462	42.33428	-24.334385	0.0045419177	-27.951086	215.43367	535.43646	-344.7289	1000.0	136000
35	-0.070002444	174.69942	-0.60976166	18.867245	44.333908	-24.666407	0.004550081	-16.65819	222.95917	535.43646	-344.7289	1000.0	140000
36	-0.070111565	176.85133	-0.12625499	19.421946	44.995594	-41.984325	0.0045713633	-9.996227	224.17094	535.43646	-344.7289	1000.0	144000
37	-0.07027702	178.6109	0.6296961	20.099466	48.622433	-41.984325	0.0045981696	0.66799676	234.50154	672.91595	-344.7289	1000.0	148000
38	-0.07034835	179.24803	1.6181645	20.967342	49.45517	-41.984325	0.004607612	12.257586	243.56664	672.91595	-344.7289	1000.0	152000
39	-0.07042163	184.46693	2.3495407	21.735085	49.997974	-41.984325	0.0046132565	21.040524	247.9879	672.91595	-344.7289	1000.0	156000
40	-0.07057042	184.98172	3.1778545	22.38441	52.072945	-41.984325	0.0046333806	31.334732	254.78944	672.91595	-344.7289	1000.0	160000
41	-0.07072556	186.22153	3.7296245	22.723488	54.752098	-41.984325	0.004642661	39.612064	259.25677	739.26654	-344.7289	1000.0	164000
42	-0.07071139	191.33107	4.6561666	23.526834	57.14554	-41.984325	0.004657273	50.596283	269.46805	791.6067	-344.7289	1000.0	168000
43	-0.07087713	193.56065	5.7927375	24.456972	57.234	-41.984325	0.004669231	63.146904	278.5508	791.6067	-344.7289	1000.0	172000
44	-0.07113313	200.48975	6.65125	25.158392	61.143158	-41.984325	0.0046830624	73.78337	285.22125	796.4914	-344.7289	1000.0	176000
45	-0.071235135	203.8164	7.9320693	26.317934	65.719475	-41.984325	0.0046945345	88.893845	299.37207	796.4914	-344.7289	1000.0	180000
46	-0.07120695	210.63353	8.828334	27.05043	67.408966	-45.407585	0.004706109	99.5725	307.37503	858.38586	-344.7289	1000.0	184000
47	-0.07145731	215.85368	9.618667	27.68642	67.76515	-46.014637	0.0047277287	108.73246	313.12317	858.38586	-344.7289	1000.0	188000
48	-0.071664535	217.71504	10.4012375	28.228983	68.62555	-46.014637	0.004749203	117.78738	317.6475	859.0943	-344.7289	1000.0	192000
