epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
20	-0.02785257	314.32852	-18.712341	6.0260787	14.238067	-26.963127	-267.73862	73.47917	-48.43627	-427.7604	1000.0	80000
21	-0.028503712	308.73233	-18.840511	5.9784775	14.238067	-26.963127	-266.47964	72.2972	-48.43627	-427.7604	1000.0	84000
22	-0.027982045	300.33786	-19.084068	5.9755416	14.238067	-26.97335	-266.51736	70.66959	-48.43627	-427.7604	1000.0	88000
23	-0.02657201	294.6651	-19.042097	5.898377	14.238067	-26.97335	-263.18768	71.47988	-48.43627	-427.7604	1000.0	92000
24	-0.026874362	292.48535	-19.195433	5.863605	14.238067	-27.165768	-262.79837	70.48075	-48.43627	-427.7604	1000.0	96000
25	-0.027320284	288.77646	-19.046019	5.8583193	14.238067	-27.165768	-259.1498	71.77085	-48.43627	-427.7604	1000.0	100000
26	-0.027060334	284.2711	-19.118298	5.835529	14.238067	-27.18237	-258.69785	71.36883	-48.43627	-427.7604	1000.0	104000
27	-0.02769476	282.6588	-19.206081	5.856889	15.044582	-27.663443	-257.75778	70.92423	-48.43627	-427.7604	1000.0	108000
28	-0.027515871	281.4763	-19.38828	5.912166	15.044582	-28.450756	-258.5711	71.83282	-48.43627	-430.43045	1000.0	112000
29	-0.025260938	277.00946	-19.635904	5.983858	15.044582	-28.450756	-259.81268	71.045815	-48.43627	-430.43045	1000.0	116000
30	-0.026494367	271.0649	-19.628979	5.999129	15.044582	-28.450756	-257.8905	72.00818	-48.43627	-430.43045	1000.0	120000
31	-0.02765121	269.53372	-19.61111	5.962059	15.044582	-28.450756	-256.52417	71.777855	-48.43627	-430.43045	1000.0	124000
32	-0.02749039	269.99796	-19.638367	5.9480333	15.044582	-28.450756	-255.55963	71.54859	-48.43627	-430.43045	1000.0	128000
33	-0.027190827	267.8512	-19.631823	5.9313865	15.044582	-28.450756	-254.71147	70.86382	-48.43627	-430.43045	1000.0	132000
34	-0.024797639	265.83252	-19.749775	5.962025	17.919497	-28.880716	-255.14525	70.22618	-48.43627	-430.43045	1000.0	136000
35	-0.024879226	263.76724	-19.81828	5.9319263	17.919497	-29.054195	-254.95535	69.576614	-48.43627	-430.43045	1000.0	140000
36	-0.026706941	259.52884	-19.90674	5.9717827	17.919497	-29.31272	-254.83322	69.58318	-48.43627	-430.43045	1000.0	144000
37	-0.026855355	257.03336	-19.90052	5.955504	17.919497	-29.36815	-253.69798	69.08766	-48.43627	-430.43045	1000.0	148000
38	-0.027025843	255.79463	-19.957731	6.0103574	17.919497	-30.476362	-253.84116	68.84899	-48.43627	-430.43045	1000.0	152000
39	-0.028380847	251.98141	-19.933939	5.9939423	17.919497	-30.476362	-252.75443	68.921005	-48.43627	-430.43045	1000.0	156000
40	-0.027367473	250.60913	-20.016233	5.9776626	17.919497	-30.476362	-252.91748	68.86372	-48.43627	-430.43045	1000.0	160000
41	-0.02694034	247.12679	-20.017885	6.012202	17.919497	-30.476362	-251.95012	69.00656	-48.43627	-430.43045	1000.0	164000
42	-0.0278592	243.4301	-20.070152	6.050591	17.919497	-30.476362	-251.86325	68.7457	-48.43627	-430.43045	1000.0	168000
43	-0.027704874	240.90736	-20.181662	6.089885	17.919497	-31.023869	-252.33983	68.794426	-48.43627	-430.43045	1000.0	172000
44	-0.028321551	239.24323	-20.110355	6.0897536	17.919497	-31.023869	-251.01016	68.852264	-48.43627	-430.43045	1000.0	176000
45	-0.02841322	237.15244	-20.163363	6.1012807	17.919497	-31.624092	-251.00972	68.68563	-48.43627	-430.43045	1000.0	180000
46	-0.028764466	234.37917	-20.19832	6.216356	17.919497	-31.747627	-250.50671	68.89609	-48.43627	-430.43045	1000.0	184000
47	-0.027993431	233.56664	-20.186415	6.2218866	17.919497	-31.747627	-250.02705	68.32377	-48.43627	-430.43045	1000.0	188000
48	-0.027356178	231.43132	-20.133387	6.221957	17.919497	-31.747627	-248.74597	68.92384	-48.43627	-430.43045	1000.0	192000
49	-0.02763808	228.8593	-19.919529	6.360981	17.919497	-31.747627	-245.68163	71.736664	-48.43627	-430.43045	1000.0	196000
50	-0.027802475	227.83417	-19.912699	6.3855095	17.919497	-31.747627	-245.1028	72.03861	-48.43627	-430.43045	1000.0	200000
