epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
1	-4.3839765	0.3071671	3.5673475	3.19941	19.314592	-3.1736608	-203.25479	48.403458	-142.94629	-277.9863	1000.0	-614.30176	111.71394	-508.2315	-835.6902	1000.0	4000
2	-17.053112	1.3083416	15.533119	13.154509	68.55912	-3.1736608	-380.17844	214.00049	-142.94629	-728.5561	1000.0	-512.047	172.87434	-3.3360074	-835.6902	1000.0	8000
3	-26.797375	1.8287811	25.32619	18.156258	86.68767	-3.1736608	-340.05508	196.6447	-114.388405	-728.5561	1000.0	-344.05466	286.03937	222.0912	-835.6902	1000.0	12000
4	-34.22388	2.0307984	32.820183	21.691078	94.36272	-3.1736608	-211.54465	313.8774	364.36115	-728.5561	1000.0	-245.54431	345.91086	496.3522	-835.6902	1000.0	16000
5	-40.867455	2.3512666	39.50045	25.243097	119.10181	-3.1736608	-132.2419	389.28384	765.5219	-728.5561	1000.0	-229.94998	365.1664	566.7534	-835.6902	1000.0	20000
6	-47.539734	2.6319473	46.19005	29.083008	132.97163	-3.1736608	-1.1551615	488.7274	937.825	-728.5561	1000.0	-119.142815	461.11987	966.5815	-835.6902	1000.0	24000
7	-54.156864	2.9216623	52.817703	32.864426	154.5777	-3.1736608	127.09181	565.99335	1330.0199	-728.5561	1000.0	-19.665741	552.6955	1570.2861	-835.6902	1000.0	28000
8	-60.679565	3.2389996	59.34219	36.70848	179.17859	-3.1736608	207.5955	612.5219	1617.7295	-728.5561	1000.0	111.82994	687.9063	2116.9631	-835.6902	1000.0	32000
9	-66.88164	3.6011474	65.53216	40.521225	202.69374	-3.1736608	176.69704	585.02515	1617.7295	-728.5561	1000.0	256.10782	804.47034	2320.9663	-835.6902	1000.0	36000
10	-72.955605	3.9982622	71.59137	44.779697	235.57217	-3.1736608	318.11578	711.90497	2008.0034	-728.5561	1000.0	399.30228	897.7187	2320.9663	-835.6902	1000.0	40000
11	-79.02641	4.4810753	77.64798	49.462574	256.49304	-3.1736608	391.12283	780.1495	2435.9246	-728.5561	1000.0	538.32477	991.75836	2967.5452	-835.6902	1000.0	44000
12	-85.25466	4.997628	83.86129	54.663307	282.71527	-3.1736608	476.86673	850.13983	2436.3162	-728.5561	1000.0	650.2125	1023.93384	2967.5452	-835.6902	1000.0	48000
13	-91.63921	5.5415792	90.23284	60.21076	298.55243	-3.1736608	603.1143	930.7163	2467.0352	-728.5561	1000.0	766.11237	1079.6384	2967.5452	-835.6902	1000.0	52000
14	-98.06007	6.10528	96.639725	65.78665	320.54843	-3.1736608	647.6886	924.2745	2467.0352	-728.5561	1000.0	918.11505	1178.4224	3211.1921	-835.6902	1000.0	56000
15	-104.46344	6.6845336	103.02817	71.3562	339.6257	-3.1736608	766.8568	1004.0674	2852.26	-728.5561	1000.0	1001.59344	1194.3695	3449.5151	-835.6902	1000.0	60000
16	-110.96927	7.31847	109.51593	76.99058	357.67615	-3.1736608	855.2185	1051.9023	3199.9653	-728.5561	1000.0	1090.4722	1232.668	3449.5151	-835.6902	1000.0	64000
17	-117.481674	7.9955106	116.0095	82.61893	384.60895	-3.1736608	933.65283	1103.0931	3327.6597	-728.5561	1000.0	1206.0952	1288.6266	3591.1565	-835.6902	1000.0	68000
18	-124.089	8.70461	122.59759	88.295746	415.64178	-3.1736608	1044.0796	1173.3423	3523.1118	-728.5561	1000.0	1322.2412	1347.5687	3977.0764	-835.6902	1000.0	72000
19	-130.93787	9.4440565	129.4245	94.11587	431.81927	-3.1736608	1163.889	1254.5492	3954.4028	-728.5561	1000.0	1436.554	1412.4747	4192.2837	-835.6902	1000.0	76000
20	-137.98605	10.149617	136.45023	100.0392	447.39288	-3.1736608	1293.7535	1347.9406	3954.4028	-728.5561	1000.0	1527.3008	1452.0632	4192.2837	-835.6902	1000.0	80000
21	-145.21153	10.818498	143.6539	106.02052	463.0838	-3.1736608	1417.4127	1427.8053	4215.6562	-728.5561	1000.0	1607.451	1472.9658	4226.311	-835.6902	1000.0	84000
22	-152.56609	11.470631	150.98563	111.97658	482.93744	-3.1736608	1523.5363	1478.1514	4215.6562	-728.5561	1000.0	1723.92	1540.1387	4707.022	-835.6902	1000.0	88000
23	-160.02074	12.13188	158.4165	117.90726	527.84	-3.1736608	1603.2848	1532.2587	4790.7686	-728.5561	1000.0	1837.405	1610.6112	5224.914	-835.6902	1000.0	92000
24	-167.39963	12.8407755	165.7726	123.7056	543.0727	-3.1736608	1677.1406	1582.49	4790.7686	-728.5561	1000.0	1947.1127	1664.0278	5224.914	-835.6902	1000.0	96000
25	-174.7987	13.566089	173.14835	129.47946	568.7686	-3.1736608	1791.061	1648.2439	4790.7686	-728.5561	1000.0	2062.5645	1728.6865	5525.096	-835.6902	1000.0	100000
26	-182.25372	14.233058	180.58005	135.24905	594.69867	-3.1736608	1891.7905	1694.3658	5006.011	-728.5561	1000.0	2172.1194	1782.6968	5525.096	-835.6902	1000.0	104000
